CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_EYB,VECES_EYB,CREDITOS_EYB,NOTA_ASES,VECES_ASES,CREDITOS_ASES,NOTA_TOP,VECES_TOP,CREDITOS_TOP
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,2,3,38.11111111,30,1,3,44,3,3,34,2,3,43,1,2,44,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,33.88888889,36,1,3,31,1,3,30,1,3,41,1,2,30,1,3,30,1,3
0,17,2,15,3,1,5,2,3,0,25,1,3,0,0,3,0,0,3,40,1,2,0,0,3,20,1,3
3,17,17,0,6,6,0,1,1,36.27777778,35,2,3,31,1,3,31,2,3,46,2,2,34,1,3,31,1,3
0,17,0,17,3,0,6,2,3,30,27,1,3,0,0,3,0,0,3,0,0,2,27,1,3,26,1,3
0,17,17,0,6,6,0,1,1,36.94444444,37,1,3,34,1,3,35,1,3,39,1,2,32,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,2,3,34.66666667,30,1,3,30,3,3,31,1,3,38,1,2,32,2,3,34,1,3
1,17,17,0,6,6,0,1,1,36.22222222,30,1,3,38,1,3,33,2,3,33,1,2,33,1,3,33,1,3
2,17,14,3,6,5,1,1,1,28.33333333,38,2,3,33,1,3,15,1,3,35,1,2,30,2,3,32,1,3
0,17,0,17,4,0,6,2,3,8,10,1,3,0,0,3,0,0,3,0,1,2,7,1,3,15,1,3
1,17,17,0,6,6,0,1,1,35.27777778,31,1,3,30,1,3,33,2,3,41,1,2,38,1,3,30,1,3
2,17,17,0,6,6,0,2,3,34.16666667,37,3,3,35,1,3,33,1,3,34,2,2,32,1,3,36,1,3
0,17,5,12,4,2,4,2,3,0,9,1,3,0,0,3,0,0,3,42,1,2,11,1,3,35,1,3
0,17,0,17,2,0,6,2,3,6,0,0,3,0,0,3,0,0,3,0,0,2,2,1,3,11,1,3
1,17,17,0,6,6,0,1,1,39,43,1,3,35,2,3,50,1,3,36,1,2,42,1,3,34,1,3
0,17,2,15,4,1,5,2,3,27,10,1,3,0,0,3,0,0,3,43,1,2,22,1,3,19,1,3
2,17,17,0,6,6,0,1,1,36.22222222,35,1,3,36,1,3,31,2,3,41,1,2,37,2,3,33,1,3
0,17,6,11,5,2,4,2,3,32,41,1,3,12,1,3,8,1,3,0,0,2,27,1,3,30,1,3
3,17,9,8,5,3,3,2,3,27.5,22,3,3,39,1,3,12,2,3,0,0,2,30,2,3,36,1,3
0,17,17,0,6,6,0,1,1,40.55555556,40,1,3,36,1,3,31,1,3,40,1,2,37,1,3,41,1,3
2,17,11,6,6,4,2,2,3,29,28,3,3,20,1,3,33,1,3,40,1,2,32,2,3,40,1,3
0,17,5,12,4,2,4,2,3,36,18,1,3,0,0,3,0,0,3,42,1,2,6,1,3,38,1,3
3,17,17,0,6,6,0,2,3,34.5,36,3,3,36,2,3,33,1,3,31,1,2,35,2,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,1,3,0,0,3
2,17,17,0,6,6,0,1,1,33.72222222,32,1,3,32,2,3,36,2,3,31,1,2,39,1,3,37,1,3
1,17,17,0,6,6,0,1,1,34.66666667,30,1,3,34,1,3,30,1,3,42,1,2,30,2,3,31,1,3
3,17,17,0,6,6,0,2,3,30.05555556,40,3,3,35,2,3,34,2,3,32,1,2,33,1,3,30,1,3
3,17,17,0,6,6,0,2,3,34.83333333,33,3,3,32,1,3,30,2,3,32,1,2,35,1,3,31,2,3
0,17,17,0,6,6,0,1,1,36.83333333,36,1,3,36,1,3,30,1,3,33,1,2,35,1,3,30,1,3
1,17,17,0,6,6,0,2,3,36.66666667,35,4,3,42,1,3,33,1,3,36,1,2,37,1,3,35,1,3
2,17,17,0,6,6,0,1,1,34,30,1,3,34,1,3,32,2,3,30,1,2,33,1,3,36,2,3
3,17,0,17,3,0,6,2,3,0,4,2,3,0,0,3,0,0,3,0,0,2,3,2,3,11,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,33.16666667,33,1,3,34,1,3,37,2,3,30,1,2,43,1,3,30,1,3
4,17,17,0,6,6,0,1,1,37.66666667,30,2,3,31,2,3,40,2,3,33,1,2,35,1,3,35,2,3
1,17,17,0,6,6,0,1,1,34.66666667,30,1,3,30,1,3,30,2,3,44,1,2,42,1,3,38,1,3
1,17,17,0,6,6,0,1,1,37.72222222,33,1,3,31,1,3,33,2,3,38,1,2,44,1,3,39,1,3
2,17,17,0,6,6,0,1,1,39,30,2,3,32,2,3,30,1,3,35,1,2,36,1,3,35,1,3
1,17,17,0,6,6,0,1,1,38.05555556,30,1,3,36,1,3,34,2,3,43,1,2,42,1,3,36,1,3
0,17,17,0,6,6,0,1,1,39.70588235,41,1,3,43,1,3,36,1,3,40,1,2,32,1,3,36,1,3
1,17,17,0,6,6,0,1,1,39.66666667,31,1,3,30,1,3,34,2,3,34,1,2,31,1,3,33,1,3
1,17,17,0,6,6,0,1,1,35.61111111,30,1,3,30,1,3,31,2,3,48,1,2,40,1,3,36,1,3
3,17,17,0,6,6,0,2,3,36.11111111,44,3,3,33,1,3,34,2,3,37,1,2,36,2,3,34,1,3
2,17,17,0,6,6,0,2,3,34.33333333,41,1,3,43,3,3,30,2,3,37,1,2,35,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,40.94444444,42,1,3,34,1,3,31,1,3,50,1,2,31,1,3,36,1,3
3,17,14,3,6,5,1,2,3,22.85714286,32,1,3,30,1,3,14,3,3,30,1,2,34,2,3,30,2,3
0,17,17,0,6,6,0,1,1,0,38,1,3,32,1,3,30,1,3,50,1,2,45,1,3,40,1,3
3,17,3,14,6,1,5,2,3,14,27,2,3,11,1,3,12,2,3,4,1,2,30,1,3,22,2,3
2,17,17,0,6,6,0,1,1,38,37,2,3,32,1,3,30,2,3,32,1,2,31,1,3,30,1,3
0,17,0,17,1,0,6,2,3,1,0,0,3,0,0,3,0,0,3,0,0,2,7,1,3,0,0,3
0,17,17,0,6,6,0,1,1,40.5,33,1,3,31,1,3,30,1,3,38,1,2,32,1,3,37,1,3
1,17,17,0,6,6,0,1,1,31.88888889,35,1,3,30,1,3,30,2,3,44,1,2,30,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,1,3,0,0,3
3,17,17,0,6,6,0,2,3,38.33333333,42,2,3,31,1,3,30,3,3,35,2,2,32,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,34.11111111,34,2,3,39,1,3,36,1,3,31,1,2,47,1,3,39,1,3
3,17,15,2,5,5,1,2,3,34.76470588,43,3,3,36,2,3,30,2,3,0,0,2,32,1,3,36,1,3
0,17,17,0,6,6,0,1,1,36.77777778,31,1,3,35,1,3,30,1,3,42,1,2,45,1,3,33,1,3
0,17,0,17,4,0,6,2,3,0,9,1,3,1,1,3,6,1,3,0,0,2,0,0,3,11,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,1,1,34.22222222,42,1,3,43,2,3,41,2,3,32,1,2,39,1,3,34,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,1,1,37.33333333,32,2,3,32,1,3,39,2,3,40,1,2,38,2,3,36,1,3
0,17,17,0,6,6,0,1,1,36.88888889,30,1,3,30,1,3,31,1,3,37,1,2,33,1,3,36,1,3
1,17,17,0,6,6,0,1,1,35.38888889,38,1,3,32,1,3,30,2,3,41,1,2,31,1,3,35,1,3
1,17,17,0,6,6,0,1,1,35.16666667,31,1,3,39,2,3,31,1,3,41,1,2,37,1,3,30,1,3
2,17,17,0,6,6,0,1,1,34.5,38,1,3,37,1,3,35,2,3,32,1,2,40,2,3,33,1,3
2,17,17,0,6,6,0,1,1,35.16666667,30,1,3,35,1,3,30,2,3,43,1,2,34,2,3,31,1,3
2,17,17,0,6,6,0,1,1,37.55555556,35,1,3,35,1,3,36,2,3,43,2,2,43,1,3,36,1,3
0,17,17,0,6,6,0,1,1,40.22222222,34,1,3,32,1,3,32,1,3,43,1,2,33,1,3,40,1,3
3,17,17,0,6,6,0,1,1,31.22222222,33,2,3,39,1,3,32,1,3,40,2,2,36,2,3,30,1,3
2,17,17,0,6,6,0,1,1,35.33333333,30,2,3,31,1,3,33,2,3,47,1,2,39,1,3,30,1,3
2,17,17,0,6,6,0,1,1,37.38888889,38,1,3,32,1,3,38,2,3,35,1,2,33,2,3,38,1,3
1,17,17,0,6,6,0,1,1,34.66666667,32,1,3,37,1,3,31,1,3,45,1,2,33,1,3,40,2,3
2,17,17,0,6,6,0,1,1,33.38888889,35,2,3,32,1,3,30,2,3,37,1,2,30,1,3,33,1,3
1,17,17,0,6,6,0,1,1,36.88888889,38,1,3,35,1,3,30,1,3,40,1,2,33,2,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,38.88888889,30,1,3,30,1,3,39,1,3,42,1,2,30,1,3,31,1,3
2,17,17,0,6,6,0,2,3,32.94444444,35,1,3,37,3,3,33,1,3,42,2,2,32,1,3,34,1,3
2,17,17,0,6,6,0,1,1,38.55555556,50,1,3,33,2,3,35,2,3,45,1,2,33,1,3,32,1,3
0,17,17,0,6,6,0,1,1,32.83333333,33,1,3,35,1,3,38,1,3,30,1,2,34,1,3,34,1,3
3,17,17,0,6,6,0,1,1,35.16666667,38,2,3,38,2,3,30,2,3,30,1,2,34,1,3,32,1,3
2,17,17,0,6,6,0,1,1,36.5,40,2,3,35,1,3,31,1,3,31,1,2,38,1,3,33,2,3
1,17,17,0,6,6,0,1,1,36.94444444,30,1,3,32,1,3,33,2,3,45,1,2,46,1,3,34,1,3
0,17,17,0,6,6,0,1,1,32.5,32,1,3,38,1,3,32,1,3,38,1,2,44,1,3,37,1,3
0,17,0,17,3,0,6,2,3,0,0,0,3,0,1,3,6,1,3,0,0,2,4,1,3,0,0,3
0,17,17,0,6,6,0,1,1,35.05555556,36,1,3,33,1,3,30,1,3,44,1,2,31,1,3,36,1,3
0,17,17,0,6,6,0,1,1,38.33333333,40,1,3,43,1,3,31,1,3,43,1,2,43,1,3,34,1,3
0,17,17,0,6,6,0,1,1,38.11111111,33,1,3,38,1,3,30,1,3,40,1,2,44,1,3,33,1,3
0,17,17,0,6,6,0,1,1,38.77777778,32,1,3,32,1,3,31,1,3,31,1,2,36,1,3,30,1,3
0,17,17,0,6,6,0,1,1,35.61111111,37,1,3,33,1,3,37,1,3,30,1,2,38,1,3,32,1,3
3,17,17,0,6,6,0,1,1,34.76470588,45,1,3,33,1,3,36,2,3,36,2,2,39,2,3,31,1,3
0,17,17,0,6,6,0,1,1,38.77777778,30,1,3,33,1,3,34,1,3,42,1,2,38,1,3,30,1,3
0,17,0,17,2,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,1,2,21,1,3,0,0,3
3,17,17,0,6,6,0,1,1,34.88888889,39,2,3,35,1,3,34,1,3,45,2,2,32,1,3,37,2,3
0,17,17,0,6,6,0,1,1,38.38888889,42,1,3,37,1,3,31,1,3,38,1,2,32,1,3,36,1,3
1,17,17,0,6,6,0,1,1,38.05555556,30,1,3,31,1,3,31,2,3,37,1,2,33,1,3,37,1,3
0,17,17,0,6,6,0,1,1,37.33333333,35,1,3,32,1,3,30,1,3,34,1,2,31,1,3,33,1,3
0,17,17,0,6,6,0,1,1,38.55555556,34,1,3,30,1,3,32,1,3,47,1,2,34,1,3,30,1,3
3,17,17,0,6,6,0,1,1,33.05555556,37,1,3,37,1,3,30,2,3,30,1,2,30,2,3,35,2,3
1,17,17,0,6,6,0,1,1,40.44444444,30,1,3,39,1,3,35,2,3,31,1,2,31,1,3,36,1,3
1,17,17,0,6,6,0,1,1,37,34,1,3,38,1,3,30,2,3,42,1,2,33,1,3,31,1,3
4,17,17,0,6,6,0,1,1,34.94444444,30,2,3,39,2,3,30,1,3,35,1,2,42,2,3,36,2,3
0,17,17,0,6,6,0,1,1,37.05555556,37,1,3,32,1,3,30,1,3,30,1,2,34,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,42.16666667,38,1,3,31,1,3,37,1,3,38,1,2,34,1,3,40,1,3
2,17,17,0,6,6,0,2,3,33.94444444,34,3,3,40,1,3,30,1,3,30,1,2,30,2,3,35,1,3
4,17,11,6,6,4,2,2,3,26.125,33,1,3,11,3,3,1,2,3,41,1,2,37,2,3,30,2,3
0,17,17,0,6,6,0,1,1,41.16666667,37,1,3,32,1,3,33,1,3,39,1,2,35,1,3,41,1,3
0,17,17,0,6,6,0,1,1,37.22222222,30,1,3,30,1,3,30,1,3,47,1,2,34,1,3,36,1,3
0,17,17,0,6,6,0,1,1,34.88888889,38,1,3,32,1,3,38,1,3,46,1,2,32,1,3,31,1,3
3,17,17,0,6,6,0,1,1,35.33333333,34,1,3,33,2,3,41,2,3,42,1,2,34,2,3,36,1,3
1,17,17,0,6,6,0,2,3,35.11111111,32,1,3,30,1,3,38,3,3,30,1,2,31,1,3,31,1,3
3,17,8,9,6,3,3,2,3,21.5,31,2,3,9,1,3,2,1,3,50,2,2,25,2,3,32,1,3
0,17,5,12,4,2,4,2,3,25,16,1,3,0,0,3,0,0,3,42,1,2,28,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,8,9,4,3,3,2,3,0,19,1,3,0,0,3,0,0,3,30,1,2,30,1,3,32,1,3
0,17,5,12,4,2,4,2,3,0,19,1,3,0,0,3,0,0,3,30,1,2,26,1,3,32,1,3
2,17,17,0,6,6,0,1,1,35.83333333,30,1,3,36,1,3,30,2,3,34,1,2,30,1,3,30,2,3
2,17,17,0,6,6,0,1,1,35.38888889,30,2,3,44,1,3,30,1,3,41,1,2,34,2,3,35,1,3
3,17,17,0,6,6,0,2,3,34.11111111,36,2,3,30,1,3,40,3,3,43,1,2,37,1,3,30,2,3
0,17,17,0,6,6,0,1,1,37.33333333,36,1,3,39,1,3,33,1,3,42,1,2,42,1,3,36,1,3
0,17,0,17,1,0,6,2,3,20,0,0,3,0,0,3,0,0,3,0,0,2,4,1,3,0,0,3
3,17,17,0,6,6,0,1,1,34.66666667,30,1,3,41,2,3,33,2,3,35,1,2,31,2,3,32,1,3
1,17,17,0,6,6,0,1,1,21.5,30,1,3,30,1,3,30,2,3,38,1,2,35,1,3,33,1,3
2,17,17,0,6,6,0,1,1,36.94444444,35,1,3,35,2,3,34,2,3,42,1,2,33,1,3,33,1,3
1,17,0,17,1,0,6,2,3,8,0,0,3,0,0,3,0,0,3,0,0,2,17,2,3,0,0,3
4,17,17,0,6,6,0,1,1,38.88888889,31,2,3,31,1,3,30,2,3,42,2,2,41,2,3,32,1,3
2,17,11,6,6,4,2,2,3,36.77777778,30,1,3,30,1,3,18,2,3,34,1,2,27,2,3,32,1,3
1,17,9,8,5,3,3,2,3,0,15,1,3,31,1,3,33,2,3,0,0,2,30,1,3,28,1,3
1,17,17,0,6,6,0,1,1,34.94444444,36,1,3,40,1,3,37,2,3,40,1,2,32,1,3,35,1,3
0,17,17,0,6,6,0,1,1,42.22222222,36,1,3,33,1,3,30,1,3,39,1,2,33,1,3,30,1,3
3,17,17,0,6,6,0,1,1,35.83333333,38,2,3,32,2,3,30,2,3,30,1,2,34,1,3,33,1,3
0,17,17,0,6,6,0,1,1,32.5,38,1,3,39,1,3,30,1,3,33,1,2,39,1,3,32,1,3
4,17,17,0,6,6,0,2,3,34.55555556,38,2,3,33,3,3,35,1,3,32,1,2,38,2,3,31,2,3
1,17,17,0,6,6,0,1,1,38.77777778,32,2,3,32,1,3,36,1,3,30,1,2,39,1,3,35,1,3
0,17,17,0,6,6,0,1,1,37.16666667,34,1,3,36,1,3,30,1,3,33,1,2,45,1,3,38,1,3
3,17,17,0,6,6,0,1,1,37.88888889,40,2,3,30,2,3,33,2,3,43,1,2,43,1,3,34,1,3
0,17,17,0,6,6,0,1,1,40.44444444,35,1,3,31,1,3,30,1,3,48,1,2,44,1,3,31,1,3
2,17,17,0,6,6,0,1,1,35.70588235,32,2,3,34,1,3,31,2,3,38,1,2,31,1,3,32,1,3
2,17,17,0,6,6,0,1,1,33.55555556,33,2,3,32,1,3,33,1,3,31,1,2,31,1,3,38,2,3
0,17,2,15,3,1,5,2,3,0,11,1,3,0,0,3,0,0,3,40,1,2,28,1,3,0,0,3
0,17,17,0,6,6,0,1,1,33.44444444,30,1,3,33,1,3,30,1,3,45,1,2,44,1,3,32,1,3
3,17,17,0,6,6,0,1,1,37.44444444,38,1,3,43,2,3,32,2,3,32,1,2,37,2,3,30,1,3
1,17,17,0,6,6,0,1,1,33,39,2,3,36,1,3,30,1,3,32,1,2,42,1,3,32,1,3
3,17,17,0,6,6,0,1,1,24.22222222,36,1,3,30,1,3,30,2,3,37,2,2,31,2,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,37.22222222,30,1,3,35,2,3,35,1,3,46,1,2,32,1,3,30,1,3
0,17,17,0,6,6,0,1,1,43.44444444,44,1,3,37,1,3,36,1,3,48,1,2,48,1,3,45,1,3
0,17,17,0,6,6,0,1,1,36.83333333,32,1,3,35,1,3,30,1,3,38,1,2,31,1,3,41,1,3
1,17,17,0,6,6,0,1,1,34.33333333,35,1,3,38,1,3,30,2,3,34,1,2,31,1,3,30,1,3
0,17,0,17,1,0,6,2,3,9,0,0,3,0,0,3,0,0,3,0,0,2,1,1,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,34.22222222,44,1,3,39,1,3,30,1,3,30,1,2,39,1,3,32,1,3
2,17,17,0,6,6,0,1,1,34.55555556,30,2,3,30,1,3,30,2,3,40,1,2,34,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,2,3,39.77777778,41,3,3,30,2,3,36,1,3,35,1,2,34,2,3,30,1,3
1,17,17,0,6,6,0,1,1,34.16666667,34,1,3,31,1,3,30,2,3,35,1,2,32,1,3,30,1,3
0,17,17,0,6,6,0,1,1,41.66666667,30,1,3,35,1,3,35,1,3,48,1,2,42,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,5,12,2,2,4,2,3,41,0,0,3,0,0,3,0,0,3,45,1,2,32,1,3,0,0,3
0,17,17,0,6,6,0,1,1,39.55555556,37,1,3,31,1,3,34,1,3,43,1,2,38,1,3,42,1,3
0,17,17,0,6,6,0,1,1,37.27777778,34,1,3,43,1,3,38,1,3,48,1,2,41,1,3,32,1,3
1,17,17,0,6,6,0,1,1,39.05555556,34,1,3,31,1,3,39,2,3,43,1,2,36,1,3,38,1,3
1,17,17,0,6,6,0,1,1,38.11111111,35,1,3,37,1,3,31,1,3,30,2,2,32,1,3,32,1,3
1,17,17,0,6,6,0,2,3,33.94444444,40,1,3,39,1,3,40,3,3,33,1,2,32,1,3,32,1,3
0,17,14,3,5,5,1,1,1,32.75,34,1,3,36,1,3,0,0,3,38,1,2,42,1,3,30,1,3
0,17,17,0,6,6,0,1,1,39.33333333,39,1,3,31,1,3,32,1,3,32,1,2,32,1,3,37,1,3
1,17,17,0,6,6,0,1,1,35.44444444,36,1,3,37,1,3,32,2,3,35,1,2,30,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,11,6,4,4,2,1,1,34.16666667,36,1,3,0,0,3,0,0,3,45,1,2,31,1,3,36,1,3
1,17,17,0,6,6,0,1,1,35.72222222,32,1,3,39,1,3,33,2,3,32,1,2,32,1,3,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,1,1,34.05555556,42,2,3,31,2,3,30,2,3,43,1,2,30,1,3,35,1,3
0,17,17,0,6,6,0,1,1,39.44444444,30,1,3,34,1,3,32,1,3,35,1,2,33,1,3,31,1,3
2,17,17,0,6,6,0,1,1,38.72222222,40,1,3,33,1,3,32,2,3,44,1,2,32,1,3,36,2,3
0,17,17,0,6,6,0,1,1,42,48,1,3,40,1,3,35,1,3,32,1,2,37,1,3,40,1,3
1,17,17,0,6,6,0,1,1,26.94444444,31,1,3,34,1,3,30,2,3,42,1,2,34,1,3,30,1,3
5,17,11,6,6,4,2,1,1,29.5,38,2,3,20,2,3,24,2,3,46,2,2,34,1,3,30,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,39.16666667,41,1,3,39,1,3,40,1,3,42,1,2,37,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,38.22222222,36,2,3,30,1,3,30,1,3,43,2,2,31,1,3,31,1,3
3,17,17,0,6,6,0,1,1,35.55555556,38,2,3,32,2,3,37,2,3,37,1,2,34,1,3,31,1,3
1,17,17,0,6,6,0,1,1,35.33333333,39,1,3,42,1,3,30,1,3,36,1,2,37,1,3,30,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,36.55555556,35,1,3,40,1,3,30,2,3,33,1,2,35,1,3,31,1,3
3,17,17,0,6,6,0,1,1,33.88888889,42,2,3,38,1,3,39,2,3,39,1,2,37,1,3,32,2,3
2,17,17,0,6,6,0,1,1,36.11111111,33,1,3,33,2,3,30,1,3,41,2,2,34,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,34.5,35,1,3,37,1,3,36,2,3,47,1,2,38,1,3,30,1,3
0,17,17,0,6,6,0,1,1,38.94444444,31,1,3,39,1,3,31,1,3,46,1,2,35,1,3,40,1,3
2,17,3,14,3,1,5,2,3,0,16,1,3,0,0,3,0,0,3,0,0,2,34,2,3,24,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,33.83333333,30,1,3,43,1,3,30,1,3,38,1,2,34,1,3,32,1,3
2,17,17,0,6,6,0,2,3,32.44444444,41,1,3,42,1,3,33,3,3,38,2,2,32,1,3,34,1,3
1,17,17,0,6,6,0,1,1,35.72222222,44,2,3,35,1,3,30,1,3,40,1,2,32,1,3,35,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,22,1,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,35.44444444,42,2,3,31,1,3,39,2,3,35,1,2,34,1,3,39,1,3
1,17,17,0,6,6,0,1,1,34.94444444,42,2,3,34,1,3,30,1,3,39,1,2,34,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,2,3,32.86666667,37,1,3,31,2,3,30,3,3,32,1,2,37,1,3,40,2,3
0,17,17,0,6,6,0,1,1,39.05555556,38,1,3,40,1,3,30,1,3,35,1,2,33,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,35.78571429,43,1,3,33,2,3,35,1,3,41,1,2,33,1,3,30,1,3
2,17,17,0,6,6,0,1,1,37.38888889,43,2,3,39,1,3,41,2,3,38,1,2,32,1,3,36,1,3
0,17,17,0,6,6,0,1,1,42.22222222,37,1,3,33,1,3,31,1,3,45,1,2,43,1,3,36,1,3
0,17,9,8,4,3,3,2,3,31,34,1,3,0,0,3,20,1,3,0,0,2,31,1,3,32,1,3
3,17,17,0,6,6,0,1,1,32,39,2,3,37,1,3,44,2,3,50,2,2,37,1,3,40,1,3
3,17,17,0,6,6,0,1,1,32.22222222,42,2,3,42,1,3,31,1,3,40,1,2,38,2,3,36,2,3
5,17,6,11,6,2,4,2,3,27,14,2,3,10,2,3,20,2,3,0,1,2,33,2,3,41,3,3
2,17,3,14,3,1,5,2,3,22.5,30,1,3,0,0,3,0,0,3,0,0,2,25,2,3,23,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,41.22222222,36,1,3,34,1,3,30,1,3,39,1,2,32,1,3,34,1,3
2,17,17,0,6,6,0,1,1,37.5,45,2,3,38,1,3,46,2,3,33,1,2,38,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,6,11,5,2,4,2,3,29.5,25,1,3,25,2,3,24,1,3,0,0,2,30,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,8,9,4,3,3,2,3,0,17,1,3,0,0,3,0,0,3,42,1,2,34,1,3,34,1,3
4,17,17,0,6,6,0,1,1,37.46666667,40,2,3,34,2,3,33,2,3,40,1,2,34,2,3,32,1,3
1,17,17,0,6,6,0,1,1,35.11111111,31,1,3,40,1,3,35,2,3,40,1,2,33,1,3,33,1,3
0,17,17,0,6,6,0,1,1,39.83333333,34,1,3,30,1,3,30,1,3,35,1,2,37,1,3,32,1,3
1,17,17,0,6,6,0,2,3,33.38888889,32,1,3,41,3,3,31,1,3,31,1,2,30,1,3,35,1,3
