CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_MULTI,VECES_MULTI,CREDITOS_MULTI,NOTA_ECUA,VECES_ECUA,CREDITOS_ECUA,NOTA_FOTO,VECES_FOTO,CREDITOS_FOTO,NOTA_SUELOS,VECES_SUELOS,CREDITOS_SUELOS
0,17,17,0,6,6,0,1,1,35.83333333,37,1,1,40,1,3,30,2,3,33,1,3,37,1,3,43,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,35.77777778,42,1,1,34,1,3,35,1,3,32,2,3,36,1,3,43,2,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,8,8,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.2,32,1,1,43,1,3,30,1,3,31,2,3,0,0,3,38,1,2,36,1,3
3,17,17,0,6,6,0,1,1,21.86666667,35,1,1,35,1,3,6,1,3,3,1,3,0,0,3,34,2,2,31,1,3
1,17,17,0,6,6,0,1,1,33.16666667,35,1,1,31,1,3,32,1,3,33,1,3,31,1,3,41,1,2,33,1,3
3,17,17,0,6,6,0,2,3,36.11111111,30,1,1,47,1,3,34,1,3,31,1,3,38,2,3,40,1,2,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.33333333,43,1,1,35,1,3,32,1,3,34,1,3,35,2,3,34,1,2,33,1,3
1,17,14,3,5,5,1,2,3,34.5,36,1,1,0,1,3,0,0,3,0,0,3,0,0,3,39,1,2,31,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,38.77777778,36,1,1,43,1,3,36,1,3,33,3,3,35,1,3,40,1,2,47,1,3
0,17,6,11,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36,44,2,1,45,1,3,40,2,3,30,2,3,30,1,3,35,1,2,33,1,3
0,17,5,12,2,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,32.05555556,31,1,1,32,1,3,27,2,3,30,2,3,39,1,3,30,1,2,34,1,3
3,17,11,6,6,4,2,1,1,33.11111111,32,2,1,34,1,3,0,0,3,0,0,3,0,0,3,31,1,2,34,2,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,32.38888889,30,2,1,35,1,3,38,1,3,30,2,3,25,1,3,38,2,2,31,2,3
0,17,17,0,6,6,0,1,1,36.83333333,31,1,1,43,1,3,38,1,3,32,2,3,38,1,3,34,1,2,37,1,3
2,17,17,0,6,6,0,1,1,38.77777778,30,1,1,45,1,3,37,1,3,37,3,3,37,1,3,40,1,2,40,1,3
4,17,17,0,6,6,0,1,1,36.66666667,36,2,1,40,1,3,39,1,3,35,1,3,30,1,3,39,1,2,38,1,3
0,17,17,0,6,6,0,1,1,36.72222222,34,1,1,32,1,3,40,1,3,34,2,3,35,1,3,45,1,2,38,1,3
0,17,17,0,6,6,0,1,1,35,43,1,1,32,1,3,35,1,3,30,1,3,30,1,3,43,1,2,40,1,3
0,17,2,15,4,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,41,39,1,1,43,1,3,44,1,3,32,1,3,44,1,3,42,1,2,42,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,37.11111111,45,2,1,34,1,3,34,1,3,36,2,3,37,1,3,43,1,2,38,1,3
0,17,2,15,2,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,35.27777778,30,1,1,42,1,3,30,1,3,30,1,3,41,1,3,40,1,2,32,1,3
1,17,17,0,6,6,0,1,1,34.05555556,35,1,1,30,1,3,37,2,3,30,1,3,36,1,3,34,1,2,37,1,3
0,17,17,0,6,6,0,1,1,32.88888889,34,1,1,30,1,3,34,1,3,30,1,3,30,3,3,45,1,2,32,1,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,36.94444444,30,1,1,35,1,3,39,1,3,31,1,3,43,1,3,43,1,2,35,1,3
0,17,17,0,6,6,0,1,1,41.38888889,40,1,1,50,1,3,39,1,3,32,1,3,44,1,3,45,1,2,40,1,3
1,17,17,0,6,6,0,1,1,38,37,1,1,39,1,3,33,1,3,37,2,3,43,1,3,43,1,2,35,1,3
1,17,17,0,6,6,0,1,1,36.66666667,41,1,1,33,1,3,34,1,3,40,1,3,34,1,3,44,1,2,36,1,3
1,17,17,0,6,6,0,1,1,39.77777778,36,1,1,45,1,3,32,1,3,46,1,3,31,1,3,46,1,2,42,2,3
2,17,17,0,6,6,0,1,1,35.05555556,31,1,1,44,1,3,34,1,3,35,2,3,30,1,3,39,1,2,31,1,3
2,17,17,0,6,6,0,2,3,37.55555556,30,1,1,38,1,3,40,2,3,37,2,3,38,1,3,41,1,2,35,1,3
0,17,17,0,6,6,0,1,1,41.22222222,39,1,1,50,1,3,37,1,3,41,2,3,39,1,3,44,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.61111111,37,1,1,43,1,3,31,1,3,34,1,3,46,1,3,47,1,2,40,1,3
2,17,17,0,6,6,0,1,1,37.5,34,1,1,37,1,3,42,2,3,39,1,3,32,1,3,43,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.27777778,36,1,1,31,1,3,33,1,3,48,2,3,39,1,3,43,1,2,32,1,3
0,17,17,0,6,6,0,1,1,36.72222222,32,1,1,45,1,3,39,1,3,30,2,3,32,1,3,34,1,2,41,1,3
3,17,5,12,4,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,1,1,33.16666667,45,2,1,31,1,3,32,1,3,31,2,3,31,1,3,42,1,2,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,34.11111111,36,1,1,31,1,3,34,1,3,31,1,3,31,3,3,40,1,2,39,1,3
0,17,17,0,6,6,0,1,1,37.72222222,36,1,1,40,1,3,36,1,3,31,1,3,40,1,3,41,1,2,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,9,8,3,3,3,2,3,31.2,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,33,1,2,30,1,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,3,0,6,2,3,9,9,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,38.72222222,34,1,1,38,1,3,37,2,3,41,2,3,38,1,3,48,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,33.61111111,30,1,1,37,2,3,35,2,3,30,1,3,37,1,3,31,1,2,32,1,3
0,17,0,17,6,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,32.61111111,33,3,1,30,1,3,32,1,3,31,1,3,30,3,3,37,1,2,37,1,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,2,3,34.83333333,47,2,1,33,1,3,30,1,3,31,2,3,39,2,3,38,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,2,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,3,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,4,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,14,3,6,5,1,1,1,39.88888889,35,1,1,36,1,3,0,0,3,0,0,3,0,0,3,48,1,2,40,1,3
3,17,17,0,6,6,0,2,3,35,34,1,1,44,1,3,30,1,3,31,1,3,36,3,3,37,1,2,33,1,3
0,17,17,0,6,6,0,1,1,39.05555556,33,1,1,39,1,3,39,1,3,34,1,3,47,1,3,41,2,2,37,1,3
0,17,17,0,6,6,0,1,1,36,37,1,1,40,1,3,35,1,3,30,1,3,36,1,3,43,1,2,34,1,3
0,17,6,11,5,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,36.27777778,32,1,1,42,1,3,35,2,3,32,1,3,31,1,3,42,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,2,15,4,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,37.5,32,1,1,45,1,3,34,1,3,41,1,3,35,1,3,41,1,2,32,1,3
2,17,17,0,6,6,0,1,1,36.16666667,42,2,1,43,1,3,38,1,3,31,3,3,31,1,3,36,1,2,36,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,2,3,36.16666667,37,1,1,37,1,3,35,1,3,39,1,3,37,1,3,40,1,2,30,1,3
1,17,17,0,6,6,0,1,1,37.11111111,31,2,1,35,1,3,38,1,3,39,1,3,39,1,3,41,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,5,12,4,2,4,2,3,9,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,9,1,3
2,17,17,0,6,6,0,1,1,39.44444444,33,1,1,36,1,3,42,2,3,40,2,3,42,2,3,46,1,2,35,1,3
0,17,17,0,6,6,0,1,1,41.88888889,35,1,1,37,1,3,45,1,3,43,1,3,43,1,3,43,1,2,43,1,3
0,17,17,0,6,6,0,1,1,35.72222222,35,1,1,38,1,3,31,1,3,33,2,3,36,2,3,46,1,2,34,1,3
4,17,17,0,6,6,0,2,3,38.94444444,46,1,1,50,1,3,38,2,3,32,1,3,39,1,3,41,1,2,32,1,3
4,17,17,0,6,6,0,2,3,33.66666667,33,1,1,30,2,3,33,1,3,33,3,3,38,1,3,30,1,2,37,1,3
1,17,5,12,3,2,4,2,3,19,19,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,40.38888889,30,1,1,50,1,3,34,1,3,36,1,3,44,1,3,44,1,2,39,1,3
3,17,17,0,6,6,0,1,1,25.5,35,3,1,44,1,3,14,2,3,15,2,3,13,2,3,38,2,2,30,2,3
2,17,17,0,6,6,0,1,1,40.88888889,34,1,1,40,1,3,38,1,3,43,1,3,39,1,3,45,1,2,44,1,3
2,17,17,0,6,6,0,1,1,35.83333333,42,1,1,37,1,3,36,1,3,31,1,3,41,2,3,36,1,2,32,1,3
0,17,6,11,5,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,5,12,4,2,4,2,3,31,31,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
5,17,17,0,6,6,0,1,1,32.88888889,31,1,1,30,1,3,40,1,3,30,2,3,30,1,3,36,1,2,33,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,32.5,35,1,1,32,1,3,34,1,3,32,1,3,32,1,3,35,1,2,30,1,3
3,17,17,0,6,6,0,1,1,35.27777778,35,1,1,35,1,3,34,2,3,30,1,3,35,1,3,39,1,2,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,40.27777778,30,1,1,50,1,3,32,1,3,37,1,3,44,1,3,43,1,2,40,1,3
0,17,0,17,2,0,6,2,3,8,8,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,33.61111111,37,1,1,32,1,3,31,1,3,38,2,3,30,2,3,35,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,36.5,35,1,1,40,2,3,33,1,3,37,2,3,36,2,3,44,1,2,32,1,3
4,17,17,0,6,6,0,1,1,34.83333333,33,1,1,38,1,3,35,2,3,31,1,3,35,1,3,36,2,2,35,1,3
3,17,6,11,4,2,4,2,3,8,8,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,35.05555556,33,1,1,30,1,3,38,1,3,31,1,3,41,1,3,38,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,37.5,31,1,1,40,1,3,39,1,3,35,1,3,36,1,3,43,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,38.11111111,45,1,1,36,1,3,40,1,3,37,1,3,38,1,3,43,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,33.88888889,30,1,1,30,1,3,34,1,3,35,2,3,36,2,3,32,1,2,37,1,3
0,17,2,15,3,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,36.27777778,33,1,1,40,1,3,30,2,3,32,1,3,42,1,3,43,1,2,34,1,3
0,17,0,17,3,0,6,2,3,30,30,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36.94444444,34,1,1,43,1,3,34,1,3,39,1,3,33,1,3,35,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,34.66666667,33,1,1,42,1,3,30,1,3,30,1,3,32,1,3,36,1,2,39,1,3
1,17,17,0,6,6,0,1,1,36.22222222,38,1,1,40,2,3,35,1,3,36,1,3,33,1,3,40,1,2,34,1,3
2,17,14,3,6,5,1,1,1,28.33333333,30,2,1,0,0,3,0,0,3,0,0,3,0,0,3,34,1,2,24,1,3
0,17,0,17,4,0,6,2,3,8,8,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.27777778,41,1,1,30,1,3,36,1,3,35,2,3,36,1,3,42,1,2,33,1,3
2,17,17,0,6,6,0,2,3,34.16666667,30,1,1,39,1,3,32,1,3,31,1,3,31,1,3,42,1,2,34,1,3
0,17,5,12,4,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,2,0,6,2,3,6,6,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,39,30,1,1,35,1,3,39,1,3,44,1,3,41,1,3,45,1,2,35,1,3
0,17,2,15,4,1,5,2,3,27,27,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,36.22222222,36,1,1,33,1,3,38,1,3,41,2,3,37,1,3,38,1,2,31,1,3
0,17,6,11,5,2,4,2,3,32,32,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,9,8,5,3,3,2,3,27.5,24,2,1,0,0,3,0,0,3,0,0,3,0,0,3,42,2,2,19,1,3
0,17,17,0,6,6,0,1,1,40.55555556,37,1,1,47,1,3,37,1,3,38,2,3,40,1,3,42,1,2,41,1,3
2,17,11,6,6,4,2,2,3,29,0,0,1,0,0,3,0,0,3,15,1,3,0,0,3,38,1,2,37,1,3
0,17,5,12,4,2,4,2,3,36,36,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,34.5,34,1,1,45,1,3,30,1,3,30,2,3,31,3,3,34,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,33.72222222,35,1,1,33,1,3,34,1,3,30,1,3,36,1,3,37,1,2,33,1,3
1,17,17,0,6,6,0,1,1,34.66666667,33,1,1,35,1,3,45,2,3,30,1,3,30,2,3,39,2,2,31,1,3
3,17,17,0,6,6,0,2,3,30.05555556,31,1,1,30,1,3,30,1,3,30,3,3,30,2,3,30,1,2,30,1,3
3,17,17,0,6,6,0,2,3,34.83333333,30,1,1,38,1,3,31,1,3,39,1,3,32,1,3,39,1,2,33,1,3
0,17,17,0,6,6,0,1,1,36.83333333,33,1,1,39,1,3,37,1,3,35,3,3,37,2,3,39,1,2,36,1,3
1,17,17,0,6,6,0,2,3,36.66666667,34,1,1,33,1,3,37,3,3,30,1,3,39,3,3,37,1,2,45,1,3
2,17,17,0,6,6,0,1,1,34,32,1,1,36,1,3,33,2,3,30,1,3,32,1,3,41,1,2,35,1,3
3,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,33.16666667,30,2,1,30,1,3,30,1,3,30,1,3,39,1,3,42,1,2,32,1,3
4,17,17,0,6,6,0,1,1,37.66666667,33,1,1,38,1,3,36,1,3,30,1,3,42,2,3,42,1,2,41,1,3
1,17,17,0,6,6,0,1,1,34.66666667,36,2,1,32,1,3,33,1,3,31,1,3,42,1,3,33,1,2,36,1,3
1,17,17,0,6,6,0,1,1,37.72222222,44,1,1,35,1,3,33,3,3,31,3,3,42,3,3,43,1,2,42,1,3
2,17,17,0,6,6,0,1,1,39,34,1,1,41,1,3,40,1,3,44,1,3,34,1,3,40,1,2,37,1,3
1,17,17,0,6,6,0,1,1,38.05555556,34,1,1,45,1,3,38,1,3,33,1,3,37,1,3,39,1,2,38,1,3
0,17,17,0,6,6,0,1,1,39.70588235,0,0,1,48,1,3,38,1,3,40,1,3,33,1,3,42,1,2,38,1,3
1,17,17,0,6,6,0,1,1,39.66666667,32,1,1,39,1,3,42,1,3,38,1,3,44,1,3,41,1,2,37,1,3
1,17,17,0,6,6,0,1,1,35.61111111,30,1,1,34,1,3,38,1,3,34,1,3,42,2,3,31,1,2,35,1,3
3,17,17,0,6,6,0,2,3,36.11111111,46,1,1,38,1,3,31,1,3,30,1,3,37,1,3,38,1,2,40,1,3
2,17,17,0,6,6,0,2,3,34.33333333,39,1,1,37,1,3,31,1,3,35,2,3,34,1,3,33,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,40.94444444,34,1,1,50,1,3,30,1,3,35,1,3,44,1,3,41,1,2,48,1,3
3,17,14,3,6,5,1,2,3,22.85714286,40,2,1,37,1,3,0,0,3,0,0,3,0,0,3,0,1,2,3,1,3
0,17,17,0,6,6,0,1,1,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,3,14,6,1,5,2,3,14,14,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,38,30,1,1,38,1,3,42,1,3,32,1,3,44,3,3,42,1,2,34,1,3
0,17,0,17,1,0,6,2,3,1,1,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,40.5,39,1,1,50,1,3,34,1,3,31,1,3,45,1,3,45,1,2,40,1,3
1,17,17,0,6,6,0,1,1,31.88888889,31,1,1,34,1,3,30,2,3,30,2,3,33,2,3,33,1,2,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,38.33333333,43,1,1,42,1,3,23,2,3,41,1,3,40,1,3,40,1,2,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.11111111,38,3,1,30,2,3,30,1,3,31,1,3,40,1,3,30,1,2,41,1,3
3,17,15,2,5,5,1,2,3,34.76470588,0,0,1,31,2,3,43,1,3,32,3,3,30,1,3,42,1,2,33,2,3
0,17,17,0,6,6,0,1,1,36.77777778,42,1,1,50,1,3,32,1,3,30,1,3,36,1,3,34,1,2,36,1,3
0,17,0,17,4,0,6,2,3,0,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,34.22222222,33,3,1,33,1,3,30,2,3,35,2,3,35,1,3,44,1,2,32,2,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,37.33333333,37,2,1,38,1,3,30,1,3,38,2,3,43,1,3,43,1,2,34,1,3
0,17,17,0,6,6,0,1,1,36.88888889,37,1,1,48,1,3,30,1,3,31,1,3,37,1,3,39,1,2,37,1,3
1,17,17,0,6,6,0,1,1,35.38888889,34,1,1,34,1,3,42,1,3,31,1,3,30,1,3,42,1,2,36,1,3
1,17,17,0,6,6,0,1,1,35.16666667,30,1,1,38,1,3,32,1,3,33,1,3,39,1,3,39,1,2,33,1,3
2,17,17,0,6,6,0,1,1,34.5,36,3,1,47,1,3,30,1,3,31,1,3,31,1,3,39,1,2,30,1,3
2,17,17,0,6,6,0,1,1,35.16666667,36,1,1,32,2,3,40,1,3,34,1,3,33,2,3,39,1,2,34,1,3
2,17,17,0,6,6,0,1,1,37.55555556,43,1,1,42,1,3,35,1,3,32,1,3,37,1,3,39,1,2,39,1,3
0,17,17,0,6,6,0,1,1,40.22222222,36,1,1,40,1,3,37,1,3,39,1,3,39,1,3,44,1,2,45,1,3
3,17,17,0,6,6,0,1,1,31.22222222,42,1,1,30,1,3,30,1,3,31,1,3,15,3,3,38,1,2,42,1,3
2,17,17,0,6,6,0,1,1,35.33333333,42,3,1,31,2,3,33,1,3,34,1,3,36,1,3,39,1,2,38,1,3
2,17,17,0,6,6,0,1,1,37.38888889,30,1,1,42,1,3,42,2,3,37,1,3,34,1,3,41,1,2,32,1,3
1,17,17,0,6,6,0,1,1,34.66666667,38,1,1,30,1,3,41,1,3,31,1,3,35,1,3,41,1,2,31,1,3
2,17,17,0,6,6,0,1,1,33.38888889,33,1,1,36,1,3,32,1,3,31,2,3,32,1,3,41,1,2,31,1,3
1,17,17,0,6,6,0,1,1,36.88888889,30,1,1,36,1,3,35,2,3,31,1,3,44,1,3,32,1,2,44,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,38.88888889,30,1,1,32,1,3,40,1,3,36,1,3,46,1,3,38,1,2,44,1,3
2,17,17,0,6,6,0,2,3,32.94444444,40,2,1,34,1,3,22,2,3,30,1,3,39,1,3,41,2,2,32,1,3
2,17,17,0,6,6,0,1,1,38.55555556,33,1,1,37,1,3,32,1,3,40,2,3,44,1,3,35,1,2,44,1,3
0,17,17,0,6,6,0,1,1,32.83333333,43,2,1,30,1,3,31,2,3,35,3,3,30,1,3,40,1,2,30,1,3
3,17,17,0,6,6,0,1,1,35.16666667,33,1,1,31,1,3,41,1,3,31,1,3,37,1,3,42,1,2,32,1,3
2,17,17,0,6,6,0,1,1,36.5,35,1,1,44,1,3,31,1,3,30,1,3,33,1,3,38,1,2,44,1,3
1,17,17,0,6,6,0,1,1,36.94444444,31,1,1,41,1,3,36,1,3,33,1,3,41,1,3,41,1,2,33,1,3
0,17,17,0,6,6,0,1,1,32.5,30,2,1,37,1,3,34,3,3,30,1,3,32,1,3,33,1,2,30,1,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,35.05555556,38,1,1,35,1,3,30,1,3,30,1,3,39,1,3,34,1,2,41,1,3
0,17,17,0,6,6,0,1,1,38.33333333,34,1,1,39,1,3,36,1,3,39,1,3,38,1,3,37,1,2,42,1,3
0,17,17,0,6,6,0,1,1,38.11111111,30,1,1,39,1,3,30,1,3,39,1,3,37,1,3,43,1,2,45,1,3
0,17,17,0,6,6,0,1,1,38.77777778,32,1,1,39,1,3,40,1,3,43,1,3,35,1,3,42,1,2,37,1,3
0,17,17,0,6,6,0,1,1,35.61111111,32,1,1,38,1,3,40,1,3,32,1,3,33,1,3,42,2,2,32,1,3
