CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,PROMEDIO_TRES,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_CIR_UNO,VECES_CIR_UNO,CREDITOS_CIR_UNO
0,17,0,17,4,4,0,2,0,4,1,3,8,1,3,9,1,2,0,0,3,0,0,3,9,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,4.38889E+14,43,1,3,47,1,3,42,1,2,40,1,3,38,1,3,36,1,3
0,17,5,12,5,5,0,2,0,0,0,3,28,1,3,33,1,2,22,1,3,34,1,3,2,1,3
4,17,2,15,6,2,4,2,1.55556E+14,7,3,3,25.5,2,3,30,1,2,16,1,3,18,2,3,19,3,3
2,17,17,0,6,4,2,2,3.38611E+14,30,1,3,30,1,3,37,1,2,30,1,3,33.5,2,3,29.5,2,3
4,17,0,17,4,0,4,2,0.416666667,6,2,3,0,0,3,3.5,2,2,9,2,3,0,0,3,7.5,2,3
4,17,9,8,6,2,4,2,3.66111E+14,22.5,2,3,30,1,3,28,2,2,23,2,3,38,1,3,36,2,3
3,17,0,17,3,0,3,2,0.333333333,9.5,2,3,0,0,3,3.5,2,2,0,0,3,0,0,3,4,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,0,17,1,1,0,2,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,9,1,3
0,17,17,0,6,6,0,1,4.11667E+14,40,1,3,33,1,3,39,1,2,50,1,3,42,1,3,33,1,3
2,17,17,0,6,4,2,1,3.65556E+14,32,2,3,31,1,3,38,1,2,46,1,3,31,1,3,31,2,3
0,17,17,0,6,6,0,1,4.02222E+14,39,1,3,41,1,3,45,1,2,41,1,3,40,1,3,30,1,3
2,17,14,3,6,4,2,1,3.73333E+14,34,1,3,30,1,3,43,1,2,27,3,3,30,1,3,34,2,3
0,17,17,0,6,6,0,1,39,50,1,3,40,1,3,41,1,2,37,1,3,37,1,3,32,1,3
3,17,8,9,6,3,3,2,2.96111E+14,32,1,3,34,1,3,36,1,2,26,2,3,26.33333333,3,3,25.5,2,3
0,17,17,0,6,6,0,1,3.82222E+14,32,1,3,36,1,3,35,1,2,30,1,3,32,1,3,31,1,3
1,17,17,0,6,5,1,1,3.65556E+14,33,1,3,30,1,3,40,1,2,35,1,3,34,1,3,32,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,2,3.24167E+14,23,2,3,32,1,3,34,1,2,41,1,3,33,1,3,28.33333333,3,3
5,17,2,15,6,1,5,2,4.38889E+14,18,2,3,22.5,2,3,34,1,2,9.666666667,3,3,26.33333333,3,3,24.66666667,3,3
0,17,0,17,2,2,0,2,0,0,1,3,0,0,3,0,0,2,5,1,3,0,0,3,7,1,3
2,17,17,0,6,4,2,1,3.93333E+14,31,1,3,36,1,3,35,2,2,30,1,3,31,1,3,31,2,3
2,17,17,0,6,4,2,1,3.73889E+14,31,2,3,33,1,3,40,1,2,36,1,3,32,1,3,29.5,2,3
1,17,0,17,2,1,1,2,0,17,1,3,0,0,3,0,0,2,0,0,3,0,0,3,18,2,3
1,17,14,3,6,5,1,1,3.09722E+14,45,1,3,37,1,3,48,1,2,40,1,3,36,1,3,29,2,3
6,17,0,17,6,0,6,2,3.28056E+14,22.66666667,3,3,23,2,3,20.5,2,2,21.5,2,3,26.33333333,3,3,23.5,2,3
1,17,17,0,6,5,1,2,3.39167E+14,32,1,3,30,1,3,38,1,2,31,1,3,30,1,3,29.5,2,3
4,17,11,6,6,2,4,2,32.5,32.5,2,3,25,2,3,39,1,2,39,1,3,29,2,3,33.5,2,3
1,17,17,0,6,5,1,1,3.86111E+14,30,1,3,35,1,3,37,1,2,45,1,3,36,1,3,33,2,3
3,17,12,5,6,3,3,2,3.22222E+14,30,1,3,28.5,2,3,26.5,2,2,30,1,3,30,1,3,33.5,2,3
6,17,0,17,6,0,6,2,2.24444E+14,19.5,2,3,26,2,3,29,2,2,23,2,3,28,2,3,23.33333333,3,3
4,17,11,6,6,2,4,2,0,34,1,3,33.5,2,3,31,2,2,30,1,3,28.5,2,3,19.5,2,3
2,17,14,3,6,4,2,2,3.62222E+14,28.5,2,3,30,1,3,38,1,2,30,1,3,33,1,3,31,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,14,3,6,4,2,2,3.43056E+14,30,1,3,30,1,3,39,1,2,34.5,2,3,30,1,3,24,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,1,3
1,17,17,0,6,5,1,1,3.87222E+14,42,1,3,38,1,3,38,1,2,30,1,3,34,1,3,35.5,2,3
2,17,2,15,5,3,2,2,0,9,1,3,8.5,2,3,37,1,2,0,0,3,17,1,3,26.5,2,3
0,17,17,0,6,6,0,1,3.28056E+14,33,1,3,32,1,3,39,1,2,39,1,3,30,1,3,32,1,3
1,17,17,0,6,5,1,1,3.86389E+14,35,1,3,32,1,3,41,1,2,47,1,3,34,1,3,32,2,3
2,17,17,0,6,4,2,1,3.74167E+14,37,1,3,39,1,3,36,1,2,32.5,2,3,36,1,3,34,2,3
2,17,8,9,6,4,2,2,6.72222E+14,26.5,2,3,30,1,3,37,1,2,33,1,3,26,1,3,23.33333333,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,5,12,4,4,0,2,2.27778E+14,30,1,3,0,0,3,32,1,2,23,1,3,0,0,3,23,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,8,9,6,3,3,2,1.79444E+14,27,2,3,34,1,3,40,1,2,25.5,2,3,35,1,3,29,3,3
3,17,17,0,6,3,3,2,3.75556E+14,29.5,2,3,36,1,3,40,1,2,30,1,3,34.5,2,3,29.5,2,3
0,17,17,0,6,6,0,1,3.49444E+14,38,1,3,31,1,3,41,1,2,38,1,3,36,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.52778E+14,31,1,3,31,1,3,38,1,2,37,1,3,30,1,3,31,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,11,6,6,3,3,2,2.73333E+14,22.5,2,3,30,1,3,30,1,2,41,1,3,32,2,3,26,2,3
2,17,11,6,6,4,2,2,3.50278E+14,29.33333333,3,3,31,1,3,40,1,2,33,1,3,33,1,3,28,2,3
0,17,17,0,6,6,0,1,33.5,38,1,3,36,1,3,36,1,2,42,1,3,36,1,3,34,1,3
2,17,14,3,6,4,2,2,3.49722E+14,28.5,2,3,33,1,3,41,1,2,30,1,3,30,1,3,31,2,3
3,17,8,9,6,3,3,2,3.49444E+14,30,1,3,37,1,3,37,1,2,29,2,3,28.66666667,3,3,23.5,2,3
2,17,14,3,6,4,2,1,3.04444E+14,32,1,3,29,2,3,35,1,2,36,1,3,33,1,3,29.5,2,3
1,17,17,0,6,5,1,1,3.46389E+14,30,1,3,34,1,3,36,1,2,43,1,3,30,1,3,30.5,2,3
0,17,17,0,6,6,0,1,3.94444E+14,33,1,3,35,1,3,43,1,2,37,1,3,32,1,3,31,1,3
1,17,17,0,6,5,1,1,3.21111E+14,33,1,3,35,1,3,40,1,2,39,1,3,33,1,3,31,2,3
0,17,11,6,6,6,0,2,2.5,25,1,3,33,1,3,35,1,2,38,1,3,30,1,3,24,1,3
1,17,17,0,6,5,1,1,35.25,30,1,3,33,1,3,38,1,2,43,1,3,33,1,3,31,2,3
0,17,17,0,6,6,0,1,3.93889E+14,33,1,3,39,1,3,38,1,2,48,1,3,39,1,3,30,1,3
3,17,0,17,4,1,3,2,0,13.5,2,3,0,0,3,15,1,2,7,2,3,0,0,3,9.5,2,3
4,17,11,6,6,2,4,2,3.30278E+14,30,2,3,28.5,2,3,40,1,2,40,1,3,30.33333333,3,3,28.5,2,3
2,17,11,6,6,4,2,1,3.30556E+14,22,2,3,23,2,3,44,1,2,41,1,3,36,1,3,30,1,3
4,17,5,12,6,2,4,2,3.17222E+14,23.5,2,3,40,1,3,42,1,2,26,2,3,28,3,3,29,2,3
3,17,11,6,6,3,3,2,1.85556E+14,30,1,3,36.5,2,3,38,1,2,31,1,3,19.66666667,3,3,25.5,2,3
4,17,0,17,5,1,4,2,0,0,0,3,12.5,2,3,16,2,2,10,2,3,4,2,3,21,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
4,17,8,9,6,2,4,2,3.56667E+14,24.5,2,3,30,1,3,31.5,2,2,26.5,2,3,32,1,3,26,2,3
1,17,14,3,6,5,1,1,3.24167E+14,30,1,3,36,1,3,39,1,2,44,1,3,23,3,3,31,1,3
6,17,0,17,6,0,6,2,0,14,3,3,11.66666667,3,3,22,2,2,18,2,3,7.333333333,3,3,7,3,3
0,17,17,0,6,6,0,1,3.61111E+14,33,1,3,35,1,3,41,1,2,46,1,3,32,1,3,30,1,3
3,17,3,14,4,1,3,2,0,3,2,3,0,0,3,9.5,2,2,33,1,3,0,0,3,14,2,3
2,17,14,3,6,4,2,1,1.53333E+14,34,2,3,30,1,3,39,1,2,37,1,3,36,1,3,27,2,3
0,17,17,0,6,6,0,1,3.66111E+14,34,1,3,35,1,3,39,1,2,37,1,3,36,1,3,30,1,3
0,17,17,0,6,6,0,1,2.27778E+14,35,1,3,35,1,3,40,1,2,35,1,3,36,1,3,31,1,3
3,17,8,9,6,3,3,2,3.24167E+14,28,2,3,26,3,3,33,1,2,30,1,3,30,1,3,18.66666667,3,3
1,17,17,0,6,5,1,1,3.48611E+14,31,1,3,33,1,3,43,1,2,44,1,3,32,1,3,30,2,3
0,17,17,0,6,6,0,1,35.5,32,1,3,32,1,3,39,1,2,35,1,3,32,1,3,30,1,3
0,17,17,0,6,6,0,1,4.16111E+14,45,1,3,43,1,3,42,1,2,33,1,3,34,1,3,39,1,3
0,17,0,17,4,4,0,2,0,0,0,3,13,1,3,9,1,2,1,1,3,0,1,3,8,1,3
0,17,17,0,6,6,0,1,3.54444E+14,49,1,3,34,1,3,42,1,2,34,1,3,30,1,3,39,1,3
1,17,17,0,6,5,1,1,3.29444E+14,32,1,3,31,1,3,40,1,2,35,1,3,30,1,3,29.5,2,3
3,17,0,17,5,2,3,2,2.02778E+14,11,2,3,1,1,3,21.5,2,2,8,1,3,0,0,3,12.66666667,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.76111E+14,39,1,3,34,1,3,41,1,2,31,1,3,35,1,3,33.5,2,3
3,17,5,12,5,2,3,2,0.888888889,13,1,3,13.5,2,3,30,2,2,32,1,3,0,0,3,19,2,3
1,17,14,3,6,5,1,1,3.02778E+14,39,1,3,38,1,3,43,1,2,26.33333333,3,3,33,1,3,33,1,3
0,17,0,17,3,3,0,2,0,10,1,3,7,1,3,0,0,2,0,0,3,0,0,3,5,1,3
1,17,8,9,6,5,1,2,2.33333E+14,35,1,3,27,1,3,36,1,2,31,1,3,19,1,3,21,2,3
0,17,3,14,1,1,0,2,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,32,1,3
0,17,17,0,6,6,0,1,3.99444E+14,41,1,3,32,1,3,42,1,2,40,1,3,39,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,3,14,4,4,0,2,2.44444E+14,10,1,3,21,1,3,0,0,2,40,1,3,0,0,3,23,1,3
4,17,0,17,3,-1,4,2,0,3.5,2,3,0,0,3,5.5,2,2,3,2,3,0,0,3,0,2,3
3,17,2,15,4,1,3,2,0.5,27.5,2,3,0,0,3,36,1,2,12,2,3,0,0,3,6,2,3
5,17,8,9,6,1,5,2,3.45556E+14,22.5,2,3,31.5,2,3,35.5,2,2,30,1,3,26,2,3,27.5,2,3
5,17,8,9,6,1,5,2,35,31,2,3,28.5,2,3,31.5,2,2,33,1,3,28,2,3,28.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,0,17,4,4,0,2,0,1,1,3,0,0,3,14,1,2,2,1,3,0,0,3,11,1,3
0,17,17,0,6,6,0,1,3.48333E+14,43,1,3,37,1,3,39,1,2,46,1,3,46,1,3,31,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.87222E+14,41,1,3,33,1,3,38,1,2,43,1,3,38,1,3,42,1,3
5,17,0,17,5,0,5,2,3.55556E+14,10,3,3,9,3,3,0,0,2,7.666666667,3,3,10.66666667,3,3,4.333333333,3,3
1,17,3,14,4,3,1,2,2.16667E+14,16,1,3,0,0,3,22,1,2,30,1,3,0,0,3,20,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
4,17,11,6,6,2,4,2,1.41667E+14,30,2,3,25,2,3,41,1,2,30,3,3,30,1,3,22.33333333,3,3
5,17,2,15,6,1,5,2,2.27778E+14,17.5,2,3,17.33333333,3,3,40,1,2,16.33333333,3,3,16.66666667,3,3,19,3,3
2,17,14,3,6,4,2,1,3.76667E+14,39,1,3,33,2,3,40,1,2,32,1,3,41,1,3,26.5,2,3
0,17,17,0,6,6,0,1,3.50833E+14,44,1,3,31,1,3,38,1,2,45,1,3,35,1,3,34,1,3
3,17,14,3,6,3,3,2,3.35556E+14,34.66666667,3,3,31.5,2,3,36,1,2,30,1,3,33,1,3,25,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.64444E+14,36,1,3,32,1,3,37,1,2,44,1,3,35,1,3,30,1,3
3,17,8,9,6,3,3,2,2.72222E+14,11.66666667,3,3,7,3,3,40,1,2,5.333333333,3,3,32,1,3,31,1,3
3,17,8,9,6,3,3,2,1.06667E+14,30,1,3,29,2,3,37,1,2,47,1,3,21.33333333,3,3,27.33333333,3,3
2,17,17,0,6,4,2,1,3.61667E+14,30,1,3,32,2,3,38,1,2,38,1,3,35,1,3,31,2,3
0,17,17,0,6,6,0,1,2.78333E+14,37,1,3,34,1,3,39,1,2,44,1,3,39,1,3,32,1,3
4,17,8,9,6,2,4,2,3.53611E+14,28,2,3,29.5,2,3,41,1,2,30,1,3,28.5,2,3,21,2,3
0,17,2,15,2,2,0,2,0,0,0,3,0,0,3,40,1,2,0,0,3,0,0,3,5,1,3
1,17,17,0,6,5,1,1,3.48056E+14,33,1,3,32,1,3,40,1,2,39,1,3,37,1,3,32,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,2,3.13611E+14,36,1,3,26,2,3,36,1,2,34,1,3,34,1,3,26,2,3
1,17,15,2,5,4,1,2,2.80833E+14,33,1,3,29.5,2,3,0,0,2,32,1,3,31,1,3,30,1,3
4,17,8,9,6,2,4,2,2.11111E+14,29.33333333,3,3,30,3,3,33,1,2,30,1,3,24,3,3,23,2,3
2,17,0,17,4,2,2,2,2.38889E+14,22,2,3,0,0,3,15,1,2,10,1,3,0,0,3,19,2,3
2,17,3,14,3,1,2,2,1.66667E+14,26.5,2,3,0,0,3,25.5,2,2,31,1,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.29722E+14,45,1,3,34,1,3,42,1,2,40,1,3,40,1,3,30,1,3
3,17,14,3,6,3,3,2,3.14444E+14,29.33333333,3,3,30,1,3,40,1,2,44,1,3,32.5,2,3,29.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,3,14,6,3,3,2,1,11.5,2,3,11.5,2,3,16,1,2,34,1,3,11,2,3,11,1,3
0,17,17,0,6,6,0,1,4.06111E+14,41,1,3,43,1,3,38,1,2,41,1,3,42,1,3,44,1,3
0,17,0,17,1,1,0,2,3.33333E+14,1,1,3,0,1,3,0,0,2,0,0,3,0,0,3,0,1,3
1,17,14,3,6,5,1,2,3.49722E+14,25,2,3,30,1,3,32,1,2,36,1,3,33,1,3,30,1,3
2,17,11,6,6,4,2,2,2.91944E+14,22.66666667,3,3,30,1,3,41,1,2,32,1,3,32,1,3,26.5,2,3
2,17,5,12,6,4,2,2,2.22222E+14,28,2,3,30,1,3,36,1,2,20.5,2,3,25,1,3,19,1,3
1,17,5,12,4,3,1,2,2.55556E+14,24,1,3,0,0,3,30,1,2,32,1,3,0,0,3,18,2,3
2,17,0,17,2,0,2,2,0,10,2,3,0,0,3,0,1,2,0,1,3,0,0,3,8.5,2,3
0,17,6,11,2,2,0,2,0,0,0,3,34,1,3,0,0,2,0,0,3,30,1,3,0,0,3
0,17,3,14,5,5,0,2,0.666666667,7,1,3,7,1,3,12,1,2,0,1,3,9,1,3,30,1,3
2,17,17,0,6,4,2,1,3.11667E+14,35.5,2,3,33,2,3,42,1,2,35,1,3,35,1,3,30,1,3
3,17,14,3,6,3,3,2,2.81944E+14,27,3,3,30,1,3,32,1,2,36,2,3,33.5,2,3,30,1,3
0,0,0,0,0,0,0,0,3.33333E+14,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2.55556E+14,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,2,0,0,3,0,0,3,0,1,3
0,17,17,0,6,6,0,1,3.33056E+14,36,1,3,30,1,3,42,1,2,35,1,3,31,1,3,32,1,3
3,17,2,15,5,2,3,2,1,10,1,3,12,2,3,33,1,2,15,2,3,0,0,3,8.5,2,3
2,17,14,3,6,4,2,2,3.08611E+14,30.5,2,3,30,1,3,39,1,2,34,1,3,31,1,3,24,2,3
4,17,11,6,6,2,4,2,26,22,2,3,30.5,2,3,35,1,2,31,1,3,30.5,2,3,27.66666667,3,3
0,17,0,17,3,3,0,2,0,0,1,3,8,1,3,0,0,2,17,1,3,0,0,3,2,1,3
3,17,14,3,6,3,3,2,34.5,29.66666667,3,3,29.5,2,3,32,1,2,33,1,3,31,1,3,29,2,3
1,17,14,3,6,5,1,1,3.39444E+14,38,1,3,32,1,3,40,1,2,47,1,3,35,1,3,29,2,3
0,17,0,17,1,1,0,2,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,4,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,14,3,6,5,1,2,3.58889E+14,30,1,3,31,1,3,45,1,2,35,1,3,30,1,3,25,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,3,14,5,3,2,2,1.44444E+14,18,2,3,20.5,2,3,29,1,2,34,1,3,0,0,3,28,1,3
0,17,17,0,6,6,0,1,3.34444E+14,39,1,3,31,1,3,40,1,2,50,1,3,40,1,3,35,1,3
5,17,5,12,6,1,5,2,3.44444E+14,20,2,3,26.5,2,3,36,1,2,35.5,2,3,22.5,2,3,24.66666667,3,3
0,17,17,0,6,6,0,1,3.57222E+14,38,1,3,30,1,3,40,1,2,41,1,3,41,1,3,31,1,3
0,17,5,12,5,5,0,2,2.05556E+14,31,1,3,22,1,3,31,1,2,12,1,3,0,0,3,21,1,3
0,17,0,17,2,2,0,2,2.44444E+14,0,0,3,0,0,3,14,1,2,0,0,3,0,0,3,22,1,3
5,17,0,17,5,0,5,2,1.19444E+14,14.33333333,3,3,19,2,3,0,0,2,7,2,3,20,2,3,11,3,3
2,17,14,3,6,4,2,1,3.44167E+14,40,1,3,29.5,2,3,39,1,2,35,1,3,34,1,3,26.5,2,3
2,17,14,3,6,4,2,1,3.31944E+14,32,2,3,36,1,3,38,1,2,40,1,3,31,1,3,27,2,3
0,17,17,0,6,6,0,1,3.87778E+14,36,1,3,32,1,3,38,1,2,43,1,3,38,1,3,39,1,3
0,17,17,0,6,6,0,1,3.30278E+14,34,1,3,36,1,3,44,1,2,48,1,3,39,1,3,31,1,3
1,17,8,9,5,4,1,2,2.27778E+14,32,1,3,17,1,3,38,1,2,34,1,3,0,0,3,19.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
4,17,11,6,6,2,4,2,2.71111E+14,28.5,2,3,33,2,3,31,1,2,32,1,3,26.5,2,3,35.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,1,3.46389E+14,24,3,3,30,1,3,44,1,2,41,1,3,27.66666667,3,3,34,1,3
1,17,14,3,6,5,1,1,3.55278E+14,41,1,3,30,1,3,38,1,2,45,1,3,35,1,3,26,2,3
1,17,17,0,6,5,1,1,3.13889E+14,30,1,3,30.5,2,3,44,1,2,31,1,3,38,1,3,34,1,3
4,17,2,15,5,1,4,2,5.05556E+14,12.66666667,3,3,8,3,3,37,1,2,19.33333333,3,3,0,0,3,15.33333333,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.13889E+14,35,1,3,36,1,3,37,1,2,39,1,3,40,1,3,30,1,3
1,17,6,11,3,2,1,2,2.72222E+14,31,1,3,0,0,3,0,0,2,34,1,3,0,0,3,26.5,2,3
2,17,11,6,6,4,2,2,7.5,38,1,3,16.5,2,3,31,1,2,37,1,3,33,1,3,21.66666667,3,3
0,17,17,0,6,6,0,1,3.39722E+14,31,1,3,32,1,3,42,1,2,44,1,3,36,1,3,38,1,3
2,17,11,6,6,4,2,1,1.60556E+14,34,1,3,25.33333333,3,3,37,1,2,36,1,3,38,1,3,26,3,3
2,17,11,6,6,4,2,2,1.78889E+14,21,3,3,31,1,3,38,1,2,30,1,3,34,1,3,24.5,2,3
1,17,14,3,6,5,1,1,3.36389E+14,41,1,3,37,1,3,40,1,2,39,1,3,37,1,3,27.5,2,3
2,17,17,0,6,4,2,1,39,36,1,3,32.5,2,3,39,1,2,37,2,3,32,1,3,30,1,3
3,17,11,6,6,3,3,2,32.5,30.5,2,3,27.66666667,3,3,39,1,2,30,1,3,31,1,3,25.5,2,3
2,17,0,17,3,1,2,2,1,15,2,3,0,0,3,15,1,2,20,2,3,0,0,3,0,0,3
3,17,14,3,6,3,3,2,2.96389E+14,32.5,2,3,31,1,3,46,1,2,29.5,2,3,30,1,3,27.5,2,3
3,17,2,15,4,1,3,2,2.33333E+14,16.33333333,3,3,0,0,3,35,1,2,25.5,2,3,0,0,3,15,3,3
0,17,17,0,6,6,0,1,3.31111E+14,34,1,3,31,1,3,37,1,2,30,1,3,34,1,3,30,1,3
1,17,14,3,6,5,1,1,3.26389E+14,36,1,3,30,1,3,44,1,2,42,1,3,30,1,3,29,2,3
0,17,0,17,1,1,0,2,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,1,1,3
0,17,3,14,1,1,0,2,2.33333E+14,0,0,3,0,0,3,0,0,2,31,1,3,0,0,3,0,0,3
2,17,11,6,6,4,2,1,34.25,26,2,3,27.5,2,3,35,1,2,30,1,3,40,1,3,36,1,3
5,17,3,14,6,1,5,2,0,11.33333333,3,3,12,3,3,25,2,2,7.666666667,3,3,32,1,3,16,3,3
0,17,17,0,6,6,0,1,3.16667E+14,30,1,3,36,1,3,30,1,2,35,1,3,33,1,3,31,1,3
0,17,17,0,6,6,0,1,3.14722E+14,37,1,3,39,1,3,38,1,2,45,1,3,31,1,3,33,1,3
2,17,17,0,6,4,2,1,3.25278E+14,30,2,3,30,2,3,42,1,2,34,1,3,35,1,3,34,1,3
0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,2,0,1,3,0,0,3,0,1,3
1,17,17,0,6,5,1,1,32.75,32,1,3,34,1,3,39,1,2,40,1,3,34,1,3,33,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,14,3,5,3,2,2,3.28333E+14,31,1,3,36,1,3,31.5,2,2,0,0,3,30.5,2,3,31,1,3
0,17,14,3,6,6,0,1,1.57778E+14,38,1,3,33,1,3,38,1,2,22,1,3,40,1,3,30,1,3
3,17,0,17,3,0,3,2,0,0,1,3,2.5,2,3,0,0,2,7.5,2,3,0,1,3,1,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.54722E+14,43,1,3,30,1,3,42,1,2,44,1,3,36,1,3,38,1,3
0,17,0,17,3,3,0,2,0,3,1,3,6,1,3,0,0,2,0,1,3,0,0,3,2,1,3
5,17,5,12,6,1,5,2,2.33333E+14,21,2,3,21,3,3,40,1,2,30,2,3,15.33333333,3,3,19,3,3
2,17,11,6,6,4,2,2,3.79444E+14,36,1,3,22.5,2,3,40,1,2,31,1,3,30,1,3,27.5,2,3
1,17,14,3,6,5,1,1,3.13333E+14,39,1,3,31,1,3,39,1,2,32,1,3,34,1,3,27.5,2,3
4,17,9,8,6,2,4,2,1.72222E+14,32,1,3,21.5,2,3,21.5,2,2,37,1,3,29,2,3,32,2,3
3,17,11,6,6,3,3,2,8.22222E+14,31,1,3,31,2,3,30,1,2,38,1,3,27.5,2,3,28.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,14,3,6,4,2,1,2.97778E+14,37,1,3,26.66666667,3,3,43,1,2,47,1,3,36,1,3,31.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,2,1.60556E+14,23.5,2,3,30,1,3,40,1,2,37,1,3,30,1,3,25,3,3
0,17,0,17,2,2,0,2,0,24,1,3,0,0,3,0,0,2,0,1,3,0,0,3,4,1,3
1,17,2,15,3,2,1,2,0.888888889,0,0,3,0,0,3,39,1,2,12,1,3,0,0,3,11,2,3
0,17,17,0,6,6,0,1,3.48889E+14,37,1,3,39,1,3,39,1,2,37,1,3,36,1,3,33,1,3
0,17,17,0,6,6,0,1,3.21667E+14,31,1,3,30,1,3,44,1,2,35,1,3,38,1,3,33,1,3
