NOTA_EI_DOS,VECES_EI_DOS,CREDITOS_EI_DOS,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_CCON,VECES_CCON,CREDITOS_CCON,NOTA_FGEP,VECES_FGEP,CREDITOS_FGEP,NOTA_SUBEL,VECES_SUBEL,CREDITOS_SUBEL,NOTA_AIELEC,VECES_AIELEC,CREDITOS_AIELEC,CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,PROMEDIO_NUEVE
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,36,2,2,34,1,1,0,0,2,0,0,3,0,0,2,1,5,3,2,3,2,1,2,35
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,40,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,40,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,34,1,2,40,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,42,1,2,0,0,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,35.66666667
0,0,3,0,0,2,0,0,2,40,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,41
0,0,3,0,0,2,44,1,2,39,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,36,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,46,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,39
0,0,3,0,0,2,46,1,2,40,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,35
0,0,3,0,0,2,30,1,2,39,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,31
0,0,3,0,0,2,44,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,45
0,0,3,0,0,2,39,1,2,49,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43
0,0,3,0,0,2,0,0,2,36,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,43,1,2,50,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,33.33333333
0,0,3,42,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,40
0,0,3,0,0,2,31,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,34
0,0,3,45,1,2,0,0,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43.33333333
0,0,3,0,0,2,0,0,2,15,1,1,0,0,2,0,0,3,0,0,2,0,1,0,1,1,0,1,2,0
0,0,3,0,0,2,35,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,24
0,0,3,37,1,2,0,0,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,41,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,40,1,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,35,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,41
0,0,3,47,1,2,46,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,4,4,0,2,2,0,1,44
0,0,3,0,0,2,0,0,2,10,1,1,0,0,2,0,0,3,0,0,2,0,1,0,1,1,0,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,38,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,44,1,2,46,1,2,42,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,42
0,0,3,45,1,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,47,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,48,1,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,47
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,34,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,47,1,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,37,1,2,0,1,1,0,0,2,0,0,3,0,0,2,0,3,2,1,2,1,1,2,12
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,41,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,46
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,40
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,34,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,34
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,41,1,2,46,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,39,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,6
0,0,3,0,0,2,0,0,2,39,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,47,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,37,1,2,38,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,38,1,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,40
0,0,3,0,0,2,0,0,2,47,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,33,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,41,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,38,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,38,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,40,1,2,44,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,32
0,0,3,37,1,2,0,0,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,38,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,37,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,47,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,47,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,43
0,0,3,0,0,2,42,1,2,30,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,46,1,2,42,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,34
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,41,1,2,39,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,4,4,0,2,2,0,1,42
0,0,3,0,0,2,30,2,2,0,0,1,0,0,2,0,0,3,0,0,2,1,4,2,2,2,1,1,2,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,45,1,2,46,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,33,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,40,1,2,49,2,1,0,0,2,0,0,3,0,0,2,1,4,3,1,3,2,1,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,25,1,2,11,1,1,0,0,2,0,0,3,0,0,2,0,3,0,3,2,0,2,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,46,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,0,2,1,0,1,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,1,1,0,0,2,0,0,3,0,0,2,0,1,0,1,1,0,1,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,36
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,40,1,2,30,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,4,4,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,38,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,40,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,41,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,36
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,45,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,45,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,37.66666667
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,42,1,2,0,0,1,14,1,2,0,0,3,0,0,2,0,4,2,2,2,1,1,2,0
0,0,3,0,0,2,35,1,2,34,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,40
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,45
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,38
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,42,1,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,38
0,0,3,0,0,2,11,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,36,1,2,45,1,1,24,3,2,0,0,3,0,0,2,1,9,3,6,5,2,3,2,41
0,0,3,0,0,2,42,1,2,34,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,21
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,46
0,0,3,0,0,2,0,0,2,15,1,1,0,0,2,0,0,3,0,0,2,0,1,0,1,1,0,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,45
0,0,3,0,0,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,47,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,40
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,30,1,3,34,1,2,0,5,5,0,2,2,0,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,30,1,3,34,1,2,0,5,5,0,2,2,0,2,30
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,30,1,3,34,1,2,0,5,5,0,2,2,0,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,32,1,3,34,1,2,0,5,5,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,32,1,3,33,1,2,0,5,5,0,2,2,0,1,0
0,0,3,0,0,2,47,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,37,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,41,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,40
0,0,3,44,1,2,37,1,2,42,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,44,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,38
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,34,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,41,1,2,39,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,40
0,0,3,45,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,36,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,46
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,32,1,2,30,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,2,38
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,40,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,36,1,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,36,1,2,37,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,36
0,0,3,0,0,2,42,1,2,39,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
