NOTA_SEGUNDA_LENGUA_TRES,VECES_SEGUNDA_LENGUA_TRES,CREDITOS_SEGUNDA_LENGUA_TRES,NOTA_HOMBRE,VECES_HOMBRE,CREDITOS_HOMBRE,NOTA_GT_DOS,VECES_GT_DOS,CREDITOS_GT_DOS,NOTA_MAT_ESP,VECES_MAT_ESP,CREDITOS_MAT_ESP,NOTA_MOD_PROG_UNO,VECES_MOD_PROG_UNO,CREDITOS_MOD_PROG_UNO,NOTA_A_SISTEMAS,VECES_A_SISTEMAS,CREDITOS_A_SISTEMAS,NOTA_METODOS_NUM,VECES_METODOS_NUM,CREDITOS_METODOS_NUM,NOTA_FUND_BASES,VECES_FUND_BASES,CREDITOS_FUND_BASES,NOTA_MAT_DIS,VECES_MAT_DIS,CREDITOS_MAT_DIS,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO
0,0,0,0,0,0,0,0,0,0,0,0,20.5,2,3,40,1,2,38,1,1,40,1,2,0,0,0,1,11,5,6,5,3,2,2,0
43,1,2,32,1,1,50,1,1,22.5,2,3,35,1,3,35,1,2,30,1,1,44,1,2,35,1,3,1,21,15,6,10,8,2,2,28.93181818
47,1,2,42,1,1,50,1,1,37,1,3,39,1,3,48,1,2,31,1,1,35,1,2,48,1,3,0,18,18,0,9,9,0,1,40.94736842
48,1,2,48,1,1,50,1,1,37,1,3,47,1,3,48,1,2,50,1,1,38,1,2,50,1,3,0,18,18,0,9,9,0,1,43.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,47,1,1,50,1,1,33,1,3,48,1,3,39,1,2,42,1,1,36,1,2,42,1,3,0,18,18,0,9,9,0,1,40.73684211
37,1,2,0,0,0,0,0,0,0,0,0,33,1,3,35,1,2,31,1,1,35,1,2,0,0,0,0,10,10,0,5,5,0,1,30
38,1,2,33,1,1,50,1,1,35,1,3,32,1,3,38,1,2,33,1,1,36,2,2,36,1,3,1,20,18,2,10,9,1,1,35.88636364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,39,1,1,46,1,1,40,1,3,32,1,3,40,1,2,42,1,1,44,1,2,30,1,3,0,18,18,0,9,9,0,1,20.84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,3,2,1,2,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,45,1,1,50,1,1,30,1,3,37,1,3,41,1,2,42,1,1,38,1,2,42,1,3,0,18,18,0,9,9,0,1,40.42105263
42,1,2,44,1,1,50,1,1,48,1,3,46,1,3,47,1,2,42,1,1,44,1,2,30,1,3,0,18,18,0,9,9,0,1,43.05263158
41,1,2,45,1,1,42,1,1,37,1,3,40,1,3,37,1,2,32,1,1,37,1,2,40,1,3,0,18,18,0,9,9,0,1,28.07894737
34,1,2,39,1,1,42,1,1,31,1,3,44,1,3,30,1,2,42,1,1,34,1,2,31,1,3,0,18,18,0,9,9,0,1,35.52631579
40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.333333333,3,3,35,1,3,37,1,2,43,1,1,16,2,2,9,1,3,3,22,6,16,9,3,6,2,7
43,1,2,44,1,1,50,1,1,45,1,3,34,1,3,38,1,2,32,1,1,39,1,2,31,1,3,0,18,18,0,9,9,0,1,41.68421053
44,1,2,44,1,1,50,1,1,36,1,3,40,1,3,49,1,2,34,1,1,37,1,2,42,1,3,0,18,18,0,9,9,0,1,40.36842105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,42,1,1,45,1,1,48,1,3,44,1,3,37,1,2,33,1,1,40,1,2,38,1,3,0,18,18,0,9,9,0,1,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,2,11,1,1,19,1,2,0,0,0,0,5,2,3,3,1,2,2,0
37,1,2,43,1,1,45,1,1,31,1,3,32,1,3,47,1,2,42,1,1,42,1,2,40,1,3,0,18,18,0,9,9,0,1,37.47368421
0,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,38,1,2,0,0,0,0,4,4,0,3,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,42,1,1,50,1,1,42,1,3,40,1,3,44,1,2,32,1,1,39,1,2,37,1,3,0,18,18,0,9,9,0,1,40.10526316
40,1,2,43,1,1,50,1,1,43,1,3,28.5,2,3,31,1,2,42,1,1,30,1,2,31,1,3,1,21,15,6,10,8,2,2,39.21052632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,40,1,1,50,1,1,39,1,3,34,1,3,40,1,2,43,1,1,37,1,2,37,1,3,0,18,18,0,9,9,0,1,39.52631579
46,1,2,46,1,1,50,1,1,37,1,3,33,1,3,48,1,2,41,1,1,43,1,2,41,1,3,0,18,18,0,9,9,0,1,40.84210526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,1,3,0,0,0,0,0,0,34,1,2,0,0,0,0,5,2,3,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,2,44,1,1,50,1,1,42,1,3,47,1,3,47,1,2,42,1,1,44,1,2,50,1,3,0,18,18,0,9,9,0,1,46.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,46,1,1,39,1,1,38,1,3,32,2,3,37,1,2,29.5,2,1,38,1,2,39,1,3,2,22,17,5,11,8,3,2,35.68421053
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0
44,1,2,44,1,1,50,1,1,40,1,3,46,1,3,47,1,2,38,1,1,38,1,2,46,1,3,0,18,18,0,9,9,0,1,43.31578947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,34,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,42,1,1,47,1,1,36,1,3,42,1,3,45,1,2,43,1,1,40,1,2,41,1,3,0,18,18,0,9,9,0,1,43.47368421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,2,44,1,1,45,1,1,37,1,3,47,1,3,47,1,2,44,1,1,44,1,2,50,1,3,0,18,18,0,9,9,0,1,46.26315789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,0,0,0,0,0,0,0,0,0,38,1,3,33,1,2,42,1,1,33.5,2,2,0,0,0,1,12,10,2,6,5,1,2,27
42,1,2,44,1,1,50,1,1,35,1,3,37,1,3,34,1,2,41,1,1,32,1,2,37,1,3,0,18,18,0,9,9,0,1,37.15789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2,47,1,1,45,1,1,31,1,3,30,1,3,41,1,2,41,1,1,30.5,2,2,35,1,3,1,20,18,2,10,9,1,2,35.52631579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0
43,1,2,44,1,1,46,1,1,46,1,3,44,1,3,45,1,2,43,1,1,31,1,2,42,1,3,0,18,18,0,9,9,0,1,40.73684211
49,1,2,47,1,1,46,1,1,37,1,3,32,2,3,35,1,2,41,1,1,40,1,2,38,1,3,1,21,18,3,10,9,1,1,41.52631579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,31,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,1,0
44,1,2,41,1,1,50,1,1,41,1,3,40,1,3,37,1,2,41,1,1,37,1,2,44,1,3,0,18,18,0,9,9,0,1,41.26315789
33,1,2,37,1,1,42,1,1,32,1,3,44,1,3,41,1,2,31,1,1,36.5,2,2,33,1,3,1,20,18,2,10,9,1,1,36.15789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,37,1,3,34,1,2,30,1,1,0,0,0,0,0,0,0,6,6,0,3,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,44,1,1,48,1,1,40,1,3,39,1,3,37,1,2,44,1,1,43,1,2,40,1,3,0,18,18,0,9,9,0,1,34.45454545
41,1,2,42,1,1,50,1,1,32,1,3,38,1,3,40,1,2,42,1,1,32,1,2,34,1,3,0,18,18,0,9,9,0,1,39.84210526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,2,45,1,1,50,1,1,35,1,3,39,1,3,43,1,2,42,1,1,38,1,2,43,1,3,0,18,18,0,9,9,0,1,40.78947368
45,1,2,39,1,1,50,1,1,35,1,3,41,1,3,36,1,2,42,1,1,31,1,2,36,1,3,0,18,18,0,9,9,0,1,38.21052632
0,0,0,43,1,1,50,1,1,0,0,0,46,1,3,50,1,2,41,1,1,33,1,2,40,1,3,0,13,13,0,7,7,0,1,39.57894737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,46,1,1,42,1,1,42,1,3,32,1,3,43,1,2,33,1,1,36,1,2,40,1,3,0,18,18,0,9,9,0,1,40.42105263
0,0,0,0,0,0,0,0,0,0,0,0,36,1,3,33,1,2,0,0,0,26.5,2,2,0,0,0,1,9,5,4,4,2,2,2,0
0,0,0,42,1,1,50,1,1,33,1,3,32,1,3,37,1,2,42,1,1,30.5,2,2,23,2,3,2,21,13,8,10,7,3,2,32.55263158
32,1,2,42,1,1,46,1,1,33,1,3,46,1,3,37,1,2,33,1,1,38,1,2,37,1,3,0,18,18,0,9,9,0,1,30.86363636
44,1,2,47,1,1,50,1,1,30,1,3,36,1,3,42,1,2,40,1,1,31,1,2,33,1,3,0,18,18,0,9,9,0,1,37.10526316
37,1,2,38,1,1,41,1,1,22.5,2,3,42,1,3,37,1,2,42,1,1,32,1,2,31,1,3,1,21,15,6,10,8,2,2,27.14
0,0,0,40,1,1,43,1,1,0,0,0,45,1,3,37,1,2,32,1,1,32,1,2,37,1,3,0,13,13,0,7,7,0,1,34.73684211
43,1,2,44,1,1,0,0,0,0,0,0,35,1,3,38,1,2,42,1,1,27,1,2,0,0,0,0,11,9,2,6,5,1,1,37.8
35,1,2,42,1,1,50,1,1,0,0,0,41,1,3,37,1,2,42,1,1,46,1,2,40,1,3,0,15,15,0,8,8,0,1,34.89473684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,39,1,1,50,1,1,39,1,3,34,1,3,41,1,2,44,1,1,31.5,2,2,40,1,3,1,18,16,2,9,8,1,1,39.57894737
46,1,2,43,1,1,50,1,1,40,1,3,39,1,3,38,1,2,41,1,1,42,1,2,42,1,3,0,18,18,0,9,9,0,1,40.15789474
0,0,0,0,0,0,40,1,1,0,0,0,44,1,3,35,1,2,34.5,2,1,34,1,2,33,1,3,1,13,12,1,7,6,1,1,38.14285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,0,0,38,1,1,28,1,2,0,0,0,0,6,1,5,3,1,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,2,43,1,1,50,1,1,39,1,3,48,1,3,50,1,2,43,1,1,34,1,2,44,1,3,0,18,18,0,9,9,0,1,42.10526316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,1,1,43,1,1,0,0,0,37,1,3,38,1,2,45,1,1,43,1,2,42,1,3,0,13,13,0,7,7,0,1,36.05263158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,1,1,50,1,1,0,0,0,30,1,3,33,1,2,45,1,1,39,1,2,37,1,3,0,13,13,0,7,7,0,1,16.45652174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
44,1,2,44,1,1,48,1,1,43,1,3,39,1,3,37,1,2,40,1,1,38,1,2,34,1,3,0,18,18,0,9,9,0,1,39.78947368
32,1,2,41,1,1,50,1,1,0,0,0,38,1,3,50,1,2,43,1,1,28,2,2,40,1,3,1,17,13,4,9,7,2,1,37.9375
0,0,0,31,1,1,0,0,0,0,0,0,45,1,3,33,1,2,43,1,1,28,2,2,0,0,0,1,11,7,4,6,4,2,2,37.92857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,44,1,1,50,1,1,45,1,3,38,1,3,39,1,2,40,1,1,38,1,2,35,1,3,0,18,18,0,9,9,0,1,42
33,1,2,42,1,1,50,1,1,39,1,3,43,1,3,38,1,2,43,1,1,35,1,2,39,1,3,0,18,18,0,9,9,0,1,41.15789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,2,42,1,1,50,1,1,34,1,3,34,1,3,32,1,2,30,1,1,39,1,2,33,1,3,0,18,18,0,9,9,0,1,40.29411765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,2,41,1,1,45,1,1,36,1,3,37,1,3,40,1,2,42,1,1,41,1,2,41,1,3,1,20,18,2,10,9,1,1,39.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,39,1,1,50,1,1,32,1,3,48,1,3,42,1,2,40,1,1,30,1,2,35,1,3,0,18,18,0,9,9,0,1,38
25,1,2,46,1,1,48,1,1,37,1,3,32,1,3,37,1,2,33,1,1,43,1,2,40,1,3,0,18,16,2,9,8,1,1,41.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,42,1,1,50,1,1,39,1,3,39,1,3,44,1,2,42,1,1,46,1,2,42,1,3,0,18,18,0,9,9,0,1,41.52631579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,34,1,1,50,1,1,39,1,3,32,1,3,40,1,2,37,1,1,45,1,2,33,1,3,0,18,18,0,9,9,0,1,40.57894737
44,1,2,44,1,1,50,1,1,40,1,3,41,1,3,41,1,2,40,1,1,44,1,2,40,1,3,0,18,18,0,9,9,0,1,40.21052632
42,1,2,44,1,1,50,1,1,34,1,3,48,1,3,41,1,2,42,1,1,46,1,2,40,1,3,0,18,18,0,9,9,0,1,40.68421053
40,1,2,0,0,0,50,1,1,31,1,3,36,1,3,45,1,2,42,1,1,44,1,2,42,1,3,0,17,17,0,8,8,0,1,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,44,1,1,48,1,1,40,1,3,40,1,3,39,1,2,42,1,1,44,1,2,46,1,3,0,18,18,0,9,9,0,1,42.36842105
43,1,2,0,0,0,50,1,1,36,1,3,42,1,3,43,1,2,38,1,1,45,1,2,41,1,3,0,17,17,0,8,8,0,1,32.95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21.5,2,3,20,2,2,44,1,1,37,2,2,38,1,3,3,18,6,12,8,3,5,2,29.6875
36,1,2,31.5,2,1,50,1,1,37,1,3,35,1,3,35,1,2,39,1,1,42,1,2,38,1,3,1,19,18,1,10,9,1,1,39.31578947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,31,2,2,40,1,1,35,1,2,0,0,0,1,10,5,5,5,3,2,2,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,45,1,1,49,1,1,35,1,3,41,1,3,38,1,2,42,1,1,34,1,2,39,1,3,0,18,18,0,9,9,0,1,40.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,0,0,0,0,0,0,31,1,3,34,1,3,28,2,2,30,1,1,27,2,2,31,1,3,2,20,12,8,9,5,4,2,36.41176471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,0,0,0,50,1,1,0,0,0,31,1,3,33,1,2,41,1,1,39,1,2,36,1,3,0,14,14,0,7,7,0,1,25.78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,38,1,1,0,0,0,0,0,0,0,3,1,2,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,42,1,1,0,0,0,0,0,0,0,3,1,2,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,31,1,3,35,1,2,34,1,1,0,0,0,30,1,3,0,9,9,0,4,4,0,2,20.16666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,40,1,1,50,1,1,0,0,0,40,1,3,40,1,2,44,1,1,44,1,2,36,1,3,0,13,13,0,7,7,0,1,38.1875
0,0,0,42,1,1,50,1,1,35,1,3,33,2,3,34,1,2,37,1,1,43,1,2,38,1,3,1,19,16,3,9,8,1,2,34.31818182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,4,0,4,2,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,41,1,1,50,1,1,33,1,3,35.5,2,3,36,1,2,42,1,1,33,1,2,35,1,3,1,21,18,3,10,9,1,2,41.17647059
46,1,2,0,0,0,50,1,1,35,1,3,44,1,3,45,1,2,41,1,1,30,2,2,36,1,3,1,19,17,2,9,8,1,1,38.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
