CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,PROMEDIO_DOS,NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA
2,24,17,7,9,7,2,2,28.05263158,30,2,4,33,2,3,37,1,1,36,1,2,37,1,1,43,1,3,30,1,3
2,27,17,10,10,7,3,2,9.709677419,41,2,4,33,3,3,41,1,1,35,1,2,33,1,1,48,1,3,30,1,3
2,24,17,7,9,7,2,2,37.9375,41,2,4,33,2,3,38,1,1,37,1,2,34,1,1,48,1,3,31,1,3
4,28,7,21,11,4,7,2,23.5,8,2,4,20,2,3,38,1,1,40,1,2,30,2,1,40,1,3,15,2,3
2,24,17,7,9,7,2,2,38.125,35,2,4,30,1,3,38,1,1,38,1,2,36,1,1,45,1,3,41,2,3
3,27,7,20,10,4,6,2,5,17,2,4,16,2,3,37,1,1,38,1,2,45,1,1,46,1,3,25,2,3
1,21,17,4,8,7,1,2,16.16666667,31,2,4,30,1,3,39,1,1,44,1,2,45,1,1,40,1,3,35,1,3
1,21,17,4,8,7,1,2,45.85714286,35,2,4,30,1,3,41,1,1,43,1,2,45,1,1,45,1,3,30,1,3
2,24,14,10,9,6,3,2,30.85714286,31,2,4,30,1,3,33,1,1,37,1,2,45,1,1,46,1,3,22,2,3
3,27,17,10,10,7,3,2,22.48,41,2,4,30,2,3,37,1,1,36,1,2,45,1,1,45,1,3,32,2,3
0,17,16,1,7,6,1,1,0,30,1,4,32,1,3,42,1,1,39,1,2,27,1,1,35,1,3,34,1,3
0,17,17,0,7,7,0,1,28.89473684,30,1,4,37,1,3,38,1,1,43,1,2,43,1,1,38,1,3,38,1,3
1,21,17,4,8,7,1,2,32.89473684,32,2,4,30,1,3,42,1,1,37,1,2,32,1,1,38,1,3,30,1,3
0,17,0,17,7,0,7,2,0,1,1,4,0,1,3,19,1,1,0,1,2,8,1,1,7,1,3,7,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3,0,1,3
3,30,17,13,11,7,4,2,20.46428571,30,2,4,30,1,3,30,1,1,36,1,2,34,1,1,30,2,3,32,3,3
0,17,17,0,7,7,0,1,30.26315789,30,1,4,35,1,3,32,1,1,31,1,2,40,1,1,34,1,3,37,1,3
2,24,17,7,9,7,2,2,25.36363636,32,2,4,32,2,3,38,1,1,37,1,2,35,1,1,36,1,3,30,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3,1,1,3
0,17,0,17,7,0,7,2,0,12,1,4,15,1,3,26,1,1,0,1,2,12,1,1,7,1,3,14,1,3
3,27,7,20,10,4,6,2,15,9,2,4,32,1,3,38,1,1,39,1,2,45,1,1,24,2,3,16,2,3
6,32,0,32,13,0,13,2,0,2,2,4,5,2,3,10,2,1,0,1,2,16,2,1,24,2,3,4,2,3
0,17,17,0,7,7,0,1,22.96,40,1,4,36,1,3,37,1,1,35,1,2,33,1,1,40,1,3,36,1,3
0,17,17,0,7,7,0,1,35.53846154,40,1,4,36,1,3,36,1,1,43,1,2,39,1,1,36,1,3,41,1,3
3,22,17,5,10,7,3,2,7.921052632,30,1,4,36,1,3,40,2,1,31,1,2,40,2,1,35,2,3,32,1,3
0,17,0,17,7,0,7,2,0,17,1,4,20,1,3,17,1,1,0,1,2,18,1,1,23,1,3,12,1,3
3,30,17,13,11,7,4,2,36.1,34,2,4,31,2,3,40,1,1,33,1,2,39,1,1,36,1,3,36,3,3
2,28,17,11,10,7,3,2,19.03333333,30,3,4,30,1,3,30,1,1,39,1,2,37,1,1,44,1,3,30,2,3
0,17,17,0,7,7,0,1,22.56,30,1,4,36,1,3,41,1,1,41,1,2,39,1,1,41,1,3,33,1,3
0,17,17,0,7,7,0,1,35.75,41,1,4,43,1,3,44,1,1,46,1,2,41,1,1,45,1,3,42,1,3
3,24,11,13,10,5,5,2,19.5,19,2,4,34,1,3,30,1,1,24,2,2,35,2,1,34,1,3,30,1,3
0,17,17,0,7,7,0,1,37.5625,37,1,4,35,1,3,42,1,1,44,1,2,43,1,1,40,1,3,32,1,3
3,27,7,20,10,4,6,2,3.166666667,18,2,4,25,2,3,38,1,1,30,1,2,39,1,1,34,1,3,21,2,3
2,24,17,7,9,7,2,2,31,36,2,4,37,1,3,39,1,1,38,1,2,37,1,1,39,1,3,33,2,3
0,17,17,0,7,7,0,1,35.0625,38,1,4,35,1,3,42,1,1,41,1,2,40,1,1,45,1,3,34,1,3
2,31,17,14,11,7,4,2,10.0952381,30,3,4,32,3,3,41,1,1,33,1,2,33,1,1,43,1,3,32,1,3
0,17,17,0,7,7,0,1,33.0625,37,1,4,37,1,3,39,1,1,43,1,2,40,1,1,37,1,3,36,1,3
2,24,17,7,9,7,2,2,30.26315789,30,2,4,33,2,3,39,1,1,38,1,2,35,1,1,38,1,3,30,1,3
2,27,17,10,10,7,3,2,19.36842105,31,2,4,32,3,3,41,1,1,41,1,2,40,1,1,43,1,3,30,1,3
0,17,17,0,7,7,0,1,23.8,33,1,4,36,1,3,42,1,1,43,1,2,43,1,1,43,1,3,40,1,3
2,27,17,10,10,7,3,2,28.26315789,33,2,4,39,1,3,38,1,1,37,1,2,42,1,1,43,1,3,30,3,3
0,17,17,0,7,7,0,1,40.125,44,1,4,41,1,3,39,1,1,45,1,2,42,1,1,45,1,3,43,1,3
0,17,17,0,7,7,0,1,24.68181818,33,1,4,37,1,3,38,1,1,44,1,2,37,1,1,33,1,3,30,1,3
0,17,17,0,7,7,0,1,37.8125,39,1,4,41,1,3,40,1,1,43,1,2,43,1,1,46,1,3,38,1,3
3,30,17,13,11,7,4,2,29.47368421,36,2,4,38,2,3,40,1,1,40,1,2,38,1,1,42,1,3,41,3,3
2,24,17,7,9,7,2,2,25.31818182,34,2,4,35,1,3,41,1,1,41,1,2,44,1,1,39,1,3,30,2,3
0,17,0,17,7,0,7,2,0,3,1,4,4,1,3,16,1,1,15,1,2,5,1,1,3,1,3,7,1,3
2,24,17,7,9,7,2,2,22.32,32,2,4,30,1,3,38,1,1,31,1,2,39,1,1,38,1,3,31,2,3
2,24,17,7,9,7,2,2,30.63157895,42,2,4,31,1,3,35,1,1,45,1,2,44,1,1,43,1,3,34,2,3
0,17,0,17,7,0,7,2,0,0,1,4,5,1,3,0,1,1,0,1,2,1,1,1,0,1,3,7,1,3
2,24,17,7,9,7,2,2,33.63157895,30,2,4,31,1,3,40,1,1,42,1,2,46,1,1,47,1,3,32,2,3
6,33,1,32,13,1,12,2,0,6,2,4,29,2,3,27,2,1,26,2,2,35,1,1,13,2,3,15,2,3
4,28,7,21,11,4,7,2,21.14285714,20,2,4,29,2,3,31,1,1,31,1,2,34,2,1,31,1,3,22,2,3
0,17,17,0,7,7,0,1,22.6,45,1,4,40,1,3,33,1,1,39,1,2,42,1,1,37,1,3,39,1,3
2,21,17,4,9,7,2,2,26.09090909,31,1,4,31,1,3,38,1,1,37,1,2,35,2,1,36,1,3,31,2,3
3,27,7,20,10,4,6,2,24.14285714,23,2,4,28,2,3,38,1,1,41,1,2,37,1,1,35,1,3,18,2,3
6,37,17,20,15,7,8,2,29.42105263,34,2,4,32,3,3,30,2,1,42,2,2,32,2,1,38,3,3,30,1,3
3,27,7,20,10,4,6,2,43.28571429,28,2,4,24,2,3,34,1,1,40,1,2,42,1,1,43,1,3,19,2,3
0,17,17,0,7,7,0,1,32,31,1,4,40,1,3,43,1,1,40,1,2,41,1,1,39,1,3,34,1,3
0,17,4,13,7,3,4,2,0,8,1,4,9,1,3,30,1,1,30,1,2,34,1,1,24,1,3,8,1,3
3,27,7,20,10,4,6,2,0,12,2,4,0,2,3,31,1,1,31,1,2,36,1,1,37,1,3,14,2,3
0,17,17,0,7,7,0,1,26.5,36,1,4,42,1,3,32,1,1,38,1,2,39,1,1,33,1,3,36,1,3
3,27,7,20,10,4,6,2,15.16666667,25,2,4,20,2,3,30,1,1,33,1,2,34,1,1,32,1,3,22,2,3
2,24,17,7,9,7,2,2,36.8125,38,2,4,40,1,3,43,1,1,43,1,2,39,1,1,42,1,3,41,2,3
0,17,4,13,7,3,4,2,0,5,1,4,10,1,3,40,1,1,33,1,2,41,1,1,26,1,3,16,1,3
0,17,4,13,7,2,5,2,0,20,1,4,8,1,3,30,1,1,10,1,2,0,1,1,30,1,3,14,1,3
0,17,0,17,7,0,7,2,0,20,1,4,9,1,3,20,1,1,22,1,2,24,1,1,25,1,3,9,1,3
2,24,17,7,9,7,2,2,17.5,31,2,4,32,1,3,36,1,1,39,1,2,39,1,1,36,1,3,36,2,3
3,33,17,16,12,7,5,2,24.54545455,30,2,4,38,3,3,34,1,1,36,1,2,35,1,1,32,1,3,32,3,3
0,17,17,0,7,7,0,1,25.09090909,37,1,4,43,1,3,31,1,1,38,1,2,32,1,1,36,1,3,32,1,3
3,27,7,20,10,4,6,2,29.85714286,20,2,4,26,2,3,31,1,1,30,1,2,34,1,1,37,1,3,14,2,3
2,24,17,7,9,7,2,2,27.42105263,34,2,4,42,1,3,38,1,1,37,1,2,31,1,1,32,1,3,34,2,3
7,34,0,34,14,0,14,2,0,0,2,4,7,2,3,10,2,1,8,2,2,16,2,1,27,2,3,17,2,3
0,17,17,0,7,7,0,1,23.08,36,1,4,30,1,3,34,1,1,33,1,2,45,1,1,39,1,3,40,1,3
1,21,17,4,8,7,1,2,33.05263158,31,2,4,34,1,3,45,1,1,43,1,2,45,1,1,40,1,3,33,1,3
6,31,0,31,13,0,13,2,0,1,2,4,10,2,3,19,2,1,13,2,2,16,2,1,28,2,3,7,1,3
3,28,17,11,11,7,4,2,25.16666667,36,2,4,34,1,3,33,1,1,40,3,2,45,1,1,30,1,3,33,2,3
2,24,13,11,9,6,3,2,27.5,25,2,4,35,1,3,35,1,1,38,1,2,45,1,1,34,1,3,30,2,3
0,17,17,0,7,7,0,1,23,39,1,4,44,1,3,32,1,1,35,1,2,45,1,1,37,1,3,31,1,3
3,30,17,13,11,7,4,2,20.82142857,30,2,4,31,2,3,34,1,1,44,1,2,45,1,1,45,1,3,36,3,3
1,21,17,4,8,7,1,2,9.578947368,30,2,4,37,1,3,40,1,1,38,1,2,45,1,1,39,1,3,36,1,3
4,29,7,22,11,4,7,2,0,22,2,4,32,1,3,35,1,1,36,2,2,45,1,1,27,2,3,13,2,3
3,27,7,20,10,4,6,2,18.71428571,13,2,4,26,2,3,30,1,1,32,1,2,45,1,1,36,1,3,20,2,3
1,25,17,8,9,7,2,2,27.8125,32,3,4,33,1,3,39,1,1,37,1,2,45,1,1,36,1,3,31,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,4,1,2,0,1,1,0,1,3,0,1,3
0,17,0,17,7,0,7,2,0,0,1,4,16,1,3,19,1,1,12,1,2,16,1,1,6,1,3,6,1,3
2,24,17,7,9,7,2,2,26.04545455,39,2,4,34,2,3,38,1,1,39,1,2,45,1,1,37,1,3,40,1,3
0,17,0,17,7,0,7,2,0,7,1,4,12,1,3,17,1,1,4,1,2,16,1,1,3,1,3,7,1,3
0,17,17,0,7,7,0,1,30.63157895,30,1,4,42,1,3,44,1,1,48,1,2,45,1,1,41,1,3,37,1,3
3,30,17,13,11,7,4,2,25.59090909,35,2,4,39,3,3,38,1,1,46,1,2,45,1,1,43,1,3,36,2,3
1,20,17,3,8,7,1,2,21.48,34,1,4,33,2,3,35,1,1,42,1,2,45,1,1,44,1,3,33,1,3
2,24,17,7,9,7,2,2,30.31578947,30,2,4,32,2,3,34,1,1,40,1,2,45,1,1,39,1,3,30,1,3
1,21,17,4,8,7,1,2,25.5,30,2,4,32,1,3,33,1,1,40,1,2,45,1,1,37,1,3,35,1,3
0,17,17,0,7,7,0,1,38.75,30,1,4,37,1,3,38,1,1,44,1,2,45,1,1,44,1,3,40,1,3
2,28,17,11,10,7,3,2,19.72413793,30,3,4,33,2,3,34,1,1,39,1,2,48,1,1,39,1,3,36,1,3
0,17,17,0,7,7,0,1,19.35,33,1,4,34,1,3,37,1,1,39,1,2,45,1,1,48,1,3,41,1,3
2,24,17,7,9,7,2,2,22.36,30,2,4,32,2,3,36,1,1,43,1,2,45,1,1,41,1,3,33,1,3
2,31,10,21,11,5,6,2,14.75,24,3,4,26,3,3,33,1,1,38,1,2,48,1,1,36,1,3,31,1,3
2,24,17,7,9,7,2,2,24.5,30,2,4,39,2,3,35,1,1,39,1,2,45,1,1,40,1,3,32,1,3
7,34,5,29,14,3,11,2,0,24,2,4,2,2,3,35,2,1,29,2,2,31,2,1,34,2,3,19,2,3
0,17,17,0,7,7,0,1,31.5,37,1,4,38,1,3,37,1,1,41,1,2,43,1,1,38,1,3,38,1,3
0,17,17,0,7,7,0,1,36.75,32,1,4,34,1,3,39,1,1,44,1,2,45,1,1,42,1,3,37,1,3
1,25,17,8,9,7,2,2,24.65217391,38,3,4,33,1,3,42,1,1,45,1,2,45,1,1,43,1,3,34,1,3
0,17,7,10,7,4,3,2,0,19,1,4,25,1,3,35,1,1,42,1,2,45,1,1,38,1,3,26,1,3
0,17,17,0,7,7,0,1,8.945945946,33,1,4,31,1,3,30,1,1,38,1,2,45,1,1,40,1,3,37,1,3
0,17,17,0,7,7,0,1,5.566666667,36,1,4,35,1,3,32,1,1,35,1,2,48,1,1,33,1,3,32,1,3
0,17,17,0,7,7,0,1,18.96428571,50,1,4,41,1,3,39,1,1,42,1,2,48,1,1,46,1,3,46,1,3
0,17,17,0,7,7,0,1,0,42,1,4,39,1,3,40,1,1,48,1,2,49,1,1,38,1,3,46,1,3
0,17,13,4,7,5,2,2,0,45,1,4,12,1,3,0,1,1,36,1,2,33,1,1,32,1,3,33,1,3
0,17,0,17,7,0,7,2,0,25,1,4,29,1,3,16,1,1,26,1,2,12,1,1,4,1,3,16,1,3
0,17,17,0,7,7,0,1,17.57692308,30,1,4,34,1,3,35,1,1,32,1,2,42,1,1,30,1,3,35,1,3
2,26,17,9,10,7,3,2,22.86666667,30,1,4,35,1,3,32,1,1,36,1,2,30,1,1,37,2,3,34,3,3
0,17,0,17,7,0,7,2,0,17,1,4,12,1,3,24,1,1,29,1,2,13,1,1,24,1,3,9,1,3
2,24,17,7,9,7,2,2,25.86363636,31,2,4,37,2,3,35,1,1,37,1,2,44,1,1,32,1,3,31,1,3
2,21,16,5,9,6,3,2,28.3,36,1,4,32,1,3,17,2,1,37,1,2,33,1,1,42,2,3,30,1,3
1,20,17,3,8,7,1,1,30.11764706,37,1,4,35,2,3,38,1,1,36,1,2,47,1,1,47,1,3,33,1,3
0,17,17,0,7,7,0,1,28.5,38,1,4,31,1,3,37,1,1,43,1,2,35,1,1,32,1,3,31,1,3
7,34,0,34,14,0,14,2,0,0,2,4,0,2,3,0,2,1,10,2,2,0,2,1,15,2,3,0,2,3
0,17,16,1,7,6,1,1,0,39,1,4,31,1,3,32,1,1,37,1,2,15,1,1,36,1,3,32,1,3
0,17,17,0,7,7,0,1,38.25,40,1,4,39,1,3,37,1,1,36,1,2,44,1,1,31,1,3,37,1,3
0,17,17,0,7,7,0,1,30.47368421,38,1,4,30,1,3,40,1,1,43,1,2,35,1,1,35,1,3,38,1,3
0,17,17,0,7,7,0,1,21.14285714,34,1,4,34,1,3,30,1,1,43,1,2,37,1,1,37,1,3,33,1,3
1,21,17,4,8,7,1,2,36.3125,38,2,4,36,1,3,39,1,1,45,1,2,49,1,1,36,1,3,39,1,3
1,21,17,4,8,7,1,2,33.88888889,41,2,4,34,1,3,42,1,1,45,1,2,50,1,1,35,1,3,35,1,3
3,24,10,14,10,4,6,2,8.75,35,1,4,20,2,3,17,2,1,36,1,2,33,1,1,26,2,3,30,1,3
0,17,17,0,7,7,0,1,24.84,30,1,4,32,1,3,30,1,1,43,1,2,43,1,1,36,1,3,30,1,3
0,17,17,0,7,7,0,1,25.95454545,36,1,4,38,1,3,34,1,1,40,1,2,41,1,1,42,1,3,32,1,3
0,17,17,0,7,7,0,1,28.4,40,1,4,37,1,3,38,1,1,37,1,2,43,1,1,44,1,3,36,1,3
0,17,0,17,7,0,7,2,0,10,1,4,0,1,3,0,1,1,10,1,2,0,1,1,9,1,3,0,1,3
2,31,17,14,11,7,4,2,18.35,39,3,4,34,1,3,30,1,1,31,1,2,37,1,1,37,1,3,40,3,3
3,25,9,16,10,4,6,2,8.666666667,13,2,4,34,1,3,23,2,1,39,1,2,34,1,1,37,1,3,27,2,3
3,27,17,10,10,7,3,2,5.111111111,31,2,4,30,2,3,32,1,1,39,1,2,34,1,1,42,1,3,35,2,3
0,17,17,0,7,7,0,1,31.94736842,39,1,4,33,1,3,39,1,1,39,1,2,45,1,1,42,1,3,31,1,3
0,17,17,0,7,7,0,1,31.73684211,33,1,4,35,1,3,40,1,1,45,1,2,49,1,1,43,1,3,38,1,3
1,21,13,8,8,6,2,2,29.85714286,25,2,4,32,1,3,33,1,1,37,1,2,41,1,1,40,1,3,31,1,3
0,17,17,0,7,7,0,1,0,38,1,4,30,1,3,32,1,1,42,1,2,41,1,1,40,1,3,32,1,3
1,20,17,3,8,7,1,2,22.76,31,1,4,33,1,3,38,1,1,41,1,2,41,1,1,44,1,3,31,2,3
2,24,17,7,9,7,2,2,32.57142857,40,2,4,31,1,3,36,1,1,31,1,2,49,1,1,44,1,3,34,2,3
0,17,17,0,7,7,0,1,31.31578947,30,1,4,33,1,3,38,1,1,47,1,2,46,1,1,41,1,3,32,1,3
5,43,5,38,17,3,14,2,10.2,4,3,4,8,3,3,30,1,1,22,3,2,45,3,1,30,1,3,13,3,3
3,32,16,16,12,6,6,2,21.2,35,3,4,34,3,3,27,2,1,41,1,2,34,1,1,31,1,3,30,1,3
2,31,17,14,11,7,4,2,13.04,31,3,4,30,3,3,35,1,1,38,1,2,44,1,1,30,1,3,32,1,3
2,27,17,10,10,7,3,2,36.6875,37,2,4,35,3,3,35,1,1,39,1,2,47,1,1,33,1,3,30,1,3
0,17,0,17,7,0,7,2,0,0,1,4,3,1,3,11,1,1,17,1,2,0,1,1,5,1,3,3,1,3
0,17,0,17,7,0,7,2,0,3,1,4,3,1,3,17,1,1,22,1,2,0,1,1,24,1,3,10,1,3
1,21,17,4,8,7,1,2,35.625,35,2,4,38,1,3,39,1,1,42,1,2,50,1,1,37,1,3,32,1,3
1,25,17,8,9,7,2,2,31.15789474,35,3,4,31,1,3,40,1,1,45,1,2,50,1,1,47,1,3,31,1,3
1,21,17,4,8,7,1,2,33.125,40,2,4,37,1,3,39,1,1,42,1,2,45,1,1,45,1,3,30,1,3
5,29,6,23,12,3,9,2,6,3,2,4,5,2,3,21,2,1,31,1,2,33,2,1,33,1,3,10,2,3
1,21,17,4,8,7,1,2,24.31818182,39,2,4,34,1,3,44,1,1,33,1,2,50,1,1,46,1,3,33,1,3
2,24,10,14,9,5,4,2,15.28571429,13,2,4,25,2,3,33,1,1,41,1,2,45,1,1,46,1,3,31,1,3
0,17,0,17,7,0,7,2,0,2,1,4,4,1,3,11,1,1,13,1,2,0,1,1,19,1,3,5,1,3
1,21,17,4,8,7,1,2,30,44,2,4,30,1,3,37,1,1,39,1,2,40,1,1,46,1,3,32,1,3
1,21,17,4,8,7,1,2,30.30769231,36,2,4,36,1,3,35,1,1,41,1,2,49,1,1,43,1,3,30,1,3
0,17,7,10,7,4,3,2,0,3,1,4,17,1,3,32,1,1,38,1,2,38,1,1,48,1,3,10,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,4,1,1,10,1,2,0,1,1,15,1,3,0,1,3
4,28,6,22,11,3,8,2,0,13,2,4,14,2,3,30,1,1,36,1,2,20,2,1,41,1,3,13,2,3
0,17,7,10,7,4,3,2,0,3,1,4,21,1,3,35,1,1,31,1,2,40,1,1,42,1,3,13,1,3
3,27,7,20,10,4,6,2,13,6,2,4,26,2,3,33,1,1,30,1,2,40,1,1,38,1,3,13,2,3
1,20,17,3,8,7,1,2,30.42105263,31,1,4,32,1,3,39,1,1,42,1,2,42,1,1,49,1,3,33,2,3
3,37,13,24,13,6,7,2,15,18,3,4,30,3,3,30,1,1,36,1,2,35,1,1,41,1,3,32,3,3
2,28,17,11,10,7,3,2,38.0625,30,3,4,37,2,3,38,1,1,44,1,2,46,1,1,48,1,3,34,1,3
2,24,17,7,9,7,2,2,38,35,2,4,33,2,3,34,1,1,43,1,2,46,1,1,47,1,3,32,1,3
2,24,17,7,9,7,2,2,36.5,30,2,4,46,2,3,41,1,1,37,1,2,31,1,1,42,1,3,30,1,3
2,24,17,7,9,7,2,2,26.4375,36,2,4,34,2,3,37,1,1,38,1,2,32,1,1,41,1,3,30,1,3
2,20,9,11,9,4,5,2,7.8,21,1,4,18,1,3,27,2,1,30,2,2,45,1,1,34,1,3,34,1,3
5,30,17,13,13,7,6,2,19.13636364,33,2,4,38,2,3,36,3,1,38,1,2,37,2,1,31,1,3,36,2,3
4,28,17,11,11,7,4,2,26.66666667,33,2,4,30,2,3,34,1,1,32,1,2,36,2,1,39,1,3,37,2,3
4,27,3,24,11,2,9,2,31,9,1,4,12,2,3,34,1,1,32,1,2,21,2,1,26,2,3,26,2,3
2,21,17,4,9,7,2,2,36.76470588,33,1,4,30,1,3,36,1,1,31,1,2,39,2,1,38,2,3,33,1,3
1,20,17,3,8,7,1,2,26.13636364,31,1,4,30,2,3,38,1,1,34,1,2,35,1,1,41,1,3,39,1,3
2,23,17,6,9,7,2,2,24.47826087,35,1,4,30,2,3,37,1,1,34,1,2,30,1,1,30,1,3,32,2,3
2,21,17,4,9,7,2,2,25.72727273,32,1,4,30,1,3,39,1,1,32,1,2,40,2,1,36,1,3,35,2,3
7,34,3,31,14,1,13,2,0,20,2,4,22,2,3,17,2,1,24,2,2,19,2,1,30,2,3,10,2,3
2,23,17,6,9,7,2,2,31.05263158,35,1,4,41,2,3,32,1,1,31,1,2,30,1,1,37,2,3,32,1,3
4,28,6,22,11,3,8,2,1.428571429,21,2,4,6,2,3,23,2,1,34,1,2,30,1,1,32,1,3,29,2,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3,1,1,3
3,27,17,10,10,7,3,2,17.8,41,2,4,33,2,3,32,1,1,34,1,2,33,1,1,39,1,3,32,2,3
2,24,17,7,9,7,2,2,37.25,31,2,4,38,2,3,37,1,1,37,1,2,30,1,1,45,1,3,30,1,3
0,17,4,13,7,3,4,2,0,2,1,4,0,1,3,34,1,1,31,1,2,30,1,1,24,1,3,9,1,3
1,20,17,3,8,7,1,1,44.25,32,1,4,43,2,3,43,1,1,36,1,2,31,1,1,46,1,3,34,1,3
6,32,2,30,13,1,12,2,0,2,2,4,7,2,3,20,2,1,32,1,2,26,2,1,21,2,3,10,2,3
2,21,17,4,9,7,2,2,37.375,32,1,4,41,2,3,31,1,1,38,1,2,38,2,1,46,1,3,37,1,3
4,28,17,11,11,7,4,2,18.11111111,39,2,4,32,2,3,30,1,1,35,1,2,39,2,1,35,1,3,30,2,3
2,23,17,6,9,7,2,2,31.57894737,32,1,4,30,2,3,39,1,1,34,1,2,39,1,1,45,1,3,37,2,3
5,40,5,35,16,2,14,2,1,22,3,4,11,3,3,24,2,1,33,1,2,16,3,1,31,1,3,25,3,3
3,34,17,17,12,7,5,2,16.24,36,3,4,31,3,3,35,1,1,30,1,2,30,1,1,38,1,3,30,2,3
0,17,5,12,7,2,5,2,0,5,1,4,1,1,3,12,1,1,33,1,2,13,1,1,40,1,3,11,1,3
5,33,17,16,14,7,7,2,31.94736842,37,2,4,30,3,3,38,3,1,32,1,2,38,2,1,41,1,3,31,2,3
2,24,17,7,9,7,2,2,30.36842105,40,2,4,35,2,3,36,1,1,37,1,2,33,1,1,40,1,3,30,1,3
0,17,7,10,7,4,3,2,0,11,1,4,3,1,3,36,1,1,32,1,2,30,1,1,40,1,3,26,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,3,1,1,0,1,2,0,1,1,0,1,3,0,1,3
3,27,17,10,10,7,3,2,34.5625,39,2,4,35,2,3,30,1,1,35,1,2,30,1,1,37,1,3,33,2,3
4,30,17,13,11,7,4,2,34.3125,35,2,4,36,2,3,35,1,1,35,1,2,40,1,1,34,2,3,36,2,3
3,27,17,10,10,7,3,2,20.39285714,35,2,4,35,2,3,45,1,1,45,1,2,50,1,1,40,1,3,31,2,3
0,17,11,6,7,4,3,2,0,35,1,4,36,1,3,21,1,1,24,1,2,42,1,1,32,1,3,26,1,3
0,17,17,0,7,7,0,1,30,30,1,4,31,1,3,30,1,1,32,1,2,42,1,1,33,1,3,33,1,3
0,17,7,10,7,4,3,2,0,25,1,4,19,1,3,34,1,1,35,1,2,42,1,1,31,1,3,25,1,3
0,17,0,17,7,0,7,2,0,4,1,4,11,1,3,12,1,1,10,1,2,0,1,1,16,1,3,4,1,3
0,17,17,0,7,7,0,1,35.625,33,1,4,31,1,3,39,1,1,35,1,2,45,1,1,33,1,3,31,1,3
4,34,12,22,13,5,8,2,4.714285714,32,2,4,16,3,3,31,1,1,28,3,2,44,1,1,30,1,3,36,2,3
3,27,17,10,10,7,3,2,24.04545455,35,2,4,30,2,3,31,1,1,33,1,2,40,1,1,30,1,3,30,2,3
0,17,7,10,7,4,3,2,0,21,1,4,28,1,3,36,1,1,31,1,2,45,1,1,30,1,3,18,1,3
0,17,4,13,7,3,4,2,0,25,1,4,24,1,3,32,1,1,32,1,2,33,1,1,29,1,3,25,1,3
2,23,17,6,9,7,2,2,23.96,33,1,4,36,2,3,33,1,1,39,1,2,44,1,1,38,1,3,43,2,3
0,17,17,0,7,7,0,1,30.47368421,33,1,4,30,1,3,40,1,1,46,1,2,50,1,1,41,1,3,30,1,3
5,29,17,12,12,7,5,2,29.66666667,32,2,4,32,2,3,31,2,1,36,1,2,30,2,1,32,1,3,30,2,3
2,23,17,6,9,7,2,2,27.86363636,30,1,4,38,2,3,30,1,1,43,1,2,42,1,1,31,1,3,37,2,3
0,17,17,0,7,7,0,1,25.72727273,30,1,4,31,1,3,40,1,1,49,1,2,48,1,1,44,1,3,35,1,3
2,26,17,9,10,7,3,2,19.46428571,34,1,4,30,3,3,33,1,1,32,1,2,49,1,1,44,1,3,38,2,3
1,20,17,3,8,7,1,2,29.21052632,31,1,4,30,2,3,38,1,1,35,1,2,48,1,1,43,1,3,30,1,3
0,17,4,13,7,2,5,2,0,18,1,4,20,1,3,27,1,1,27,1,2,43,1,1,41,1,3,25,1,3
1,20,17,3,8,7,1,2,33.10526316,34,1,4,37,2,3,39,1,1,39,1,2,33,1,1,40,1,3,30,1,3
0,17,0,17,7,0,7,2,0,11,1,4,3,1,3,16,1,1,12,1,2,14,1,1,13,1,3,12,1,3
0,17,10,7,7,5,2,1,0,26,1,4,30,1,3,35,1,1,42,1,2,47,1,1,42,1,3,25,1,3
2,23,17,6,9,7,2,2,37.6875,30,1,4,38,2,3,37,1,1,45,1,2,47,1,1,45,1,3,40,2,3
0,17,17,0,7,7,0,1,30.52631579,32,1,4,40,1,3,41,1,1,46,1,2,38,1,1,44,1,3,35,1,3
0,17,3,14,7,1,6,2,0,10,1,4,13,1,3,16,1,1,16,1,2,14,1,1,31,1,3,4,1,3
3,27,17,10,10,7,3,2,30.53846154,33,2,4,37,2,3,37,1,1,42,1,2,45,1,1,43,1,3,34,2,3
