NUMERO;ID;GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;PROMEDIO_TRES;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;SEMESTRES_CURSADOS;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITO_IYM;NOTA_ASD;VECE_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;NAR_TOTAL;NAC_TOTAL;NAA_TOTAL;NAP_TOTAL;NSC_TOTAL;PROMEDIO_TOTAL
1601;3,19061E+19;0;0;18;0;0;0;340;70;0;0;0;0;65;68;72;0;58;15;3;10;3;2016;1;24,03703704;2;27;17;10;10;7;3;2;29,52631579;1;19;16;3;8;7;1;2;35;0;18;18;0;6;6;0;1;31,7;0;10;10;0;4;4;0;2;30;0;3;3;0;1;1;0;2;34;0;2;2;0;1;1;0;1;14,66666667;1;6;2;4;3;1;2;2;41,33333333;0;3;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;42;2;4;37;3;3;36;1;1;37;1;2;38;1;1;41;1;3;33;1;3;37;1;3;39;1;1;31;2;3;32;1;3;31;1;3;40;1;2;49;1;1;42;1;3;35;1;3;32;1;3;40;1;3;31;1;3;30;1;3;0;0;2;0;0;2;0;0;3;31;1;3;31;1;2;36;1;2;30;1;3;0;0;3;0;0;3;0;0;2;30;1;3;0;0;2;0;0;2;0;0;2;34;1;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;44;1;2;0;0;3;0;2;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;38;1;2;48;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;4;35;29;6;1;24,02633528
1602;3,19061E+19;0;0;16;0;0;0;335;68;0;0;0;0;63;71;65;0;70;16;2;10;3;2016;1;12,75;3;24;0;24;10;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;16;1;4;19;2;3;25;2;1;2;1;2;0;1;1;27;2;3;25;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;3;10;0;10;10;1,275
1603;3,19061E+19;0;2;11;1;20;5;408;75;75;50;65;60;60;53;53;52;83;11;5;10;3;2016;1;25,875;2;24;17;7;9;7;2;2;35,9375;0;16;16;0;7;7;0;1;27,125;2;24;18;6;8;6;2;2;38,3;0;10;10;0;4;4;0;1;34,6;0;10;10;0;4;4;0;1;10;1;6;2;4;3;1;2;2;0;0;0;0;0;0;0;0;0;40,33333333;0;3;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;37;2;4;33;2;3;40;1;1;38;1;2;39;1;1;37;1;3;36;1;3;31;1;3;36;1;1;39;1;3;32;1;3;34;1;3;43;1;2;45;1;1;39;1;3;33;2;3;32;1;3;38;2;3;38;1;3;37;1;3;0;0;2;0;0;2;38;1;3;41;1;3;35;1;2;38;1;2;0;0;3;0;0;3;34;1;3;40;1;2;30;1;3;37;1;2;0;0;2;0;0;2;30;3;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;37;1;2;47;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;5;37;31;6;1;21,21708333
1604;3,19061E+19;0;1;18;1;20;5;416;60;60;62;65;56;56;59;55;59;42;18;3;10;2;2016;1;34,94117647;0;17;17;0;7;7;0;1;21,28;2;25;13;12;10;6;4;2;18,83333333;2;18;6;12;6;2;4;2;40;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;34;1;4;32;1;3;38;1;1;36;1;2;36;1;1;36;1;3;36;1;3;41;1;3;33;1;1;33;1;3;33;2;3;23;3;3;30;1;2;49;1;1;37;1;3;0;0;3;33;2;3;28;2;3;0;0;3;15;1;3;0;0;2;40;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;48;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;4;25;17;8;3;16,30545098
1605;3,19061E+19;0;0;4;0;0;0;343;65;0;0;0;0;61;67;79;0;77;4;4;10;2;2016;1;27,33333333;2;24;17;7;10;7;3;2;26,81818182;1;22;16;6;9;7;2;2;31,16666667;0;18;15;3;6;5;1;2;37;0;3;3;0;1;1;0;1;47;0;2;2;0;1;1;0;1;15,5;1;4;2;2;2;1;1;2;42;0;2;2;0;1;1;0;1;47;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;37;1;4;40;3;3;39;2;1;36;1;2;37;1;1;41;1;3;39;1;3;30;1;3;42;1;1;34;1;3;36;1;3;35;3;3;50;1;2;43;1;1;34;1;3;21;1;3;36;1;3;30;1;3;30;1;3;36;1;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;37;1;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;47;1;2;31;2;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;42;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;47;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;4;31;24;7;1;27,38181818
1606;3,19061E+19;1;0;7;0;0;0;337;67;0;0;0;0;67;67;70;0;64;7;5;10;2;2016;1;39,29411765;0;17;17;0;7;7;0;1;38,5;0;16;16;0;7;7;0;1;33;0;18;18;0;6;6;0;1;37,2;0;15;15;0;6;6;0;1;35,35714286;0;14;12;2;6;5;1;1;32,4;0;5;5;0;2;2;0;1;0;0;0;0;0;0;0;0;0;47;0;1;1;0;1;1;0;1;43;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;10;2;37;1;4;33;1;3;44;1;1;46;1;2;45;1;1;44;1;3;36;1;3;30;1;3;43;1;1;48;1;3;33;1;3;30;1;3;50;1;2;50;1;1;31;1;3;38;1;3;33;1;3;34;1;3;31;1;3;31;1;3;0;0;2;40;1;2;30;1;3;40;1;3;39;1;2;41;1;2;36;1;3;0;0;3;31;1;3;26;1;2;34;1;3;30;1;2;45;1;2;49;1;2;0;0;2;30;1;3;36;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;47;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;43;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;36;35;1;10;30,57512605
1607;3,19061E+19;0;0;11;0;0;0;313;76;0;0;0;0;60;68;45;0;66;11;5;10;2;2016;1;27,95238095;1;21;17;4;8;7;1;2;25,27272727;1;22;16;6;9;7;2;2;16,36363636;4;33;15;18;11;5;6;2;27,6;0;5;3;2;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;3;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;31;2;4;32;1;3;39;1;1;37;1;2;32;1;1;33;1;3;41;1;3;30;1;3;44;1;1;38;1;3;30;3;3;33;1;3;35;1;2;49;1;1;34;2;3;32;2;3;30;3;3;33;2;3;38;1;3;13;1;3;0;0;2;0;0;2;0;0;3;0;0;3;24;1;2;0;0;2;30;1;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;42;1;2;30;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;6;32;22;10;10;13,51887446
1608;3,19061E+19;0;0;20;0;0;0;327;74;0;0;0;0;54;67;63;0;76;20;6;10;2;2016;1;39,76470588;0;17;17;0;7;7;0;1;37,9375;0;16;16;0;7;7;0;1;30;1;21;18;3;7;6;1;2;30,94444444;1;18;15;3;7;6;1;2;26,94736842;2;19;11;8;8;5;3;2;32;0;2;2;0;1;1;0;1;22;0;4;2;2;2;1;1;2;44,8;0;5;5;0;3;3;0;1;34;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;10;2;37;1;4;34;1;3;43;1;1;40;1;2;45;1;1;47;1;3;39;1;3;38;1;3;38;1;1;34;1;3;35;1;3;38;1;3;42;1;2;50;1;1;44;1;3;32;2;3;35;1;3;36;1;3;32;1;3;31;1;3;0;0;2;40;1;2;32;2;3;36;1;3;39;1;2;33;1;2;43;1;3;0;0;3;29;1;3;42;1;2;31;2;3;35;2;2;44;1;2;45;1;2;32;1;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;44;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;46;1;2;42;1;2;48;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;34;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;4;43;37;6;10;29,83940187
1609;3,19077E+19;0;0;20;0;0;0;397;89;0;0;0;0;69;84;76;0;79;20;6;10;2;2016;3;21,88235294;0;17;4;13;7;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;8;1;4;27;1;3;40;1;1;35;1;2;44;1;1;16;1;3;19;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;7;3;4;1;2,188235294
1610;3,19077E+19;1;0;19;0;0;0;388;96;0;0;0;0;71;74;68;0;82;19;5;10;2;2016;3;39,94117647;0;17;17;0;7;7;0;1;41,42857143;0;14;14;0;6;6;0;1;40,66666667;0;18;18;0;6;6;0;1;43,23076923;0;13;13;0;5;5;0;1;41,42857143;0;7;7;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;34;1;4;39;1;3;40;1;1;45;1;2;44;1;1;39;1;3;45;1;3;33;1;3;43;1;1;49;1;3;43;1;3;39;1;3;0;0;2;45;1;1;43;1;3;36;1;3;43;1;3;39;1;3;41;1;3;42;1;3;0;0;2;42;1;2;42;1;3;44;1;3;0;0;2;41;1;2;46;1;3;0;0;3;0;0;3;0;0;2;36;1;3;41;1;2;0;0;2;50;1;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;27;27;0;5;20,66957552
1611;3,19077E+19;0;0;10;0;0;0;369;63;0;0;0;0;85;78;68;0;77;12;3;10;3;2016;3;20,96296296;3;27;17;10;10;7;3;2;22;2;15;3;12;7;2;5;2;27;0;3;0;3;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;35;2;4;30;1;3;40;1;1;31;1;2;42;1;1;30;2;3;34;2;3;22;1;3;31;2;1;0;0;3;27;1;3;28;1;3;34;2;2;0;0;1;0;0;3;0;0;3;27;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;5;18;9;9;5;6,996296296
1612;3,19077E+19;0;0;9;0;0;0;350;84;0;0;0;0;60;69;69;0;65;9;4;10;3;2016;3;22,76;1;25;17;8;9;7;2;2;21,04166667;3;24;15;9;9;6;3;2;31;1;21;18;3;7;6;1;2;34;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;16,66666667;1;6;2;4;3;1;2;2;20;0;4;2;2;2;1;1;2;40;0;4;4;0;2;2;0;1;42;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;3;2;33;3;4;30;1;3;39;1;1;35;1;2;43;1;1;35;1;3;30;1;3;31;2;3;0;0;1;30;1;3;37;2;3;37;2;3;30;1;2;40;1;1;34;1;3;36;1;3;37;2;3;36;1;3;34;1;3;40;1;3;0;0;2;34;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;50;3;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;40;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;41;1;2;39;1;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;42;1;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;6;34;25;9;3;22,74683333
1613;3,19077E+19;0;0;20;0;0;0;352;84;0;0;0;0;69;66;65;0;64;20;6;10;2;2016;3;31,85714286;1;21;17;4;8;7;1;2;36,75;0;16;16;0;7;7;0;1;36,83333333;0;18;18;0;6;6;0;1;40,08333333;0;12;12;0;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,5;0;4;2;2;2;1;1;2;15;1;4;2;2;2;1;1;2;37;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;2;47;2;4;35;1;3;37;1;1;35;1;2;44;1;1;38;1;3;37;1;3;41;1;3;30;1;1;37;1;3;30;1;3;41;1;3;33;1;2;45;1;1;45;1;3;36;1;3;30;1;3;39;1;3;32;1;3;39;1;3;0;0;2;34;1;2;0;0;3;40;1;3;40;1;2;39;1;2;45;1;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;45;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;30;2;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;37;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;2;31;28;3;1;22,00238095
1614;3,19077E+19;0;0;10;0;0;0;359;80;0;0;0;0;71;67;74;0;58;10;3;10;2;2016;3;4,764705882;0;17;0;17;7;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;1;4;0;1;3;0;1;1;10;1;2;25;1;1;12;1;3;0;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;7;0;7;2;0,476470588
1615;3,19077E+19;0;0;10;0;0;0;342;82;0;0;0;0;62;68;65;0;58;10;3;10;2;2016;3;26,52380952;1;21;17;4;8;7;1;2;28,94736842;1;19;16;3;8;7;1;2;23,16666667;1;18;12;6;6;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;45,33333333;0;3;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;31;2;4;33;1;3;36;1;1;35;1;2;36;1;1;34;1;3;30;1;3;37;1;3;34;1;1;36;1;3;33;2;3;32;1;3;30;1;2;42;1;1;33;1;3;9;1;3;33;2;3;33;1;3;31;1;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;33;1;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;45;1;2;46;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;3;25;21;4;10;15,69711779
