CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_EE_TRES,VECES_EE_TRES,CREDITOS_EE_TRES,NOTA_COMANA,VECES_COMANA,CREDITOS_COMANA,NOTA_MOYGE,VECES_COYGE,CREDITOS_COYGE,NOTA_DDM,VECES_DDM,CREDITOS_DDM,NOTAS_SYS,VECES_SYS,CREDITOS_SYS,NOTA_CCON,VECES_CCON,CREDITOS_CCON
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,13,3,6,6,0,2,3.26667E+14,42,1,2,39,1,2,33,1,3,41,1,3,0,0,3,31,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,40,38,1,2,41,1,2,43,1,3,45,1,3,23.5,2,3,39,1,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,4.04667E+14,45,1,2,42,1,2,44,1,3,45,1,3,23,2,3,37,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,1,1,0,2,0,10,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.25333E+14,41,1,2,40,1,2,39,1,3,40,1,3,36,1,3,37,1,2,49,1,1
0,16,16,0,7,7,0,1,40.6,44,1,2,45,1,2,39,1,3,44,1,3,37,1,3,38,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.50333E+14,30,1,2,50,1,2,35,1,3,35,1,3,33,1,3,36,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,35,38,1,2,42,1,2,36,1,3,38,1,3,35,1,3,37,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,12,4,7,5,2,2,2.81333E+14,39,1,2,35,1,2,30,1,3,30,1,3,17.75,4,3,35,1,2,22.5,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.43333E+14,40,1,2,34,1,2,32,1,3,43,1,3,25.33333333,3,3,42,1,2,42,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,41.4,46,1,2,46,1,2,30,1,3,45,1,3,50,1,3,40,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.69333E+14,30,1,2,40,1,2,35,1,3,34,1,3,36,1,3,36,1,2,43,1,1
0,16,16,0,7,7,0,1,3.84667E+14,44,1,2,50,1,2,32,1,3,32,1,3,49,1,3,40,1,2,45,1,1
0,0,0,0,0,0,0,0,2.33333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.46333E+14,38,1,2,41,1,2,33,1,3,37,1,3,34,1,3,34,1,2,42,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.37333E+14,46,1,2,50,1,2,32,1,3,44,1,3,38,1,3,42,1,2,50,1,1
0,16,1,15,1,1,0,2,5.33333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.06667E+14,44,1,2,32,1,2,41,1,3,45,1,3,42,1,3,39,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.12667E+14,45,1,2,47,1,2,40,1,3,41,1,3,42,1,3,39,1,2,48,1,1
0,0,0,0,0,0,0,0,4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,36.8,48,1,2,48,1,2,37,1,3,41,1,3,23.5,2,3,39,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.01333E+14,40,1,2,47,1,2,48,1,3,44,1,3,37,1,3,37,1,2,36,1,1
0,16,16,0,7,7,0,1,3.62667E+14,46,1,2,35,1,2,48,1,3,44,1,3,37,1,3,37,1,2,46,1,1
0,16,16,0,7,7,0,1,38.6,48,1,2,47,1,2,43,1,3,35,1,3,37,1,3,42,1,2,47,1,1
0,16,16,0,7,7,0,1,3.83333E+14,42,1,2,46,1,2,39,1,3,40,1,3,41,1,3,34,1,2,46,1,1
0,16,16,0,7,7,0,1,4.35333E+14,41,1,2,49,1,2,41,1,3,47,1,3,46,1,3,35,1,2,40,1,1
0,16,11,5,5,5,0,2,2.26667E+14,46,1,2,0,1,2,32,1,3,0,0,3,33,1,3,33,1,2,45,1,1
0,16,16,0,7,7,0,1,3.48667E+14,42,1,2,43,1,2,40,1,3,45,1,3,36,1,3,35,1,2,45,1,1
0,16,16,0,7,7,0,1,3.87333E+14,39,1,2,50,1,2,35,1,3,44,1,3,46,1,3,34,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,16,0,7,5,2,1,3.15778E+14,43,1,2,47,1,2,30,1,3,34,2,3,32,1,3,40,1,2,37.5,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.16667E+14,46,1,2,48,1,2,32,1,3,48,1,3,46,1,3,41,1,2,44,1,1
0,16,16,0,7,7,0,1,35.6,36,1,2,49,1,2,32,1,3,44,1,3,50,1,3,42,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,30,1,1
1,16,14,2,6,5,1,2,2.73667E+14,43,1,2,0,1,2,31,1,3,31.5,2,3,36,1,3,33,1,2,48,1,1
0,16,16,0,7,7,0,1,4.06667E+14,38,1,2,40,1,2,31,1,3,34,1,3,35,1,3,30,1,2,45,1,1
1,16,12,4,5,4,1,2,2.79333E+14,0,0,2,0,1,2,33,1,3,40,1,3,33,2,3,32,1,2,44,1,1
0,16,16,0,7,7,0,1,3.80667E+14,46,1,2,42,1,2,40,1,3,41,1,3,38,1,3,35,1,2,33,1,1
0,16,16,0,7,7,0,1,3.18667E+14,42,1,2,44,1,2,38,1,3,30,1,3,36,1,3,33,1,2,40,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,33.8,49,1,2,46,1,2,40,1,3,39,1,3,37,1,3,38,1,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,12,4,5,5,0,2,2.67111E+14,0,0,2,0,1,2,30,1,3,34,1,3,30,1,3,36,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,37.4,41,1,2,43,1,2,41,1,3,44,1,3,37,1,3,42,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.59333E+14,46,1,2,43,1,2,33,1,3,43,1,3,49,1,3,36,1,2,44,1,1
0,16,16,0,7,7,0,1,38.8,43,1,2,50,1,2,44,1,3,43,1,3,41,1,3,36,1,2,45,1,1
2,16,10,6,7,5,2,1,3.80667E+14,47,1,2,49,1,2,28.5,2,3,44,1,3,27.5,2,3,33,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.60667E+14,47,1,2,47,1,2,29.5,2,3,42,1,3,33,1,3,32,1,2,39,1,1
0,16,16,0,7,7,0,1,36.4,45,1,2,35,1,2,37,1,3,49,1,3,35,1,3,30,1,2,34,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.61333E+14,41,1,2,49,1,2,37,1,3,35,1,3,43,1,3,33,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,9,7,5,3,2,2,25.8,0,0,2,0,1,2,30,1,3,33,2,3,28.5,2,3,34,1,2,41,1,1
0,16,14,2,6,6,0,1,3.40667E+14,0,0,2,40,1,2,31,1,3,43,1,3,37,1,3,34,1,2,34,1,1
1,16,13,3,7,6,1,1,3.12333E+14,38,1,2,34,1,2,21.66666667,3,3,32,1,3,41,1,3,35,1,2,37,1,1
1,16,16,0,7,6,1,1,38,40,1,2,42,1,2,37,1,3,34.5,2,3,33,1,3,33,1,2,45,1,1
3,16,9,7,7,4,3,2,3.07333E+14,31,1,2,45,1,2,28.5,2,3,33,1,3,26,2,3,32,1,2,28,2,1
1,16,13,3,7,6,1,1,2.28333E+14,31,1,2,34,1,2,24.66666667,3,3,33,1,3,37,1,3,30,1,2,42,1,1
1,16,16,0,7,6,1,1,3.54667E+14,32,1,2,45,1,2,30,2,3,32,1,3,42,1,3,30,1,2,32,1,1
0,16,16,0,7,7,0,1,38.2,40,1,2,32,1,2,44,1,3,37,1,3,39,1,3,39,1,2,47,1,1
0,16,1,15,1,1,0,2,6.4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,2,2.88667E+14,0,0,2,46,1,2,30,1,3,31,1,3,30,1,3,36,1,2,45,1,1
0,16,16,0,7,7,0,1,3.97333E+14,40,1,2,46,1,2,35,1,3,44,1,3,39,1,3,39,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.45556E+14,45,1,2,48,1,2,37,1,3,37,1,3,39,1,3,37,1,2,41,1,1
1,16,14,2,7,6,1,1,33.4,23,2,2,46,1,2,34,1,3,34,1,3,34,1,3,32,1,2,47,1,1
0,16,16,0,7,7,0,1,34.6,41,1,2,40,1,2,32,1,3,43,1,3,45,1,3,31,1,2,45,1,1
0,16,1,15,1,1,0,2,2.73333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.92667E+14,43,1,2,50,1,2,36,1,3,48,1,3,30,1,3,37,1,2,41,1,1
0,16,16,0,7,7,0,1,3.41333E+14,37,1,2,46,1,2,30,1,3,37,1,3,36,1,3,35,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,50,1,1
0,0,0,0,0,0,0,0,0.533333333,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,37.4,46,1,2,44,1,2,35,1,3,46,1,3,27.5,2,3,40,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,37,0,0,2,48,1,2,30,1,3,36,1,3,46,1,3,34,1,2,40,1,1
0,16,16,0,7,7,0,1,3.59333E+14,43,1,2,35,1,2,37,1,3,40,1,3,30,1,3,33,1,2,40,1,1
0,16,16,0,7,7,0,1,38.6,35,1,2,50,1,2,38,1,3,44,1,3,37,1,3,39,1,2,45,1,1
0,16,16,0,7,7,0,1,41,39,1,2,39,1,2,39,1,3,41,1,3,37,1,3,41,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,2.69333E+14,39,1,2,39,1,2,30,1,3,38,1,3,33,2,3,33,1,2,39,1,1
0,16,14,2,6,6,0,2,3.62667E+14,48,1,2,0,1,2,33,1,3,33,1,3,34,1,3,30,1,2,44,1,1
0,0,0,0,0,0,0,0,2.13333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.84667E+14,46,1,2,50,1,2,33,1,3,45,1,3,30,1,3,41,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,2,2,0,2,1.66667E+14,6,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
1,16,13,3,7,6,1,1,3.89333E+14,41,1,2,46,1,2,36,1,3,29.5,2,3,47,1,3,40,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.54667E+14,46,1,2,45,1,2,38,1,3,44,1,3,49,1,3,37,1,2,46,1,1
1,16,9,7,5,4,1,2,19,0,0,2,0,1,2,30,1,3,35,1,3,26,2,3,36,1,2,39,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,14,2,6,5,1,1,26,35.5,2,2,0,1,2,36,1,3,40,1,3,40,1,3,39,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.66667E+14,40,1,2,48,1,2,40,1,3,44,1,3,37,1,3,35,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,40,45,1,2,0,1,2,35,1,3,41,1,3,50,1,3,30,1,2,38,1,1
0,16,16,0,7,7,0,1,36.2,40,1,2,42,1,2,40,1,3,36,1,3,36,1,3,36,1,2,47,1,1
2,16,6,10,5,3,2,2,22.5,0,0,2,0,1,2,24.33333333,3,3,44,1,3,27.33333333,3,3,31,1,2,30,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,30.8,39,1,2,50,1,2,30,1,3,41,1,3,31,1,3,32,2,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,2.53333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,45,1,1
0,16,14,2,6,6,0,2,30.6,44,1,2,0,1,2,30,1,3,36,1,3,34,1,3,30,1,2,47,1,1
1,16,1,15,3,2,1,2,1.16667E+14,0,1,2,0,1,2,0,1,3,10.5,2,3,0,0,3,7,1,2,50,1,1
0,16,11,5,6,6,0,2,3.18667E+14,47,1,2,0,1,2,33,1,3,24,1,3,42,1,3,35,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,12,4,5,4,1,2,28,0,0,2,0,1,2,35,1,3,37.5,2,3,30,1,3,35,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,12,4,5,4,1,2,24.9,0,0,2,0,1,2,33,1,3,37,1,3,45,1,3,36,1,2,35,2,1
0,16,7,9,4,4,0,2,4.9,0,0,2,0,1,2,21,1,3,36,1,3,33,1,3,0,0,2,44,1,1
0,0,0,0,0,0,0,0,2.66667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.83333E+14,36,1,2,48,1,2,30,1,3,45,1,3,47,1,3,35,1,2,45,1,1
1,16,11,5,6,5,1,2,27.2,44,1,2,0,1,2,36,1,3,41,1,3,28,3,3,31,1,2,31,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,39.4,46,1,2,0,1,2,41,1,3,39,1,3,50,1,3,41,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,31.2,43,1,2,39,1,2,30,1,3,31.5,2,3,37,1,3,32,1,2,44,1,1
1,16,11,5,6,5,1,2,3.45333E+14,36,1,2,0,1,2,31,1,3,41,1,3,29.33333333,3,3,37,1,2,43,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,41,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
1,16,12,4,7,6,1,1,2.78667E+14,30,1,2,27,1,2,33,1,3,42,1,3,40,1,3,29.33333333,3,2,44,1,1
0,16,1,15,1,1,0,2,7.63333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.41556E+14,33,1,2,38,1,2,30,1,3,32,1,3,28,2,3,34,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,7,9,7,6,1,2,24,42,1,2,31,1,2,24.33333333,3,3,18,1,3,17,1,3,31,1,2,45,1,1
