NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NOTA_ECONOMIA_UNO;VECES_ECONOMIA_UNO;CREDITOS_ECONOMIA_UNO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_ESTADISTICA_DOS;VECES_ESTADISTICA_DOS;CREDITOS_ESTADISTICA DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MECANICA;VECES_MECANICA;CREDITOS_MECANICA;NOTA_PROCESOSQ;VECES_PROCESOSQ;CREDITOS_PROCESOS Q;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
1845;30.266666666666666;38.0;29.0;34.0;21.666666666666668;30.0;0.0;30.892857142857142;4;32.0;0.0;32.0;37.0;0.0;24.5;0;11;11;0;4;1;3;2;0.0;0;2;22.0;1;3;0.0;0;3;26.0;1;3;15.0;1;2;40.0;1;3;0;0;2;2;32.15384615384615
1846;30.9;45.0;30.133333333333333;31.0;21.0;34.0;0.0;33.64705882352941;6;32.0;31.0;38.0;34.0;0.0;29.733333333333334;2;20;14;6;5;5;0;2;34.0;1;2;30.0;2;3;30.0;1;3;32.0;1;3;0.0;0;2;34.0;2;3;0;0;2;2;34.083333333333336
1848;35.13333333333333;42.0;33.1764705882353;32.5;26.333333333333332;32.0;32.0;31.029411764705884;4;27.5;26.0;43.0;32.5;0.0;27.0;1;6;4;2;2;2;0;2;32.5;2;2;0.0;0;3;0.0;0;3;0.0;0;3;35.0;1;2;0.0;0;3;0;0;2;1;29.5
1851;36.13333333333333;48.0;40.8235294117647;48.0;30.0;35.0;48.0;37.411764705882355;6;33.0;37.0;35.0;46.0;0.0;32.411764705882355;1;18;16;2;6;5;1;1;36.0;1;2;33.0;1;3;34.0;1;3;33.0;1;3;28.0;2;2;41.0;1;3;0;0;2;2;38.23529411764706
1852;33.01111111111111;46.0;33.705882352941174;31.0;21.0;30.0;45.0;34.529411764705884;5;33.0;24.0;43.0;37.0;0.0;28.0;0;4;4;0;2;2;0;2;35.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;35.0;1;2;0.0;0;3;0;0;2;2;36.0
1853;35.06666666666667;42.0;41.11764705882353;47.0;35.0;39.0;47.0;38.529411764705884;6;37.0;39.0;41.0;45.0;0.0;33.529411764705884;0;16;16;0;6;6;0;1;41.0;1;2;40.0;1;3;31.0;1;3;34.0;1;3;34.0;1;2;35.0;1;3;0;0;2;2;37.05882352941177
1855;32.833333333333336;37.0;34.85294117647059;29.0;26.5;35.0;43.0;35.05882352941177;6;31.0;34.0;36.0;35.0;0.0;29.428571428571427;0;13;13;0;5;5;0;2;32.0;1;2;30.0;1;3;30.0;1;3;0.0;0;3;36.0;1;2;32.0;1;3;0;0;2;2;36.7
1856;34.8;44.0;38.529411764705884;42.0;39.0;31.0;47.0;33.588235294117645;6;39.0;30.0;33.0;41.0;0.0;29.714285714285715;1;16;13;3;5;4;1;2;37.0;1;2;30.0;1;3;28.0;2;3;0.0;0;3;30.0;1;2;36.0;1;3;0;0;2;2;35.333333333333336
1857;34.86666666666667;43.0;39.11764705882353;42.0;30.0;39.0;46.0;37.94444444444444;7;30.0;30.0;40.0;41.0;46.0;29.176470588235293;0;16;16;0;6;6;0;2;32.0;1;2;30.0;1;3;32.0;1;3;32.0;1;3;30.0;1;2;30.0;1;3;0;0;2;2;34.583333333333336
1859;35.96666666666667;44.0;37.470588235294116;30.0;30.0;33.0;45.0;39.138888888888886;6;28.5;32.0;36.0;40.0;50.0;32.44117647058823;2;21;16;5;6;4;2;1;36.0;1;2;32.0;1;3;28.5;2;3;36.0;1;3;26.0;2;2;46.0;1;3;0;0;2;2;37.64705882352941
1860;33.233333333333334;42.0;33.529411764705884;32.0;22.0;31.0;44.0;34.588235294117645;6;36.0;30.0;35.0;40.0;0.0;30.821428571428573;1;16;13;3;5;5;0;1;31.0;1;2;30.0;1;3;31.5;2;3;0.0;0;3;31.0;1;2;41.0;1;3;0;0;2;2;34.93333333333333
1861;34.63333333333333;44.0;34.970588235294116;33.0;30.5;30.0;44.0;36.72222222222222;7;41.0;30.0;35.0;30.0;42.0;31.88235294117647;1;19;16;3;6;6;0;1;35.0;1;2;31.0;2;3;32.0;1;3;36.0;1;3;35.0;1;2;35.0;1;3;0;0;2;2;36.214285714285715
1862;34.733333333333334;37.0;34.56666666666667;26.5;27.333333333333332;34.0;0.0;36.1764705882353;5;36.0;29.0;39.0;39.0;0.0;28.785714285714285;1;16;13;3;5;4;1;2;40.0;1;2;26.0;2;3;31.0;1;3;0.0;0;3;31.0;1;2;30.0;1;3;0;0;2;2;33.64705882352941
1863;33.46666666666667;36.0;34.088235294117645;27.5;30.0;30.0;45.0;37.166666666666664;7;38.0;31.0;45.0;31.0;43.0;30.470588235294116;2;20;16;4;6;4;2;1;30.0;2;2;33.0;1;3;30.0;1;3;28.0;1;3;29.5;2;2;42.0;1;3;0;0;2;2;34.35294117647059
1864;36.6;46.0;35.73529411764706;34.0;24.0;35.0;49.0;40.705882352941174;6;47.0;30.0;46.0;45.0;0.0;35.05882352941177;0;16;16;0;6;6;0;1;39.0;1;2;36.0;1;3;33.0;1;3;39.0;1;3;40.0;1;2;38.0;1;3;0;0;2;2;38.93333333333333
1865;37.8;46.0;35.94117647058823;31.0;31.0;35.0;41.0;34.64705882352941;6;32.0;32.0;38.0;44.0;0.0;30.5;0;13;13;0;5;5;0;1;34.0;1;2;32.0;1;3;30.0;1;3;0.0;0;3;31.0;1;2;37.0;1;3;0;0;2;2;36.333333333333336
1866;33.84615384615385;0.0;37.0;35.0;30.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;0.0
1870;34.4;30.0;38.529411764705884;48.0;43.0;37.0;17.0;40.294117647058826;6;42.0;47.0;39.0;41.0;0.0;24.852941176470587;1;19;16;3;6;4;2;2;40.0;1;2;30.0;1;3;26.5;2;3;5.0;1;3;31.0;1;2;32.0;1;3;0;0;2;1;26.666666666666664
1871;32.733333333333334;42.0;33.88235294117647;40.0;30.0;31.0;30.0;35.55555555555556;7;36.0;32.0;36.0;36.0;44.0;27.470588235294116;2;24;16;8;6;4;2;2;30.0;1;2;25.333333333333332;3;3;30.0;1;3;30.0;1;3;27.5;2;2;32.0;1;3;0;0;2;2;35.94117647058823
1873;35.86666666666667;47.0;39.0;33.0;41.0;35.0;50.0;38.35294117647059;6;46.0;38.0;41.0;42.0;0.0;34.470588235294116;0;16;16;0;6;6;0;1;41.0;1;2;38.0;1;3;31.0;1;3;36.0;1;3;30.0;1;2;43.0;1;3;0;0;2;2;37.142857142857146
1874;26.855555555555558;38.0;32.1764705882353;33.0;17.0;32.0;47.0;35.13333333333333;5;21.0;0.0;33.0;32.0;50.0;24.6;1;6;4;2;2;1;1;2;41.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;20.5;2;2;0.0;0;3;0;0;2;2;35.4
1876;35.86666666666667;47.0;40.0;36.0;43.0;34.0;49.0;39.35294117647059;6;45.0;38.0;45.0;35.0;0.0;32.64705882352941;1;19;16;3;6;6;0;1;39.0;1;2;34.0;1;3;30.0;2;3;35.0;1;3;30.0;1;2;40.0;1;3;0;0;2;2;37.8125
1877;33.47777777777778;46.0;27.676470588235293;23.5;1.3333333333333333;32.0;45.0;36.0;4;0.0;0.0;0.0;34.0;50.0;24.4;1;6;4;2;2;1;1;2;34.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;27.0;2;2;0.0;0;3;0;0;2;1;29.261904761904763
1879;36.13333333333333;43.0;37.1764705882353;35.0;30.0;35.0;43.0;39.77777777777778;7;43.0;30.0;38.0;34.0;43.0;33.05882352941177;0;16;16;0;6;6;0;1;35.0;1;2;30.0;1;3;30.0;1;3;44.0;1;3;33.0;1;2;38.0;1;3;0;0;2;2;38.05882352941177
1881;30.923076923076923;0.0;33.6;42.0;19.666666666666668;32.0;0.0;32.088235294117645;5;30.0;27.5;32.0;36.0;0.0;21.9;2;20;14;6;5;2;3;2;33.0;1;2;21.0;2;3;17.0;1;3;15.5;2;3;0.0;0;2;34.0;1;3;0;0;2;2;33.125
1882;28.23076923076923;0.0;32.3;26.0;23.5;30.0;0.0;29.764705882352942;4;27.0;15.0;33.0;39.0;0.0;20.136363636363637;1;13;10;3;4;1;3;2;34.0;1;2;0.0;0;3;0.0;0;3;15.5;2;3;16.0;1;2;25.0;1;3;0;0;2;1;27.875
1887;32.03846153846154;0.0;25.0;31.0;20.0;0.0;0.0;30.0;2;0.0;0.0;0.0;39.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;0.0
1889;34.93333333333333;44.0;39.11764705882353;36.0;34.0;39.0;46.0;34.3235294117647;6;30.5;35.0;36.0;42.0;0.0;33.38235294117647;1;19;16;3;6;5;1;1;38.0;1;2;28.5;2;3;30.0;1;3;34.0;1;3;38.0;1;2;46.0;1;3;0;0;2;2;39.64705882352941
1890;31.87179487179487;0.0;30.133333333333333;26.0;25.666666666666668;31.0;0.0;34.25;3;0.0;0.0;0.0;35.0;0.0;20.8;0;4;4;0;2;1;1;2;33.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;19.0;1;2;0.0;0;3;0;0;2;2;34.416666666666664
1891;29.358974358974358;0.0;22.3;45.0;3.5;8.5;0.0;15.0;1;0.0;0.0;0.0;0.0;0.0;20.0;0;2;2;0;1;1;0;2;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;23.5
1893;35.2;38.0;39.0;43.0;31.0;35.0;45.0;41.0;7;43.0;38.0;40.0;39.0;47.0;33.411764705882355;0;16;16;0;6;6;0;1;35.0;1;2;34.0;1;3;34.0;1;3;34.0;1;3;30.0;1;2;44.0;1;3;0;0;2;2;37.14705882352941
1894;36.06666666666667;47.0;38.11764705882353;43.0;30.0;34.0;48.0;39.0;7;36.0;32.0;44.0;39.0;46.0;35.46666666666667;0;15;15;0;6;6;0;1;42.0;1;2;31.0;1;3;30.0;1;3;0.0;0;3;33.0;1;2;33.0;1;3;50;1;2;2;39.06666666666667
1895;34.833333333333336;44.0;36.0;28.0;34.0;34.0;44.0;35.76470588235294;6;39.0;30.0;33.0;38.0;0.0;31.357142857142858;0;13;13;0;5;5;0;1;36.0;1;2;33.0;1;3;30.0;1;3;0.0;0;3;32.0;1;2;38.0;1;3;0;0;2;2;39.411764705882355
1897;28.96153846153846;0.0;31.7;41.0;24.5;34.0;0.0;28.176470588235293;4;32.0;19.0;31.0;28.5;0.0;26.142857142857142;0;6;6;0;2;1;1;2;0.0;0;2;25.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;36.0;1;3;0;0;2;2;32.4
1898;29.692307692307693;0.0;29.933333333333334;23.0;21.666666666666668;35.0;0.0;32.125;3;0.0;0.0;0.0;39.0;0.0;22.8;0;4;4;0;2;1;1;2;31.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;26.0;1;2;0.0;0;3;0;0;2;1;24.4375
1900;37.6;50.0;39.705882352941174;36.0;31.0;35.0;48.0;44.833333333333336;7;43.0;38.0;50.0;40.0;47.0;33.1764705882353;0;16;16;0;6;6;0;1;32.0;1;2;34.0;1;3;30.0;1;3;41.0;1;3;31.0;1;2;41.0;1;3;0;0;2;2;37.88235294117647
1903;35.86666666666667;45.0;38.76470588235294;41.0;32.0;36.0;49.0;37.35294117647059;6;43.0;35.0;43.0;31.0;0.0;31.38235294117647;1;19;16;3;6;5;1;1;36.0;1;2;26.5;2;3;31.0;1;3;37.0;1;3;32.0;1;2;38.0;1;3;0;0;2;2;39.76470588235294
1904;30.384615384615383;0.0;29.811111111111114;25.5;26.666666666666668;17.333333333333332;0.0;34.8;4;40.0;33.0;37.0;0.0;0.0;35.0;0;8;8;0;3;3;0;1;39.0;1;2;0.0;0;3;35.0;1;3;0.0;0;3;0.0;0;2;44.0;1;3;0;0;2;1;26.0
1905;34.4;45.0;36.35294117647059;35.0;28.0;32.0;47.0;39.55555555555556;7;36.0;31.0;35.0;40.0;50.0;35.13333333333333;1;17;15;2;6;6;0;1;32.0;1;2;30.0;1;3;33.0;1;3;0.0;0;3;30.0;2;2;42.0;1;3;44;1;2;2;35.588235294117645
1911;34.46666666666667;44.0;33.7;27.5;30.0;31.0;0.0;35.529411764705884;6;33.0;33.0;30.0;45.0;0.0;30.428571428571427;2;18;13;5;5;4;1;1;31.5;2;2;24.0;2;3;35.0;1;3;0.0;0;3;33.0;1;2;40.0;1;3;0;0;2;2;31.416666666666668
1912;32.0;0.0;30.733333333333334;34.0;27.0;34.0;0.0;28.58823529411765;4;32.0;17.0;39.0;25.0;0.0;24.428571428571427;0;6;6;0;2;1;1;2;0.0;0;2;23.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;34.0;1;3;0;0;2;2;30.23076923076923
1913;24.064102564102562;0.0;31.866666666666667;35.0;23.666666666666668;29.5;0.0;25.058823529411764;2;17.0;21.0;35.0;28.5;0.0;22.833333333333332;1;7;5;2;2;0;2;2;0.0;0;2;0.0;0;3;0.0;0;3;27.0;1;3;28.0;2;2;0.0;0;3;0;0;2;1;28.0
1914;33.86666666666667;39.0;33.666666666666664;31.0;26.0;30.0;0.0;24.5;3;36.0;8.0;0.0;7.0;0.0;20.8;2;8;4;4;2;1;1;2;31.0;2;2;0.0;0;3;0.0;0;3;0.0;0;3;21.0;2;2;0.0;0;3;0;0;2;1;22.25
1915;34.67777777777778;38.0;39.35294117647059;30.0;46.0;34.0;45.0;39.55555555555556;7;31.0;30.0;44.0;41.0;49.0;31.823529411764707;1;19;16;3;6;5;1;1;30.0;1;2;37.0;1;3;28.0;2;3;35.0;1;3;32.0;1;2;39.0;1;3;0;0;2;2;32.5
1916;35.13333333333333;38.0;31.970588235294116;30.5;23.0;33.0;42.0;34.36363636363637;4;0.0;0.0;38.0;43.0;0.0;22.0;0;2;2;0;1;1;0;2;33.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;33.464285714285715
1917;33.53333333333333;45.0;33.5;25.5;30.0;37.0;0.0;32.470588235294116;5;24.0;34.0;43.0;31.0;0.0;21.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;32.0;1;2;0.0;0;3;0;0;2;2;35.416666666666664
1918;35.63333333333333;47.0;35.333333333333336;34.0;33.0;34.0;0.0;34.11764705882353;6;31.0;33.0;37.0;38.0;0.0;27.676470588235293;2;22;16;6;6;4;2;2;35.0;1;2;14.0;2;3;19.5;2;3;33.0;1;3;33.0;1;2;45.0;1;3;0;0;2;2;35.75
1920;35.233333333333334;44.0;35.26470588235294;32.0;27.5;32.0;41.0;38.138888888888886;6;43.0;28.5;38.0;39.0;38.0;27.323529411764707;2;21;16;5;6;3;3;2;32.0;1;2;30.0;1;3;23.0;1;3;27.5;2;3;24.0;2;2;37.0;1;3;0;0;2;2;34.083333333333336
1921;35.6;45.0;35.35294117647059;28.0;28.0;36.0;50.0;38.05882352941177;6;43.0;35.0;44.0;39.0;0.0;28.954545454545453;1;13;10;3;4;4;0;2;30.0;1;2;31.5;2;3;0.0;0;3;32.0;1;3;34.0;1;2;0.0;0;3;0;0;2;2;30.055555555555557
1922;34.43333333333333;43.0;35.970588235294116;39.0;25.5;33.0;42.0;37.0;7;37.0;33.0;30.0;36.0;47.0;27.035714285714285;3;21;13;8;5;3;2;1;31.5;2;2;23.0;2;3;0.0;0;3;27.5;2;3;31.0;1;2;34.0;1;3;0;0;2;2;31.2
1924;34.43333333333333;47.0;36.64705882352941;43.0;28.0;37.0;34.0;29.941176470588236;5;31.0;25.0;33.0;39.0;0.0;27.56060606060606;2;17;10;7;4;2;2;2;34.0;1;2;0.0;0;3;0.0;0;3;28.5;2;3;25.333333333333332;3;2;33.0;1;3;0;0;2;1;26.61111111111111
1926;31.5;33.0;30.866666666666667;24.5;28.5;31.0;0.0;30.352941176470587;5;30.0;24.0;36.0;37.0;0.0;11.333333333333334;0;2;2;0;1;0;1;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;17.0;1;2;0.0;0;3;0;0;2;2;36.5
1927;33.56666666666667;40.0;33.705882352941174;28.5;30.5;34.0;44.0;32.470588235294116;4;26.5;27.5;41.0;35.0;0.0;31.452380952380953;1;17;13;4;5;4;1;1;31.0;1;2;32.0;1;3;0.0;0;3;36.0;1;3;22.666666666666668;3;2;43.0;1;3;0;0;2;2;33.38461538461539
1929;33.333333333333336;41.0;37.1764705882353;43.0;26.0;31.0;39.0;36.294117647058826;6;37.0;34.0;35.0;39.0;0.0;28.970588235294116;1;19;16;3;6;5;1;2;34.0;1;2;20.5;2;3;30.0;1;3;35.0;1;3;30.0;1;2;36.0;1;3;0;0;2;2;31.875
1930;36.03333333333333;45.0;34.0;40.0;24.5;35.0;0.0;33.205882352941174;5;30.0;29.5;36.0;36.0;0.0;31.5;1;15;13;2;5;4;1;1;31.0;1;2;36.0;1;3;35.0;1;3;0.0;0;3;27.5;2;2;37.0;1;3;0;0;2;2;38.3235294117647
1931;28.692307692307693;0.0;29.0;38.0;30.0;1.0;0.0;34.8;2;0.0;0.0;0.0;42.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;0.0
1932;35.266666666666666;43.0;37.94117647058823;30.0;33.0;35.0;50.0;40.111111111111114;7;38.0;34.0;41.0;41.0;42.0;35.72222222222222;0;18;18;0;7;7;0;1;36.0;1;2;30.0;1;3;30.0;1;3;38.0;1;3;30.0;1;2;41.0;1;3;47;1;2;2;38.0
1933;31.0;0.0;33.3;30.0;26.5;34.0;0.0;33.5;5;31.0;29.5;33.0;37.0;0.0;26.772727272727273;1;13;10;3;4;3;1;2;31.0;1;2;23.5;2;3;0.0;0;3;0.0;0;3;30.0;1;2;34.0;1;3;0;0;2;2;32.22222222222222
1934;33.8;44.0;34.7;37.0;28.5;30.0;0.0;33.0;5;33.0;19.0;41.0;35.0;0.0;31.727272727272727;0;10;10;0;4;4;0;1;33.0;1;2;34.0;1;3;0.0;0;3;0.0;0;3;35.0;1;2;37.0;1;3;0;0;2;2;34.63636363636363
1938;30.9;31.0;37.733333333333334;39.0;38.0;25.5;0.0;33.05882352941177;6;32.0;32.0;30.0;30.0;0.0;28.678571428571427;2;18;13;5;5;3;2;2;38.0;1;2;33.0;1;3;25.0;1;3;0.0;0;3;24.0;2;2;34.5;2;3;0;0;2;2;32.208333333333336
1940;38.06666666666667;40.0;29.633333333333333;27.0;38.0;30.0;0.0;30.235294117647058;5;31.0;30.0;38.0;30.5;0.0;26.1;1;12;9;3;3;2;1;2;0.0;0;2;26.0;2;3;30.0;1;3;0.0;0;3;0.0;0;2;31.0;1;3;0;0;2;1;0.0
1942;37.93333333333333;49.0;38.11764705882353;36.0;28.0;32.0;45.0;35.470588235294116;6;34.0;33.0;48.0;47.0;0.0;35.470588235294116;0;16;16;0;6;6;0;1;35.0;1;2;43.0;1;3;30.0;1;3;40.0;1;3;34.0;1;2;42.0;1;3;0;0;2;2;37.6
1943;34.61538461538461;0.0;33.36666666666667;30.0;28.5;35.0;0.0;36.35294117647059;6;34.0;42.0;45.0;32.0;0.0;33.76470588235294;0;16;16;0;6;6;0;1;32.0;1;2;34.0;1;3;35.0;1;3;36.0;1;3;33.0;1;2;43.0;1;3;0;0;2;2;35.625
1944;37.0;40.0;32.733333333333334;30.0;30.0;30.0;0.0;33.14705882352941;5;31.0;27.5;46.0;30.0;0.0;32.588235294117645;1;18;16;2;6;5;1;1;35.0;1;2;32.0;1;3;32.0;1;3;37.0;1;3;27.5;2;2;42.0;1;3;0;0;2;2;32.61538461538461
1945;37.8;44.0;38.3235294117647;32.0;25.5;37.0;49.0;39.294117647058826;6;39.0;35.0;43.0;46.0;0.0;34.588235294117645;0;16;16;0;6;6;0;1;30.0;1;2;44.0;1;3;30.0;1;3;36.0;1;3;36.0;1;2;42.0;1;3;0;0;2;2;37.333333333333336
1946;37.86666666666667;49.0;32.8;33.0;30.333333333333332;31.0;0.0;31.11764705882353;6;37.0;31.0;35.0;30.0;0.0;30.857142857142858;0;13;13;0;5;5;0;1;30.0;1;2;31.0;1;3;0.0;0;3;31.0;1;3;30.0;1;2;42.0;1;3;0;0;2;2;31.0
1948;39.38461538461539;0.0;39.53333333333333;37.0;37.0;37.0;0.0;38.05882352941177;6;41.0;36.0;48.0;40.0;0.0;34.5;0;13;13;0;5;5;0;1;34.0;1;2;37.0;1;3;36.0;1;3;0.0;0;3;41.0;1;2;38.0;1;3;0;0;2;2;35.214285714285715
1949;34.84615384615385;0.0;31.833333333333332;33.0;30.0;32.0;0.0;31.323529411764707;4;27.5;30.0;45.0;27.5;0.0;33.583333333333336;0;11;11;0;4;4;0;1;38.0;1;2;36.0;1;3;30.0;1;3;0.0;0;3;0.0;0;2;43.0;1;3;0;0;2;1;24.6
1950;34.80769230769231;0.0;32.43333333333333;31.5;20.5;35.0;0.0;39.411764705882355;6;43.0;33.0;43.0;46.0;0.0;34.35294117647059;0;16;16;0;6;6;0;1;37.0;1;2;37.0;1;3;30.0;1;3;33.0;1;3;30.0;1;2;50.0;1;3;0;0;2;2;35.07142857142857
1951;37.06666666666667;47.0;34.13333333333333;31.0;29.0;33.0;0.0;32.94117647058823;6;31.0;34.0;42.0;30.0;0.0;31.88235294117647;0;16;16;0;6;6;0;1;34.0;1;2;34.0;1;3;33.0;1;3;30.0;1;3;30.0;1;2;41.0;1;3;0;0;2;2;36.61764705882353
1952;37.2;44.0;33.5;33.5;30.0;38.0;0.0;33.57142857142857;5;30.0;34.0;44.0;34.0;0.0;31.235294117647058;0;16;16;0;6;6;0;1;30.0;1;2;31.0;1;3;37.0;1;3;34.0;1;3;33.0;1;2;33.0;1;3;0;0;2;2;32.84615384615385
1953;38.84615384615385;0.0;38.8;34.0;38.0;34.0;0.0;38.35294117647059;6;42.0;36.0;48.0;39.0;0.0;32.0;0;13;13;0;5;5;0;1;37.0;1;2;37.0;1;3;32.0;1;3;0.0;0;3;31.0;1;2;35.0;1;3;0;0;2;2;37.166666666666664
1954;41.733333333333334;43.0;38.53333333333333;37.0;33.0;38.0;0.0;39.23529411764706;6;42.0;38.0;42.0;39.0;0.0;38.588235294117645;0;16;16;0;6;6;0;1;43.0;1;2;48.0;1;3;30.0;1;3;39.0;1;3;36.0;1;2;49.0;1;3;0;0;2;2;39.13333333333333
1957;34.11538461538461;0.0;36.6;30.0;32.0;34.0;0.0;37.64705882352941;6;39.0;37.0;42.0;32.0;0.0;33.705882352941174;1;19;16;3;6;6;0;1;33.0;1;2;32.0;2;3;33.0;1;3;44.0;1;3;30.0;1;2;40.0;1;3;0;0;2;2;30.75
1958;35.333333333333336;38.0;33.86666666666667;29.0;34.0;32.0;0.0;34.88235294117647;6;31.0;39.0;46.0;30.0;0.0;31.454545454545453;0;10;10;0;4;4;0;1;34.0;1;2;30.0;1;3;0.0;0;3;0.0;0;3;31.0;1;2;42.0;1;3;0;0;2;2;30.192307692307693
1959;41.76923076923077;0.0;32.36666666666667;24.333333333333332;31.0;30.5;0.0;29.92156862745098;5;33.0;33.0;30.0;29.333333333333332;0.0;33.25;0;7;7;0;3;2;1;1;32.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;29.0;1;2;48.0;1;3;0;0;2;2;32.18181818181818
1960;40.266666666666666;47.0;34.588235294117645;25.0;30.5;39.0;49.0;38.705882352941174;6;46.0;35.0;42.0;48.0;0.0;35.333333333333336;0;14;14;0;5;5;0;1;0.0;0;2;36.0;1;3;34.0;1;3;34.0;1;3;37.0;1;2;48.0;1;3;0;0;2;2;38.166666666666664
1962;37.84615384615385;0.0;32.36666666666667;27.5;24.0;30.0;0.0;33.411764705882355;6;33.0;33.0;36.0;30.0;0.0;31.785714285714285;0;13;13;0;5;5;0;1;35.0;1;2;36.0;1;3;32.0;1;3;0.0;0;3;30.0;1;2;37.0;1;3;0;0;2;2;37.0
1963;40.733333333333334;50.0;33.36666666666667;33.0;25.5;33.0;0.0;31.91176470588235;5;37.0;27.5;38.0;30.0;0.0;32.0;0;13;13;0;5;5;0;1;35.0;1;2;37.0;1;3;33.0;1;3;0.0;0;3;30.0;1;2;36.0;1;3;0;0;2;2;31.285714285714285
1964;37.666666666666664;44.0;38.8235294117647;35.0;33.0;35.0;41.0;41.05882352941177;6;44.0;40.0;44.0;41.0;0.0;33.23529411764706;1;18;16;2;6;5;1;1;42.0;1;2;31.0;1;3;35.0;1;3;40.0;1;3;29.0;2;2;35.0;1;3;0;0;2;2;39.266666666666666
1965;37.13333333333333;43.0;32.93333333333333;39.0;30.0;24.5;0.0;38.111111111111114;3;45.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;35.888888888888886
1967;36.13333333333333;47.0;33.1;31.5;30.0;33.0;0.0;33.94117647058823;6;30.0;30.0;41.0;38.0;0.0;31.142857142857142;0;13;13;0;5;5;0;1;30.0;1;2;31.0;1;3;32.0;1;3;0.0;0;3;32.0;1;2;41.0;1;3;0;0;2;2;37.0625
1970;36.233333333333334;50.0;31.066666666666666;30.0;29.0;30.0;0.0;33.11764705882353;6;33.0;33.0;38.0;33.0;0.0;32.214285714285715;0;13;13;0;5;5;0;1;32.0;1;2;33.0;1;3;0.0;0;3;33.0;1;3;30.0;1;2;43.0;1;3;0;0;2;2;33.416666666666664
1972;26.5;0.0;25.533333333333335;36.0;11.666666666666666;28.5;0.0;30.375;2;0.0;0.0;0.0;28.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;10.0
1975;38.96666666666667;38.0;35.333333333333336;31.0;29.0;30.5;0.0;34.294117647058826;6;39.0;31.0;38.0;39.0;0.0;30.823529411764707;1;18;16;2;6;5;1;1;33.0;1;2;30.0;1;3;31.0;1;3;36.0;1;3;29.5;2;2;36.0;1;3;0;0;2;2;34.642857142857146
1976;33.63333333333333;40.0;34.06666666666667;30.0;30.0;30.0;0.0;30.029411764705884;4;36.0;27.5;30.0;24.5;0.0;29.454545454545453;0;10;10;0;4;4;0;2;36.0;1;2;33.0;1;3;0.0;0;3;0.0;0;3;30.0;1;2;31.0;1;3;0;0;2;1;29.454545454545453
1977;40.63333333333333;49.0;32.333333333333336;32.0;31.0;31.0;0.0;39.529411764705884;6;45.0;38.0;44.0;46.0;0.0;35.88235294117647;1;19;16;3;6;6;0;1;41.0;1;2;37.0;1;3;31.0;2;3;39.0;1;3;30.0;1;2;49.0;1;3;0;0;2;2;35.857142857142854
