NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES
1337;9;421.0;73.0;57.0;59.0;56.0;8;38.1;2;22;7;7;0;2;36.5;43.0;30.5;42.0;40.0;42.0;42.0;41.294117647058826;0;17;17;0;7;7;0;1;45.0;1;3;44.0;1;3;38.0;1;3;36.0;1;2;35.0;1;1;40.0;1;3;47.0;1;2;2;39.111111111111114
1338;12;409.0;78.0;60.0;54.0;54.0;10;20.948717948717952;2;27;14;4;2;9;8.333333333333334;31.0;8.0;40.0;35.0;43.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;1;3;0.0;0;2;1;0.0
1339;20;455.0;60.0;59.0;89.0;43.0;8;14.166666666666666;5;27;12;1;6;9;13.5;17.5;13.5;10.0;12.5;34.0;7.0;0.0;0;0;0;0;0;0;0;0;0.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;1;3;0.0;0;2;1;0.0
1340;4;427.0;64.0;59.0;58.0;68.0;4;18.35897435897436;4;30;17;2;4;9;5.0;11.333333333333334;24.0;31.0;27.5;38.0;0.0;0.6666666666666666;0;6;6;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;1.0;1;2;0.0;1;1;0.0;1;3;0.0;0;2;1;0.0
1341;20;400.0;77.0;60.0;57.0;43.0;20;33.8;2;26;11;7;0;2;31.0;35.0;32.0;32.0;35.0;41.0;37.0;34.11764705882353;2;23;17;6;7;6;1;1;40.0;1;3;28.0;2;3;32.0;1;3;34.0;1;2;44.0;1;1;34.0;2;3;33.0;1;2;2;31.86111111111111
1343;18;417.0;77.0;53.0;62.0;72.0;18;36.8;0;15;0;7;0;2;33.0;32.0;38.0;41.0;39.0;35.0;44.0;42.8235294117647;0;17;17;0;7;7;0;1;42.0;1;3;41.0;1;3;42.0;1;3;40.0;1;2;44.0;1;1;45.0;1;3;47.0;1;2;2;38.388888888888886
1344;8;422.0;69.0;60.0;56.0;58.0;8;37.666666666666664;1;19;4;7;0;2;33.0;34.0;42.0;39.0;39.0;34.0;44.0;39.76470588235294;0;17;17;0;7;7;0;1;30.0;1;3;42.0;1;3;39.0;1;3;38.0;1;2;37.0;1;1;46.0;1;3;46.0;1;2;3;40.333333333333336
1345;8;414.0;77.0;55.0;53.0;56.0;8;36.13333333333333;2;20;5;6;1;2;33.5;35.0;37.0;37.0;38.0;28.0;43.0;37.88235294117647;0;17;17;0;7;7;0;1;41.0;1;3;33.0;1;3;38.0;1;3;33.0;1;2;40.0;1;1;42.0;1;3;38.0;1;2;2;38.72222222222222
1346;16;423.0;68.0;55.0;62.0;63.0;16;22.384615384615383;0;13;0;2;4;9;11.0;19.0;34.0;32.0;27.0;21.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1347;20;417.0;70.0;53.0;57.0;63.0;6;34.2;1;16;1;7;0;2;30.0;32.0;31.0;40.0;40.0;32.0;42.0;34.64705882352941;0;17;17;0;7;7;0;1;30.0;1;3;30.0;1;3;30.0;1;3;36.0;1;2;43.0;1;1;44.0;1;3;36.0;1;2;2;37.5
1348;11;420.0;68.0;57.0;54.0;75.0;11;27.066666666666666;0;15;0;3;4;9;23.0;23.0;30.0;38.0;38.0;14.0;25.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1349;7;428.0;68.0;55.0;57.0;43.0;8;27.96153846153846;3;25;12;3;3;9;22.0;30.0;28.5;35.0;36.0;23.0;0.0;17.2;2;22;15;7;6;1;5;2;25.666666666666668;3;3;3.0;1;3;31.0;1;3;18.0;1;2;19.0;2;1;8.0;1;3;0.0;0;2;1;28.0
1350;20;401.0;73.0;57.0;54.0;35.0;17;24.066666666666666;5;27;12;2;5;9;19.5;29.0;16.0;27.0;32.0;24.0;31.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1351;18;418.0;76.0;55.0;55.0;58.0;19;15.025641025641026;5;31;18;1;5;9;14.0;30.0;17.5;4.333333333333333;9.0;4.5;0.0;10.4;2;13;7;6;2;0;2;2;0.0;2;3;0.0;0;3;16.0;2;3;0.0;0;2;4.0;1;1;0.0;0;3;0.0;0;2;1;0.0
1352;8;399.0;77.0;60.0;50.0;42.0;8;35.13333333333333;2;18;3;6;1;2;30.0;30.5;39.0;38.0;38.0;29.0;43.0;38.411764705882355;0;17;17;0;7;7;0;1;32.0;1;3;37.0;1;3;42.0;1;3;34.0;1;2;44.0;1;1;44.0;1;3;38.0;1;2;2;35.5
1353;20;412.0;80.0;51.0;59.0;60.0;11;34.666666666666664;1;19;4;7;0;2;31.5;35.0;32.0;39.0;39.0;31.0;40.0;36.64705882352941;0;17;17;0;7;7;0;1;36.0;1;3;37.0;1;3;36.0;1;3;30.0;1;2;43.0;1;1;41.0;1;3;35.0;1;2;2;37.05555555555556
1354;21;404.57;73.85;61.79;57.8;56.82;21;33.666666666666664;2;20;5;6;1;2;26.5;36.0;30.0;37.0;39.0;32.0;45.0;38.970588235294116;1;20;17;3;7;7;0;1;36.0;1;3;40.0;1;3;35.5;2;3;37.0;1;2;42.0;1;1;46.0;1;3;37.0;1;2;2;35.111111111111114
1355;20;427.0;61.0;64.0;66.0;51.0;18;31.8;2;20;5;5;2;2;25.0;35.0;31.0;39.0;35.0;25.0;40.0;33.88235294117647;2;23;17;6;7;6;1;1;30.0;2;3;28.0;2;3;36.0;1;3;31.0;1;2;44.0;1;1;38.0;1;3;37.0;1;2;2;36.666666666666664
1356;10;412.0;74.0;57.0;68.0;56.0;10;30.566666666666666;2;20;5;5;2;2;21.5;34.0;30.0;31.0;35.0;27.5;43.0;30.823529411764707;2;23;17;6;7;6;1;1;30.0;1;3;28.5;2;3;30.5;2;3;34.0;1;2;30.0;1;1;33.0;1;3;30.0;1;2;2;32.666666666666664
1357;18;407.0;67.0;60.0;54.0;68.0;19;36.666666666666664;1;19;4;6;1;2;28.5;36.0;41.0;41.0;38.0;32.0;46.0;38.88235294117647;0;17;17;0;7;7;0;1;35.0;1;3;30.0;1;3;35.0;1;3;36.0;1;2;42.0;1;1;49.0;1;3;50.0;1;2;2;39.166666666666664
1358;16;406.0;67.0;62.0;57.0;75.0;8;25.051282051282048;4;27;14;3;3;9;14.666666666666666;35.0;31.0;30.0;23.5;27.0;0.0;26.208333333333332;3;19;12;7;5;1;4;1;13.0;2;3;0.0;0;3;26.0;2;3;23.0;1;2;25.5;2;1;42.0;1;3;0.0;0;2;2;31.5
1359;20;428.0;65.0;55.0;57.0;50.0;20;32.6;1;16;1;6;1;2;31.0;30.0;30.0;38.0;35.0;29.0;39.0;37.1764705882353;0;17;17;0;7;7;0;1;38.0;1;3;42.0;1;3;35.0;1;3;30.0;1;2;42.0;1;1;41.0;1;3;31.0;1;2;2;35.55555555555556
1360;16;403.0;63.0;60.0;58.0;55.0;16;17.066666666666666;4;24;9;3;4;9;3.5;30.0;11.0;13.0;35.0;6.0;30.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1361;11;418.0;61.0;60.0;62.0;60.0;18;19.144444444444442;3;27;12;3;4;9;10.666666666666666;32.0;11.0;32.0;31.0;25.5;14.0;19.88888888888889;0;11;11;0;3;2;1;2;0.0;1;3;0.0;0;3;5.0;1;3;0.0;0;2;0.0;0;1;32.0;1;3;34.0;1;2;1;0.0
1362;10;404.0;77.0;57.0;54.0;63.0;10;31.188888888888886;3;27;12;5;2;2;25.333333333333332;33.0;33.0;33.0;34.0;24.5;38.0;35.94117647058823;0;17;17;0;7;7;0;1;31.0;1;3;34.0;1;3;34.0;1;3;33.0;1;2;40.0;1;1;44.0;1;3;38.0;1;2;3;41.166666666666664
1363;20;407.0;85.0;48.0;62.0;83.0;18;32.63333333333333;1;16;1;6;1;9;30.0;31.0;31.0;37.0;40.0;7.5;45.0;5.333333333333333;0;12;12;0;3;0;3;2;6.0;1;3;5.0;1;3;5.0;1;3;0.0;0;2;0.0;0;1;0.0;1;3;0.0;0;2;1;0.0
1364;13;411.0;51.0;70.0;54.0;80.0;9;34.6;2;21;6;5;2;2;24.0;29.5;37.0;42.0;45.0;33.0;44.0;36.0;1;20;17;3;7;6;1;1;30.0;1;3;29.0;2;3;35.0;1;3;33.0;1;2;43.0;1;1;43.0;1;3;46.0;1;2;3;41.111111111111114
1365;20;401.0;60.0;69.0;51.0;56.0;20;31.7;4;26;11;3;4;9;23.0;28.5;25.5;43.0;45.0;27.0;45.0;33.38235294117647;1;20;17;3;7;5;2;1;27.5;2;3;34.0;1;3;40.0;1;3;25.0;1;2;41.0;1;1;36.0;1;3;32.0;1;2;1;24.875
1366;20;411.0;58.0;66.0;57.0;53.0;19;32.63333333333333;2;20;5;6;1;2;24.5;31.0;30.0;40.0;38.0;35.5;44.0;37.94117647058823;1;20;17;3;7;7;0;1;37.0;1;3;31.0;2;3;39.0;1;3;31.0;1;2;35.0;1;1;49.0;1;3;40.0;1;2;2;37.666666666666664
1367;18;402.0;74.0;59.0;54.0;80.0;19;35.43333333333333;1;16;1;7;0;2;30.0;31.0;37.0;42.0;39.0;32.5;43.0;33.1764705882353;1;20;17;3;7;6;1;1;25.0;2;3;31.0;1;3;30.0;1;3;30.0;1;2;40.0;1;1;42.0;1;3;40.0;1;2;2;36.583333333333336
1368;20;422.0;67.0;57.0;61.0;59.0;10;29.2;2;20;5;5;2;9;14.0;39.0;30.0;39.0;40.0;29.0;33.0;11.272727272727273;0;11;11;0;4;0;4;2;10.0;1;3;0.0;0;3;15.0;1;3;5.0;1;2;0.0;0;1;13.0;1;3;0.0;0;2;1;0.0
1369;20;416.0;70.0;55.0;64.0;68.0;7;35.6;1;16;1;6;1;11;32.0;40.0;33.0;39.0;39.0;28.0;41.0;35.44117647058823;1;20;17;3;7;7;0;1;30.0;1;3;30.0;1;3;31.5;2;3;32.0;1;2;46.0;1;1;46.0;1;3;40.0;1;2;2;35.94444444444444
1370;20;414.0;70.0;55.0;59.0;47.0;8;33.03333333333333;2;20;5;6;1;2;24.5;38.0;30.0;36.0;38.0;31.5;44.0;32.8235294117647;2;22;17;5;7;5;2;1;31.0;1;3;25.0;2;3;37.0;1;3;28.0;2;2;41.0;1;1;36.0;1;3;37.0;1;2;2;34.22222222222222
1371;20;415.0;65.0;60.0;52.0;53.0;10;23.217948717948723;6;32;19;2;4;9;15.0;18.666666666666668;25.5;31.5;34.5;27.5;0.0;10.0;0;9;9;0;3;0;3;2;5.0;1;3;0.0;0;3;3.0;1;3;0.0;0;2;0.0;0;1;22.0;1;3;0.0;0;2;1;0.0
1372;19;406.0;75.0;56.0;55.0;39.0;19;32.0;3;22;7;5;2;9;24.0;38.0;30.0;33.0;35.0;27.0;44.0;34.029411764705884;2;26;17;9;7;5;2;1;36.0;1;3;23.5;2;3;20.666666666666668;3;3;37.0;1;2;41.0;1;1;49.0;1;3;38.0;1;2;2;30.571428571428573
1373;10;419.0;58.0;61.0;65.0;59.0;10;35.733333333333334;1;19;4;6;1;2;27.5;42.0;34.0;39.0;41.0;33.0;43.0;42.1764705882353;0;17;17;0;7;7;0;1;48.0;1;3;30.0;1;3;44.0;1;3;38.0;1;2;43.0;1;1;44.0;1;3;50.0;1;2;2;39.333333333333336
1374;10;418.0;52.0;67.0;64.0;65.0;10;37.06666666666667;1;19;4;7;0;11;32.5;42.0;36.0;39.0;37.0;31.0;45.0;43.294117647058826;0;17;17;0;7;7;0;1;39.0;1;3;48.0;1;3;44.0;1;3;41.0;1;2;46.0;1;1;45.0;1;3;40.0;1;2;3;44.666666666666664
1376;9;399.0;70.0;62.0;53.0;75.0;10;29.311111111111114;2;24;9;5;2;2;21.666666666666668;30.0;33.0;37.0;33.0;25.0;33.0;33.3;2;21;15;6;6;5;1;1;34.0;2;3;21.5;2;3;30.0;1;3;38.0;1;2;44.0;1;1;41.0;1;3;0.0;0;2;2;30.11764705882353
1377;10;406.0;64.0;59.0;52.0;75.0;8;31.692307692307693;2;17;4;4;2;9;31.0;40.0;25.5;31.0;37.0;26.5;0.0;16.233333333333334;4;30;15;15;6;1;5;1;21.5;2;3;9.5;2;3;19.666666666666668;3;3;4.0;1;2;43.0;1;1;13.5;2;3;0.0;0;2;1;27.333333333333332
1378;6;416.0;68.0;56.0;55.0;49.0;19;28.855555555555558;3;26;11;5;2;9;15.333333333333334;43.0;31.0;35.0;33.0;15.5;38.0;14.583333333333334;0;11;11;0;5;1;4;2;0.0;0;3;0.0;0;3;2.0;1;3;1.0;1;2;15.0;1;1;42.0;1;3;13.0;1;2;1;2.4
1379;8;423.0;61.0;57.0;64.0;56.0;8;28.066666666666666;3;24;9;3;4;9;28.5;28.0;25.0;42.0;38.0;44.0;7.0;28.923076923076923;2;17;13;4;5;3;2;2;34.0;1;3;19.5;2;3;32.0;1;3;0.0;0;2;29.5;2;1;30.0;1;3;0.0;0;2;1;28.4
1380;8;401.0;58.0;66.0;47.0;65.0;8;34.46666666666667;2;20;5;6;1;2;29.0;34.0;30.0;41.0;41.0;34.0;43.0;39.0;0;17;17;0;7;7;0;1;38.0;1;3;41.0;1;3;35.0;1;3;33.0;1;2;38.0;1;1;49.0;1;3;35.0;1;2;3;41.27777777777778
1381;20;399.0;77.0;54.0;58.0;59.0;20;32.233333333333334;2;20;5;5;2;2;26.0;38.0;30.0;39.0;41.0;24.5;34.0;37.94117647058823;0;17;17;0;7;7;0;1;33.0;1;3;36.0;1;3;35.0;1;3;40.0;1;2;37.0;1;1;42.0;1;3;45.0;1;2;2;36.72222222222222
1382;18;406.58;69.96;54.57;49.94;77.13;8;28.846153846153847;2;20;7;4;2;9;30.0;24.0;22.0;36.0;36.0;33.0;0.0;30.433333333333334;2;21;15;6;6;4;2;1;29.5;2;3;21.0;2;3;34.0;1;3;30.0;1;2;35.0;1;1;36.0;1;3;0.0;0;2;1;19.2
1383;6;421.0;58.0;59.0;60.0;55.0;8;35.96666666666667;2;22;7;7;0;2;34.5;33.0;32.5;39.0;43.0;31.0;41.0;36.44117647058823;1;20;17;3;7;7;0;1;31.0;1;3;30.5;2;3;32.0;1;3;31.0;1;2;42.0;1;1;47.0;1;3;47.0;1;2;2;39.0
1384;20;392.0;58.0;66.0;39.0;70.0;20;23.0;0;13;0;2;4;9;11.0;28.0;24.0;36.0;40.0;11.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1385;20;416.0;59.0;62.0;57.0;60.0;21;21.653846153846153;4;22;9;1;5;9;15.0;29.0;15.0;35.0;28.0;27.5;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1386;6;397.42;74.79;54.74;57.23;64.24;19;29.153846153846153;2;20;7;4;2;9;22.5;33.0;23.0;39.0;36.0;43.0;0.0;31.0;0;9;9;0;3;1;2;1;28.0;1;3;0.0;0;3;28.0;1;3;0.0;0;2;0.0;0;1;37.0;1;3;0.0;0;2;1;0.0
1387;16;404.0;74.0;57.0;54.0;48.0;16;35.86666666666667;1;18;3;7;0;2;31.0;31.0;32.0;44.0;39.0;46.0;44.0;36.1764705882353;0;17;17;0;7;7;0;1;31.0;1;3;36.0;1;3;30.0;1;3;33.0;1;2;40.0;1;1;46.0;1;3;40.0;1;2;2;38.666666666666664
1388;7;406.0;61.0;63.0;62.0;51.0;8;32.93333333333333;2;22;7;5;2;13;26.5;31.0;28.0;44.0;33.0;44.0;44.0;34.529411764705884;1;20;17;3;7;5;2;1;42.0;1;3;28.0;2;3;33.0;1;3;32.0;1;2;40.0;1;1;42.0;1;3;24.0;1;2;2;30.941176470588236
1389;20;420.0;55.0;56.0;51.0;49.0;20;35.46666666666667;1;18;3;6;1;2;31.0;31.0;29.0;44.0;38.0;45.0;47.0;39.1764705882353;0;17;17;0;7;7;0;1;36.0;1;3;30.0;1;3;44.0;1;3;39.0;1;2;40.0;1;1;44.0;1;3;43.0;1;2;2;36.833333333333336
1390;9;408.0;64.0;62.0;54.0;61.0;9;11.974358974358976;4;35;22;2;4;9;6.666666666666667;8.666666666666666;10.0;33.0;9.333333333333334;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1391;20;390.0;77.0;57.0;46.0;43.0;20;33.733333333333334;1;18;3;6;1;2;31.0;32.0;27.0;45.0;31.0;44.0;43.0;35.470588235294116;0;17;17;0;7;7;0;1;33.0;1;3;35.0;1;3;34.0;1;3;31.0;1;2;49.0;1;1;42.0;1;3;30.0;1;2;2;38.111111111111114
1392;10;415.0;74.0;48.0;59.0;70.0;10;37.666666666666664;0;15;0;7;0;2;40.0;35.0;30.0;42.0;41.0;45.0;38.0;38.1764705882353;1;20;17;3;7;7;0;1;35.0;1;3;33.0;2;3;37.0;1;3;36.0;1;2;44.0;1;1;42.0;1;3;46.0;1;2;2;36.27777777777778
1393;13;397.0;62.0;64.0;50.0;63.0;9;38.733333333333334;1;18;3;7;0;9;45.0;32.0;32.0;44.0;43.0;41.0;35.0;35.666666666666664;0;15;15;0;6;6;0;1;31.0;1;3;30.0;1;3;33.0;1;3;37.0;1;2;41.0;1;1;46.0;1;3;0.0;0;2;1;28.294117647058822
1394;20;401.52;69.96;56.97;53.82;69.93;13;28.076923076923077;3;26;13;3;3;9;24.0;24.0;26.0;33.0;37.0;36.0;0.0;30.533333333333335;4;24;15;9;6;3;3;2;30.5;2;3;19.5;2;3;30.0;1;3;29.0;2;2;28.0;2;1;44.0;1;3;0.0;0;2;1;21.5
1395;20;396.0;58.0;66.0;57.0;52.0;20;35.8;1;18;3;6;1;2;36.0;32.0;29.0;43.0;37.0;43.0;41.0;34.294117647058826;1;20;17;3;7;6;1;1;30.0;1;3;26.0;2;3;31.0;1;3;30.0;1;2;43.0;1;1;47.0;1;3;39.0;1;2;3;40.55555555555556
1396;5;386.0;73.0;55.0;50.0;72.0;5;40.333333333333336;1;18;3;7;0;2;44.0;30.0;35.0;44.0;40.0;42.0;49.0;35.470588235294116;0;17;17;0;7;7;0;1;30.0;1;3;33.0;1;3;35.0;1;3;34.0;1;2;38.0;1;1;45.0;1;3;34.0;1;2;2;39.72222222222222
1397;18;434.0;69.0;63.0;51.0;58.0;19;34.8;1;18;3;6;1;2;30.0;30.0;29.0;42.0;41.0;45.0;43.0;36.529411764705884;0;17;17;0;7;7;0;1;32.0;1;3;30.0;1;3;41.0;1;3;33.0;1;2;50.0;1;1;42.0;1;3;35.0;1;2;2;38.80555555555556
1398;18;428.0;72.0;59.0;65.0;60.0;18;34.13333333333333;2;22;7;6;1;2;26.0;33.0;32.0;42.0;40.0;44.0;40.0;35.794117647058826;1;20;17;3;7;7;0;1;36.0;1;3;32.0;1;3;30.5;2;3;36.0;1;2;39.0;1;1;40.0;1;3;41.0;1;2;2;37.333333333333336
1399;19;390.0;73.0;50.0;58.0;47.0;19;27.76923076923077;3;22;9;4;2;9;18.0;32.0;26.0;39.0;33.5;41.0;0.0;37.0;0;6;6;0;2;2;0;1;32.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;42.0;1;3;0.0;0;2;1;0.0
1400;7;409.0;85.0;53.0;55.0;70.0;19;36.166666666666664;1;18;3;6;1;2;32.0;38.0;28.5;44.0;40.0;45.0;42.0;39.64705882352941;0;17;17;0;7;7;0;1;35.0;1;3;40.0;1;3;42.0;1;3;33.0;1;2;44.0;1;1;43.0;1;3;42.0;1;2;2;39.388888888888886
1401;20;370.38;56.46;63.1;48.79;53.32;13;28.044444444444444;3;28;13;3;4;9;18.666666666666668;28.5;27.0;39.0;40.0;41.0;24.0;29.866666666666667;2;27;15;12;6;4;2;2;27.333333333333332;3;3;20.0;3;3;30.0;1;3;30.0;1;2;39.0;1;1;39.0;1;3;0.0;0;2;2;33.375
1402;20;367.0;55.0;57.0;52.0;51.0;20;14.0;4;37;22;2;5;9;7.666666666666667;8.333333333333334;9.666666666666666;44.0;10.333333333333334;33.0;18.0;3.75;2;12;6;6;2;0;2;2;2.0;2;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;5.5;2;3;0.0;0;2;1;0.0
1403;5;397.0;69.0;59.0;55.0;47.0;5;25.76923076923077;3;22;9;3;3;9;20.0;21.5;20.0;38.0;37.0;40.0;0.0;18.0;0;3;3;0;1;0;1;2;18.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;22.666666666666668
1404;20;414.0;62.0;55.0;62.0;89.0;20;30.633333333333333;2;22;7;5;2;9;24.0;30.0;25.5;34.0;35.0;39.0;42.0;31.0;2;21;15;6;6;6;0;1;30.0;1;3;30.0;2;3;32.0;1;3;33.0;1;2;30.0;1;1;31.0;2;3;0.0;0;2;2;30.764705882352942
1405;8;404.0;64.0;62.0;69.0;63.0;8;30.73076923076923;2;20;7;4;2;9;23.5;35.0;26.5;41.0;36.0;43.0;0.0;33.3;1;18;15;3;6;6;0;1;33.0;1;3;32.0;1;3;30.5;2;3;31.0;1;2;34.0;1;1;39.0;1;3;0.0;0;2;2;32.1764705882353
1406;11;409.0;58.0;61.0;61.0;72.0;9;28.76923076923077;1;19;6;5;1;9;30.0;33.0;9.666666666666666;45.0;35.0;44.0;0.0;1.875;1;13;10;3;1;0;1;2;0.0;1;3;0.0;0;3;0.0;1;3;0.0;0;2;0.0;1;1;2.5;2;3;0.0;0;2;1;0.0
1407;11;409.0;63.0;56.0;68.0;43.0;11;33.46666666666667;2;22;7;5;2;1;28.0;30.0;28.0;44.0;37.0;46.0;41.0;32.666666666666664;1;18;15;3;6;5;1;1;33.0;1;3;30.0;1;3;21.0;2;3;31.0;1;2;38.0;1;1;46.0;1;3;0.0;0;2;2;33.529411764705884
1408;7;429.0;55.0;61.0;73.0;55.0;7;39.06666666666667;1;18;3;7;0;2;40.0;35.0;33.0;42.0;41.0;43.0;45.0;35.8235294117647;1;20;17;3;7;7;0;1;30.0;1;3;32.0;1;3;31.0;2;3;35.0;1;2;41.0;1;1;47.0;1;3;39.0;1;2;2;37.25
1409;18;405.0;64.0;55.0;57.0;72.0;4;35.56666666666667;2;22;7;7;0;2;32.0;38.0;30.5;40.0;37.0;42.0;41.0;38.23529411764706;0;17;17;0;7;7;0;1;38.0;1;3;32.0;1;3;38.0;1;3;31.0;1;2;47.0;1;1;41.0;1;3;47.0;1;2;2;34.88235294117647
1410;9;394.0;63.0;60.0;55.0;52.0;9;31.644444444444446;2;26;11;5;2;11;27.666666666666668;32.0;29.0;44.0;32.0;45.0;30.0;33.3;1;18;15;3;6;5;1;1;30.0;1;3;28.5;2;3;37.0;1;3;30.0;1;2;33.0;1;1;40.0;1;3;0.0;0;2;2;32.705882352941174
1411;8;417.0;70.0;50.0;65.0;68.0;8;32.15384615384615;0;13;0;5;1;9;30.0;38.0;19.0;43.0;40.0;42.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
1412;12;389.0;67.0;57.0;55.0;45.0;11;30.87179487179487;2;24;11;4;2;9;24.333333333333332;35.0;27.0;37.0;36.0;44.0;0.0;32.666666666666664;0;12;12;0;5;2;3;1;23.0;1;3;0.0;0;3;36.0;1;3;27.0;1;2;29.0;1;1;44.0;1;3;0.0;0;2;1;27.166666666666668
1413;20;417.0;69.0;51.0;63.0;49.0;20;35.53333333333333;1;18;3;6;1;2;32.0;36.0;28.0;44.0;37.0;41.0;45.0;36.05882352941177;1;20;17;3;7;7;0;1;31.0;1;3;31.0;2;3;37.0;1;3;31.0;1;2;34.0;1;1;46.0;1;3;41.0;1;2;2;38.388888888888886
1415;20;417.0;61.0;57.0;64.0;57.0;11;34.03333333333333;2;22;7;6;1;2;24.0;30.0;31.5;44.0;37.0;44.0;49.0;36.911764705882355;1;20;17;3;7;7;0;1;34.0;1;3;31.5;2;3;35.0;1;3;30.0;1;2;33.0;1;1;47.0;1;3;46.0;1;2;2;39.5
1416;11;422.0;64.0;51.0;59.0;55.0;11;29.615384615384617;3;25;12;3;3;9;26.0;28.0;27.333333333333332;38.0;35.0;35.0;0.0;24.6;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;33.0;1;1;30.0;1;3;0.0;0;2;1;29.6
1417;20;394.0;70.0;57.0;60.0;46.0;20;29.58888888888889;3;30;15;4;3;2;22.333333333333332;26.0;26.5;41.0;32.0;40.0;39.0;31.529411764705884;3;27;17;10;7;5;2;1;15.0;2;3;25.0;3;3;35.0;1;3;31.0;1;2;36.0;2;1;41.0;1;3;45.0;1;2;2;34.27777777777778
1418;18;414.58;64.16;50.94;58.93;61.22;18;34.61538461538461;1;17;4;5;1;9;29.5;45.0;33.0;35.0;33.0;42.0;0.0;26.066666666666666;3;29;15;14;6;3;3;1;20.666666666666668;3;3;11.333333333333334;3;3;31.0;1;3;30.0;1;2;16.0;3;1;42.0;1;3;0.0;0;2;2;33.5
1419;7;406.0;58.0;63.0;54.0;57.0;7;31.766666666666666;2;22;7;5;2;2;24.5;32.0;28.5;42.0;33.0;43.0;39.0;34.14705882352941;2;23;17;6;7;7;0;1;30.5;2;3;32.0;2;3;30.0;1;3;30.0;1;2;42.0;1;1;39.0;1;3;42.0;1;2;3;41.5
1420;20;395.0;69.0;60.0;57.0;45.0;7;35.1;1;18;3;6;1;2;30.0;30.0;28.5;42.0;39.0;43.0;49.0;35.529411764705884;1;20;17;3;7;6;1;1;27.0;2;3;31.0;1;3;39.0;1;3;33.0;1;2;39.0;1;1;44.0;1;3;38.0;1;2;2;37.77777777777778
1421;16;412.0;64.0;55.0;66.0;83.0;16;35.266666666666666;2;22;7;7;0;2;30.5;32.0;31.0;39.0;35.0;47.0;47.0;38.94117647058823;0;17;17;0;7;7;0;1;36.0;1;3;40.0;1;3;34.0;1;3;37.0;1;2;42.0;1;1;42.0;1;3;45.0;1;2;2;37.361111111111114
