NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_DEM,VECES_DEM,CREDITOS_DEM,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_CIR_UNO,VECES_CIR_UNO,CREDITOS_CIR_UNO,NOTA_EYB,VECES_EYB,CREDITOS_EYB,NOTA_HCI,VECES_HCI,CREDITOS_HCI,CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,PROMEDIO_TRES
34,2,3,41,1,1,38,1,3,29,2,3,30,1,3,39,1,2,47,1,1,2,22,13,9,9,6,3,2,14.5
0,0,3,38,1,1,33,1,3,0,0,3,0,0,3,35,1,2,13,1,1,0,7,6,1,4,3,1,1,0
23,2,3,39,1,1,43,1,3,30,2,3,32,2,3,42,1,2,44,1,1,3,25,13,12,10,6,4,2,15
38,1,3,40,1,1,46,2,3,34,1,3,34,1,3,48,1,2,45,1,1,1,19,16,3,8,7,1,1,36.33333333
0,0,3,0,1,1,0,0,3,0,0,3,0,0,3,13,1,2,0,0,1,0,3,0,3,2,0,2,2,0
39,1,3,34,1,1,7,2,3,30,2,3,30,2,3,40,1,2,50,1,1,3,25,13,12,10,6,4,2,15
30,1,3,41,1,1,40,1,3,31,2,3,40,2,3,35,1,2,47,1,1,2,22,16,6,9,7,2,2,29.57142857
49,1,3,41,1,1,44,2,3,40,1,3,42,2,3,0,0,2,0,0,1,2,19,13,6,7,5,2,2,36.4
14,1,3,32,1,1,0,0,3,25,1,3,12,1,3,30,1,2,0,0,1,0,12,3,9,5,2,3,2,25
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,35,1,1,0,0,3,0,0,3,0,0,3,36,1,2,0,0,1,0,3,3,0,2,2,0,1,0
39,1,3,37,1,1,30,1,3,37,1,3,43,2,3,30,1,2,44,1,1,1,19,16,3,8,7,1,1,35.75
35,1,3,38,1,1,41,1,3,35,1,3,33,1,3,41,1,2,50,1,1,0,16,16,0,7,7,0,1,28.625
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
39,2,3,0,0,1,37,1,3,34,2,3,32,1,3,42,1,2,44,1,1,2,21,15,6,8,6,2,2,17
0,0,3,45,1,1,33,1,3,21,1,3,23,1,3,0,0,2,48,1,1,0,11,5,6,5,3,2,2,21
38,1,3,37,1,1,39,1,3,30,1,3,0,0,3,37,1,2,49,1,1,0,13,13,0,6,6,0,1,31
3,1,3,39,1,1,27,1,3,16,1,3,11,1,3,25,1,2,49,1,1,0,16,2,14,7,2,5,2,16
21,1,3,32,1,1,23,1,3,23,1,3,26,1,3,44,1,2,38,1,1,0,16,4,12,7,3,4,2,23
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,0,0,1,12,1,3,10,1,3,10,1,3,40,1,2,47,1,1,0,15,6,9,6,3,3,2,15
23,1,3,38,1,1,41,1,3,12,1,3,17,1,3,32,1,2,48,1,1,0,16,7,9,7,4,3,2,12
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
39,1,3,47,1,1,37,1,3,30,1,3,33,1,3,46,1,2,48,1,1,0,16,16,0,7,7,0,1,31.66666667
30,1,3,39,1,1,41,1,3,0,0,3,30,1,3,37,1,2,41,1,1,0,13,13,0,6,6,0,1,33.75
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,40,1,1,0,0,3,0,0,3,0,0,3,38,1,2,49,1,1,0,4,4,0,3,3,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,2,1,1,6,1,3,0,0,3,0,0,3,0,0,2,0,1,1,0,5,0,5,3,0,3,2,0
35,3,3,32,1,1,41,1,3,29,3,3,24,3,3,39,3,2,46,1,1,4,38,10,28,15,5,10,2,9.666666667
0,0,3,23,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,1,0,1,1,0,1,2,0
34,1,3,40,1,1,45,1,3,30,1,3,30,2,3,34,1,2,47,1,1,1,19,16,3,8,7,1,1,32
0,0,3,35,1,1,30,1,3,0,0,3,0,0,3,32,1,2,40,1,1,0,7,7,0,4,4,0,1,0
31,1,3,39,1,1,44,1,3,35,1,3,32,1,3,42,1,2,48,1,1,0,16,16,0,7,7,0,1,26.625
22,2,3,40,1,1,44,2,3,23,2,3,18,2,3,39,1,2,48,1,1,4,28,7,21,11,4,7,2,11.5
7,1,3,0,0,1,0,0,3,12,1,3,2,1,3,9,1,2,0,0,1,0,11,0,11,4,0,4,2,12
17,1,3,39,1,1,19,1,3,0,0,3,1,1,3,34,1,2,40,1,1,0,13,4,9,6,3,3,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36,1,3,45,1,1,36,1,3,35,1,3,30,2,3,36,1,2,49,1,1,1,19,16,3,8,7,1,1,32
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,17,1,2,5,1,1,0,3,0,3,2,0,2,2,0
0,0,3,34,1,1,30,1,3,0,0,3,0,0,3,39,1,2,48,1,1,0,7,7,0,4,4,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,26,1,1,26,1,3,0,0,3,0,0,3,36,1,2,0,0,1,0,6,2,4,3,1,2,2,0
3,1,3,42,1,1,6,1,3,8,1,3,6,1,3,27,2,2,0,0,1,1,17,1,16,7,1,6,2,8
0,0,3,0,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,1,0,1,1,0,1,0,0
33,1,3,48,1,1,46,1,3,38,1,3,32,1,3,36,1,2,50,1,1,0,16,16,0,7,7,0,1,37
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
9,1,3,15,1,1,0,0,3,8,1,3,2,1,3,21,1,2,0,1,1,0,13,0,13,6,0,6,2,8
6,1,3,40,1,1,34,1,3,0,0,3,0,1,3,40,1,2,50,1,1,0,13,7,6,6,4,2,2,0
11,1,3,32,1,1,32,1,3,0,0,3,10,1,3,42,1,2,0,0,1,0,12,6,6,5,3,2,2,0
34,1,3,0,0,1,38,1,3,30,1,3,37,1,3,33,1,2,45,1,1,0,15,15,0,6,6,0,1,37
32,2,3,37,1,1,44,1,3,26,1,3,23,2,3,34,1,2,41,1,1,2,22,10,12,9,5,4,2,30.5
14,1,3,34,1,1,31,1,3,7,1,3,5,1,3,33,1,2,48,1,1,0,16,7,9,7,4,3,2,7
13,1,3,41,1,1,0,0,3,0,0,3,15,1,3,37,1,2,50,1,1,0,10,4,6,5,3,2,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,38,1,1,0,0,3,0,0,3,0,0,3,41,1,2,46,1,1,0,4,4,0,3,3,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,39,1,1,15,1,3,0,0,3,0,0,3,30,1,2,44,1,1,0,7,4,3,4,3,1,2,0
0,0,3,35,1,1,27,1,3,0,0,3,0,0,3,30,1,2,0,0,1,0,6,3,3,3,2,1,2,0
0,0,3,32,1,1,5,2,3,0,0,3,0,0,3,20,2,2,0,0,1,2,11,1,10,5,1,4,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
31,1,3,35,1,1,41,1,3,40,1,3,34,2,3,39,1,2,48,1,1,1,19,16,3,8,7,1,1,35.5
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,34,1,1,0,0,3,0,0,3,0,0,3,27,1,2,45,1,1,0,4,2,2,3,2,1,1,0
30,1,3,40,1,1,36,1,3,25,1,3,29,1,3,41,1,2,49,1,1,0,16,10,6,7,5,2,1,25.66666667
46,1,3,43,1,1,32,2,3,28,1,3,0,0,3,37,1,2,50,1,1,1,16,10,6,7,5,2,1,28
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
43,1,3,41,1,1,42,1,3,0,0,3,0,0,3,40,1,2,50,1,1,0,10,10,0,5,5,0,1,45
0,0,3,39,1,1,26,1,3,0,0,3,0,0,3,27,1,2,50,1,1,0,7,2,5,4,2,2,1,0
0,0,3,38,1,1,43,1,3,36,1,3,26,1,3,41,1,2,50,1,1,0,13,10,3,6,5,1,1,36
0,0,3,31,1,1,0,0,3,0,0,3,0,0,3,50,1,2,0,0,1,0,3,3,0,2,2,0,1,0
31,1,3,45,1,1,44,1,3,32,1,3,28,1,3,33,1,2,50,1,1,0,16,13,3,7,6,1,1,32
33,1,3,43,1,1,44,1,3,0,0,3,30,1,3,30,1,2,48,1,1,0,13,13,0,6,6,0,1,0
36,1,3,40,1,1,34,1,3,31,1,3,34,1,3,41,1,2,50,1,1,0,16,16,0,7,7,0,1,37
43,1,3,40,1,1,34,1,3,39,1,3,34,1,3,39,1,2,50,1,1,0,16,16,0,7,7,0,1,41.33333333
40,2,3,39,1,1,36,1,3,27,2,3,32,1,3,39,1,2,46,1,1,2,22,13,9,9,6,3,2,23
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,40,1,1,0,0,3,0,0,3,0,0,3,0,0,2,50,1,1,0,2,2,0,2,2,0,1,0
33,1,3,39,1,1,38,1,3,0,0,3,0,0,3,38,1,2,50,1,1,0,10,10,0,5,5,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,42,1,1,34,1,3,23,1,3,31,1,3,41,1,2,48,1,1,0,13,10,3,6,5,1,1,23
0,0,3,0,0,1,3,1,3,0,0,3,0,0,3,0,0,2,44,1,1,0,4,1,3,2,1,1,2,0
0,0,3,36,1,1,43,1,3,35,1,3,38,1,3,42,1,2,46,1,1,0,13,13,0,6,6,0,1,35
34,1,3,37,1,1,41,1,3,0,0,3,0,0,3,38,1,2,46,1,1,0,10,10,0,5,5,0,1,0
34,1,3,43,1,1,0,0,3,42,1,3,31,1,3,43,1,2,50,1,1,0,13,13,0,6,6,0,1,37.5
34,1,3,42,1,1,44,1,3,36,1,3,35,1,3,34,1,2,50,1,1,0,16,16,0,7,7,0,1,36
27,1,3,36,1,1,16,1,3,22,1,3,21,1,3,30,1,2,48,1,1,0,16,4,12,7,3,4,2,22
45,1,3,39,1,1,43,1,3,31,1,3,30,1,3,35,1,2,50,1,1,0,16,16,0,7,7,0,1,31
23,1,3,24,1,1,45,1,3,13,1,3,0,0,3,40,1,2,45,1,1,0,13,6,7,6,3,3,2,13
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,45,1,1,0,0,3,33,1,3,22,1,3,40,1,2,49,1,1,0,10,7,3,5,4,1,1,33
38,1,3,45,1,1,47,1,3,45,1,3,39,1,3,40,1,2,50,1,1,0,16,16,0,7,7,0,1,45.6
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
41,1,3,45,1,1,46,1,3,36,1,3,35,1,3,40,1,2,46,1,1,0,16,16,0,7,7,0,1,33.33333333
0,0,3,39,1,1,0,0,3,0,0,3,0,0,3,14,1,2,48,1,1,0,4,2,2,3,2,1,2,0
30,1,3,42,1,1,38,1,3,24,1,3,30,1,3,37,1,2,50,1,1,0,16,13,3,7,6,1,1,28.66666667
50,1,3,42,1,1,38,1,3,36,1,3,32,1,3,30,1,2,49,1,1,0,16,16,0,7,7,0,1,36
26,1,3,41,1,1,35,1,3,0,0,3,16,1,3,30,1,2,47,1,1,0,13,7,6,6,4,2,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
23,1,3,40,1,1,0,0,3,28,1,3,27,1,3,7,1,2,0,0,1,0,12,1,11,5,1,4,2,28
37,1,3,39,1,1,34,1,3,39,1,3,30,1,3,49,1,2,50,1,1,0,16,16,0,7,7,0,1,41
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,39,1,1,35,1,3,0,0,3,24,1,3,33,1,2,50,1,1,0,13,10,3,6,5,1,1,0
27,1,3,38,1,1,30,1,3,26,1,3,28,1,3,32,1,2,50,1,1,0,16,7,9,7,4,3,2,26
26,1,3,40,1,1,39,1,3,0,0,3,25,1,3,27,1,2,42,1,1,0,13,5,8,6,3,3,2,0
39,2,3,0,0,1,0,0,3,25,1,3,30,2,3,0,0,2,0,0,1,2,15,6,9,5,2,3,2,30.5
7,1,3,31,1,1,25,1,3,0,0,3,13,1,3,34,2,2,49,1,1,1,15,4,11,7,3,4,2,0
30,1,3,39,1,1,39,1,3,30,1,3,30,2,3,42,1,2,50,1,1,1,19,16,3,8,7,1,2,34.33333333
36,2,3,40,1,1,40,1,3,31,1,3,32,2,3,35,1,2,49,1,1,2,22,16,6,9,7,2,2,34
0,0,3,39,1,1,0,0,3,0,0,3,0,0,3,35,1,2,0,0,1,0,3,3,0,2,2,0,1,0
13,1,3,32,1,1,0,0,3,0,0,3,2,1,3,4,1,2,0,0,1,0,9,1,8,4,1,3,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,49,1,1,0,1,1,0,1,1,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
23,1,3,0,0,1,0,0,3,0,0,3,0,0,3,8,1,2,50,1,1,0,6,1,5,3,1,2,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
34,1,3,47,1,1,43,1,3,33,1,3,35,1,3,32,1,2,50,1,1,0,16,16,0,7,7,0,1,33
30,1,3,42,1,1,43,1,3,33,1,3,31,1,3,42,1,2,50,1,1,0,16,16,0,7,7,0,1,33.33333333
30,1,3,36,1,1,35,1,3,34,1,3,41,1,3,0,0,2,50,1,1,0,14,14,0,6,6,0,1,33.33333333
41,1,3,41,1,1,41,1,3,24,1,3,12,1,3,43,1,2,50,1,1,0,16,10,6,7,5,2,1,24
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,38,1,2,50,1,1,0,3,3,0,2,2,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,44,1,1,35,1,3,0,0,3,0,0,3,32,1,2,46,1,1,0,7,7,0,4,4,0,1,0
37,1,3,45,1,1,35,1,3,21,1,3,17,1,3,42,1,2,46,1,1,0,16,10,6,7,5,2,1,21
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,38,1,1,40,2,3,0,0,3,0,0,3,31,1,2,50,1,1,1,10,7,3,5,4,1,2,0
37,1,3,33,1,1,27,2,3,32,1,3,28,1,3,35,1,2,48,1,1,1,19,10,9,8,5,3,2,32
45,1,3,40,1,1,31,2,3,38,1,3,32,1,3,0,0,2,45,1,1,1,17,14,3,7,6,1,1,35.2
32,1,3,40,1,1,45,1,3,0,0,3,0,0,3,0,0,2,48,1,1,0,8,8,0,4,4,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,12,2,2,0,0,1,1,4,0,4,2,0,2,2,0
0,0,3,38,1,1,42,2,3,0,0,3,0,0,3,34,1,2,50,1,1,1,10,7,3,5,4,1,2,0
0,0,3,30,1,1,0,0,3,0,0,3,0,0,3,30,1,2,0,1,1,0,4,3,1,3,2,1,2,0
0,0,3,36,1,1,36,1,3,0,0,3,0,0,3,38,1,2,50,1,1,0,7,7,0,4,4,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,28,1,2,44,1,1,0,3,1,2,2,1,1,1,0
26,1,3,42,1,1,34,1,3,27,1,3,30,1,3,40,1,2,50,1,1,0,16,10,6,7,5,2,1,27
36,1,3,44,1,1,48,1,3,33,1,3,34,1,3,44,1,2,50,1,1,0,16,16,0,7,7,0,1,33
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,42,1,1,46,1,3,0,0,3,0,0,3,42,1,2,50,1,1,0,7,7,0,4,4,0,1,0
0,0,3,0,0,1,32,1,3,0,0,3,0,0,3,0,0,2,48,1,1,0,4,4,0,2,2,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
28,1,3,44,1,1,40,1,3,32,1,3,0,0,3,41,1,2,50,1,1,0,13,10,3,6,5,1,1,32
0,0,3,33,1,1,46,1,3,0,0,3,26,1,3,33,1,2,0,0,1,0,9,6,3,4,3,1,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
39,1,3,43,1,1,39,1,3,24,1,3,29,1,3,42,1,2,0,0,1,0,15,9,6,6,4,2,1,24
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,42,1,1,0,0,3,0,0,3,0,0,3,30,1,2,49,1,1,0,4,4,0,3,3,0,1,0
0,0,3,43,1,1,45,1,3,0,0,3,0,0,3,34,1,2,49,1,1,0,7,7,0,4,4,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,42,1,1,41,1,3,32,1,3,30,1,3,39,1,2,50,1,1,0,16,16,0,7,7,0,1,32
38,1,3,44,1,1,46,1,3,33,1,3,32,1,3,36,1,2,50,1,1,0,16,16,0,7,7,0,1,33
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,37,1,1,31,1,3,0,0,3,0,0,3,41,1,2,49,1,1,0,10,10,0,5,5,0,1,0
36,1,3,44,1,1,49,1,3,38,1,3,35,1,3,46,1,2,50,1,1,0,16,16,0,7,7,0,1,38
20,1,3,42,1,1,0,0,3,0,0,3,0,0,3,34,1,2,49,1,1,0,7,4,3,4,3,1,1,0
42,1,3,0,0,1,44,1,3,0,0,3,26,1,3,0,0,2,50,1,1,0,10,7,3,4,3,1,1,0
0,0,3,39,1,1,0,0,3,0,0,3,0,0,3,36,1,2,50,1,1,0,4,4,0,3,3,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,43,1,1,37,1,3,32,1,3,27,1,3,34,1,2,50,1,1,0,16,13,3,7,6,1,1,32
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
31,1,3,42,1,1,41,1,3,29,1,3,0,0,3,35,1,2,50,1,1,0,13,10,3,6,5,1,1,29
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,41,1,1,0,0,3,0,0,3,0,0,3,35,1,2,0,0,1,0,3,3,0,2,2,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,35,1,2,0,0,1,0,2,2,0,1,1,0,1,0
32,1,3,50,1,1,38,1,3,0,0,3,16,1,3,0,0,2,50,1,1,0,11,8,3,5,4,1,1,0
0,0,3,50,1,1,46,1,3,0,0,3,23,1,3,33,1,2,50,1,1,0,10,7,3,5,4,1,1,0
30,1,3,41,1,1,36,1,3,27,1,3,0,0,3,45,1,2,50,1,1,0,13,10,3,6,5,1,1,27
37,1,3,0,0,1,39,1,3,38,1,3,34,1,3,46,1,2,50,1,1,0,15,15,0,6,6,0,1,38
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,49,1,1,0,1,1,0,1,1,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
39,1,3,44,1,1,36,1,3,0,0,3,31,1,3,45,1,2,50,1,1,0,13,13,0,6,6,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,38,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,4,4,0,2,2,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,38,1,1,0,0,3,0,0,3,0,0,3,21,1,2,0,0,1,0,3,1,2,2,1,1,2,0
0,0,3,39,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,1,1,0,1,1,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,50,1,1,42,1,3,0,0,3,0,0,3,0,0,2,40,1,1,0,8,8,0,4,4,0,1,0
46,1,3,0,0,1,46,1,3,40,1,3,39,1,3,0,0,2,50,1,1,0,13,13,0,5,5,0,1,40
0,0,3,47,1,1,0,0,3,0,0,3,0,0,3,34,1,2,0,0,1,0,3,3,0,2,2,0,1,0
42,1,3,0,0,1,47,1,3,33,1,3,32,1,3,0,0,2,50,1,1,0,13,13,0,5,5,0,1,33
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,45,1,1,40,1,3,0,0,3,0,0,3,44,1,2,50,1,1,0,7,7,0,4,4,0,1,0
45,1,3,50,1,1,42,1,3,42,1,3,45,1,3,44,1,2,50,1,1,0,16,16,0,7,7,0,1,42
37,1,3,41,1,1,28,1,3,24,1,3,32,1,3,46,1,2,49,1,1,0,16,10,6,7,5,2,1,24
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,41,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,1,1,0,1,1,0,1,0
0,0,3,40,1,1,0,0,3,0,0,3,0,0,3,0,0,2,50,1,1,0,2,2,0,2,2,0,1,0
0,0,3,41,1,1,0,0,3,0,0,3,0,0,3,39,1,2,0,0,1,0,3,3,0,2,2,0,1,0
0,0,3,34,1,1,46,1,3,0,0,3,0,0,3,0,0,2,50,1,1,0,5,5,0,3,3,0,1,0
0,0,3,43,1,1,40,1,3,0,0,3,0,0,3,0,0,2,0,0,1,0,4,4,0,2,2,0,1,0
0,0,3,50,1,1,38,1,3,0,0,3,0,0,3,46,1,2,50,1,1,0,7,7,0,4,4,0,1,0
32,1,3,0,0,1,23,1,3,0,0,3,26,1,3,0,0,2,0,0,1,0,9,3,6,3,1,2,2,0
0,0,3,44,1,1,39,1,3,0,0,3,0,0,3,0,0,2,49,1,1,0,5,5,0,3,3,0,1,0
0,0,3,41,1,1,39,1,3,0,0,3,0,0,3,38,1,2,0,0,1,0,6,6,0,3,3,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
34,1,3,0,0,1,31,1,3,0,0,3,30,1,3,43,1,2,0,0,1,0,11,11,0,4,4,0,1,34
0,0,3,43,1,1,40,1,3,0,0,3,0,0,3,36,1,2,0,0,1,0,6,6,0,3,3,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,41,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,1,1,0,1,1,0,1,0
31,1,3,35,1,1,21,1,3,0,0,3,0,0,3,37,1,2,45,1,1,0,10,7,3,5,4,1,1,0
0,0,3,48,1,1,39,1,3,0,0,3,0,0,3,37,1,2,49,1,1,0,7,7,0,4,4,0,1,0
0,0,3,49,1,1,38,1,3,0,0,3,24,1,3,44,1,2,50,1,1,0,10,7,3,5,4,1,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
