NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_TERMODINAMICA;NOTA_ECONOMIA_UNO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;NOTA_EE_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NOTA_METODOLOGIA;VECES_METODOLOGIA;CREDITOS_METODOLOGIAS;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_CONTABILIDAD;VECES_CONTABILIDAD;CREDITOS_CONTABILIDAD;NOTA_PROCESOSM;VECES_PROCESOSM;CREDITOS_PROCESOSM;NOTA_ADMINISTRACION;VECES_ADMINISTRACION;CREDITOS_ADMINISTRACION;NOTA_LENGUA_UNO;VECES_LENGUA_UNO;CREDITOS_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;RENDIMIENTO_SEIS
1250;35.5;39.0;34.8235294117647;32.0;33.0;38.0;30.0;37.22222222222222;7;40.0;30.0;41.0;30.0;32.0;38.0;26.5;43.0;45;38.0;0;17;17;0;8;8;0;1;38.0;1;1;30.0;1;3;33.0;1;2;36.0;1;3;43.0;1;2;46.0;1;2;45.0;1;2;38.0;1;2;2
1252;40.13333333333333;43.0;41.8235294117647;37.0;44.0;41.0;43.0;39.705882352941174;6;43.0;48.0;41.0;43.0;38.0;43.0;33.0;48.0;0;41.05882352941177;1;19;17;2;8;8;0;1;38.0;1;1;39.0;1;3;39.0;1;2;38.0;1;3;43.0;1;2;47.5;2;2;39.0;1;2;46.0;1;2;3
1253;32.044444444444444;38.0;34.411764705882355;31.0;25.0;34.0;46.0;34.611111111111114;7;30.0;33.0;46.0;36.0;28.5;31.0;27.0;36.0;50;35.76470588235294;1;20;17;3;8;7;1;1;40.0;1;1;31.0;1;3;30.0;1;2;29.0;2;3;39.0;1;2;46.0;1;2;40.0;1;2;39.0;1;2;2
1254;37.733333333333334;44.0;38.1875;33.0;37.0;37.0;45.0;31.166666666666668;5;38.0;35.0;46.0;38.0;0.0;0.0;0.0;0.0;0;23.25;0;3;3;0;1;1;0;2;0.0;0;1;31.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1258;40.53333333333333;45.0;42.23529411764706;36.0;50.0;32.0;46.0;42.27777777777778;7;37.0;46.0;49.0;45.0;34.0;39.0;30.0;49.0;43;39.411764705882355;0;17;17;0;8;8;0;1;39.0;1;1;35.0;1;3;38.0;1;2;30.0;1;3;43.0;1;2;50.0;1;2;43.0;1;2;44.0;1;2;3
1261;36.1;47.0;37.35294117647059;34.0;29.0;38.0;46.0;44.833333333333336;7;46.0;41.0;33.0;30.0;33.5;34.0;30.0;46.0;43;39.5;1;20;17;3;8;7;1;1;45.0;1;1;28.5;2;3;38.0;1;2;33.0;1;3;42.0;1;2;45.0;1;2;46.0;1;2;50.0;1;2;3
1262;30.435897435897438;0.0;30.8;24.5;27.5;33.0;0.0;31.11764705882353;4;27.0;38.0;28.5;0.0;26.0;0.0;15.0;32.0;0;32.708333333333336;2;19;12;7;6;5;1;1;30.5;2;1;26.0;3;3;33.0;1;2;0.0;0;3;0.0;0;2;40.0;1;2;36.0;1;2;33.0;1;2;2
1263;38.46666666666667;46.0;36.36666666666667;32.0;34.5;40.0;0.0;35.6;2;0.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0;23.25;0;3;3;0;1;1;0;2;0.0;0;1;31.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1264;34.266666666666666;35.0;35.294117647058826;30.0;30.0;30.0;42.0;36.111111111111114;7;33.0;38.0;35.5;31.0;36.0;35.0;34.0;43.0;50;37.794117647058826;2;23;17;6;8;8;0;1;33.0;1;1;30.5;2;3;44.0;1;2;32.0;2;3;42.0;1;2;45.0;1;2;33.0;1;2;47.0;1;2;2
1265;30.153846153846153;0.0;31.4;30.0;21.0;34.0;0.0;28.25;2;0.0;0.0;32.0;0.0;0.0;0.0;23.0;0.0;0;23.136363636363637;2;13;10;3;5;1;4;2;27.5;2;1;20.0;1;3;28.5;2;2;0.0;0;3;30.0;1;2;25.0;1;2;0.0;0;2;0.0;0;2;1
1266;38.233333333333334;50.0;37.35294117647059;34.0;27.0;41.0;46.0;40.55555555555556;7;46.0;31.0;37.0;30.0;30.0;41.0;32.0;41.0;46;39.05882352941177;0;17;17;0;8;8;0;1;39.0;1;1;35.0;1;3;36.0;1;2;34.0;1;3;44.0;1;2;48.0;1;2;36.0;1;2;45.0;1;2;2
1268;39.53333333333333;46.0;41.35294117647059;43.0;36.0;41.0;47.0;44.833333333333336;7;43.0;48.0;49.0;38.0;37.0;43.0;40.0;48.0;49;43.529411764705884;0;17;17;0;8;8;0;1;45.0;1;1;36.0;1;3;47.0;1;2;39.0;1;3;45.0;1;2;50.0;1;2;47.0;1;2;46.0;1;2;3
1269;39.86666666666667;48.0;39.1764705882353;36.0;38.0;43.0;43.0;41.27777777777778;7;42.0;47.0;49.0;39.0;37.0;44.0;30.0;48.0;44;38.64705882352941;0;17;17;0;8;8;0;1;39.0;1;1;32.0;1;3;34.0;1;2;40.0;1;3;35.0;1;2;45.0;1;2;41.0;1;2;46.0;1;2;3
1270;35.07777777777778;42.0;37.8235294117647;30.0;36.0;37.0;44.0;35.888888888888886;7;43.0;35.0;49.0;30.0;37.0;35.0;33.0;41.0;50;37.76470588235294;0;17;17;0;8;8;0;1;45.0;1;1;36.0;1;3;33.0;1;2;31.0;1;3;35.0;1;2;43.0;1;2;39.0;1;2;48.0;1;2;3
1274;35.266666666666666;48.0;36.470588235294116;35.0;26.0;36.0;38.0;38.44444444444444;7;37.0;37.0;45.0;40.0;35.0;39.0;28.5;39.0;41;34.3235294117647;2;23;17;6;8;7;1;1;31.0;1;1;28.0;2;3;35.0;1;2;33.5;2;3;37.0;1;2;37.0;1;2;37.0;1;2;38.0;1;2;2
1276;33.3;38.0;31.033333333333335;32.0;25.0;26.0;0.0;32.625;3;0.0;0.0;32.0;0.0;0.0;0.0;15.5;35.0;0;34.714285714285715;1;16;14;2;7;6;1;1;33.0;1;1;30.0;1;3;24.5;2;2;0.0;0;3;31.0;1;2;43.0;1;2;39.0;1;2;44.0;1;2;1
1278;31.8;37.0;32.666666666666664;30.0;22.666666666666668;34.0;0.0;32.625;3;0.0;0.0;35.0;0.0;0.0;0.0;12.5;37.0;0;29.47435897435897;2;19;12;7;6;4;2;2;36.0;1;1;23.5;2;3;18.333333333333332;3;2;0.0;0;3;31.0;1;2;47.0;1;2;42.0;1;2;0.0;0;2;2
1279;33.8;48.0;36.411764705882355;31.0;35.0;34.0;45.0;36.5;7;33.0;36.0;45.0;32.0;37.0;37.0;29.0;36.0;47;39.470588235294116;0;17;17;0;8;8;0;1;42.0;1;1;41.0;1;3;38.0;1;2;32.0;1;3;43.0;1;2;41.0;1;2;37.0;1;2;46.0;1;2;2
1280;32.0;44.0;36.05882352941177;32.0;34.0;34.0;37.0;39.94444444444444;7;30.0;43.0;48.0;28.5;30.0;35.0;26.666666666666668;41.0;0;35.88235294117647;0;17;17;0;8;8;0;1;44.0;1;1;32.0;1;3;30.0;1;2;30.0;1;3;43.0;1;2;44.0;1;2;30.0;1;2;43.0;1;2;2
1281;33.68888888888889;44.0;30.91176470588235;30.5;24.0;30.0;36.0;34.411764705882355;4;26.5;40.0;43.0;30.0;20.333333333333332;32.0;30.0;35.0;0;34.73529411764706;1;20;17;3;8;7;1;1;34.0;1;1;20.5;2;3;37.0;1;2;35.0;1;3;39.0;1;2;44.0;1;2;32.0;1;2;43.0;1;2;2
1282;33.06666666666667;41.0;29.794117647058822;19.666666666666668;33.0;35.0;31.0;36.94444444444444;7;32.0;39.0;46.0;21.5;33.0;38.0;23.5;39.0;0;35.1764705882353;0;17;17;0;8;8;0;1;42.0;1;1;35.0;1;3;31.0;1;2;33.0;1;3;33.0;1;2;41.0;1;2;31.0;1;2;40.0;1;2;2
1283;35.333333333333336;48.0;36.1764705882353;32.0;33.0;31.0;43.0;39.5;7;32.0;42.0;49.0;35.0;38.0;33.0;29.5;39.0;50;35.94117647058823;0;17;17;0;8;8;0;1;43.0;1;1;34.0;1;3;36.0;1;2;30.0;1;3;40.0;1;2;35.0;1;2;37.0;1;2;40.0;1;2;2
1285;31.435897435897438;0.0;28.7;13.666666666666666;35.0;32.0;0.0;24.4;2;0.0;0.0;28.0;0.0;0.0;0.0;0.0;37.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1287;33.5;39.0;32.029411764705884;35.0;24.5;33.0;23.0;33.138888888888886;5;27.0;43.0;15.5;32.0;32.0;34.0;21.666666666666668;35.0;0;30.98039215686274;3;26;17;9;8;5;3;1;21.333333333333332;3;1;31.0;1;3;17.666666666666668;3;2;25.0;2;3;37.0;1;2;34.0;1;2;45.0;1;2;35.0;1;2;2
1288;35.08888888888888;44.0;38.205882352941174;32.5;44.0;34.0;49.0;33.588235294117645;6;31.0;36.0;31.0;33.0;34.0;45.0;29.0;40.0;0;34.11764705882353;3;24;17;7;8;6;2;1;40.0;1;1;27.0;2;3;33.5;2;2;30.0;1;3;32.0;1;2;45.0;1;2;27.0;2;2;47.0;1;2;2
1290;33.36666666666667;50.0;34.970588235294116;28.5;33.0;36.0;36.0;40.166666666666664;7;42.0;40.0;48.0;25.0;34.0;37.0;33.0;39.0;48;35.029411764705884;1;20;17;3;8;8;0;1;42.0;1;1;33.5;2;3;30.0;1;2;31.0;1;3;37.0;1;2;41.0;1;2;40.0;1;2;32.0;1;2;3
1291;38.86666666666667;43.0;33.705882352941174;30.0;35.0;26.5;42.0;37.77777777777778;7;45.0;35.0;45.0;44.0;32.0;39.0;30.0;36.0;31;32.94117647058823;4;30;17;13;8;6;2;2;39.0;1;1;33.0;2;3;36.5;2;2;21.666666666666668;3;3;35.0;1;2;44.0;1;2;25.0;2;2;38.0;1;2;2
1292;38.46666666666667;42.0;38.64705882352941;35.0;36.0;35.0;46.0;40.666666666666664;7;44.0;31.0;39.0;43.0;34.0;39.0;26.5;46.0;49;37.8235294117647;0;17;17;0;8;8;0;1;44.0;1;1;33.0;1;3;32.0;1;2;34.0;1;3;42.0;1;2;45.0;1;2;32.0;1;2;48.0;1;2;3
1293;39.0;46.0;40.529411764705884;39.0;38.0;39.0;43.0;41.44444444444444;7;38.0;38.0;41.0;38.0;33.0;38.0;34.0;47.0;50;41.588235294117645;0;17;17;0;8;8;0;1;47.0;1;1;39.0;1;3;44.0;1;2;33.0;1;3;50.0;1;2;42.0;1;2;47.0;1;2;39.0;1;2;3
1296;37.43333333333333;42.0;35.76470588235294;39.0;30.0;30.0;34.0;28.294117647058822;4;21.0;24.0;30.0;27.0;30.0;35.0;14.666666666666666;34.0;0;31.039215686274506;2;24;17;7;8;6;2;1;30.0;1;1;34.0;1;3;27.333333333333332;3;2;21.0;2;3;35.0;1;2;35.0;1;2;31.0;1;2;38.0;1;2;1
1297;37.333333333333336;42.0;37.35294117647059;32.0;34.0;35.0;45.0;37.77777777777778;7;31.0;38.0;40.0;36.0;30.0;35.0;31.0;38.0;45;37.76470588235294;1;19;17;2;8;7;1;1;47.0;1;1;32.0;1;3;25.0;2;2;35.0;1;3;41.0;1;2;45.0;1;2;40.0;1;2;46.0;1;2;2
1298;35.666666666666664;43.0;41.411764705882355;40.0;34.0;35.0;45.0;40.083333333333336;7;47.0;32.5;36.0;40.0;30.0;42.0;35.0;43.0;47;37.0;0;17;17;0;8;8;0;1;40.0;1;1;37.0;1;3;33.0;1;2;34.0;1;3;44.0;1;2;46.0;1;2;32.0;1;2;33.0;1;2;2
1301;34.46666666666667;41.0;34.5;33.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;25.333333333333332;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;38.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1305;31.0;17.0;24.41176470588235;12.0;12.0;36.0;33.0;10.0;0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1306;35.6;42.0;40.64705882352941;33.0;35.0;37.0;47.0;40.94444444444444;7;35.0;40.0;42.0;38.0;33.0;40.0;35.0;34.0;48;38.470588235294116;0;17;17;0;8;8;0;1;47.0;1;1;33.0;1;3;35.0;1;2;38.0;1;3;45.0;1;2;43.0;1;2;42.0;1;2;32.0;1;2;2
1308;36.833333333333336;49.0;37.529411764705884;35.0;30.0;35.0;44.0;38.44444444444444;7;44.0;42.0;45.0;42.0;33.0;39.0;35.0;43.0;49;38.05882352941177;0;17;17;0;8;8;0;1;36.0;1;1;31.0;1;3;41.0;1;2;34.0;1;3;41.0;1;2;42.0;1;2;39.0;1;2;45.0;1;2;2
1309;33.63333333333333;38.0;35.61764705882353;37.0;31.5;33.0;39.0;34.333333333333336;7;30.0;30.0;32.0;39.0;31.0;35.0;29.5;36.0;49;32.94117647058823;1;19;17;2;8;7;1;1;44.0;1;1;32.0;1;3;25.0;2;2;34.0;1;3;33.0;1;2;37.0;1;2;32.0;1;2;32.0;1;2;2
1311;36.166666666666664;43.0;40.588235294117645;41.0;40.0;32.0;40.0;39.333333333333336;7;32.0;37.0;36.0;44.0;34.0;40.0;39.0;41.0;43;37.64705882352941;0;17;17;0;8;8;0;1;39.0;1;1;37.0;1;3;32.0;1;2;36.0;1;3;33.0;1;2;46.0;1;2;40.0;1;2;40.0;1;2;2
1312;34.63333333333333;43.0;33.411764705882355;32.0;26.666666666666668;30.0;40.0;36.5;7;32.0;36.0;44.0;32.0;30.0;41.0;30.0;36.0;48;36.0;1;19;17;2;8;7;1;1;46.0;1;1;34.0;1;3;27.5;2;2;31.0;1;3;37.0;1;2;43.0;1;2;38.0;1;2;40.0;1;2;2
1315;39.93333333333333;45.0;38.94117647058823;34.0;38.0;32.0;38.0;38.333333333333336;7;38.0;36.0;50.0;37.0;33.0;41.0;31.0;38.0;49;38.88235294117647;0;17;17;0;8;8;0;1;44.0;1;1;33.0;1;3;35.0;1;2;34.0;1;3;37.0;1;2;47.0;1;2;45.0;1;2;44.0;1;2;3
1317;33.333333333333336;37.0;37.13333333333333;39.0;33.0;32.0;0.0;37.76470588235294;6;43.0;38.0;35.0;33.0;37.0;36.0;31.5;45.0;0;35.05882352941177;3;22;17;5;8;6;2;1;19.0;2;1;41.0;1;3;38.0;1;2;32.0;1;3;30.5;2;2;47.5;2;2;39.0;1;2;24.0;1;2;2
1319;33.733333333333334;40.0;32.911764705882355;37.0;23.5;30.0;34.0;35.0;7;41.0;35.0;32.0;30.0;30.0;36.0;27.333333333333332;45.0;0;35.64705882352941;1;19;17;2;8;7;1;1;46.0;1;1;31.0;1;3;29.5;2;2;30.0;1;3;38.0;1;2;45.0;1;2;37.0;1;2;39.0;1;2;2
1321;31.766666666666666;42.0;30.75;31.0;30.0;0.0;0.0;0.0;0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0;27.333333333333332;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;41.0;1;2;0.0;0;2;0.0;0;2;1
1322;33.166666666666664;36.0;25.8;29.666666666666668;13.0;25.0;0.0;20.666666666666668;1;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;0;19.0;0;1;1;0;1;1;0;2;38.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1323;31.855555555555554;48.0;33.05882352941177;34.0;30.0;31.0;28.0;34.916666666666664;7;32.5;34.0;36.0;29.0;36.0;40.0;30.0;37.0;0;36.0;0;17;17;0;8;8;0;1;38.0;1;1;36.0;1;3;30.0;1;2;30.0;1;3;41.0;1;2;46.0;1;2;32.0;1;2;39.0;1;2;2
1324;33.56666666666667;37.0;35.411764705882355;37.0;33.0;29.0;33.0;38.55555555555556;7;44.0;40.0;46.0;42.0;30.0;41.0;27.5;45.0;0;35.8235294117647;1;19;17;2;8;7;1;1;38.0;1;1;34.0;1;3;29.0;2;2;33.0;1;3;39.0;1;2;38.0;1;2;38.0;1;2;41.0;1;2;2
1325;36.266666666666666;44.0;43.705882352941174;43.0;44.0;33.0;44.0;39.77777777777778;7;46.0;35.0;39.0;43.0;34.0;46.0;35.0;48.0;46;39.8235294117647;0;17;17;0;8;8;0;1;39.0;1;1;39.0;1;3;41.0;1;2;35.0;1;3;43.0;1;2;39.0;1;2;43.0;1;2;42.0;1;2;2
1327;28.61111111111111;32.0;35.11764705882353;30.0;37.0;30.0;34.0;33.44444444444444;7;31.0;30.0;33.0;31.0;30.0;33.0;30.0;36.0;0;32.088235294117645;3;23;17;6;8;6;2;1;31.5;2;1;32.0;1;3;32.0;1;2;28.0;2;3;29.0;2;2;39.0;1;2;36.0;1;2;31.0;1;2;2
1328;37.8;44.0;37.35294117647059;30.0;32.0;33.0;43.0;38.611111111111114;7;38.0;33.0;34.0;39.0;30.0;43.0;30.0;47.0;38;39.11764705882353;0;17;17;0;8;8;0;1;30.0;1;1;32.0;1;3;35.0;1;2;37.0;1;3;40.0;1;2;49.0;1;2;45.0;1;2;45.0;1;2;3
1331;30.9;40.0;34.088235294117645;31.666666666666668;26.5;31.0;44.0;39.27777777777778;7;36.0;41.0;47.0;38.0;30.0;42.0;36.0;37.0;50;35.94117647058823;0;17;17;0;8;8;0;1;37.0;1;1;33.0;1;3;30.0;1;2;35.0;1;3;30.0;1;2;42.0;1;2;38.0;1;2;45.0;1;2;2
1332;29.966666666666665;36.0;32.2;31.0;28.0;31.0;0.0;35.11764705882353;6;32.0;41.0;44.0;25.0;30.0;34.0;30.0;42.0;0;35.0;1;18;15;3;7;6;1;1;44.0;1;1;28.0;2;3;30.0;1;2;35.0;1;3;34.0;1;2;0.0;0;2;35.0;1;2;47.0;1;2;2
1335;29.6;38.0;32.02222222222222;31.0;34.0;27.666666666666668;0.0;28.441176470588236;4;19.5;33.0;31.0;16.333333333333332;27.5;30.5;30.0;41.0;0;31.602941176470587;2;28;17;11;8;6;2;1;40.0;1;1;22.75;4;3;16.0;2;2;31.0;1;3;35.0;1;2;42.0;1;2;44.0;1;2;31.0;1;2;2
1336;37.93333333333333;42.0;35.35294117647059;30.0;33.0;30.0;45.0;35.916666666666664;7;31.0;32.0;49.0;36.0;30.0;34.0;32.0;43.0;46;38.470588235294116;0;17;17;0;8;8;0;1;41.0;1;1;42.0;1;3;30.0;1;2;35.0;1;3;44.0;1;2;44.0;1;2;39.0;1;2;34.0;1;2;2
1337;38.1;42.0;41.294117647058826;45.0;44.0;36.0;47.0;39.111111111111114;7;41.0;44.0;47.0;43.0;30.0;36.0;32.0;36.0;45;38.411764705882355;0;17;17;0;8;8;0;1;36.0;1;1;40.0;1;3;30.0;1;2;35.0;1;3;42.0;1;2;45.0;1;2;34.0;1;2;45.0;1;2;2
1341;33.8;37.0;34.11764705882353;40.0;28.0;34.0;33.0;31.86111111111111;6;21.333333333333332;38.0;43.0;30.0;32.0;28.5;30.0;33.0;32;34.76470588235294;1;19;17;2;8;7;1;1;38.0;1;1;32.0;1;3;30.0;1;2;36.0;1;3;39.0;1;2;37.0;1;2;40.0;1;2;28.5;2;2;2
1343;36.8;44.0;42.8235294117647;42.0;41.0;40.0;47.0;38.388888888888886;7;39.0;37.0;38.0;40.0;32.0;30.0;40.0;45.0;41;36.1764705882353;0;17;17;0;8;8;0;1;45.0;1;1;36.0;1;3;31.0;1;2;30.0;1;3;37.0;1;2;42.0;1;2;43.0;1;2;33.0;1;2;2
1344;37.666666666666664;44.0;39.76470588235294;30.0;42.0;38.0;46.0;40.333333333333336;7;35.0;44.0;46.0;37.0;32.0;43.0;30.0;45.0;48;36.1764705882353;0;17;17;0;8;8;0;1;42.0;1;1;36.0;1;3;30.0;1;2;33.0;1;3;39.0;1;2;41.0;1;2;37.0;1;2;36.0;1;2;2
1345;36.13333333333333;43.0;37.88235294117647;41.0;33.0;33.0;38.0;38.72222222222222;7;32.0;38.0;37.0;37.0;33.0;43.0;30.0;42.0;0;38.588235294117645;0;17;17;0;8;8;0;1;37.0;1;1;38.0;1;3;44.0;1;2;35.0;1;3;40.0;1;2;45.0;1;2;40.0;1;2;31.0;1;2;2
1347;34.2;42.0;34.64705882352941;30.0;30.0;36.0;36.0;37.5;7;32.5;31.5;35.0;32.0;27.0;36.0;23.0;43.0;49;34.6764705882353;1;20;17;3;8;7;1;1;37.0;1;1;29.5;2;3;31.0;1;2;32.0;1;3;33.0;1;2;47.0;1;2;35.0;1;2;38.0;1;2;2
1352;35.13333333333333;43.0;38.411764705882355;32.0;37.0;34.0;38.0;35.5;7;32.0;36.0;37.0;45.0;31.0;45.0;34.0;45.0;44;36.76470588235294;0;17;17;0;8;8;0;1;38.0;1;1;34.0;1;3;30.0;1;2;37.0;1;3;41.0;1;2;39.0;1;2;41.0;1;2;36.0;1;2;3
1353;34.666666666666664;40.0;36.64705882352941;36.0;37.0;30.0;35.0;37.05555555555556;7;34.0;36.0;34.0;38.0;33.0;40.0;30.0;42.0;49;37.35294117647059;0;17;17;0;8;8;0;1;38.0;1;1;31.0;1;3;34.0;1;2;38.0;1;3;35.0;1;2;45.0;1;2;41.0;1;2;40.0;1;2;2
1354;33.666666666666664;45.0;38.970588235294116;36.0;40.0;37.0;37.0;35.111111111111114;7;30.0;33.0;47.0;32.0;31.0;32.0;30.0;38.0;45;35.23529411764706;1;19;17;2;8;7;1;1;38.0;1;1;32.0;1;3;27.5;2;2;30.0;1;3;40.0;1;2;34.0;1;2;41.0;1;2;45.0;1;2;2
1355;31.8;40.0;33.88235294117647;30.0;28.0;31.0;37.0;36.666666666666664;7;31.0;41.0;35.0;35.0;33.0;35.0;28.0;32.0;45;34.14705882352941;1;20;17;3;8;8;0;1;37.0;1;1;30.0;1;3;31.0;1;2;30.5;2;3;36.0;1;2;40.0;1;2;44.0;1;2;30.0;1;2;2
1356;30.566666666666666;43.0;30.823529411764707;30.0;28.5;34.0;30.0;32.666666666666664;6;34.0;36.0;37.0;26.0;35.0;30.0;34.0;42.0;41;31.529411764705884;2;22;17;5;8;6;2;1;44.0;1;1;30.0;1;3;21.0;2;2;28.0;2;3;30.0;1;2;34.0;1;2;42.0;1;2;32.0;1;2;2
1357;36.666666666666664;46.0;38.88235294117647;35.0;30.0;36.0;50.0;39.166666666666664;7;31.0;38.0;36.0;32.0;43.0;36.0;31.0;44.0;42;39.588235294117645;0;17;17;0;8;8;0;1;48.0;1;1;32.0;1;3;37.0;1;2;33.0;1;3;41.0;1;2;48.0;1;2;43.0;1;2;46.0;1;2;2
1359;32.6;39.0;37.1764705882353;38.0;42.0;30.0;31.0;35.55555555555556;7;35.0;38.0;39.0;32.0;28.0;33.0;29.0;40.0;39;35.529411764705884;0;17;17;0;8;8;0;1;44.0;1;1;32.0;1;3;33.0;1;2;30.0;1;3;37.0;1;2;36.0;1;2;40.0;1;2;41.0;1;2;2
1362;31.188888888888886;38.0;35.94117647058823;31.0;34.0;33.0;38.0;41.166666666666664;7;40.0;41.0;35.0;44.0;33.0;43.0;31.0;36.0;38;37.23529411764706;0;17;17;0;8;8;0;1;34.0;1;1;34.0;1;3;30.0;1;2;37.0;1;3;42.0;1;2;43.0;1;2;34.0;1;2;44.0;1;2;2
1364;34.6;44.0;36.0;30.0;29.0;33.0;46.0;41.111111111111114;7;30.0;44.0;37.0;37.0;33.0;38.0;27.333333333333332;38.0;0;36.44117647058823;3;24;17;7;8;6;2;1;45.0;1;1;28.5;2;3;28.0;2;2;33.0;1;3;37.0;1;2;48.0;2;2;37.0;1;2;45.0;1;2;3
1365;31.7;45.0;33.38235294117647;27.5;34.0;25.0;32.0;24.875;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1366;32.63333333333333;44.0;37.94117647058823;37.0;31.0;31.0;40.0;37.666666666666664;7;30.0;36.0;37.0;34.0;28.0;32.0;26.666666666666668;39.0;50;37.11764705882353;0;17;17;0;8;8;0;1;46.0;1;1;33.0;1;3;30.0;1;2;34.0;1;3;35.0;1;2;40.0;1;2;44.0;1;2;43.0;1;2;2
1367;35.43333333333333;43.0;33.1764705882353;25.0;31.0;30.0;40.0;36.583333333333336;6;30.0;34.0;31.0;38.0;26.5;34.0;31.0;42.0;36;36.94117647058823;1;19;17;2;8;7;1;1;47.0;1;1;31.0;1;3;28.0;2;2;36.0;1;3;40.0;1;2;49.0;1;2;34.0;1;2;39.0;1;2;2
1369;35.6;41.0;35.44117647058823;30.0;30.0;32.0;40.0;35.94444444444444;5;27.5;24.5;41.0;34.0;33.0;36.0;30.0;42.0;50;40.11764705882353;0;17;17;0;8;8;0;1;32.0;1;1;49.0;1;3;30.0;1;2;39.0;1;3;37.0;1;2;43.0;1;2;47.0;1;2;36.0;1;2;2
1370;33.03333333333333;44.0;32.8235294117647;31.0;25.0;28.0;37.0;34.22222222222222;7;30.0;34.0;34.0;32.0;33.0;36.0;32.0;36.0;50;35.705882352941174;1;20;17;3;8;7;1;1;31.0;1;1;27.0;2;3;33.0;1;2;39.0;1;3;39.0;1;2;40.0;1;2;37.0;1;2;40.0;1;2;2
1372;32.0;44.0;34.029411764705884;36.0;23.5;37.0;38.0;30.571428571428573;4;36.0;10.0;41.0;36.0;0.0;0.0;4.0;0.0;0;22.51851851851852;2;18;8;10;4;2;2;2;37.0;1;1;15.0;3;3;26.333333333333332;3;2;0.0;0;3;0.0;0;2;34.0;1;2;0.0;0;2;0.0;0;2;1
1373;35.733333333333334;43.0;42.1764705882353;48.0;30.0;38.0;50.0;39.333333333333336;7;35.0;35.0;50.0;44.0;31.0;41.0;31.0;42.0;50;37.0;0;17;17;0;8;8;0;1;45.0;1;1;33.0;1;3;33.0;1;2;35.0;1;3;34.0;1;2;46.0;1;2;39.0;1;2;38.0;1;2;3
1374;37.06666666666667;45.0;43.294117647058826;39.0;48.0;41.0;40.0;44.666666666666664;7;44.0;41.0;41.0;43.0;34.0;44.0;38.0;47.0;44;39.05882352941177;0;17;17;0;8;8;0;1;50.0;1;1;41.0;1;3;32.0;1;2;33.0;1;3;40.0;1;2;44.0;1;2;39.0;1;2;41.0;1;2;3
1376;29.311111111111114;33.0;33.3;34.0;21.5;38.0;0.0;30.11764705882353;5;32.0;40.0;34.0;28.0;30.0;35.0;26.333333333333332;39.0;0;28.566666666666666;3;27;15;12;7;4;3;1;23.0;2;1;24.0;4;3;36.0;1;2;30.0;1;3;0.0;0;2;14.75;2;2;39.0;1;2;32.0;1;2;2
