NUMERO;PROMEDIO_CINCO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NOTA_GRAFOS;PROMEDIO_OCHO;NCC_OCHO;NOTA_LOG_UNO;NOTA_CALIDAD_DOS;NOTA_LENGUA_DOS;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NOTA_GRADO_UNO;VECES_GRADO_UNO;CREDITOS_GRADO_UNO;NOTA_LOG_DOS;VECES_LOG_DOS;CREDITOS_LOG_DOS;NOTA_DECISION;VECES_DECISION;CREDITOS_DECISION;NOTA_PRODUCCION;VECES_PRODUCCION;CREDITOS_PRODUCCION;NOTA_FINANZAS;VECES_FINANZAS;CREDITOS_FINANZAS;NOTA_GIT;VECES_GIT;CREDITOS_GIT;NOTA_GTH;VECES_GTH;CREDITOS_GTH;NOTA_HISTORIA;VECES_HISTORIA;CREDITOS_HISTORIA;RENDIMIENTO_DIEZ
1612;35.8235294117647;37.2;42.0;36.333333333333336;36.0;31.227272727272727;13;37.0;39.0;37.0;34.6;0;10;10;0;5;5;0;1;0.0;0;1;34.0;1;2;32.0;1;2;0.0;0;3;30.0;1;2;0.0;0;2;38.0;1;2;39.0;1;2;1
1613;39.333333333333336;38.411764705882355;36.0;36.84615384615385;46.0;40.166666666666664;12;39.0;41.0;0.0;37.5;0;8;8;0;4;3;1;1;0.0;0;1;0.0;0;2;24.0;1;2;0.0;0;3;0.0;0;2;44.0;1;2;37.0;1;2;45.0;1;2;1
1615;34.76470588235294;35.23529411764706;34.0;37.90909090909091;0.0;40.44444444444444;9;0.0;36.0;42.0;43.0;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;43.0;1;2;0.0;0;2;43.0;1;2;2
1620;38.294117647058826;35.64705882352941;33.0;36.833333333333336;40.0;35.0;9;39.0;41.0;44.0;36.333333333333336;0;12;12;0;6;6;0;1;0.0;0;1;39.0;1;2;30.0;1;2;0.0;0;3;36.0;1;2;38.0;1;2;37.0;1;2;38.0;1;2;1
1623;41.266666666666666;41.205882352941174;48.0;42.0;43.0;34.81818181818182;10;34.0;47.0;0.0;39.833333333333336;0;12;12;0;6;6;0;1;0.0;0;1;36.0;1;2;32.0;1;2;0.0;0;3;43.0;1;2;39.0;1;2;42.0;1;2;47.0;1;2;1
1624;37.1764705882353;36.64705882352941;43.0;36.142857142857146;38.0;34.0;10;34.0;42.0;44.0;34.80769230769231;2;18;13;5;6;5;1;1;0.0;0;1;30.5;2;2;36.0;1;2;28.5;2;3;0.0;0;2;38.0;1;2;43.0;1;2;36.0;1;2;1
1627;36.588235294117645;38.23529411764706;40.0;40.8;45.0;36.92857142857143;14;37.0;45.0;39.0;38.25;0;8;8;0;4;4;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;32.0;1;2;36.0;1;2;41.0;1;2;44.0;1;2;2
1628;39.6;42.64705882352941;47.0;45.666666666666664;46.0;36.18181818181818;10;39.0;43.0;0.0;42.266666666666666;0;15;15;0;7;7;0;1;0.0;0;1;50.0;1;2;50.0;1;2;30.0;1;3;45.0;1;2;41.0;1;2;39.0;1;2;47.0;1;2;2
1629;38.13333333333333;32.5;41.0;33.9;34.0;27.857142857142858;8;29.5;0.0;0.0;36.75;0;8;8;0;4;3;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;21.0;1;2;40.0;1;2;38.0;1;2;48.0;1;2;1
1631;42.529411764705884;41.705882352941174;45.0;44.86666666666667;48.0;36.61538461538461;12;37.0;43.0;47.0;38.36363636363637;0;10;10;0;5;5;0;1;0.0;0;1;40.0;1;2;35.0;1;2;0.0;0;3;50.0;1;2;40.0;1;2;46.0;1;2;0.0;0;2;1
1632;35.76470588235294;33.875;34.0;39.4;45.0;34.77272727272727;13;31.0;46.0;45.0;34.5;0;8;8;0;4;4;0;1;0.0;0;1;0.0;0;2;31.0;1;2;0.0;0;3;30.0;1;2;0.0;0;2;42.0;1;2;35.0;1;2;1
1638;40.714285714285715;36.411764705882355;26.5;42.76923076923077;0.0;36.833333333333336;5;0.0;44.0;44.0;36.5;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;39.0;1;2;34.0;1;2;1
1639;34.03125;31.125;35.0;35.2;0.0;34.166666666666664;5;0.0;43.0;42.0;40.0;0;8;8;0;4;4;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;37.0;1;2;36.0;1;2;41.0;1;2;46.0;1;2;1
1641;29.545454545454547;33.0;26.0;36.666666666666664;0.0;31.166666666666668;5;0.0;30.0;39.0;29.75;1;6;4;2;2;1;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;39.0;1;2;20.5;2;2;1
1644;35.13333333333333;34.2;32.0;35.5;41.0;31.0;8;31.0;42.0;0.0;35.7;1;12;10;2;5;4;1;1;0.0;0;1;0.0;0;2;29.5;2;2;0.0;0;3;37.0;1;2;40.0;1;2;41.0;1;2;31.0;1;2;1
1646;28.964285714285715;26.03125;30.0;30.857142857142858;34.0;29.6;6;36.0;38.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1649;34.1764705882353;34.416666666666664;31.5;36.0;0.0;35.0;5;0.0;44.0;38.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1650;38.1764705882353;34.3125;35.0;40.0;45.0;35.95454545454545;13;35.0;47.0;40.0;37.5;1;8;6;2;3;3;0;1;0.0;0;1;0.0;0;2;31.5;2;2;0.0;0;3;41.0;1;2;0.0;0;2;0.0;0;2;40.0;1;2;1
1653;39.94117647058823;36.23529411764706;35.0;40.5;45.0;36.22222222222222;8;37.0;0.0;48.0;39.5;0;8;8;0;4;4;0;1;0.0;0;1;38.0;1;2;35.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;46.0;1;2;39.0;1;2;1
1657;35.76470588235294;30.933333333333334;26.5;36.1;42.0;29.6;4;31.0;43.0;0.0;26.4;0;4;4;0;2;1;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;26.0;1;2;0.0;0;2;40.0;1;2;0.0;0;2;1
1658;37.64705882352941;36.0;43.0;34.875;0.0;26.0;3;0.0;0.0;37.0;36.333333333333336;1;8;6;2;3;3;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;31.0;2;2;37.0;1;2;0.0;0;2;41.0;1;2;1
1659;33.4375;30.714285714285715;30.5;34.57142857142857;0.0;30.75;3;0.0;44.0;0.0;24.0;0;4;4;0;2;1;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;23.0;1;2;37.0;1;2;0.0;0;2;0.0;0;2;1
1661;31.0625;31.625;41.0;31.666666666666668;0.0;23.0;1;0.0;0.0;0.0;33.75;1;6;4;2;2;1;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;41.0;1;2;26.5;2;2;1
1663;38.5;37.266666666666666;34.0;38.0;47.0;33.81818181818182;10;36.0;41.0;43.0;29.428571428571427;0;6;6;0;3;2;1;2;0.0;0;1;0.0;0;2;28.0;1;2;0.0;0;3;30.0;1;2;0.0;0;2;45.0;1;2;0.0;0;2;1
1665;36.5;33.06666666666667;40.0;35.111111111111114;39.0;35.6;9;39.0;40.0;42.0;25.333333333333332;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;38.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1666;32.964285714285715;13.875;18.0;18.0;0.0;26.5;3;0.0;0.0;36.0;32.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;32.0;1;2;1
1667;37.470588235294116;31.333333333333332;33.0;32.0;35.0;32.45454545454545;10;31.0;35.0;36.0;44.0;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;41.0;1;2;47.0;1;2;1
1668;36.588235294117645;36.294117647058826;33.0;38.3;0.0;34.0;3;0.0;44.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1671;39.1764705882353;38.5;39.0;41.92307692307692;47.0;35.90909090909091;10;33.0;0.0;46.0;40.1;0;9;9;0;4;4;0;1;0.0;0;1;45.0;1;2;0.0;0;2;45.0;1;3;42.0;1;2;0.0;0;2;46.0;1;2;0.0;0;2;2
1672;34.57142857142857;34.0;38.0;38.6;45.0;30.09090909090909;10;27.0;35.0;45.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1676;38.0;38.57142857142857;46.0;37.5;43.0;35.8;4;0.0;0.0;0.0;44.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;44.0;1;2;1
1677;34.06666666666667;37.11764705882353;35.0;43.92307692307692;48.0;30.0;8;35.0;40.0;0.0;36.5;1;8;6;2;3;2;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;26.5;2;2;0.0;0;2;44.0;1;2;39.0;1;2;2
1678;42.05882352941177;38.705882352941174;33.0;45.46666666666667;42.0;35.46153846153846;12;21.0;45.0;46.0;44.111111111111114;0;9;9;0;4;4;0;1;0.0;0;1;0.0;0;2;33.0;1;2;45.0;1;3;0.0;0;2;0.0;0;2;50.0;1;2;48.0;1;2;1
1679;34.607142857142854;34.785714285714285;44.0;36.0;45.0;35.833333333333336;5;0.0;42.0;45.0;38.333333333333336;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;42.0;1;2;43.0;1;2;1
1681;38.666666666666664;35.8235294117647;39.0;38.3;42.0;31.428571428571427;6;44.0;0.0;0.0;38.833333333333336;1;8;6;2;3;2;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;28.5;2;2;42.0;1;2;0.0;0;2;46.0;1;2;1
1682;37.64705882352941;40.05882352941177;38.0;44.07692307692308;47.0;34.1;9;32.0;46.0;46.0;40.666666666666664;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;40.0;1;2;42.0;1;2;40.0;1;2;1
1683;35.43333333333333;37.88235294117647;39.0;39.0;42.0;33.0;8;42.0;46.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1684;40.411764705882355;39.411764705882355;50.0;43.0;46.0;28.333333333333332;12;34.0;46.0;0.0;40.666666666666664;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;2;36.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;45.0;1;2;41.0;1;2;1
1686;37.35294117647059;34.0;33.0;36.22222222222222;42.0;32.72727272727273;10;31.0;45.0;41.0;20.666666666666668;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;31.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1689;36.38235294117647;37.69230769230769;38.0;41.72727272727273;40.0;25.75;9;26.0;0.0;0.0;43.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;43.0;1;2;1
1697;41.588235294117645;38.875;37.0;38.916666666666664;40.0;36.63636363636363;12;30.0;43.0;44.0;40.25;0;8;8;0;4;4;0;1;0.0;0;1;0.0;0;2;38.0;1;2;0.0;0;3;37.0;1;2;0.0;0;2;42.0;1;2;44.0;1;2;1
1698;40.0;26.821428571428573;30.0;45.333333333333336;0.0;37.6;4;0.0;47.0;47.0;41.333333333333336;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;38.0;1;2;42.0;1;2;44.0;1;2;1
1700;35.705882352941174;29.71875;27.5;35.77777777777778;40.0;27.5;5;0.0;0.0;45.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1702;41.11764705882353;37.76470588235294;34.0;43.15384615384615;42.0;39.15384615384615;12;33.0;45.0;50.0;39.4;0;9;9;0;4;3;1;1;0.0;0;1;45.0;1;2;27.0;1;2;50.0;1;3;0.0;0;2;0.0;0;2;50.0;1;2;0.0;0;2;2
1704;36.733333333333334;38.529411764705884;34.0;41.0;38.0;30.681818181818183;15;29.5;43.0;41.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1705;39.76470588235294;37.38235294117647;32.0;40.69230769230769;42.0;32.55555555555556;8;39.0;46.0;0.0;34.5;0;8;8;0;4;4;0;1;0.0;0;1;0.0;0;2;31.0;1;2;0.0;0;3;35.0;1;2;0.0;0;2;35.0;1;2;37.0;1;2;1
1707;40.411764705882355;36.8235294117647;30.0;44.92307692307692;42.0;37.23076923076923;12;27.0;45.0;44.0;46.666666666666664;0;9;9;0;4;4;0;1;0.0;0;1;0.0;0;2;37.0;1;2;50.0;1;3;0.0;0;2;0.0;0;2;50.0;1;2;48.0;1;2;1
1708;41.88235294117647;39.333333333333336;35.0;44.53846153846154;46.0;34.111111111111114;8;41.0;0.0;39.0;34.5;0;4;4;0;2;1;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;22.0;1;2;0.0;0;2;0.0;0;2;47.0;1;2;2
1710;41.411764705882355;35.03125;39.0;37.5;44.0;30.555555555555557;8;34.0;0.0;42.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1713;38.588235294117645;33.411764705882355;30.0;39.0;45.0;34.166666666666664;5;35.0;0.0;44.0;39.0;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;2;30.0;1;2;0.0;0;3;43.0;1;2;0.0;0;2;0.0;0;2;44.0;1;2;1
1714;34.3125;27.625;29.5;35.142857142857146;43.0;32.6;9;34.0;47.0;34.0;37.25;1;6;4;2;2;1;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;27.5;2;2;0.0;0;2;0.0;0;2;47.0;1;2;1
1715;38.8;37.23529411764706;48.0;39.54545454545455;0.0;18.5;1;0.0;0.0;0.0;43.5;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;44.0;1;2;43.0;1;2;1
1716;35.2;35.88235294117647;37.0;35.333333333333336;39.0;37.5;7;44.0;43.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1719;36.8;37.23529411764706;32.0;40.857142857142854;47.0;32.44444444444444;8;36.0;46.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1720;40.8;38.0;33.0;40.0;42.0;35.42857142857143;6;39.0;0.0;0.0;42.5;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;41.0;1;2;0.0;0;2;44.0;1;2;1
1722;39.05882352941177;36.13333333333333;36.0;38.6;40.0;34.5;5;0.0;0.0;45.0;44.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;44.0;1;2;1
1725;37.94117647058823;36.588235294117645;35.0;38.333333333333336;45.0;38.7;9;47.0;43.0;39.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1727;37.0;36.3125;42.0;38.166666666666664;42.0;35.54545454545455;10;33.0;40.0;50.0;42.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;42.0;1;2;2
1730;41.23529411764706;35.470588235294116;30.0;41.53846153846154;42.0;40.92307692307692;12;43.0;47.0;44.0;38.0;0;8;8;0;4;4;0;1;0.0;0;1;0.0;0;2;33.0;1;2;0.0;0;3;0.0;0;2;37.0;1;2;37.0;1;2;45.0;1;2;2
1731;33.8235294117647;32.15625;30.0;35.4;0.0;30.666666666666668;2;0.0;0.0;46.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1733;42.05882352941177;39.8235294117647;47.0;43.76923076923077;44.0;40.81818181818182;10;46.0;47.0;50.0;41.5;0;8;8;0;4;4;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;41.0;1;2;38.0;1;2;42.0;1;2;45.0;1;2;2
1734;35.8235294117647;31.77777777777778;30.0;34.166666666666664;0.0;32.0;3;0.0;0.0;41.0;40.0;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;36.0;1;2;0.0;0;2;0.0;0;2;44.0;1;2;1
1738;31.5;31.03125;43.0;35.25;44.0;25.875;7;32.0;0.0;34.0;19.333333333333332;1;4;2;2;1;0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;29.0;2;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1740;35.05882352941177;35.25;33.0;36.416666666666664;40.0;33.333333333333336;8;32.0;46.0;0.0;36.5;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;0.0;0;2;43.0;1;2;1
1742;39.705882352941174;41.13333333333333;50.0;37.9;39.0;36.54545454545455;10;39.0;47.0;47.0;33.55555555555556;0;8;8;0;4;4;0;1;0.0;0;1;36.0;1;2;35.0;1;2;0.0;0;3;0.0;0;2;40.0;1;2;40.0;1;2;0.0;0;2;1
1744;37.029411764705884;37.9;35.0;35.0;38.0;34.875;7;32.0;47.0;37.0;37.125;1;10;8;2;4;3;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;28.5;2;2;36.0;1;2;42.0;1;2;42.0;1;2;1
1745;36.35294117647059;33.2;48.0;34.7;36.0;32.888888888888886;8;35.0;0.0;45.0;34.285714285714285;0;7;7;0;3;2;1;1;0.0;0;1;0.0;0;2;29.0;1;2;34.0;1;3;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;2;1
1747;36.970588235294116;37.93333333333333;40.0;36.375;43.0;23.0;1;0.0;0.0;0.0;41.333333333333336;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;42.0;1;2;44.0;1;2;38.0;1;2;1
1748;37.733333333333334;36.607142857142854;36.0;43.45454545454545;0.0;21.5;1;0.0;0.0;0.0;42.5;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;40.0;1;2;45.0;1;2;1
1752;27.642857142857142;36.4;42.0;0.0;0.0;24.25;3;0.0;0.0;30.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1759;39.05882352941177;38.8235294117647;44.0;38.6;46.0;31.61111111111111;11;33.0;45.0;0.0;32.666666666666664;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;49.0;1;2;0.0;0;2;1
1762;36.266666666666666;31.166666666666668;36.0;32.75;0.0;23.5;1;0.0;0.0;0.0;38.0;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;0.0;0;2;46.0;1;2;1
1763;37.1764705882353;34.7;35.0;31.6;0.0;28.75;3;0.0;0.0;35.0;26.666666666666668;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;40.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1764;37.26470588235294;29.375;35.0;35.125;40.0;28.166666666666668;5;31.0;0.0;35.0;44.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;44.0;1;2;1
1766;34.4;37.625;36.0;35.0;0.0;23.5;1;0.0;0.0;0.0;40.5;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;36.0;1;2;0.0;0;2;0.0;0;2;45.0;1;2;1
1770;35.05882352941177;32.6875;30.0;35.75;42.0;33.333333333333336;5;36.0;0.0;42.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1771;34.94117647058823;37.705882352941174;34.0;37.083333333333336;43.0;34.36363636363637;10;35.0;45.0;42.0;27.333333333333332;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;1
1774;30.428571428571427;26.928571428571427;31.0;30.4;0.0;29.333333333333332;2;0.0;0.0;44.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1776;34.970588235294116;34.166666666666664;33.0;37.1;41.0;32.666666666666664;5;34.0;0.0;41.0;31.75;1;6;4;2;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;31.5;2;2;0.0;0;2;0.0;0;2;32.0;1;2;1
1780;37.23529411764706;33.25;30.0;29.125;0.0;33.5;5;0.0;42.0;35.0;42.5;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;47.0;1;2;38.0;1;2;1
1781;40.470588235294116;36.411764705882355;30.0;40.0;45.0;36.09090909090909;10;47.0;43.0;42.0;30.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;45.0;1;2;0.0;0;2;1
1785;32.55882352941177;29.0;36.0;34.875;39.0;36.0;4;0.0;45.0;45.0;39.0;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;34.0;1;2;44.0;1;2;1
1787;36.64705882352941;36.0;36.0;37.2;39.0;35.75;7;31.0;46.0;47.0;46.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;46.0;1;2;1
1789;39.55882352941177;38.8235294117647;34.0;40.416666666666664;45.0;35.81818181818182;10;32.0;41.0;41.0;28.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;42.0;1;2;0.0;0;2;1
1792;36.8125;34.76470588235294;34.0;35.75;44.0;31.0;10;34.0;40.0;32.0;30.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;45.0;1;2;0.0;0;2;1
1796;36.411764705882355;31.3125;30.5;35.5;37.0;32.5;9;22.5;46.0;45.0;23.333333333333332;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;35.0;1;2;0.0;0;2;1
1797;30.764705882352942;25.0;28.5;33.5;0.0;35.333333333333336;5;0.0;41.0;41.0;37.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;37.0;1;2;1
1809;35.86666666666667;35.9;34.0;34.166666666666664;0.0;24.0;1;0.0;0.0;0.0;28.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;42.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1810;41.23529411764706;38.8235294117647;44.0;38.54545454545455;46.0;28.666666666666668;2;0.0;0.0;43.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1813;44.529411764705884;45.05882352941177;50.0;43.63636363636363;45.0;40.25;7;49.0;0.0;46.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1814;37.35294117647059;36.0;34.5;32.833333333333336;41.0;29.333333333333332;2;44.0;0.0;0.0;46.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;46.0;1;2;1
1815;35.86666666666667;37.857142857142854;39.0;33.333333333333336;0.0;19.5;1;0.0;0.0;0.0;45.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;45.0;1;2;1
1818;37.03333333333333;37.0;35.0;21.0;0.0;33.25;3;0.0;0.0;47.0;43.0;0;2;2;0;1;1;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;43.0;1;2;1
1819;43.411764705882355;42.411764705882355;47.0;38.72727272727273;44.0;28.666666666666668;2;0.0;0.0;43.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1820;36.794117647058826;37.1;34.0;36.666666666666664;41.0;29.0;5;0.0;0.0;42.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1822;31.8125;30.857142857142858;38.0;0.0;0.0;34.5;3;0.0;0.0;45.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1826;29.642857142857142;30.77777777777778;33.0;30.0;37.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
