CAR_SIETE,NCC_SIETE,NCA_SIETE,NCP_SIETE,NAC_SIETE,NAA_SIETE,NAP_SIETE,EPA_SIETE,PROMEDIO_OCHO,NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_EI_UNO,VECES_EI_UNO,CREDITOS_EI_UNO,NOTA_ECO,VECES_ECO,CREDITOS_ECO,NOTA_AUTO,VECES_AUTO,CREDITOS_AUTO,NOTA_MAQEL,VECES_MAQEL,CREDITOS_MAQEL,NOTA_ELECPOT,VECES_ELECPOT,CREDITOS_ELECPOT,NOTA_ASP,VECES_ASP,CREDITOS_ASP
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,2,26,9,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,16.5,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,41.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,40.66666667,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,40,0,0,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,10,8,2,4,3,1,1,40.33333333,0,0,2,0,0,3,39,1,2,24,1,2,39,1,3,32,1,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,0,40,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,46,34,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,2,36.66666667,31,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,0,4,2,0,2,2,43.66666667,29,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,40,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,21.2,0,0,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,40,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,40,42,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,2,0,4,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,36,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,39.66666667,43,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,40,37,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,42.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,36.66666667,38,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,46,0,0,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,44,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,4,0,4,2,0,2,0,33,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,44,45,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,42.33333333,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,41.33333333,44,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,36,35,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,46.8,45,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,42,35,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,35.66666667,39,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,45,45,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,15,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,39.33333333,46,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,39.66666667,33,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,41,12,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
1,8,2,6,4,1,3,2,38.33333333,31,1,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,35,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,46.5,48,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
1,4,0,4,2,0,2,0,10,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,38,34,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,46,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,44.4,44,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,46,48,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,46.33333333,40,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,48,49,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,34,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,47.33333333,49,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,0,4,2,0,2,2,24.66666667,17,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,48,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,43.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,34,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,38.66666667,46,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,43.6,48,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,42,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,39,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,46.33333333,41,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,39.4,42,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,39.66666667,39,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,47,40,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,41,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,38,41,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,39,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,48,39,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,41,37,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,38,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,38,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,41.2,33,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,36.33333333,41,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,41.33333333,44,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,40.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,47,42,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,47,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,38,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,44.8,44,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,40,40,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,15,45,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,45.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,33,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,32.25,41,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,2,20.33333333,30,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,46,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,36,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,4,0,4,2,0,2,0,0,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,44.66666667,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,35,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,38,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,2,0,6,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,4,0,4,2,0,2,0,42.66666667,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,43.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,44.66666667,40,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,45,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,0,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
1,4,0,4,2,0,2,0,28,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,34.66666667,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,0,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,43.66666667,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,48,41,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,0,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,39.66666667,0,0,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
1,4,0,4,2,0,2,0,23.33333333,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,18.33333333,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,39.33333333,40,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,8,2,6,4,1,3,2,0,37,1,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,15,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,48,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,46.33333333,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,31.6,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,31.6,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,31.6,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,32.8,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,32.4,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,47,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,40,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,37,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,41,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,40.8,47,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,44,45,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,34,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,40.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,45,49,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
