NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_CD&C,VECES_CD&C,CREDITOS_CD&C,NOTA_DITO,VECES_DITO,CREDITOS_DITO,CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,ESTADO_UNO,PROMEDIO_DOS
15,2,4,35,1,2,45,1,1,40,1,2,15,2,3,40,1,1,45,1,2,2,15,8,7,7,5,2,2,3,0
35,1,4,35,1,2,45,1,1,30,1,2,40,1,3,40,1,1,35,1,2,0,15,15,0,7,7,0,1,1,33.82352941
30,1,4,35,1,2,30,1,1,45,1,2,31,5,3,45,1,1,40,1,2,1,15,15,0,7,7,0,2,3,30.94117647
30,1,4,35,1,2,45,1,1,40,1,2,30,1,3,30,1,1,40,1,2,0,15,15,0,7,7,0,1,1,32.35294118
30,1,4,35,1,2,40,1,1,30,1,2,30,3,3,45,1,1,40,1,2,1,15,15,0,7,7,0,2,3,31.11764706
30,2,4,45,1,2,50,1,1,40,1,2,45,1,3,50,1,1,35,1,2,1,15,15,0,7,7,0,1,1,24.11764706
30,1,4,40,1,2,35,1,1,40,1,2,25,3,3,35,1,1,30,1,2,1,15,12,3,7,6,1,2,3,26.6
40,2,4,35,1,2,30,1,1,30,1,2,30,1,3,45,1,1,40,1,2,1,15,15,0,7,7,0,1,1,34.11764706
35,1,4,40,1,2,40,1,1,40,1,2,40,1,3,45,1,1,50,1,2,0,15,15,0,7,7,0,1,1,36.76470588
30,1,4,40,1,2,40,1,1,35,1,2,30,1,3,45,1,1,35,1,2,0,15,15,0,7,7,0,1,1,33.52941176
15,1,4,40,1,2,15,1,1,35,1,2,15,1,3,40,1,1,35,1,2,0,15,7,8,7,4,3,2,3,0
30,3,4,40,1,2,40,1,1,30,1,2,30,1,3,40,1,1,35,1,2,1,15,15,0,7,7,0,2,3,26.17647059
30,2,4,35,1,2,45,1,1,30,1,2,30,2,3,35,1,1,35,2,2,3,15,15,0,7,7,0,1,1,32.70588235
35,1,4,35,1,2,30,1,1,40,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,30.29411765
30,3,4,40,1,2,40,1,1,35,1,2,35,3,3,40,1,1,35,1,2,2,15,15,0,7,7,0,2,3,28.70588235
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,2,4,35,1,2,45,1,1,40,1,2,30,1,3,45,1,1,35,1,2,1,15,15,0,7,7,0,1,1,35
30,1,4,40,1,2,45,1,1,40,1,2,30,2,3,45,1,1,45,1,2,1,15,15,0,7,7,0,1,1,37.58823529
30,1,4,40,1,2,45,1,1,40,1,2,30,1,3,45,1,1,40,1,2,0,15,15,0,7,7,0,1,1,32.35294118
30,1,4,35,1,2,40,1,1,40,1,2,35,2,3,30,1,1,35,1,2,1,15,15,0,7,7,0,1,1,22.58823529
30,1,4,35,1,2,45,1,1,35,1,2,35,1,3,30,1,1,35,1,2,0,15,15,0,7,7,0,1,1,32.17647059
30,2,4,35,1,2,45,1,1,30,1,2,30,3,3,35,1,1,35,1,2,2,15,15,0,7,7,0,2,3,35.47058824
30,1,4,40,1,2,40,1,1,35,1,2,30,1,3,45,1,1,35,1,2,0,15,15,0,7,7,0,1,1,34.17647059
30,3,4,30,2,2,35,2,1,30,1,2,24,4,3,39,3,1,25,4,2,6,15,10,5,7,5,2,2,3,18.25
35,2,4,30,2,2,30,1,1,30,2,2,25,4,3,30,1,1,35,1,2,4,15,12,3,7,6,1,2,3,17
40,2,4,30,1,2,40,1,1,30,1,2,30,2,3,30,1,1,30,2,2,3,15,15,0,7,7,0,1,1,33.47058824
30,2,4,0,0,2,35,1,1,30,2,2,30,3,3,45,1,1,40,1,2,3,15,13,2,6,6,1,2,3,20.25
30,1,4,40,1,2,40,1,1,35,1,2,30,1,3,45,1,1,35,1,2,0,15,15,0,7,7,0,1,1,32.47058824
34,3,4,35,1,2,35,1,1,35,1,2,30,2,3,45,1,1,35,1,2,2,15,15,0,7,7,0,2,3,26.05882353
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,1,4,40,1,2,40,1,1,40,1,2,30,2,3,45,1,1,40,1,2,1,15,15,0,7,7,0,1,1,34.23529412
30,2,4,35,1,2,40,1,1,30,1,2,30,3,3,45,1,1,30,1,2,2,15,15,0,7,7,0,2,3,31.35294118
30,2,4,40,2,2,35,2,1,40,2,2,30,2,3,30,1,1,30,2,2,6,15,15,0,7,7,0,1,1,34.64705882
40,2,4,40,1,2,35,1,1,35,1,2,35,2,3,45,1,1,35,1,2,2,15,15,0,7,7,0,1,1,37.23529412
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,1,4,40,1,2,40,1,1,40,1,2,30,2,3,45,1,1,40,1,2,1,15,15,0,7,7,0,1,1,37.58823529
30,1,4,30,1,2,30,1,1,30,2,2,41,3,3,30,1,1,30,1,2,2,15,15,0,7,7,0,2,3,37.47058824
30,2,4,35,1,2,40,1,1,30,1,2,30,2,3,40,1,1,40,1,2,2,15,15,0,7,7,0,1,1,34.94117647
35,1,4,40,1,2,45,1,1,35,1,2,30,1,3,45,1,1,45,1,2,0,15,15,0,7,7,0,1,1,36.47058824
45,1,4,35,1,2,40,1,1,30,1,2,45,1,3,45,1,1,45,1,2,0,15,15,0,7,7,0,1,1,28
30,1,4,30,1,2,30,1,1,30,1,2,35,2,3,30,1,1,15,3,2,2,15,13,2,7,6,1,2,3,26.875
35,1,4,40,1,2,40,1,1,40,1,2,30,1,3,45,1,1,30,1,2,0,15,15,0,7,7,0,1,1,33.76470588
30,1,4,40,1,2,35,1,1,35,1,2,35,4,3,45,1,1,40,1,2,1,15,15,0,7,7,0,2,3,36.35294118
30,1,4,40,1,2,40,1,1,35,1,2,30,1,3,45,1,1,45,1,2,0,15,15,0,7,7,0,1,1,34.64705882
30,1,4,40,1,2,40,1,1,35,1,2,30,1,3,45,1,1,40,1,2,0,15,15,0,7,7,0,1,1,31.05882353
25,1,4,45,1,2,20,1,1,25,1,2,25,1,3,45,1,1,30,1,2,0,15,5,10,7,3,4,2,3,0
20,6,4,45,1,2,30,1,1,30,1,2,30,3,3,45,1,1,30,1,2,2,15,11,4,7,6,1,2,3,21.81818182
40,1,4,45,1,2,40,1,1,35,1,2,40,1,3,45,1,1,40,1,2,0,15,15,0,7,7,0,1,1,34.94117647
30,1,4,45,1,2,35,1,1,30,1,2,35,1,3,45,1,1,40,1,2,0,15,15,0,7,7,0,1,1,34
20,1,4,40,1,2,30,1,1,35,1,2,15,1,3,35,1,1,20,1,2,0,15,6,9,7,4,3,2,3,0
25,1,4,40,1,2,30,1,1,35,1,2,15,1,3,45,1,1,35,1,2,0,15,8,7,7,5,2,1,1,0
30,1,4,35,1,2,40,1,1,30,1,2,35,2,3,45,1,1,40,1,2,1,15,15,0,7,7,0,1,1,33.64705882
15,1,4,30,1,2,15,1,1,20,1,2,15,1,3,30,1,1,15,1,2,0,15,3,12,7,2,5,2,3,0
30,2,4,40,1,2,40,1,1,35,2,2,30,3,3,45,1,1,35,1,2,3,15,15,0,7,7,0,2,3,33.94117647
30,1,4,45,1,2,40,1,1,40,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,32.76470588
20,2,4,45,1,2,35,1,1,30,1,2,15,2,3,35,1,1,30,1,2,2,15,8,7,7,5,2,2,3,23
35,1,4,45,1,2,40,1,1,40,1,2,30,5,3,45,1,1,35,1,2,1,15,15,0,7,7,0,2,3,32.05882353
30,1,4,40,1,2,35,1,1,35,1,2,30,2,3,45,1,1,40,1,2,1,15,15,0,7,7,0,1,1,36.82352941
40,1,4,45,1,2,45,1,1,35,1,2,35,1,3,45,1,1,50,1,2,0,15,15,0,7,7,0,1,1,35
30,1,4,40,1,2,40,1,1,35,1,2,30,1,3,45,1,1,40,1,2,0,15,15,0,7,7,0,1,1,33.35294118
30,1,4,45,1,2,35,1,1,30,1,2,34,3,3,35,1,1,40,1,2,1,15,15,0,7,7,0,2,3,34.29411765
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,2,4,40,1,2,40,1,1,40,1,2,35,1,3,45,1,1,35,1,2,1,15,15,0,7,7,0,1,1,33.05882353
30,2,4,40,1,2,35,1,1,40,1,2,30,1,3,40,1,1,40,1,2,1,15,15,0,7,7,0,1,1,31.23529412
30,2,4,40,1,2,40,1,1,40,1,2,35,3,3,45,1,1,35,1,2,2,15,15,0,7,7,0,2,3,31.70588235
30,3,4,44,2,2,37,2,1,44,2,2,38,3,3,37,2,1,41,2,2,7,15,15,0,7,7,0,2,3,31.88235294
30,2,4,35,1,2,40,1,1,40,1,2,30,1,3,40,1,1,45,1,2,1,15,15,0,7,7,0,1,1,32.70588235
30,1,4,40,1,2,35,1,1,40,1,2,30,1,3,45,1,1,35,1,2,0,15,15,0,7,7,0,1,1,32.82352941
20,1,4,15,1,2,25,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
33,3,4,40,1,2,35,1,1,40,1,2,30,2,3,40,1,1,35,1,2,2,15,15,0,7,7,0,2,3,36.11764706
30,1,4,40,1,2,40,1,1,45,1,2,35,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,35.17647059
30,3,4,40,1,2,40,1,1,40,1,2,30,2,3,35,1,1,35,1,2,2,15,15,0,7,7,0,2,3,35
15,3,4,15,3,2,15,3,1,15,1,2,15,3,3,15,2,1,15,1,2,5,15,0,15,7,0,7,2,3,0
30,2,4,40,1,2,35,1,1,40,1,2,33,4,3,35,1,1,35,1,2,2,15,15,0,7,7,0,2,3,31.82352941
36,3,4,40,1,2,40,1,1,40,1,2,30,3,3,45,1,1,40,1,2,2,15,15,0,7,7,0,2,3,30
15,1,4,15,1,2,15,1,1,20,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,2,4,40,1,2,40,1,1,45,1,2,30,2,3,45,1,1,30,1,2,2,15,15,0,7,7,0,1,1,12.625
30,2,4,35,1,2,40,1,1,35,1,2,30,1,3,40,1,1,30,1,2,1,15,15,0,7,7,0,1,1,31.76470588
30,1,4,40,1,2,40,1,1,40,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,35.11764706
30,2,4,35,1,2,35,1,1,40,1,2,24,4,3,30,1,1,30,1,2,2,15,12,3,7,6,1,2,3,17.71428571
35,2,4,30,1,2,40,1,1,40,1,2,35,4,3,45,1,1,30,1,2,2,15,15,0,7,7,0,2,3,35.11764706
25,3,4,40,1,2,40,1,1,40,1,2,30,3,3,45,1,1,35,1,2,2,15,11,4,7,6,1,2,3,34
30,2,4,40,1,2,40,1,1,40,1,2,37,3,3,40,1,1,30,1,2,2,15,15,0,7,7,0,2,3,33.58823529
15,2,4,15,2,2,30,2,1,35,2,2,15,2,3,20,2,1,15,2,2,7,15,3,12,7,2,5,2,3,0
30,2,4,30,1,2,35,1,1,40,1,2,15,3,3,40,1,1,0,0,2,2,15,10,5,6,5,2,2,3,14.45454545
35,2,4,45,1,2,40,1,1,45,1,2,40,1,3,45,1,1,35,1,2,1,15,15,0,7,7,0,1,1,35.35294118
30,2,4,40,1,2,40,1,1,40,1,2,40,2,3,40,1,1,45,2,2,3,15,15,0,7,7,0,1,1,36.35294118
30,3,4,40,1,2,40,1,1,40,1,2,30,2,3,40,1,1,35,2,2,3,15,15,0,7,7,0,2,3,25.64705882
30,1,4,40,1,2,35,1,1,40,1,2,35,2,3,40,1,1,35,1,2,1,15,15,0,7,7,0,1,1,34.23529412
30,1,4,40,1,2,40,1,1,40,1,2,30,1,3,45,1,1,40,2,2,1,15,15,0,7,7,0,1,1,31.47058824
31,4,4,40,1,2,40,1,1,50,1,2,30,2,3,45,1,1,40,2,2,3,15,15,0,7,7,0,2,3,34.64705882
30,1,4,40,1,2,40,1,1,40,1,2,30,1,3,40,1,1,30,1,2,0,15,15,0,7,7,0,1,1,32.88235294
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,2,4,40,1,2,35,1,1,45,1,2,30,2,3,40,1,1,30,1,2,2,15,15,0,7,7,0,1,1,32.47058824
30,1,4,40,1,2,40,1,1,40,1,2,40,1,3,45,1,1,35,1,2,0,15,15,0,7,7,0,1,1,36
30,1,4,40,1,2,40,1,1,40,1,2,35,1,3,45,1,1,35,1,2,0,15,15,0,7,7,0,1,1,32.41176471
30,2,4,30,1,2,30,1,1,40,1,2,25,3,3,40,1,1,7,1,2,2,15,10,5,7,5,2,2,3,9
30,1,4,40,1,2,40,1,1,40,1,2,30,2,3,45,1,1,35,2,2,2,15,15,0,7,7,0,1,1,32.88235294
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,3,4,40,1,2,40,1,1,35,1,2,30,1,3,35,1,1,35,1,2,1,15,15,0,7,7,0,2,3,35.17647059
40,1,4,35,2,2,35,2,1,30,1,2,30,1,3,30,1,1,45,1,2,2,15,15,0,7,7,0,1,1,34.29411765
30,1,4,45,1,2,40,1,1,40,1,2,30,3,3,45,1,1,40,1,2,1,15,15,0,7,7,0,2,3,32.76470588
15,1,4,20,1,2,15,1,1,40,1,2,15,1,3,15,1,1,15,1,2,0,15,2,13,7,1,6,2,3,0
30,1,4,30,1,2,35,1,1,40,1,2,20,2,3,30,1,1,35,1,2,1,15,12,3,7,6,1,1,1,21.875
35,2,4,45,1,2,35,1,1,45,1,2,35,1,3,45,1,1,35,1,2,1,15,15,0,7,7,0,1,1,33
30,1,4,40,1,2,45,1,1,40,1,2,25,3,3,45,1,1,40,1,2,1,15,12,3,7,6,1,2,3,20.27272727
25,5,4,40,1,2,30,1,1,40,1,2,25,5,3,40,1,1,30,1,2,2,15,8,7,7,5,2,2,3,30
15,1,4,20,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
15,1,4,15,1,2,20,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
35,4,4,35,1,2,40,1,1,35,1,2,32,3,3,35,1,1,30,1,2,2,15,15,0,7,7,0,2,3,33.23529412
33,5,4,35,1,2,40,1,1,40,1,2,30,4,3,45,1,1,40,1,2,2,15,15,0,7,7,0,2,3,32.88235294
21,5,4,15,3,2,15,4,1,15,3,2,15,5,3,15,3,1,15,3,2,7,15,0,15,7,0,7,2,3,24
15,1,4,0,0,2,15,1,1,0,0,2,15,1,3,15,1,1,15,1,2,0,15,0,15,5,0,7,2,3,0
30,1,4,30,2,2,30,3,1,15,2,2,30,1,3,40,2,1,30,2,2,5,15,13,2,7,6,1,2,3,8.357142857
30,1,4,30,1,2,30,1,1,35,1,2,30,1,3,30,1,1,30,2,2,1,15,15,0,7,7,0,1,1,31.25
33,5,4,30,1,2,40,1,1,40,1,2,36,5,3,40,1,1,30,1,2,2,15,15,0,7,7,0,2,3,32.52941176
30,6,4,35,1,2,35,1,1,40,1,2,30,5,3,35,1,1,30,1,2,2,15,15,0,7,7,0,2,3,27.35294118
30,1,4,30,1,2,30,1,1,40,1,2,30,2,3,35,1,1,30,2,2,2,15,15,0,7,7,0,1,1,16.18181818
20,5,4,30,1,2,40,1,1,35,1,2,20,5,3,35,1,1,30,1,2,2,15,8,7,7,5,2,2,3,20.27272727
25,5,4,30,1,2,35,1,1,45,1,2,25,5,3,40,1,1,35,1,2,2,15,8,7,7,5,2,2,3,29.18181818
15,1,4,15,1,2,15,1,1,15,1,2,15,1,3,15,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
30,3,4,30,1,2,40,1,1,45,1,2,34,2,3,30,1,1,45,1,2,2,15,15,0,7,7,0,2,3,33.52941176
30,2,4,35,1,2,30,1,1,40,1,2,30,1,3,35,1,1,40,1,2,1,15,15,0,7,7,0,1,1,30.94117647
30,1,4,40,1,2,40,1,1,40,1,2,31,4,3,35,1,1,30,1,2,1,15,15,0,7,7,0,2,3,36.29411765
30,1,4,30,1,2,40,1,1,40,1,2,35,4,3,30,1,1,35,1,2,1,15,15,0,7,7,0,2,3,33.05882353
31,4,4,30,2,2,30,2,1,40,3,2,34,5,3,20,3,1,30,2,2,7,15,14,1,7,6,1,2,3,35.52941176
30,5,4,35,1,2,40,1,1,40,1,2,30,4,3,35,1,1,40,1,2,2,15,15,0,7,7,0,2,3,31.76470588
30,2,4,40,1,2,40,1,1,40,1,2,35,1,3,40,1,1,40,1,2,1,15,15,0,7,7,0,1,1,33.35294118
30,1,4,15,1,2,15,1,1,0,0,2,35,1,3,15,1,1,15,1,2,0,15,7,8,6,2,5,2,3,0
30,1,4,35,1,2,45,1,1,40,1,2,30,1,3,35,1,1,35,1,2,0,15,15,0,7,7,0,1,1,35.82352941
35,1,4,40,1,2,40,1,1,40,1,2,35,1,3,45,1,1,30,1,2,0,15,15,0,7,7,0,1,1,34.41176471
30,2,4,30,1,2,45,1,1,40,1,2,30,1,3,35,1,1,30,2,2,2,15,15,0,7,7,0,1,1,32.70588235
30,1,4,45,2,2,30,2,1,32,1,2,32,3,3,30,2,1,40,2,2,5,15,15,0,7,7,0,2,3,35.05882353
25,3,4,15,3,2,35,2,1,0,0,2,30,1,3,15,3,1,30,1,2,4,15,6,9,6,3,4,2,3,0
27,5,4,30,1,2,30,1,1,40,1,2,20,5,3,30,1,1,30,1,2,2,15,8,7,7,5,2,2,3,30.54545455
20,2,4,35,1,2,35,1,1,35,1,2,20,2,3,35,1,1,35,1,2,2,15,8,7,7,5,2,2,3,29
30,3,4,35,1,2,35,1,1,35,1,2,30,3,3,30,1,1,30,1,2,2,15,15,0,7,7,0,2,3,36.88235294
30,1,4,20,1,2,15,1,1,20,1,2,15,1,3,30,1,1,20,1,2,0,15,5,10,7,2,5,2,3,0
30,1,4,40,1,2,38,2,1,45,1,2,35,1,3,35,1,1,30,1,2,1,15,15,0,7,7,0,1,1,38.52941176
38,3,4,35,1,2,35,1,1,30,1,2,42,2,3,40,1,1,35,1,2,2,15,15,0,7,7,0,2,3,34.41176471
23,2,4,30,1,2,35,1,1,30,1,2,35,1,3,40,1,1,40,1,2,1,15,11,4,7,6,1,1,1,35
30,1,4,30,1,2,40,1,1,30,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,23.92857143
35,1,4,30,1,2,40,1,1,30,1,2,35,1,3,40,1,1,45,1,2,0,15,15,0,7,7,0,1,1,35.64705882
39,2,4,30,4,2,30,1,1,30,1,2,30,3,3,40,1,1,35,1,2,3,15,15,0,7,7,0,2,3,32.18181818
33,3,4,30,1,2,30,1,1,35,1,2,30,1,3,35,1,1,35,1,2,1,15,15,0,7,7,0,2,3,34.70588235
32,2,4,46,2,2,30,1,1,30,1,2,30,1,3,35,1,1,40,1,2,2,15,15,0,7,7,0,1,1,30.47058824
25,1,4,15,1,2,25,1,1,25,1,2,25,1,3,30,1,1,15,1,2,0,15,1,14,7,1,6,2,3,0
35,1,4,40,1,2,40,1,1,40,1,2,30,1,3,35,1,1,35,1,2,0,15,15,0,7,7,0,1,1,39.52941176
20,2,4,40,1,2,45,1,1,45,1,2,15,2,3,45,1,1,35,1,2,2,15,8,7,7,5,2,1,1,0
34,4,4,35,1,2,30,1,1,40,1,2,30,4,3,45,1,1,35,1,2,2,15,15,0,7,7,0,2,3,32.70588235
33,2,4,35,1,2,45,1,1,40,1,2,33,2,3,40,1,1,30,1,2,2,15,15,0,7,7,0,1,1,30.11764706
30,1,4,35,1,2,40,1,1,30,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,35.29411765
35,1,4,35,1,2,40,1,1,35,1,2,40,1,3,45,1,1,45,1,2,0,15,15,0,7,7,0,1,1,40.29411765
6,3,4,7,3,2,31,2,1,40,3,2,6,3,3,20,2,1,30,1,2,6,15,5,10,7,3,4,2,3,0
30,1,4,30,1,2,40,1,1,30,1,2,30,1,3,40,1,1,35,1,2,0,15,15,0,7,7,0,1,1,35.41176471
32,2,4,30,1,2,40,1,1,30,1,2,27,4,3,40,1,1,35,1,2,2,15,12,3,7,6,1,2,3,35.70588235
25,2,4,35,1,2,30,1,1,30,1,2,30,1,3,35,1,1,35,1,2,1,15,11,4,7,6,1,1,1,11
31,2,4,35,1,2,40,1,1,35,1,2,30,1,3,40,1,1,35,1,2,1,15,15,0,7,7,0,1,1,32.58823529
30,2,4,30,1,2,35,1,1,30,1,2,32,3,3,35,1,1,30,1,2,2,15,15,0,7,7,0,2,3,35.78571429
30,1,4,35,1,2,40,1,1,30,1,2,35,1,3,40,1,1,45,1,2,0,15,15,0,7,7,0,1,1,39.29411765
15,3,4,30,4,2,20,4,1,35,3,2,18,3,3,36,3,1,15,1,2,6,15,5,10,7,3,4,2,3,0
30,2,4,44,2,2,30,1,1,39,2,2,35,1,3,40,1,1,41,2,2,4,15,15,0,7,7,0,1,1,35.05882353
30,1,4,15,1,2,40,1,1,15,1,2,25,1,3,30,1,1,35,1,2,0,15,8,7,7,4,3,2,3,0
31,2,4,30,1,2,35,1,1,30,1,2,30,1,3,40,1,1,35,1,2,1,15,15,0,7,7,0,1,1,32.70588235
30,1,4,30,1,2,40,1,1,30,1,2,30,1,3,40,1,1,35,1,2,0,15,15,0,7,7,0,1,1,32.23529412
31,3,4,41,2,2,40,1,1,30,1,2,34,2,3,40,1,1,40,1,2,3,15,15,0,7,7,0,2,3,37.64705882
31,3,4,31,2,2,30,1,1,30,1,2,30,2,3,35,1,1,30,1,2,3,15,15,0,7,7,0,2,3,32.64705882
20,4,4,31,2,2,30,1,1,30,2,2,25,4,3,40,1,1,35,1,2,4,15,8,7,7,5,2,2,3,27.90909091
35,1,4,48,2,2,40,1,1,42,3,2,35,1,3,30,1,1,37,4,2,3,15,15,0,7,7,0,2,3,38.8
30,1,4,35,1,2,45,1,1,35,1,2,40,1,3,35,1,1,45,1,2,0,15,15,0,7,7,0,1,1,35.82352941
30,1,4,35,1,2,40,1,1,35,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,35.70588235
35,1,4,35,1,2,40,1,1,35,1,2,40,1,3,40,1,1,45,1,2,0,15,15,0,7,7,0,1,1,38.17647059
30,1,4,30,1,2,30,1,1,30,1,2,30,1,3,35,1,1,35,1,2,0,15,15,0,7,7,0,1,1,33.05882353
15,4,4,30,1,2,30,2,1,40,1,2,15,4,3,35,2,1,24,4,2,5,15,6,9,7,4,3,2,3,31.75
26,3,4,30,1,2,40,1,1,30,1,2,28,4,3,40,1,1,35,1,2,2,15,8,7,7,5,2,2,3,35.27272727
20,1,4,20,1,2,15,1,1,20,1,2,15,1,3,35,1,1,35,1,2,0,15,3,12,7,2,5,2,3,0
30,1,4,30,1,2,45,1,1,30,1,2,35,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,36.64705882
30,3,4,40,1,2,35,1,1,40,1,2,32,2,3,35,1,1,35,1,2,2,15,15,0,7,7,0,2,3,33.82352941
33,2,4,45,1,2,40,1,1,45,1,2,43,2,3,45,1,1,35,1,2,2,15,15,0,7,7,0,1,1,36.58823529
30,1,4,40,1,2,30,1,1,45,1,2,33,2,3,45,1,1,35,1,2,1,15,15,0,7,7,0,1,1,22.17647059
37,2,4,35,1,2,40,1,1,45,1,2,35,1,3,45,1,1,35,1,2,1,15,15,0,7,7,0,1,1,37.29411765
30,3,4,40,1,2,35,1,1,45,1,2,34,3,3,35,1,1,35,1,2,2,15,15,0,7,7,0,2,3,35.94117647
32,3,4,30,1,2,35,1,1,45,1,2,34,3,3,40,1,1,35,1,2,2,15,15,0,7,7,0,2,3,35.17647059
30,1,4,45,1,2,40,1,1,45,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,0
15,1,4,45,1,2,40,1,1,45,1,2,20,1,3,45,1,1,40,1,2,0,15,8,7,7,5,2,1,1,8.625
30,2,4,40,1,2,45,1,1,35,1,2,35,2,3,40,1,1,40,1,2,2,15,15,0,7,7,0,1,1,32.58823529
30,1,4,20,1,2,15,1,1,20,1,2,15,1,3,30,1,1,35,1,2,0,15,7,8,7,3,4,2,3,0
39,2,4,40,1,2,40,1,1,45,1,2,30,1,3,40,1,1,40,1,2,1,15,15,0,7,7,0,1,1,38.64705882
30,1,4,30,1,2,40,1,1,30,1,2,30,1,3,25,1,1,35,1,2,0,15,14,1,7,6,1,1,1,0
32,2,4,40,1,2,30,1,1,40,1,2,30,1,3,40,1,1,40,1,2,1,15,15,0,7,7,0,1,1,36
45,1,4,40,1,2,40,1,1,45,1,2,35,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,43.05882353
41,3,4,40,1,2,30,1,1,40,1,2,30,1,3,40,1,1,40,1,2,1,15,15,0,7,7,0,2,3,34.41176471
15,2,4,15,2,2,20,2,1,15,2,2,15,2,3,15,1,1,15,1,2,5,15,0,15,7,0,7,2,3,0
30,1,4,40,1,2,45,1,1,45,1,2,30,1,3,40,1,1,30,1,2,0,15,15,0,7,7,0,1,1,34.70588235
45,1,4,40,1,2,40,1,1,45,1,2,40,1,3,45,1,1,40,1,2,0,15,15,0,7,7,0,1,1,44.58823529
30,1,4,35,1,2,40,1,1,35,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,34.94117647
24,4,4,35,2,2,30,2,1,40,1,2,30,4,3,15,4,1,38,2,2,6,15,10,5,7,5,2,2,3,32.45454545
31,3,4,35,1,2,35,1,1,35,1,2,21,4,3,45,1,1,44,2,2,3,15,12,3,7,6,1,2,3,24.07142857
23,3,4,15,2,2,30,2,1,23,3,2,24,3,3,15,1,1,15,3,2,6,15,1,14,7,1,6,2,3,22
30,2,4,40,1,2,35,1,1,40,1,2,30,1,3,35,1,1,30,1,2,1,15,15,0,7,7,0,1,1,32.47058824
35,2,4,40,1,2,40,1,1,40,1,2,37,2,3,35,1,1,35,1,2,2,15,15,0,7,7,0,1,1,34.52941176
30,1,4,45,1,2,30,1,1,40,1,2,30,1,3,45,1,1,40,1,2,0,15,15,0,7,7,0,1,1,39.47058824
15,2,4,30,1,2,35,1,1,40,1,2,25,2,3,25,2,1,15,2,2,4,15,5,10,7,3,4,2,3,0
32,2,4,40,1,2,40,1,1,45,1,2,40,2,3,45,1,1,35,1,2,2,15,15,0,7,7,0,1,1,36.70588235
30,2,4,30,1,2,36,2,1,35,1,2,34,2,3,40,1,1,42,2,2,4,15,15,0,7,7,0,1,1,34.82352941
30,2,4,40,1,2,30,1,1,35,1,2,30,1,3,35,1,1,30,1,2,1,15,15,0,7,7,0,1,1,34.58823529
34,3,4,35,1,2,35,1,1,40,1,2,34,4,3,40,1,1,30,1,2,2,15,15,0,7,7,0,2,3,32.17647059
30,1,4,40,1,2,35,1,1,40,1,2,30,1,3,40,1,1,40,1,2,0,15,15,0,7,7,0,1,1,35.52941176
30,4,4,35,1,2,30,1,1,40,1,2,36,4,3,35,1,1,30,1,2,2,15,15,0,7,7,0,2,3,34.29411765
