NOTA_DIFERENCIAL,VECES_DIFERENCIAL,CREDITOS_DIFERENCIAL,NOTA_PROG_BASICA,VECES_PROG_BASICA,CREDITOS_PROG_BASICA,NOTA_CATEDRA_FJC,VECES_CATEDRA_FJC,CREDITOS_CATEDRA_FJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEMINARIO,VECES_SEMINARIO,CREDITOS_SEMINARIO,NOTA_CATEDRA_DEM,VECES_CATEDRA_DEM,CREDITOS_CATEDRA_DEM,NOTA_CATEDRA_CON,VECES_CATEDRA_CON,CREDITOS_CATEDRA_CON,NOTA_LOGICA,VECES_LOGICA,CREDITOS_LOGICA,NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,PROMEDIO_UNO,CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,RENDIMIENTO_1
30,1,4,36,1,3,36,1,1,30,1,2,43,1,1,39,1,1,39,1,1,31,1,3,37,1,2,34,0,18,18,0,9,9,0,1,2
34,1,4,45,1,3,43,1,1,30,1,2,39,1,1,33,1,1,45,1,1,40,1,3,49,1,2,39.38888889,0,18,18,0,9,9,0,1,2
31,1,4,35,1,3,37,1,1,35,1,2,43,1,1,33,1,1,38,1,1,27,2,3,0,0,0,27.94736842,1,19,13,6,9,7,2,2,1
5.25,4,4,6.75,4,3,8.75,4,1,32,1,2,19.5,2,1,30,1,1,35,1,1,37,1,3,0,0,0,7.548780488,10,41,7,34,18,4,14,2,1
30,1,4,43,1,3,32,1,1,34,1,2,40,1,1,34,1,1,39,1,1,38,1,3,38,1,2,36.22222222,0,18,18,0,9,9,0,1,2
17,1,4,8,1,3,0,1,1,0,1,2,0,1,1,0,0,0,14,1,1,8,1,3,0,0,0,8.666666667,0,15,0,15,7,0,7,2,1
30,1,4,36,1,3,10,2,1,35.5,2,2,21,2,1,30,1,1,39,1,1,36,1,3,0,0,0,25.35,3,20,14,6,11,6,5,2,1
14,1,4,23,1,3,38,1,1,29,1,2,11,1,1,26,1,1,39,1,1,38,1,3,0,0,0,25.6875,0,16,5,11,8,3,5,2,1
0,0,0,37,1,3,39,1,1,37,1,2,0,0,0,36,1,1,40,1,1,33,1,3,0,0,0,36.27272727,0,11,11,0,6,6,0,1,2
35,1,4,42,1,3,41,1,1,38,1,2,35.5,2,1,47,1,1,40,1,1,36,1,3,4,1,2,32.71052632,1,19,16,3,10,8,2,1,2
13,2,4,40,1,3,44,1,1,36,1,2,0,0,0,17,2,1,43,1,1,35,1,3,0,0,0,22.65,2,20,10,10,9,5,4,2,1
0,0,0,3,1,3,30,1,1,1,1,2,0,1,1,4,1,1,30,1,1,0,1,3,0,0,0,6.25,0,12,2,10,7,2,5,2,1
10,1,4,18,1,3,15,1,1,30,1,2,9,1,1,16,1,1,20,1,1,39,1,3,0,0,0,20.6875,0,16,5,11,8,2,6,2,1
11,3,4,35,1,3,11,3,1,33,1,2,0,3,1,25,4,1,32,1,1,35,1,3,0,0,0,12.51612903,9,31,9,22,17,4,13,2,1
14,2,4,36,1,3,35,1,1,36,1,2,34,1,1,31,1,1,37,1,1,39,1,3,0,0,0,24.5,1,20,12,8,9,7,2,2,1
22,2,4,42,1,3,37,1,1,40,1,2,17,2,1,33,1,1,42,1,1,35,1,3,0,0,0,25.14285714,2,21,11,10,10,6,4,2,1
28.5,2,4,13.66666667,3,3,32,1,1,50,1,2,30,1,1,30,1,1,38,1,1,39,1,3,0,0,0,19.30769231,3,26,9,17,11,6,5,2,1
5,1,4,37,1,3,31,1,1,7,1,2,0,1,1,18.5,2,1,38,1,1,33,1,3,0,0,0,19.5,1,17,8,9,9,4,5,2,1
26,1,4,34,1,3,31,1,1,33,1,2,32,1,1,24,2,1,37,1,1,0,0,0,0,0,0,28.28571429,1,14,8,6,8,5,3,2,1
5,1,4,10,1,3,4,1,1,16,1,2,6,1,1,5,1,1,3,1,1,0,1,3,0,0,0,6.25,0,16,0,16,8,0,8,2,1
30,1,4,38,1,3,41,1,1,35,1,2,37,1,1,38,1,1,43,1,1,33,1,3,48,1,2,36.55555556,0,18,18,0,9,9,0,1,2
30,1,4,34,1,3,39,1,1,36,1,2,36,1,1,31,1,1,41,1,1,35,1,3,42,1,2,35,0,18,18,0,9,9,0,1,2
37,1,4,34,1,3,34,1,1,38,1,2,38,1,1,32,1,1,40,1,1,38,1,3,18,1,2,34.44444444,0,18,16,2,9,8,1,1,2
30,1,4,34,1,3,39,1,1,34,1,2,32,1,1,33,1,1,39,1,1,37,1,3,0,0,0,34,0,16,16,0,8,8,0,1,2
4,1,4,10,1,3,12,1,1,28,1,2,7,1,1,9,1,1,23,1,1,34,1,3,0,0,0,15.9375,0,16,3,13,8,1,7,2,1
6,1,4,15,1,3,17,1,1,23,1,2,0,1,1,18,1,1,38,1,1,24,1,3,0,0,0,16.25,0,16,1,15,8,1,7,2,1
30,1,4,30,1,3,38,1,1,32,1,2,31,1,1,19,2,1,41,1,1,38,1,3,0,0,0,30.41176471,1,17,15,2,9,7,2,2,2
18.5,2,4,36,1,3,33,1,1,35,1,2,0,1,1,34,1,1,35,1,1,30,1,3,0,0,0,22.2,1,20,11,9,9,6,3,2,1
36,1,4,33,1,3,41,1,1,41,1,2,43,1,1,37,1,1,42,1,1,42,1,3,33,1,2,37.77777778,0,18,18,0,9,9,0,1,2
25.66666667,3,4,34,1,3,38,1,1,36,1,2,35,1,1,34,1,1,39,1,1,37,1,3,50,1,2,24.37179487,2,26,14,12,11,8,3,2,1
10,1,4,22,1,3,25,1,1,34,1,2,12,1,1,24,1,1,41,1,1,33,1,3,0,0,0,23.4375,0,16,6,10,8,3,5,2,1
26,2,4,38,1,3,34,1,1,30,1,2,40,1,1,30,1,1,42,1,1,36,1,3,42,1,2,28,1,22,14,8,10,8,2,2,1
42,1,4,31,1,3,39,1,1,44,1,2,40,1,1,29.5,2,1,40,1,1,37,1,3,0,0,0,35.79411765,1,17,15,2,9,7,2,1,2
35,1,4,34,1,3,40,1,1,42,1,2,50,1,1,36,1,1,43,1,1,40,1,3,0,1,2,34.16666667,0,18,16,2,9,8,1,1,2
31,1,4,33,1,3,36,1,1,40,1,2,42,1,1,34,1,1,40,1,1,38,1,3,0,0,0,35.5625,0,16,16,0,8,8,0,1,2
7,1,4,22,1,3,14.5,2,1,34,1,2,0,0,0,30,1,1,31,1,1,36,1,3,0,0,0,21.59375,1,16,7,9,8,4,4,2,1
6,1,4,35,1,3,37,1,1,39,1,2,37,1,1,35,1,1,41,1,1,32,1,3,0,0,0,28.3125,0,16,12,4,8,7,1,2,1
30,1,4,34,1,3,46,1,1,43,1,2,42,1,1,33,1,1,40,1,1,39,1,3,6,1,2,33.22222222,0,18,16,2,9,8,1,1,2
34,1,4,32,1,3,39,1,1,37,1,2,38,1,1,34,1,1,42,1,1,33,1,3,40,1,2,35.44444444,0,18,18,0,9,9,0,1,2
11,1,4,18,1,3,16,1,1,30,1,2,11,1,1,23,1,1,30,1,1,42,1,3,0,0,0,22.75,0,16,6,10,8,3,5,2,1
34,1,4,37,1,3,37,1,1,40,1,2,30,1,1,37,1,1,37,1,1,37,1,3,32,1,2,35.72222222,0,18,18,0,9,9,0,1,2
34,1,4,41,1,3,45,1,1,46,1,2,43,1,1,41,1,1,43,1,1,37,1,3,1,1,2,35.33333333,0,18,16,2,9,8,1,1,2
28.5,2,4,31,1,3,34,1,1,41,1,2,40,1,1,31,1,1,43,1,1,34,1,3,7,1,2,25.13636364,1,22,12,10,10,7,3,2,1
4,1,4,30,1,3,42,1,1,31,1,2,0,2,1,33,1,1,39,1,1,31,1,3,0,0,0,22.05882353,1,17,11,6,9,6,3,2,1
33,2,4,33,1,3,41,2,1,50,1,2,44,1,1,39,1,1,46,1,1,36,1,3,43,1,2,30.2173913,2,23,18,5,11,9,2,2,2
7.5,2,4,30,1,3,33,1,1,7,2,2,43,1,1,5.5,2,1,41,1,1,32,1,3,0,0,0,15.32608696,3,23,9,14,11,5,6,2,1
22,2,4,26.5,2,3,22,2,1,40,1,2,47,1,1,30,2,1,37,2,1,40,1,3,0,0,0,19.36538462,5,26,8,18,13,5,8,2,1
8,2,4,6,2,3,30,1,1,5,2,2,46,1,1,8,1,1,4,2,1,32,1,3,0,0,0,9.384615385,4,26,5,21,12,3,9,2,1
22.5,2,4,35.5,2,3,40,1,1,24.5,2,2,45,1,1,29.5,2,1,45,1,1,35,1,3,0,0,0,19.61538462,4,26,9,17,12,5,7,2,1
26.5,2,4,33,1,3,23.66666667,3,1,30,1,2,43,1,1,25,2,1,27,3,1,36,1,3,0,0,0,19.66666667,6,25,9,16,14,4,10,2,1
28.5,2,4,37,1,3,47,1,1,39,1,2,47,1,1,42,1,1,47,1,1,42,1,3,43,1,2,31.72727273,1,22,14,8,10,8,2,2,2
3,1,4,6,1,3,6,1,1,4,1,2,46,1,1,0,1,1,0,1,1,0,1,3,0,0,0,5.625,0,16,1,15,8,1,7,2,1
28,2,4,30,1,3,34,1,1,36,1,2,46,1,1,34,1,1,38,1,1,36,1,3,40,1,2,27.90909091,1,22,14,8,10,8,2,2,1
25,3,4,32,1,3,30,1,1,30,1,2,46,1,1,30,1,1,41,1,1,38,1,3,0,0,0,21.54166667,2,24,12,12,10,7,3,2,1
13,2,4,38,1,3,10,2,1,9.5,2,2,46,1,1,2,2,1,11.5,2,1,36,1,3,0,0,0,14.5,5,25,7,18,13,3,10,2,1
28.5,2,4,32,1,3,40,1,1,36,1,2,46,1,1,35,1,1,37,1,1,40,1,3,40,1,2,29.09090909,1,22,14,8,10,8,2,2,1
3,1,4,3,1,3,8,1,1,4,1,2,48,1,1,0,1,1,0,1,1,0,1,3,0,0,0,5.3125,0,16,1,15,8,1,7,2,1
34,1,4,39,1,3,40,1,1,30,1,2,46,1,1,32,1,1,33,1,1,42,1,3,41,1,2,37.33333333,0,18,18,0,9,9,0,1,2
46,1,4,43,1,3,43,1,1,42,1,2,50,1,1,44,1,1,43,1,1,43,1,3,0,0,0,44.125,0,16,16,0,8,8,0,1,3
24,3,4,38,1,3,41,1,1,36,1,2,47,1,1,32,1,1,46,1,1,42,1,3,0,0,0,23.91666667,2,24,12,12,10,7,3,2,1
28.5,2,4,31,1,3,33,1,1,33,1,2,44,1,1,31,1,1,37,1,1,42,1,3,45,1,2,28.81818182,1,22,14,8,10,8,2,2,1
23.5,2,4,36,1,3,39,1,1,35,1,2,47,1,1,30,1,1,42,1,1,32,1,3,0,0,0,26.3,1,20,12,8,9,7,2,2,1
30,1,4,33,1,3,31,1,1,36,1,2,46,1,1,34,1,1,43,1,1,32,1,3,43,1,2,34.83333333,0,18,18,0,9,9,0,1,2
33,1,4,43,1,3,42,1,1,43,1,2,47,1,1,30,1,1,45,1,1,36,1,3,22,1,2,36.83333333,0,18,16,2,9,8,1,1,2
9,1,4,16,1,3,14,1,1,7,1,2,47,1,1,8,1,1,6,1,1,14,1,3,0,0,0,13.4375,0,16,1,15,8,1,7,2,1
26.33333333,3,4,30,1,3,36,1,1,40,1,2,46,1,1,35,1,1,36,1,1,40,1,3,36,1,2,23.85897436,2,26,14,12,11,8,3,2,1
1,1,4,0,1,3,3,1,1,0,1,2,46,1,1,0,1,1,0,0,0,0,1,3,0,0,0,3.533333333,0,15,1,14,7,1,6,2,1
24.5,2,4,50,1,3,37,1,1,33,1,2,45,1,1,30,1,1,41,1,1,40,1,3,0,0,0,29.35,1,20,12,8,9,7,2,2,1
21,3,4,43,1,3,33,1,1,36,1,2,43,1,1,31,1,1,38,1,1,41,1,3,0,0,0,23.04166667,2,24,12,12,10,7,3,2,1
27.66666667,3,4,31,2,3,42,1,1,49,1,2,47,1,1,40,1,1,32,1,1,43,1,3,0,0,0,21.91358025,3,27,12,15,11,7,4,2,1
25,2,4,45,1,3,33,1,1,27.5,2,2,48,1,1,31.5,2,1,37,1,1,38,1,3,38,1,2,25.18,3,25,12,13,12,7,5,2,1
25,3,4,35,1,3,39,1,1,44,1,2,47,1,1,38,1,1,44,1,1,42,1,3,0,0,0,24.45833333,2,24,12,12,10,7,3,2,1
23,3,4,36,1,3,33,1,1,30,1,2,49,1,1,31,1,1,30,2,1,42,1,3,0,0,0,21.16,3,25,12,13,11,7,4,2,1
9.5,2,4,9.5,2,3,36,1,1,30,1,2,45,1,1,2,2,1,34,1,1,38,1,3,0,0,0,14.89583333,3,24,8,16,11,5,6,2,1
30,1,4,43,1,3,35,1,1,40,1,2,49,1,1,33,1,1,44,1,1,41,1,3,32,1,2,37.61111111,0,18,18,0,9,9,0,1,2
12.5,2,4,43,1,3,35,1,1,32,1,2,46,1,1,30,1,1,35,1,1,41,1,3,0,0,0,25.6,1,20,12,8,9,7,2,2,1
