CAR_CINCO,NCC_CINCO,NCA_CINCO,NCP_CINCO,NAC_CINCO,NAA_CINCO,NAP_CINCO,EPA_CINCO,ESTADO CINCO,PROMEDIO_SEIS,NOTA_ECO_UNO,VECES_ECO_UNO,CREDITOS_ECO_UNO,NOTA_ME,VECES_ME,CREDITOS_ME,NOTA_EST,VECES_EST,CREDITOS_EST,NOTA_AGEO,VECES_AGEO,CREDITOS_AGEO,NOTA_BD,VECES_BD,CREDITOS_BD,NOTA_CARTO,VECES_CARTO,CREDITOS_CARTO,NOTAS_SISC,VECES_SISC,CREDITOS_SISC
0,18,18,0,7,7,0,1,1,41.05882353,43,1,2,35,1,2,41,1,2,35,1,3,34,1,3,48,1,3,37,1,3
1,18,18,0,7,7,0,1,1,39.41176471,39,2,2,33,1,2,37,1,2,39,1,3,30,1,3,36,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,36.58823529,36,1,2,34,1,2,30,1,2,36,1,3,30,2,3,33,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.70588235,41,1,2,39,1,2,44,1,2,41,1,3,34,1,3,41,1,3,30,1,3
2,18,18,0,7,7,0,1,1,38.41176471,44,1,2,41,1,2,34,1,2,37,2,3,35,2,3,36,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,44.64705882,48,1,2,41,1,2,45,1,2,40,1,3,44,1,3,50,1,3,38,1,3
0,18,18,0,7,7,0,1,1,40.70588235,42,1,2,30,1,2,42,1,2,36,1,3,40,1,3,42,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.23529412,44,1,2,41,2,2,38,1,2,31,1,3,32,1,3,47,1,3,35,1,3
0,0,0,0,0,0,0,0,2,43,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,34.23529412,42,1,2,31,1,2,39,1,2,32,1,3,31,1,3,39,1,3,31,1,3
0,18,18,0,7,7,0,1,1,39.41176471,36,1,2,41,1,2,45,1,2,35,1,3,38,1,3,42,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.94117647,45,1,2,36,1,2,37,1,2,31,1,3,43,1,3,39,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,39.17647059,34,1,2,32,1,2,43,1,2,40,2,3,32,2,3,43,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.23529412,46,1,2,30,1,2,31,1,2,34,1,3,35,1,3,43,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.88235294,44,1,2,30,1,2,42,1,2,34,1,3,38,1,3,46,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,38,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
4,18,18,0,7,7,0,1,1,39.64705882,40,2,2,46,2,2,42,2,2,31,1,3,37,2,3,37,1,3,32,1,3
0,18,18,0,7,7,0,1,1,38.52941176,38,1,2,34,1,2,46,1,2,34,1,3,42,1,3,45,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.82352941,33,1,2,30,1,2,39,1,2,30,1,3,33,1,3,37,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,35,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.11764706,34,1,2,43,1,2,42,1,2,41,1,3,38,1,3,42,1,3,38,1,3
1,18,18,0,7,7,0,1,1,39.17647059,39,1,2,40,1,2,39,1,2,33,2,3,41,1,3,39,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,44,44,1,2,39,1,2,45,1,2,32,1,3,44,1,3,45,1,3,35,1,3
0,18,18,0,7,7,0,1,1,39.76470588,46,1,2,41,1,2,36,1,2,38,1,3,38,1,3,38,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,35.35714286,45,1,2,34,2,2,31,1,2,31,1,3,30,1,3,32,1,3,31,1,3
1,18,18,0,7,7,0,1,1,40.82352941,44,1,2,41,1,2,47,1,2,44,2,3,43,1,3,46,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.35294118,34,1,2,38,1,2,39,1,2,33,1,3,31,1,3,35,1,3,34,2,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.94117647,43,1,2,35,1,2,46,1,2,35,1,3,35,1,3,47,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,36.82352941,39,1,2,36,2,2,43,1,2,39,1,3,32,1,3,43,1,3,30,1,3
1,18,18,0,7,7,0,1,1,40.11764706,34,1,2,32,1,2,44,1,2,42,2,3,40,1,3,49,1,3,36,1,3
0,18,18,0,7,7,0,1,1,37.64705882,44,1,2,37,1,2,40,1,2,35,1,3,30,1,3,42,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.94117647,43,1,2,39,2,2,36,1,2,30,1,3,33,1,3,43,1,3,30,1,3
2,18,18,0,7,7,0,1,1,40.58823529,45,2,2,32,2,2,39,1,2,39,1,3,39,1,3,43,1,3,30,1,3
2,18,18,0,7,7,0,1,1,39.76470588,39,1,2,36,2,2,38,1,2,33,2,3,31,1,3,40,1,3,31,1,3
2,18,18,0,7,7,0,1,1,38.23529412,32,2,2,31,2,2,34,1,2,33,1,3,34,1,3,41,1,3,38,1,3
5,18,18,0,7,7,0,1,1,37.23529412,36,2,2,34,2,2,31,1,2,37,2,3,34,2,3,40,2,3,40,1,3
2,18,18,0,7,7,0,2,3,40,40,3,2,30,3,2,45,1,2,30,1,3,34,1,3,39,1,3,34,1,3
1,18,18,0,7,7,0,1,1,36.27272727,35,1,2,37,2,2,30,1,2,30,1,3,34,1,3,32,1,3,35,1,3
0,18,18,0,7,7,0,1,1,40.76470588,41,1,2,38,1,2,38,1,2,33,1,3,41,1,3,45,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,7,11,3,3,4,2,3,34.66666667,36,2,2,0,0,2,33,1,2,0,0,3,35,2,3,0,0,3,0,0,3
0,18,6,12,2,2,5,2,3,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,32,1,3,0,0,3
0,18,18,0,7,7,0,1,1,38.05882353,36,1,2,37,1,2,30,1,2,40,1,3,30,1,3,39,1,3,34,1,3
0,18,18,0,7,7,0,1,1,37.05882353,41,1,2,32,1,2,40,1,2,40,1,3,36,1,3,44,1,3,30,1,3
1,18,18,0,7,7,0,1,1,38.29411765,46,1,2,37,1,2,37,1,2,30,2,3,41,1,3,46,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,6,12,3,2,5,2,3,38,0,0,2,0,0,2,0,0,2,0,0,3,35,1,3,32,1,3,26,1,3
2,18,18,0,7,7,0,2,3,35.64705882,41,1,2,30,3,2,41,2,2,30,1,3,32,1,3,39,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,35.47058824,40,1,2,42,1,2,34,1,2,32,1,3,30,1,3,42,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.29411765,38,1,2,38,2,2,43,1,2,35,1,3,42,1,3,40,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,44.17647059,44,1,2,43,1,2,42,1,2,42,1,3,38,1,3,38,1,3,38,1,3
0,18,11,7,5,4,3,2,3,40.33333333,19,1,2,0,0,2,35,1,2,0,0,3,34,1,3,33,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,2,3,35.82352941,40,1,2,34,3,2,47,1,2,32,2,3,30,1,3,30,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,46,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.11764706,49,1,2,33,1,2,42,2,2,39,1,3,38,1,3,40,1,3,32,1,3
1,18,18,0,7,7,0,2,3,39.1875,38,1,2,33,3,2,36,1,2,31,1,3,30,1,3,37,1,3,38,1,3
0,0,0,0,0,0,0,0,2,21,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,40.58823529,42,2,2,42,1,2,42,1,2,30,1,3,39,1,3,31,1,3,31,1,3
0,18,18,0,7,7,0,1,1,41,37,1,2,31,1,2,32,1,2,35,1,3,42,1,3,42,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,37.05882353,39,1,2,30,2,2,35,1,2,34,1,3,30,1,3,36,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.58823529,34,1,2,36,1,2,46,1,2,34,1,3,42,1,3,42,1,3,35,1,3
0,18,18,0,7,7,0,1,1,40.17647059,40,1,2,32,1,2,46,1,2,38,1,3,39,1,3,43,1,3,41,1,3
0,18,18,0,7,7,0,1,1,37.47058824,42,1,2,33,1,2,46,1,2,35,1,3,33,1,3,39,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,7,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.23529412,35,1,2,41,1,2,34,1,2,35,1,3,30,1,3,42,1,3,31,1,3
0,18,18,0,7,7,0,1,1,39.70588235,40,1,2,38,1,2,45,1,2,34,1,3,33,1,3,44,1,3,42,1,3
3,18,18,0,7,7,0,2,3,31.3125,31,1,2,33,3,2,32,2,2,35,2,3,30,1,3,38,1,3,35,1,3
0,0,0,0,0,0,0,0,2,7,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,37.11764706,44,1,2,31,1,2,37,1,2,33,1,3,37,1,3,45,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.17647059,35,1,2,30,1,2,32,1,2,32,1,3,33,1,3,41,1,3,40,1,3
0,18,18,0,7,7,0,1,1,37,45,1,2,30,1,2,30,1,2,40,1,3,40,1,3,39,1,3,36,1,3
0,18,18,0,7,7,0,1,1,38.88235294,41,1,2,35,1,2,46,1,2,32,1,3,37,1,3,44,1,3,42,1,3
0,18,18,0,7,7,0,1,1,39.52941176,41,1,2,40,1,2,46,1,2,37,1,3,31,1,3,44,1,3,42,1,3
1,18,18,0,7,7,0,2,3,41,48,1,2,30,4,2,43,1,2,32,1,3,31,1,3,35,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,39.76470588,42,1,2,40,2,2,36,1,2,32,1,3,38,2,3,36,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.29411765,39,1,2,30,1,2,45,1,2,30,1,3,37,1,3,42,1,3,40,1,3
0,18,18,0,7,7,0,1,1,42.94117647,43,1,2,38,1,2,45,1,2,37,1,3,32,1,3,41,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.88235294,45,1,2,41,1,2,45,1,2,40,1,3,32,1,3,43,1,3,39,1,3
1,18,18,0,7,7,0,1,1,35,36,1,2,34,1,2,33,1,2,30,2,3,36,1,3,35,1,3,36,1,3
0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.29411765,45,1,2,30,1,2,46,1,2,41,2,3,30,1,3,32,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,35.53333333,38,1,2,32,1,2,33,2,2,30,1,3,34,1,3,37,1,3,39,2,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,11,7,5,4,3,2,3,40.90909091,42,1,2,0,0,2,21,1,2,0,0,3,32,1,3,35,1,3,34,1,3
1,18,18,0,7,7,0,1,1,37.35294118,40,2,2,39,1,2,43,1,2,30,1,3,30,1,3,35,1,3,39,1,3
0,18,18,0,7,7,0,1,1,40.64705882,39,1,2,34,1,2,42,1,2,34,1,3,38,1,3,43,1,3,40,1,3
2,18,18,0,7,7,0,2,3,34.41176471,38,1,2,30,3,2,30,1,2,38,2,3,31,1,3,33,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.70588235,38,1,2,33,1,2,42,1,2,30,1,3,30,1,3,39,1,3,40,1,3
0,18,18,0,7,7,0,1,1,41.64705882,43,1,2,38,1,2,42,1,2,42,1,3,39,1,3,41,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.17647059,41,2,2,40,1,2,45,1,2,31,1,3,40,1,3,38,1,3,30,1,3
2,18,18,0,7,7,0,2,3,37.70588235,46,2,2,31,4,2,35,1,2,30,1,3,30,1,3,42,1,3,31,1,3
1,18,18,0,7,7,0,1,1,39.88235294,46,1,2,33,1,2,33,1,2,32,2,3,36,1,3,38,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.82352941,32,1,2,40,1,2,43,1,2,30,2,3,36,1,3,46,1,3,36,1,3
1,18,18,0,7,7,0,1,1,34.88235294,33,1,2,39,2,2,32,1,2,37,1,3,35,1,3,40,1,3,36,1,3
0,18,18,0,7,7,0,1,1,37.70588235,38,1,2,33,1,2,45,1,2,30,1,3,30,1,3,36,1,3,31,1,3
1,18,18,0,7,7,0,1,1,39.23529412,44,1,2,31,1,2,36,1,2,32,2,3,30,1,3,33,1,3,33,1,3
2,18,18,0,7,7,0,2,3,37.64705882,30,1,2,35,3,2,39,1,2,34,2,3,30,1,3,35,1,3,33,1,3
0,0,0,0,0,0,0,0,2,27,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.76470588,45,1,2,37,1,2,45,1,2,34,1,3,35,1,3,41,1,3,38,1,3
0,0,0,0,0,0,0,0,2,19,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38,36,1,2,42,1,2,30,1,2,35,2,3,38,1,3,40,1,3,30,1,3
1,18,18,0,7,7,0,1,1,36.52941176,33,1,2,32,1,2,36,1,2,33,2,3,34,1,3,33,1,3,35,1,3
1,18,18,0,7,7,0,1,1,37.64705882,39,1,2,34,2,2,47,1,2,38,1,3,35,1,3,39,1,3,37,1,3
1,18,18,0,7,7,0,2,3,39.58333333,45,1,2,31,3,2,35,1,2,32,1,3,38,1,3,37,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,34,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.64705882,39,1,2,38,1,2,40,1,2,33,1,3,37,1,3,39,1,3,37,1,3
0,18,18,0,7,7,0,1,1,41.88235294,44,1,2,44,1,2,35,1,2,40,1,3,37,1,3,43,1,3,40,1,3
1,18,11,7,4,4,3,2,3,38,45,1,2,0,0,2,0,0,2,0,0,3,35,2,3,35,1,3,30,1,3
2,18,18,0,7,7,0,2,3,36.52941176,39,1,2,30,3,2,46,1,2,38,1,3,43,2,3,33,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,39,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.64705882,39,1,2,40,1,2,32,1,2,38,1,3,42,1,3,43,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.64705882,41,1,2,30,1,2,36,1,2,31,1,3,40,1,3,42,1,3,40,1,3
0,0,0,0,0,0,0,0,2,33,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.17647059,37,1,2,42,1,2,43,1,2,30,1,3,40,1,3,41,1,3,40,1,3
2,18,18,0,7,7,0,2,3,34.41176471,37,1,2,30,3,2,36,1,2,31,2,3,38,1,3,37,1,3,35,1,3
2,18,8,10,4,3,4,2,3,28.57142857,41,2,2,0,0,2,0,0,2,0,0,3,28,1,3,33,2,3,30,1,3
1,18,18,0,7,7,0,1,1,39,33,1,2,32,2,2,46,1,2,39,1,3,33,1,3,39,1,3,34,1,3
2,18,18,0,7,7,0,1,1,36,40,1,2,32,2,2,31,1,2,34,1,3,33,2,3,39,1,3,35,1,3
1,18,18,0,7,7,0,2,3,39.35714286,39,1,2,37,3,2,33,1,2,32,1,3,35,1,3,32,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,22.2,38,1,2,31,1,2,38,1,2,41,1,3,30,1,3,39,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,33,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,3,15,1,1,6,2,3,18.66666667,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,40,1,3,0,0,3
0,18,18,0,7,7,0,1,1,41.23529412,47,1,2,34,1,2,43,1,2,32,1,3,40,1,3,42,1,3,39,1,3
0,18,18,0,7,7,0,1,1,35.94117647,35,1,2,33,1,2,40,1,2,32,1,3,40,1,3,38,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,32.29411765,30,1,2,39,1,2,42,1,2,31,2,3,30,1,3,33,1,3,30,1,3
0,18,18,0,7,7,0,1,1,38.88235294,40,1,2,34,1,2,44,1,2,34,1,3,41,1,3,35,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,24,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.11764706,38,1,2,41,1,2,37,1,2,38,1,3,41,1,3,44,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,36.35294118,34,1,2,33,2,2,44,1,2,30,1,3,42,1,3,33,1,3,30,1,3
1,18,18,0,7,7,0,1,1,37.76470588,36,1,2,32,2,2,36,1,2,39,1,3,40,1,3,40,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.88235294,45,1,2,32,1,2,30,1,2,39,1,3,36,1,3,40,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.76470588,45,1,2,37,1,2,32,1,2,30,1,3,35,1,3,44,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,9,9,3,3,4,2,3,34,0,0,2,0,0,2,0,0,2,0,0,3,36,2,3,38,1,3,36,1,3
1,18,3,15,1,1,6,2,3,0,0,0,2,0,0,2,0,0,2,0,0,3,30,2,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,34.8,45,1,2,33,2,2,45,1,2,30,1,3,32,1,3,42,2,3,32,1,3
2,18,18,0,7,7,0,1,1,35.88235294,30,1,2,30,2,2,42,1,2,32,2,3,31,1,3,37,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,36.4,46,1,2,30,1,2,38,1,2,31,1,3,30,1,3,37,1,3,33,1,3
