NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_FIS_TRES,VECES_FIS_TRES,CREDITOS_FIS_TRES,NOTA_CCON,VECES_CCON,CREDITOS_CCON,NOTA_PROB,VECES_PROB,CREDITOS_PROB,NOTA_GEOGEO,VECES_GEOGEO,CREDITOS_GEOGEO,NOTA_PRII,VECES_PRII,CREDITOS_PRII,NOTA_GHF,VECES_GHF,CREDITOS_GHF,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,ESTADO CUATRO,PROMEDIO_CINCO
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
36,1,2,36,2,3,48,1,1,39,1,2,30,1,3,38,1,3,36,1,3,1,17,17,0,7,7,0,1,1,40.22222222
43,1,2,37,1,3,47,1,1,36,1,2,39,1,3,31,1,3,42,1,3,0,17,17,0,7,7,0,1,1,37.5
49,1,2,33,1,3,48,1,1,30,2,2,30,2,3,30,1,3,37,1,3,2,17,17,0,7,7,0,1,1,35.93333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,42,1,3,36,1,1,33,1,2,41,1,3,34,1,3,31,1,3,0,17,17,0,7,7,0,1,1,35.05555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
50,1,2,31,1,3,33,1,1,35,1,2,31,1,3,45,1,3,42,1,3,0,17,17,0,7,7,0,1,1,31.66666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
28,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,1,0,7,2,3,0
48,1,2,41,1,3,40,1,1,39,1,2,42,1,3,36,1,3,42,1,3,0,17,17,0,7,7,0,1,1,38.94444444
39,1,2,35,1,3,34,1,1,30,3,2,30,1,3,33,1,3,37,1,3,1,17,17,0,7,7,0,2,3,33.07692308
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
42,1,2,36,1,3,37,1,1,34,1,2,36,1,3,34,1,3,40,1,3,0,17,17,0,7,7,0,1,1,37.61111111
42,1,2,0,0,3,39,1,1,35,1,2,30,1,3,45,1,3,39,1,3,0,17,14,3,6,6,1,1,1,36.125
48,1,2,42,1,3,38,1,1,36,2,2,38,1,3,38,1,3,34,1,3,1,17,17,0,7,7,0,1,1,38.66666667
30,1,2,30,1,3,34,1,1,34,2,2,40,1,3,33,1,3,30,1,3,1,17,17,0,7,7,0,1,1,35.38461538
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,35,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
42,1,2,42,1,3,35,1,1,30,1,2,30,2,3,35,1,3,36,1,3,1,17,17,0,7,7,0,1,1,35.13333333
35,1,2,0,0,3,44,1,1,38,3,2,30,1,3,32,1,3,37,1,3,1,17,14,3,6,6,1,2,3,40.4
47,1,2,38,1,3,42,1,1,33,1,2,32,1,3,30,1,3,37,1,3,0,17,17,0,7,7,0,1,1,37.88888889
47,1,2,36,1,3,34,1,1,39,1,2,39,1,3,37,1,3,33,1,3,0,17,17,0,7,7,0,1,1,36.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,38,1,1,30,2,2,0,0,3,33,1,3,31,1,3,1,17,9,8,5,4,3,2,3,39
41,1,2,47,1,3,39,1,1,42,1,2,43,1,3,38,1,3,46,1,3,0,17,17,0,7,7,0,1,1,39
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
42,1,2,0,0,3,39,1,1,30,1,2,0,1,3,0,0,3,0,0,3,0,17,5,12,4,3,4,2,3,28
0,0,2,0,0,3,5,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,2,0,7,2,3,0
0,0,2,0,0,3,45,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,42,1,1,0,0,2,0,0,3,0,0,3,24,1,3,0,17,1,16,3,1,6,2,3,0
36,1,2,0,0,3,38,1,1,0,0,2,44,1,3,36,2,3,38,2,3,2,17,12,5,5,5,2,1,1,47
41,1,2,34,1,3,38,1,1,33,1,2,31,1,3,34,1,3,38,1,3,0,17,17,0,7,7,0,1,1,30.875
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
41,1,2,0,0,3,47,1,1,37,1,2,30,1,3,40,1,3,40,1,3,0,17,14,3,6,6,1,1,1,30.375
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,31,1,3,32,1,1,33,1,2,34,1,3,33,1,3,40,1,3,0,17,15,2,7,6,1,1,1,35.88888889
43,1,2,42,1,3,46,1,1,41,1,2,35,1,3,31,1,3,42,1,3,0,17,17,0,7,7,0,1,1,39.38888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
49,1,2,38,1,3,40,1,1,44,1,2,38,1,3,46,1,3,42,1,3,0,17,17,0,7,7,0,1,1,37.27777778
0,0,2,0,0,3,30,1,1,30,1,2,30,2,3,30,1,3,34,1,3,1,17,12,5,6,5,2,1,1,34
37,1,2,0,0,3,0,1,1,0,0,2,0,0,3,6,2,3,35,1,3,1,17,5,12,4,2,5,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,38,1,3,44,1,1,32,1,2,35,1,3,40,1,3,34,1,3,0,17,17,0,7,7,0,1,1,36.88888889
43,1,2,42,1,3,43,1,1,36,1,2,35,1,3,45,1,3,43,1,3,0,17,17,0,7,7,0,1,1,37.94444444
0,0,2,0,0,3,34,1,1,0,0,2,0,0,3,41,1,3,26,1,3,0,17,4,13,4,2,5,2,3,0
45,1,2,30,1,3,35,1,1,34,2,2,35,2,3,30,1,3,33,1,3,2,17,17,0,7,7,0,1,1,29.72222222
0,0,2,0,0,3,35,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
41,1,2,40,2,3,33,1,1,37,1,2,38,1,3,40,1,3,39,1,3,1,17,17,0,7,7,0,1,1,33.66666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,30,1,3,38,1,1,30,1,2,32,1,3,36,1,3,36,1,3,0,17,15,2,7,6,1,1,1,32
39,1,2,0,0,3,39,2,1,0,0,2,0,0,3,36,3,3,35,2,3,3,17,9,8,4,4,3,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
37,3,2,0,0,3,32,3,1,0,0,2,0,1,3,0,0,3,0,0,3,2,17,3,14,3,2,5,2,3,31
48,1,2,0,0,3,39,1,1,33,1,2,30,1,3,30,1,3,40,1,3,0,17,14,3,6,6,1,1,1,34.625
45,1,2,0,0,3,35,1,1,39,1,2,40,1,3,45,1,3,38,1,3,0,17,14,3,6,6,1,1,1,33.375
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
48,1,2,41,1,3,43,1,1,42,1,2,39,1,3,34,1,3,44,1,3,0,17,17,0,7,7,0,1,1,39.44444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,39,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,41,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,21,2,1,0,0,2,0,0,3,0,0,3,0,0,3,1,17,0,17,2,0,7,2,3,0
50,1,2,35,1,3,39,1,1,48,3,2,31,1,3,31,1,3,39,1,3,1,17,17,0,7,7,0,2,3,37.06666667
41,1,2,27,1,3,46,1,1,35,1,2,31,1,3,40,1,3,34,1,3,0,17,14,3,7,6,1,1,1,34.5
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,34,1,3,37,1,1,37,1,2,39,1,3,31,1,3,41,1,3,0,17,15,2,7,6,1,1,1,34.72222222
45,1,2,0,0,3,46,2,1,30,1,2,38,1,3,0,0,3,0,0,3,1,17,8,9,4,4,3,2,3,30
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,34,1,1,0,0,2,0,0,3,34,1,3,34,1,3,0,17,7,10,4,3,4,2,3,29.75
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,35,1,1,20,2,2,36,1,3,34,1,3,34,2,3,2,17,10,7,6,4,3,2,3,27.6
0,0,2,36,2,3,44,1,1,32,1,2,30,3,3,30,1,3,41,1,3,2,17,15,2,7,6,1,2,3,34.8
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
31,1,2,0,0,3,38,1,1,10,1,2,0,1,3,37,1,3,38,1,3,0,17,9,8,6,4,3,2,3,29
43,1,2,31,2,3,35,1,1,37,1,2,31,1,3,37,1,3,39,1,3,1,17,17,0,7,7,0,1,1,36.0625
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
41,1,2,31,1,3,40,1,1,30,1,2,33,2,3,39,1,3,41,1,3,1,17,17,0,7,7,0,1,1,36
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
49,1,2,0,0,3,41,1,1,34,3,2,30,1,3,30,1,3,40,1,3,1,17,14,3,6,6,1,2,3,38.27272727
49,1,2,39,1,3,47,1,1,37,1,2,35,1,3,46,1,3,43,1,3,0,17,17,0,7,7,0,1,1,35.55555556
49,1,2,38,1,3,47,1,1,31,1,2,39,1,3,46,1,3,44,1,3,0,17,17,0,7,7,0,1,1,36.27777778
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,47,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,24,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,2,0,7,2,3,0
40,1,2,0,0,3,48,1,1,30,2,2,30,2,3,39,1,3,31,1,3,2,17,14,3,6,6,1,1,1,32.18181818
0,0,2,0,0,3,0,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,38,1,3,35,1,1,33,1,2,31,1,3,30,1,3,37,1,3,0,17,17,0,7,7,0,1,1,32.5
0,0,2,0,0,3,36,1,1,31,1,2,41,2,3,30,1,3,34,1,3,1,17,12,5,6,5,2,1,1,32.6875
41,1,2,0,0,3,47,1,1,0,0,2,31,3,3,33,1,3,30,2,3,2,17,12,5,5,5,2,2,3,20.625
0,0,2,0,0,3,43,1,1,30,1,2,30,2,3,42,1,3,37,1,3,1,17,12,5,6,5,2,1,1,33.84615385
0,0,2,0,0,3,41,1,1,44,1,2,30,2,3,30,1,3,38,1,3,1,17,12,5,6,5,2,1,1,33.375
40,1,2,38,1,3,35,1,1,43,1,2,31,1,3,31,1,3,40,1,3,0,17,17,0,7,7,0,1,1,36
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,37,2,1,33,1,2,30,1,3,31,1,3,36,1,3,1,17,12,5,6,5,2,1,1,32
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,0,0,3,35,1,1,30,2,2,30,3,3,30,1,3,35,1,3,2,17,14,3,6,6,1,2,3,36.84615385
0,0,2,0,0,3,36,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
40,1,2,0,0,3,35,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,3,14,2,2,5,2,3,0
39,1,2,35,1,3,48,1,1,30,2,2,37,1,3,33,1,3,42,1,3,1,17,17,0,7,7,0,1,1,32.6
40,1,2,42,1,3,40,1,1,37,1,2,31,1,3,37,1,3,39,1,3,0,17,17,0,7,7,0,1,1,39.77777778
36,1,2,42,1,3,40,1,1,37,1,2,32,1,3,38,1,3,37,1,3,0,17,17,0,7,7,0,1,1,38.61111111
0,0,2,0,0,3,43,1,1,0,0,2,0,0,3,34,1,3,34,1,3,0,17,7,10,4,3,4,2,3,42.2
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,42,2,1,0,0,2,0,0,3,5,1,3,20,1,3,1,17,1,16,4,1,6,2,3,0
0,0,2,36,1,3,42,1,1,38,1,2,39,1,3,38,1,3,35,1,3,0,17,15,2,7,6,1,1,1,35.16666667
0,0,2,0,0,3,45,1,1,30,1,2,32,1,3,32,1,3,37,1,3,0,17,12,5,6,5,2,1,1,32.78571429
0,0,2,0,0,3,32,1,1,30,1,2,35,1,3,33,1,3,36,1,3,0,17,12,5,6,5,2,1,1,30.63636364
0,0,2,0,0,3,32,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
39,1,2,22,1,3,31,1,1,42,2,2,31,2,3,37,1,3,30,1,3,2,17,14,3,7,6,1,1,1,36.36363636
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
47,1,2,33,1,3,0,0,1,30,1,2,30,1,3,40,1,3,36,1,3,0,17,16,1,6,6,1,1,1,35.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,45,1,1,0,0,2,38,2,3,33,1,3,37,1,3,1,17,10,7,5,4,3,2,3,34.18181818
33,1,2,0,0,3,38,1,1,0,0,2,39,2,3,36,1,3,36,2,3,2,17,12,5,5,5,2,1,1,36.66666667
43,1,2,24,1,3,47,1,1,38,1,2,34,2,3,40,1,3,32,1,3,1,17,14,3,7,6,1,1,1,32.86666667
0,0,2,40,1,3,0,0,1,31,1,2,41,1,3,34,1,3,39,1,3,0,17,14,3,6,5,2,1,1,32.0625
0,0,2,0,0,3,0,0,1,39,1,2,38,1,3,41,1,3,38,1,3,0,17,11,6,5,4,3,2,3,38.71428571
27,1,2,0,0,3,37,1,1,34,1,2,33,2,3,33,1,3,36,1,3,1,17,12,5,6,5,2,1,1,34.61111111
32,1,2,0,0,3,34,1,1,26,1,2,30,1,3,30,1,3,30,1,3,0,17,12,5,6,5,2,1,1,38.33333333
36,1,2,42,1,3,44,1,1,46,1,2,37,1,3,45,1,3,44,1,3,0,17,17,0,7,7,0,1,1,38.38888889
0,0,2,0,0,3,0,0,1,0,0,2,8,1,3,0,0,3,0,0,3,0,17,0,17,2,0,7,2,3,0
48,1,2,30,1,3,41,1,1,36,2,2,35,1,3,33,1,3,38,1,3,1,17,17,0,7,7,0,1,1,35.61111111
34,1,2,0,0,3,33,1,1,0,0,2,0,1,3,30,1,3,32,1,3,0,17,9,8,5,4,3,2,3,0
43,1,2,0,0,3,42,1,1,41,2,2,30,2,3,34,1,3,41,1,3,2,17,14,3,6,6,1,1,1,39.45454545
34,1,2,0,0,3,33,1,1,18,1,2,30,1,3,34,1,3,34,1,3,0,17,12,5,6,5,2,1,1,37
47,1,2,0,0,3,37,1,1,32,1,2,30,1,3,37,1,3,41,1,3,0,17,14,3,6,6,1,1,1,32.83333333
32,1,2,26,1,3,45,1,1,31,1,2,33,1,3,35,1,3,38,1,3,0,17,14,3,7,6,1,1,1,36
41,1,2,0,0,3,38,1,1,30,1,2,30,1,3,34,1,3,38,1,3,0,17,14,3,6,6,1,1,1,38.2
34,1,2,0,0,3,30,1,1,20,1,2,30,2,3,30,1,3,33,1,3,1,17,12,5,6,5,2,1,1,36.18181818
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
30,1,2,0,0,3,32,1,1,0,0,2,37,1,3,31,1,3,34,2,3,1,17,12,5,5,5,2,1,1,34
45,1,2,36,1,3,45,1,1,34,1,2,34,1,3,38,1,3,40,1,3,0,17,17,0,7,7,0,1,1,37.77777778
25,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,1,0,7,2,3,0
36,1,2,33,1,3,33,1,1,32,1,2,38,1,3,38,1,3,36,1,3,0,17,17,0,7,7,0,1,1,30.11111111
41,1,2,35,1,3,35,1,1,32,1,2,35,2,3,33,1,3,37,1,3,1,17,17,0,7,7,0,1,1,32.46666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,24,1,3,0,0,1,28,1,2,42,1,3,36,1,3,38,1,3,0,17,9,8,6,3,4,2,3,33
45,1,2,0,0,3,39,1,1,34,2,2,32,1,3,34,1,3,32,1,3,1,17,14,3,6,6,1,1,1,38.07142857
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,31,2,1,31,1,2,30,2,3,0,0,3,0,0,3,2,17,6,11,4,3,4,2,3,30
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
44,1,2,38,1,3,37,1,1,46,1,2,41,1,3,40,1,3,41,1,3,0,17,17,0,7,7,0,1,1,40.11111111
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
37,1,2,0,0,3,36,1,1,41,1,2,38,2,3,41,1,3,40,1,3,1,17,14,3,6,6,1,1,1,33.4
35,1,2,25,1,3,32,1,1,31,1,2,30,1,3,41,1,3,39,1,3,0,17,14,3,7,6,1,1,1,34.61538462
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,40,1,3,47,1,1,42,3,2,33,1,3,30,1,3,36,1,3,1,17,15,2,7,6,1,2,3,36.6
43,1,2,0,0,3,37,1,1,21,1,2,0,0,3,36,1,3,39,1,3,0,17,9,8,5,4,3,2,3,0
46,1,2,0,0,3,37,1,1,25,1,2,30,1,3,34,1,3,35,1,3,0,17,12,5,6,5,2,1,1,32.66666667
0,0,2,34,1,3,40,1,1,47,1,2,38,1,3,34,1,3,40,1,3,0,17,15,2,7,6,1,1,1,40.05555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
44,1,2,0,0,3,32,1,1,0,0,2,0,0,3,0,0,3,21,1,3,0,17,3,14,3,2,5,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
36,1,2,0,0,3,0,0,1,32,1,2,41,1,3,25,1,3,0,0,3,0,17,7,10,4,3,4,2,3,40
44,1,2,28,1,3,34,1,1,34,2,2,37,1,3,41,1,3,40,1,3,1,17,14,3,7,6,1,1,1,35.66666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,33,1,1,22,1,2,30,3,3,34,1,3,31,1,3,1,17,10,7,6,4,3,2,3,39.46153846
40,1,2,0,0,3,31,1,1,0,0,2,42,2,3,38,2,3,0,0,3,2,17,9,8,4,4,3,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
42,1,2,0,0,3,46,1,1,0,0,2,43,1,3,36,1,3,37,1,3,0,17,12,5,5,5,2,1,1,35.45454545
39,1,2,0,0,3,36,2,1,0,0,2,30,2,3,0,0,3,24,1,3,2,17,6,11,4,3,4,2,3,34.6
42,1,2,38,1,3,46,1,1,46,1,2,31,1,3,36,1,3,38,1,3,0,17,17,0,7,7,0,1,1,36.86666667
0,0,2,0,0,3,33,1,1,0,0,2,0,0,3,5,2,3,32,2,3,2,17,4,13,4,2,5,2,3,26
0,0,2,0,0,3,30,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
44,1,2,0,0,3,37,1,1,30,1,2,34,1,3,34,1,3,40,1,3,0,17,14,3,6,6,1,1,1,30.42857143
0,0,2,38,1,3,35,1,1,41,1,2,38,1,3,39,1,3,41,1,3,0,17,15,2,7,6,1,1,1,37.11111111
0,0,2,0,0,3,31,1,1,0,0,2,0,0,3,5,1,3,0,0,3,0,17,1,16,3,1,6,2,3,0
0,0,2,32,1,3,37,2,1,33,1,2,30,1,3,30,1,3,39,1,3,1,17,15,2,7,6,1,1,1,0
41,1,2,38,1,3,0,0,1,32,1,2,30,1,3,34,2,3,34,2,3,2,17,16,1,6,6,1,1,1,33.91666667
35,1,2,0,0,3,44,1,1,26,1,2,34,1,3,30,1,3,41,1,3,0,17,12,5,6,5,2,1,1,36.36363636
45,1,2,27,1,3,38,1,1,27,1,2,31,1,3,39,1,3,32,1,3,0,17,12,5,7,5,2,1,1,38.90909091
36,1,2,0,0,3,32,1,1,0,0,2,0,0,3,30,1,3,22,2,3,1,17,6,11,4,3,4,2,3,0
0,0,2,0,0,3,39,1,1,0,0,2,36,1,3,43,1,3,42,1,3,0,17,10,7,5,4,3,2,3,39.72727273
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,0,0,3,32,1,1,36,1,2,31,2,3,34,1,3,35,1,3,1,17,14,3,6,6,1,1,1,41.05555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,36,1,3,48,1,1,34,1,2,38,1,3,40,1,3,38,1,3,0,17,15,2,7,6,1,1,1,38.61111111
0,0,2,0,0,3,38,1,1,0,0,2,0,0,3,32,1,3,31,1,3,0,17,7,10,4,3,4,2,3,33
0,0,2,0,0,3,37,1,1,19,1,2,30,1,3,32,1,3,40,1,3,0,17,10,7,6,4,3,2,3,33.90909091
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,26,1,3,36,1,1,31,2,2,37,1,3,36,1,3,36,1,3,1,17,12,5,7,5,2,1,1,40.38461538
48,1,2,0,0,3,45,1,1,25,2,2,30,2,3,37,1,3,33,1,3,2,17,12,5,6,5,2,1,1,40
40,1,2,33,1,3,35,1,1,33,1,2,40,1,3,36,1,3,36,1,3,0,17,17,0,7,7,0,1,1,35.07692308
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
40,1,2,34,1,3,33,1,1,32,1,2,30,1,3,34,1,3,42,1,3,0,17,17,0,7,7,0,1,1,38.13333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,0,0,3,44,1,1,0,0,2,0,0,3,36,1,3,50,1,3,0,17,9,8,4,4,3,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,28,1,3,37,1,1,30,1,2,36,1,3,38,1,3,32,1,3,0,17,12,5,7,5,2,1,1,35.45454545
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
37,1,2,0,0,3,45,1,1,0,0,2,38,1,3,42,1,3,36,1,3,0,17,12,5,5,5,2,1,1,37.45454545
0,0,2,0,0,3,30,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
44,1,2,0,0,3,30,1,1,0,0,2,0,0,3,41,1,3,36,1,3,0,17,9,8,4,4,3,2,3,31
40,1,2,0,0,3,36,2,1,30,1,2,30,1,3,32,1,3,37,1,3,1,17,14,3,6,6,1,1,1,28
