NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_HSE,VECES_HSE,CREDITOS_HSE,NOTA_INGECO,VECES_INGECO,CREDITOS_INGECO,NOTA_GEO_FIS,VECES GEO_FIS,CREDITOS_GEO_FIS,NOTA_SIG,VECES_SIG,CREDITOS_SIG,NOTA_LEGIC,VECES_LEGIC,CREDITOS_LEGIC,NOTA_ECO_DOS,VECES_ECO_DOS,CREDITO_ECO_DOS,CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,ESTADO SEIS,PROMEDIO_SIETE
49,1,2,34,1,2,39,1,1,40,1,2,41,2,3,37,1,3,39,1,2,47,1,2,1,17,17,0,8,8,0,1,1,36.3125
43,1,2,33,1,2,43,1,1,50,1,2,0,0,3,20,2,3,36,1,2,49,1,2,1,17,11,6,7,6,2,1,1,26.2
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,37,1,2,45,1,1,39,1,2,40,1,3,38,1,3,40,1,2,42,1,2,0,17,17,0,8,8,0,1,1,40.5625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,39,1,2,40,1,1,47,1,2,0,0,3,41,1,3,42,1,2,48,1,2,0,17,14,3,7,7,1,1,1,37.81818182
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,41,1,2,44,1,1,45,1,2,32,1,3,38,1,3,37,1,2,43,1,2,0,17,17,0,8,8,0,1,1,41.375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,42,1,1,32,1,2,0,0,3,41,1,3,38,2,2,33,1,2,1,17,10,7,6,5,3,2,3,31.92307692
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,41,1,2,42,1,1,36,1,2,39,3,3,44,1,3,32,1,2,36,1,2,1,17,17,0,8,8,0,2,3,38.6875
39,1,2,46,1,2,41,1,1,35,2,2,22,1,3,43,1,3,40,1,2,33,1,2,1,17,14,3,8,7,1,1,1,35
31,1,2,31,2,2,30,1,1,50,1,2,0,0,3,40,1,3,35,2,2,49,1,2,2,17,14,3,7,7,1,1,1,20.2
41,1,2,36,1,2,46,1,1,32,1,2,14,1,3,33,1,3,39,1,2,43,1,2,0,17,14,3,8,7,1,1,1,37.61538462
41,1,2,48,1,2,42,1,1,40,1,2,0,0,3,41,1,3,33,1,2,38,1,2,0,17,14,3,7,7,1,1,1,32.44444444
0,0,2,0,0,2,44,1,1,39,1,2,0,0,3,35,1,3,30,1,2,39,1,2,0,17,10,7,6,5,3,2,3,35.44444444
34,1,2,46,1,2,44,1,1,43,1,2,0,0,3,41,1,3,34,1,2,49,1,2,0,17,14,3,7,7,1,1,1,32.81818182
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,45,2,2,0,0,1,34,2,2,30,1,3,38,1,3,31,1,2,44,1,2,2,17,14,3,6,6,2,1,1,32
46,1,2,33,1,2,30,1,1,44,1,2,0,0,3,30,1,3,42,1,2,46,1,2,0,17,14,3,7,7,1,1,1,34
46,1,2,43,1,2,42,1,1,43,1,2,30,1,3,41,1,3,32,1,2,42,1,2,0,17,17,0,8,8,0,1,1,37.75
0,0,2,0,0,2,40,1,1,44,1,2,0,0,3,38,1,3,31,1,2,47,1,2,0,17,10,7,6,5,3,2,3,38.2
0,0,2,35,1,2,38,1,1,48,3,2,20,1,3,43,1,3,35,1,2,47,1,2,1,17,12,5,7,6,2,2,3,36.54545455
38,1,2,38,1,2,40,1,1,36,1,2,30,1,3,39,1,3,42,1,2,42,1,2,0,17,17,0,8,8,0,1,1,39.92857143
0,0,2,39,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,1,1,7,2,3,0
45,1,2,40,1,2,35,1,1,36,1,2,30,1,3,41,1,3,40,1,2,41,1,2,0,17,17,0,8,8,0,1,1,34.625
44,1,2,33,1,2,44,1,1,30,1,2,32,1,3,42,1,3,40,1,2,38,1,2,0,17,17,0,8,8,0,1,1,36.57142857
44,1,2,36,1,2,44,1,1,44,1,2,26,2,3,39,1,3,34,1,2,46,1,2,1,17,14,3,8,7,1,1,1,36.88888889
0,0,2,0,0,2,38,1,1,34,2,2,0,0,3,39,1,3,31,1,2,40,1,2,1,17,10,7,6,5,3,2,3,33.55555556
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,46,1,2,47,1,1,43,1,2,31,1,3,43,1,3,37,1,2,48,1,2,0,17,17,0,8,8,0,1,1,40.625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,0,0,2,0,0,1,45,1,2,18,1,3,38,1,3,42,1,2,47,1,2,0,17,11,6,7,5,3,2,3,36.81818182
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,42,1,2,47,1,1,49,1,2,32,1,3,42,1,3,41,1,2,50,1,2,0,17,17,0,8,8,0,1,1,41.4375
43,1,2,36,1,2,45,1,1,35,1,2,30,1,3,33,1,3,34,1,2,47,1,2,0,17,17,0,8,8,0,1,1,33.90909091
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,39,1,2,37,1,1,0,0,2,0,0,3,40,1,3,10,1,2,0,0,2,0,17,6,11,4,3,5,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,37,1,1,46,2,2,0,0,3,0,0,3,35,2,2,35,1,2,2,17,7,10,5,4,4,2,3,42
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,38,1,2,35,1,1,49,1,2,30,1,3,47,1,3,43,1,2,50,1,2,0,17,17,0,8,8,0,1,1,40.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
4,1,2,0,0,2,40,1,1,34,2,2,0,0,3,30,1,3,31,1,2,50,1,2,1,17,10,7,7,5,3,2,3,30.8
0,,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0
40,1,2,0,0,2,43,1,1,0,0,2,0,0,3,35,2,3,31,1,2,0,0,2,1,17,8,9,5,4,4,2,3,33
42,1,2,43,1,2,43,1,1,43,1,2,30,1,3,44,1,3,40,1,2,45,1,2,0,17,17,0,8,8,0,1,1,36.875
45,1,2,33,1,2,43,1,1,43,1,2,30,2,3,40,1,3,39,1,2,45,1,2,1,17,17,0,8,8,0,1,1,35.125
43,1,2,0,0,2,44,1,1,50,1,2,35,1,3,43,1,3,37,1,2,49,1,2,0,17,15,2,8,7,1,1,1,36.625
0,0,2,0,0,2,34,1,1,30,1,2,0,0,3,30,1,3,33,1,2,45,1,2,0,17,10,7,6,5,3,2,3,32
34,1,2,39,1,2,38,1,1,30,2,2,0,0,3,43,1,3,40,1,2,49,1,2,1,17,14,3,7,7,1,1,1,34.76923077
44,1,2,37,1,2,33,1,1,30,3,2,30,2,3,38,2,3,38,1,2,48,1,2,3,17,17,0,8,8,0,2,3,36.08333333
36,1,2,32,1,2,40,1,1,49,1,2,30,1,3,42,1,3,39,1,2,49,1,2,0,17,17,0,8,8,0,1,1,34
0,0,2,38,1,2,43,1,1,30,1,2,0,0,3,30,2,3,33,2,2,46,1,2,2,17,12,5,6,6,2,1,1,41
42,1,2,36,1,2,44,1,1,45,1,2,21,1,3,37,1,3,34,2,2,40,1,2,1,17,14,3,8,7,1,1,1,38.4
43,1,2,0,0,2,41,1,1,31,1,2,0,0,3,33,1,3,31,1,2,41,1,2,0,17,12,5,7,6,2,1,1,31.11111111
40,1,2,42,1,2,45,1,1,42,2,2,0,0,3,31,1,3,32,1,2,43,1,2,1,17,14,3,7,7,1,1,1,36.23076923
50,1,2,42,1,2,42,1,1,45,1,2,14,1,3,43,1,3,35,2,2,46,1,2,1,17,14,3,8,7,1,1,1,37.45454545
42,1,2,36,1,2,44,1,1,43,1,2,36,1,3,33,1,3,40,1,2,41,1,2,0,17,17,0,8,8,0,1,1,40.08333333
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,35,1,2,35,1,1,49,1,2,36,1,3,44,1,3,38,1,2,46,1,2,0,17,17,0,8,8,0,1,1,38.25
0,0,2,0,0,2,37,1,1,0,0,2,0,0,3,37,2,3,31,1,2,38,2,2,2,17,8,9,5,4,4,2,3,0
32,1,2,38,1,2,39,1,1,43,1,2,20,1,3,34,1,3,42,1,2,49,1,2,0,17,14,3,8,7,1,1,1,35.33333333
41,1,2,33,1,2,36,1,1,44,1,2,0,0,3,42,1,3,33,1,2,49,1,2,0,17,14,3,7,7,1,1,1,36.27272727
35,1,2,0,0,2,45,1,1,43,1,2,17,1,3,38,1,3,39,1,2,46,1,2,0,17,12,5,8,6,2,1,1,35.22222222
31,1,2,0,0,2,0,0,1,32,2,2,0,0,3,0,0,3,0,0,2,40,1,2,1,17,6,11,4,3,5,2,3,35
0,0,2,45,1,2,42,1,1,34,1,2,31,1,3,41,1,3,40,1,2,42,1,2,0,17,15,2,7,7,1,1,1,35.46153846
0,0,2,42,1,2,35,1,1,31,1,2,0,0,3,0,0,3,30,1,2,40,1,2,0,17,9,8,5,5,3,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,34,1,2,42,1,1,40,1,2,43,1,3,43,1,3,36,1,2,36,1,2,0,17,17,0,8,8,0,1,1,38.6875
50,1,2,40,1,2,43,1,1,50,1,2,30,1,3,42,1,3,40,1,2,45,1,2,0,17,17,0,8,8,0,1,1,38.625
50,1,2,46,1,2,44,1,1,38,1,2,32,1,3,44,1,3,42,1,2,42,1,2,0,17,17,0,8,8,0,1,1,37.625
22,1,2,30,1,2,38,1,1,32,2,2,30,1,3,41,1,3,36,1,2,49,1,2,1,17,15,2,8,7,1,1,1,30.92857143
36,1,2,48,1,2,41,1,1,32,1,2,0,0,3,31,1,3,33,1,2,38,1,2,0,17,14,3,7,7,1,1,1,34
36,1,2,44,1,2,38,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,5,12,3,3,5,2,3,25
45,1,2,34,1,2,40,1,1,49,1,2,37,1,3,35,1,3,39,1,2,45,1,2,0,17,17,0,8,8,0,1,1,38.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,42,1,2,44,1,1,35,1,2,33,1,3,44,1,3,32,1,2,40,1,2,0,17,17,0,8,8,0,1,1,37.30769231
50,1,2,0,0,2,42,1,1,39,1,2,0,0,3,45,1,3,34,1,2,47,1,2,0,17,12,5,7,6,2,1,1,38.44444444
34,1,2,38,1,2,43,1,1,38,1,2,31,1,3,40,1,3,35,1,2,45,1,2,0,17,17,0,8,8,0,1,1,34.33333333
38,1,2,41,1,2,39,1,1,46,1,2,31,1,3,41,1,3,33,1,2,47,1,2,0,17,17,0,8,8,0,1,1,36.6875
33,1,2,39,1,2,45,1,1,45,1,2,34,2,3,41,1,3,34,1,2,48,1,2,1,17,17,0,8,8,0,1,1,36.8125
0,0,2,43,1,2,47,1,1,32,1,2,0,0,3,35,1,3,33,1,2,42,1,2,0,17,12,5,6,6,2,1,1,30.57142857
46,1,2,45,1,2,0,0,1,48,1,2,31,2,3,43,1,3,39,1,2,50,1,2,1,17,16,1,7,7,1,1,1,40.58333333
0,0,2,0,0,2,42,1,1,47,1,2,0,0,3,38,1,3,36,2,2,43,1,2,1,17,10,7,6,5,3,2,3,32
0,0,2,31,1,2,35,1,1,48,1,2,26,1,3,38,1,3,35,1,2,49,1,2,0,17,12,5,7,6,2,1,1,32.90909091
49,1,2,0,0,2,42,1,1,32,1,2,14,1,3,38,1,3,35,2,2,45,1,2,1,17,12,5,8,6,2,1,1,38.81818182
0,,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0
43,1,2,41,1,2,47,1,1,49,1,2,41,1,3,46,1,3,41,1,2,47,1,2,0,17,17,0,8,8,0,1,1,40.8125
47,1,2,41,1,2,42,1,1,30,1,2,0,0,3,35,1,3,35,2,2,48,1,2,1,17,14,3,7,7,1,1,1,30
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,44,1,2,47,1,1,49,1,2,33,1,3,42,1,3,42,1,2,50,1,2,0,17,17,0,8,8,0,1,1,40.5625
0,0,2,37,2,2,38,1,1,31,1,2,33,1,3,39,1,3,39,1,2,41,1,2,1,17,15,2,7,7,1,1,1,33.3125
30,1,2,34,1,2,40,1,1,33,1,2,26,2,3,36,1,3,35,1,2,35,1,2,1,17,14,3,8,7,1,1,1,35
45,1,2,0,0,2,39,1,1,25,1,2,20,1,3,40,1,3,32,1,2,45,1,2,0,17,10,7,8,5,3,2,3,34.2
30,1,2,38,1,2,44,1,1,34,2,2,0,0,3,36,1,3,34,2,2,44,1,2,2,17,14,3,7,7,1,1,1,30
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,44,1,2,0,0,3,40,1,3,32,1,2,35,1,2,0,17,9,8,5,4,4,2,3,0
40,1,2,0,0,2,43,1,1,35,1,2,30,1,3,42,1,3,40,1,2,45,1,2,0,17,15,2,8,7,1,1,1,36.54545455
30,1,2,43,1,2,43,1,1,31,1,2,0,0,3,41,1,3,34,1,2,48,1,2,0,17,14,3,7,7,1,1,1,33.71428571
46,1,2,38,1,2,37,1,1,35,2,2,29,2,3,30,1,3,34,1,2,46,1,2,2,17,14,3,8,7,1,1,1,35.66666667
22,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
46,1,2,0,0,2,41,1,1,0,0,2,0,0,3,0,0,3,27,1,2,45,1,2,0,17,5,12,5,3,5,2,3,30
42,1,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,3,14,3,2,6,2,3,0
44,1,2,0,0,2,40,1,1,35,1,2,31,1,3,43,1,3,39,1,2,39,1,2,0,17,15,2,8,7,1,1,1,38
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,33,2,2,0,0,1,36,1,2,16,1,3,33,1,3,32,1,2,43,1,2,1,17,13,4,7,6,2,1,1,29.63636364
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,30,1,2,32,2,1,34,2,2,31,1,3,40,1,3,37,1,2,33,1,2,2,17,17,0,8,8,0,1,1,31.5
45,1,2,40,1,2,41,1,1,37,1,2,30,1,3,40,1,3,40,1,2,44,1,2,0,17,17,0,8,8,0,1,1,39.625
0,0,2,0,0,2,0,0,1,30,1,2,0,0,3,41,1,3,30,1,2,42,1,2,0,17,9,8,5,4,4,2,3,32.33333333
34,1,2,43,1,2,42,1,1,43,1,2,36,1,3,43,1,3,31,1,2,44,1,2,0,17,17,0,8,8,0,1,1,32.25
0,0,2,0,0,2,0,0,1,0,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,38,1,2,39,1,1,40,1,2,33,1,3,44,1,3,39,1,2,50,1,2,0,17,17,0,8,8,0,1,1,36.6875
42,1,2,35,1,2,35,1,1,40,1,2,24,3,3,33,1,3,32,1,2,33,1,2,1,17,14,3,8,7,1,2,3,33
44,1,2,0,0,2,44,1,1,30,1,2,0,0,3,42,1,3,32,1,2,49,1,2,0,17,12,5,7,6,2,1,1,34.22222222
39,1,2,37,1,2,43,1,1,50,1,2,33,1,3,42,1,3,34,1,2,45,1,2,0,17,17,0,8,8,0,1,1,38.1875
40,1,2,44,1,2,0,0,1,32,1,2,0,0,3,41,1,3,37,1,2,50,1,2,0,17,13,4,6,6,2,1,1,37
43,1,2,36,1,2,39,1,1,30,1,2,30,1,3,36,1,3,30,1,2,47,1,2,0,17,17,0,8,8,0,1,1,33.27272727
30,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
43,1,2,0,0,2,39,1,1,32,1,2,0,0,3,36,1,3,35,2,2,38,1,2,1,17,12,5,7,6,2,1,1,32.8
0,0,2,42,1,2,42,1,1,30,1,2,30,1,3,42,1,3,35,1,2,42,1,2,0,17,15,2,7,7,1,1,1,39
31,1,2,39,1,2,35,1,1,48,1,2,0,0,3,42,1,3,34,1,2,45,1,2,0,17,14,3,7,7,1,1,1,35.81818182
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,2,0,0,2,30,1,1,48,1,2,0,0,3,37,1,3,30,1,2,50,1,2,0,17,12,5,7,6,2,1,1,34.33333333
50,1,2,47,1,2,45,1,1,45,1,2,30,1,3,44,1,3,43,1,2,45,1,2,0,17,17,0,8,8,0,1,1,42.3125
44,1,2,42,1,2,43,1,1,43,1,2,29,2,3,36,1,3,35,1,2,43,1,2,1,17,14,3,8,7,1,1,1,33.88888889
0,0,2,38,2,2,47,1,1,33,2,2,0,0,3,43,1,3,30,1,2,46,1,2,2,17,12,5,6,6,2,1,1,35.63636364
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,34,1,2,33,1,1,31,2,2,30,1,3,40,1,3,35,1,2,35,1,2,1,17,17,0,8,8,0,1,1,34.71428571
39,1,2,34,1,2,43,1,1,45,2,2,30,1,3,39,1,3,35,2,2,44,1,2,2,17,17,0,8,8,0,1,1,33.45454545
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,39,1,1,26,2,2,0,0,3,40,1,3,30,1,2,43,1,2,1,17,8,9,6,4,4,2,3,32.57142857
44,1,2,0,0,2,39,1,1,36,1,2,31,2,3,41,1,3,35,1,2,39,1,2,1,17,15,2,8,7,1,1,1,36.38461538
50,1,2,0,0,2,42,1,1,40,1,2,35,1,3,44,1,3,39,1,2,50,1,2,0,17,15,2,8,7,1,1,1,43.88888889
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,2,40,1,2,42,1,1,39,1,2,30,1,3,36,1,3,36,1,2,44,1,2,0,17,17,0,8,8,0,1,1,39.64285714
48,1,2,0,0,2,44,1,1,35,1,2,0,0,3,41,1,3,37,1,2,47,1,2,0,17,12,5,7,6,2,1,1,33
42,1,2,40,1,2,45,1,1,47,1,2,0,0,3,32,1,3,41,1,2,48,1,2,0,17,14,3,7,7,1,1,1,36.88888889
40,1,2,48,1,2,40,2,1,39,1,2,41,2,3,41,1,3,34,1,2,46,1,2,2,17,17,0,8,8,0,1,1,38.5625
0,0,2,0,0,2,34,1,1,0,0,2,0,0,3,36,1,3,28,1,2,0,0,2,0,17,4,13,4,2,6,2,3,30.57142857
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,0,0,2,0,0,1,49,1,2,36,1,3,36,1,3,32,1,2,42,1,2,0,17,14,3,7,6,2,1,1,37.66666667
49,1,2,46,1,2,42,1,1,50,1,2,31,1,3,42,1,3,34,1,2,49,1,2,0,17,17,0,8,8,0,1,1,38.57142857
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,25,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
48,1,2,48,1,2,43,1,1,30,1,2,14,1,3,47,1,3,34,1,2,43,1,2,0,17,14,3,8,7,1,1,1,37.90909091
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,46,1,2,39,1,1,48,1,2,0,0,3,36,1,3,30,1,2,47,1,2,0,17,12,5,6,6,2,1,1,41.71428571
50,1,2,47,1,2,43,1,1,49,1,2,23,1,3,42,1,3,37,1,2,44,1,2,0,17,14,3,8,7,1,1,1,38.61538462
49,1,2,43,1,2,45,1,1,32,1,2,0,0,3,33,1,3,33,1,2,44,1,2,0,17,14,3,7,7,1,1,1,34.2
46,1,2,42,1,2,0,0,1,43,1,2,40,1,3,42,1,3,31,1,2,45,1,2,0,17,16,1,7,7,1,1,1,39.625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,30,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,1,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,47,1,2,0,0,1,48,1,2,31,1,3,39,1,3,34,1,2,45,1,2,0,17,16,1,7,7,1,1,1,37.8125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,0,0,2,37,1,1,30,1,2,30,2,3,37,1,3,34,1,2,44,1,2,1,17,15,2,8,7,1,1,1,26.57142857
0,0,2,37,1,2,43,1,1,27,1,2,0,0,3,34,1,3,31,1,2,47,1,2,0,17,10,7,6,5,3,2,3,39
38,1,2,0,0,2,0,0,1,31,1,2,0,0,3,34,1,3,36,1,2,46,1,2,0,17,11,6,6,5,3,2,3,44
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,0,0,2,39,1,1,40,1,2,0,0,3,40,1,3,32,1,2,42,1,2,0,17,12,5,7,6,2,1,1,36
44,1,2,42,1,2,42,1,1,0,0,2,0,0,3,0,0,3,32,1,2,46,1,2,0,17,9,8,5,5,3,2,3,0
35,1,2,37,1,2,43,1,1,32,1,2,0,0,3,35,1,3,33,1,2,46,1,2,0,17,14,3,7,7,1,1,1,31.28571429
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,42,1,2,46,1,1,48,1,2,15,1,3,38,2,3,33,1,2,44,1,2,1,17,12,5,7,6,2,1,1,36
45,1,2,43,1,2,0,0,1,50,1,2,41,1,3,42,1,3,30,1,2,49,1,2,0,17,16,1,7,7,1,1,1,36.92857143
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,37,1,2,0,0,1,26,1,2,0,0,3,37,1,3,35,2,2,45,1,2,1,17,9,8,5,4,4,2,3,31
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,23,1,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
47,1,2,0,0,2,0,0,1,43,1,2,30,1,3,32,1,3,35,1,2,41,1,2,0,17,14,3,7,6,2,1,1,38
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,46,1,2,0,0,1,47,1,2,0,0,3,40,1,3,33,1,2,42,1,2,0,17,13,4,6,6,2,1,1,39.55555556
0,0,2,0,0,2,40,1,1,48,1,2,25,1,3,37,1,3,36,1,2,48,1,2,0,17,10,7,7,5,3,2,3,34.27272727
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
