CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,PROMEDIO_DOS,NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB
0,14,14,0,6,6,0,1,0,32,1,4,38,1,3,39,1,1,39,1,2,46,1,1,34,1,3
0,14,7,7,6,6,0,2,0,10,1,4,19,1,3,37,1,1,42,1,2,40,1,1,34,1,3
1,14,10,4,6,5,1,1,3.01471E+14,23.5,2,4,36,1,3,38,1,1,35,1,2,44,1,1,44,1,3
0,14,14,0,6,6,0,1,3.19412E+14,30,1,4,34,1,3,38,1,1,40,1,2,47,1,1,32,1,3
0,14,14,0,6,6,0,1,34.5,38,1,4,33,1,3,45,1,1,42,1,2,41,1,1,40,1,3
0,14,14,0,6,6,0,1,3.73529E+14,33,1,4,47,1,3,39,1,1,39,1,2,45,1,1,45,1,3
0,14,2,12,6,6,0,2,0,12,1,4,21,1,3,35,1,1,20,1,2,42,1,1,26,1,3
1,14,10,4,6,5,1,1,3.07059E+14,23.5,2,4,32,1,3,44,1,1,42,1,2,45,1,1,31,1,3
0,14,14,0,6,6,0,1,3.71765E+14,35,1,4,34,1,3,42,1,1,44,1,2,45,1,1,40,1,3
0,14,14,0,6,6,0,1,3.43235E+14,35,1,4,36,1,3,40,1,1,39,1,2,44,1,1,32,1,3
0,14,14,0,6,6,0,1,3.58235E+14,31,1,4,36,1,3,39,1,1,40,1,2,38,1,1,33,1,3
1,14,10,4,6,5,1,2,3.44118E+14,25,2,4,33,1,3,30,1,1,40,1,2,47,1,1,30,1,3
1,14,10,4,6,5,1,2,2.16471E+14,19.66666667,3,4,30,1,3,32,1,1,39,1,2,47,1,1,39,1,3
1,14,10,4,6,5,1,1,3.62941E+14,25,2,4,35,1,3,38,1,1,41,1,2,45,1,1,37,1,3
0,14,14,0,6,6,0,1,3.44118E+14,36,1,4,36,1,3,36,1,1,42,1,2,41,1,1,32,1,3
1,14,10,4,6,5,1,1,3.40882E+14,22.66666667,3,4,33,1,3,39,1,1,42,1,2,46,1,1,33,1,3
0,14,14,0,6,6,0,1,3.43235E+14,34,1,4,39,1,3,40,1,1,32,1,2,42,1,1,34,1,3
0,14,14,0,6,6,0,1,3.70294E+14,30,1,4,34,1,3,31,1,1,39,1,2,47,1,1,42,1,3
0,14,7,7,6,6,0,2,0,20,1,4,34,1,3,35,1,1,39,1,2,37,1,1,26,1,3
0,14,14,0,6,6,0,1,0,35,1,4,38,1,3,40,1,1,40,1,2,42,1,1,32,1,3
0,14,14,0,6,6,0,1,0,33,1,4,30,1,3,38,1,1,42,1,2,42,1,1,35,1,3
4,14,5,9,5,1,4,2,0,36,1,4,6.333333333,3,3,34,1,1,15.33333333,3,2,0,3,1,12.33333333,3,3
0,14,8,6,5,5,0,2,0,34,1,4,32,1,3,26,1,1,0,1,2,47,1,1,16,1,3
1,14,14,0,6,5,1,1,3.49118E+14,30,2,4,33,1,3,36,1,1,39,1,2,47,1,1,33,1,3
0,14,14,0,6,6,0,1,3.46471E+14,30,1,4,36,1,3,41,1,1,41,1,2,41,1,1,47,1,3
0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3
0,14,14,0,6,6,0,1,3.67353E+14,33,1,4,34,1,3,43,1,1,43,1,2,38,1,1,43,1,3
0,14,14,0,6,6,0,1,3.04118E+14,38,1,4,32,1,3,36,1,1,31,1,2,38,1,1,35,1,3
2,14,11,3,6,4,2,1,3.32059E+14,30.33333333,3,4,29,2,3,37,1,1,42,1,2,42,1,1,39,1,3
0,14,14,0,6,6,0,1,0,33,1,4,37,1,3,35,1,1,40,1,2,47,1,1,37,1,3
3,14,7,7,6,3,3,2,1.54706E+14,21.5,2,4,25.5,2,3,44,1,1,41,1,2,45,1,1,35,2,3
0,14,14,0,6,6,0,1,2.94412E+14,36,1,4,32,1,3,41,1,1,41,1,2,40,1,1,41,1,3
1,14,11,3,6,5,1,1,1.34706E+14,41,1,4,33,1,3,40,1,1,35,1,2,40,1,1,15.33333333,3,3
0,14,0,14,5,5,0,2,0,13,1,4,19,1,3,16,1,1,8,1,2,0,1,1,3,1,3
2,14,7,7,6,4,2,2,1.00588E+14,14.5,2,4,27.5,2,3,33,1,1,35,1,2,40,1,1,31,1,3
0,14,14,0,6,6,0,1,0.264705882,37,1,4,30,1,3,36,1,1,41,1,2,40,1,1,41,1,3
3,14,8,6,6,3,3,2,0,31.5,2,4,23.5,2,3,34,1,1,40,1,2,36,1,1,21.5,2,3
1,14,10,4,6,5,1,1,3.88235E+14,25,2,4,38,1,3,38,1,1,37,1,2,39,1,1,33,1,3
1,14,10,4,6,5,1,2,1.18235E+14,24.5,2,4,31,1,3,35,1,1,41,1,2,44,1,1,31,1,3
0,14,14,0,6,6,0,1,0,32,1,4,44,1,3,34,1,1,40,1,2,42,1,1,34,1,3
0,14,3,11,6,6,0,2,0,28,1,4,19,1,3,2,1,1,30,1,2,41,1,1,25,1,3
0,14,7,7,6,6,0,2,0,29,1,4,21,1,3,38,1,1,39,1,2,40,1,1,31,1,3
0,14,0,14,4,4,0,2,0,7,1,4,2,1,3,0,1,1,14,1,2,0,1,1,5,1,3
2,14,7,7,6,4,2,2,1.14706E+14,18.5,2,4,26,2,3,36,1,1,40,1,2,43,1,1,41,1,3
1,14,14,0,6,5,1,1,3.04118E+14,30,2,4,31,1,3,42,1,1,42,1,2,42,1,1,45,1,3
0,14,14,0,6,6,0,1,3.67647E+14,36,1,4,33,1,3,43,1,1,43,1,2,46,1,1,45,1,3
0,14,14,0,6,6,0,1,3.28529E+14,43,1,4,36,1,3,38,1,1,34,1,2,41,1,1,44,1,3
0,14,14,0,6,6,0,1,3.16176E+14,35,1,4,34,1,3,39,1,1,39,1,2,41,1,1,44,1,3
1,14,10,4,6,5,1,1,3.33529E+14,25,2,4,35,1,3,41,1,1,44,1,2,45,1,1,43,1,3
2,14,7,7,6,4,2,2,8.05882E+14,13.5,2,4,11.5,2,3,41,1,1,41,1,2,39,1,1,37,1,3
1,14,10,4,6,5,1,1,3.07353E+14,24.5,2,4,31,1,3,41,1,1,40,1,2,37,1,1,44,1,3
1,14,13,1,6,5,1,1,2.40588E+14,37,1,4,31,1,3,7.5,2,1,33,1,2,45,1,1,46,1,3
0,14,14,0,6,6,0,1,4.14118E+14,36,1,4,38,1,3,43,1,1,44,1,2,44,1,1,46,1,3
0,14,9,5,6,6,0,1,0,28,1,4,34,1,3,29,1,1,38,1,2,43,1,1,44,1,3
0,14,10,4,6,6,0,1,0,19,1,4,36,1,3,43,1,1,42,1,2,48,1,1,45,1,3
2,14,7,7,6,4,2,2,8.88235E+14,13,2,4,22.5,2,3,36,1,1,34,1,2,45,1,1,34,1,3
0,14,14,0,6,6,0,1,4.05882E+14,38,1,4,45,1,3,37,1,1,50,1,2,45,1,1,38,1,3
0,14,14,0,6,6,0,1,3.91765E+14,38,1,4,36,1,3,41,1,1,42,1,2,43,1,1,43,1,3
2,14,9,5,6,4,2,2,0,18,2,4,39,1,3,10,2,1,38,1,2,46,1,1,39,1,3
2,14,10,4,6,4,2,2,5.29412E+14,22.5,2,4,35,1,3,36,1,1,40,1,2,46,1,1,30,2,3
0,14,1,13,6,6,0,2,0,11,1,4,6,1,3,18,1,1,25,1,2,43,1,1,14,1,3
1,14,10,4,6,5,1,1,2.62941E+14,26,2,4,30,1,3,41,1,1,35,1,2,44,1,1,37,1,3
0,14,14,0,6,6,0,1,37,38,1,4,41,1,3,44,1,1,39,1,2,46,1,1,44,1,3
0,14,10,4,6,6,0,2,0,16,1,4,31,1,3,37,1,1,40,1,2,46,1,1,32,1,3
1,14,10,4,6,5,1,1,2.81471E+14,25.5,2,4,33,1,3,43,1,1,41,1,2,48,1,1,32,1,3
0,14,14,0,6,6,0,1,3.74118E+14,30,1,4,37,1,3,45,1,1,43,1,2,47,1,1,45,1,3
1,14,14,0,6,5,1,1,3.51471E+14,34.5,2,4,38,1,3,37,1,1,38,1,2,43,1,1,43,1,3
0,14,14,0,6,6,0,1,3.34706E+14,32,1,4,30,1,3,40,1,1,38,1,2,44,1,1,38,1,3
2,14,7,7,6,4,2,2,1.59118E+14,20.33333333,3,4,28,3,3,31,1,1,33,1,2,42,1,1,42,1,3
0,14,14,0,6,6,0,1,3.66471E+14,30,1,4,35,1,3,46,1,1,38,1,2,44,1,1,37,1,3
1,14,10,4,6,5,1,1,1.23529E+14,16,3,4,39,1,3,34,1,1,50,1,2,46,1,1,45,1,3
0,14,14,0,6,6,0,1,3.84706E+14,36,1,4,40,1,3,43,1,1,36,1,2,43,1,1,41,1,3
2,14,7,7,6,4,2,2,8.02941E+14,22,3,4,23.33333333,3,3,30,1,1,38,1,2,35,1,1,38,1,3
0,14,10,4,6,6,0,1,0,19,1,4,38,1,3,37,1,1,36,1,2,46,1,1,39,1,3
0,14,1,13,6,6,0,2,0,3,1,4,5,1,3,18,1,1,21,1,2,40,1,1,11,1,3
0,14,1,13,6,6,0,2,0,9,1,4,9,1,3,26,1,1,18,1,2,36,1,1,12,1,3
0,14,0,14,6,6,0,2,0,11,1,4,13,1,3,8,1,1,18,1,2,29,1,1,28,1,3
2,14,7,7,6,4,2,2,3.11765E+14,10,2,4,14,2,3,33,1,1,39,1,2,46,1,1,32,1,3
1,14,10,4,6,5,1,2,9.64706E+14,16.5,2,4,31,1,3,33,1,1,39,1,2,44,1,1,36,1,3
1,14,14,0,6,5,1,1,3.30588E+14,33.5,2,4,39,1,3,38,1,1,39,1,2,44,1,1,40,1,3
1,14,11,3,6,5,1,1,3.12353E+14,30,1,4,38,1,3,33,1,1,40,1,2,44,1,1,28,2,3
0,14,3,11,6,6,0,2,0,8,1,4,19,1,3,22,1,1,34,1,2,39,1,1,11,1,3
0,14,14,0,6,6,0,1,3.76471E+14,30,1,4,42,1,3,36,1,1,41,1,2,45,1,1,44,1,3
1,14,10,4,6,5,1,1,2.23824E+14,23,2,4,32,1,3,39,1,1,40,1,2,44,1,1,38,1,3
0,14,14,0,6,6,0,1,47,38,1,4,46,1,3,44,1,1,39,1,2,43,1,1,43,1,3
1,14,10,4,6,5,1,2,2.80294E+14,22,2,4,31,1,3,40,1,1,40,1,2,46,1,1,30,1,3
2,14,11,3,6,4,2,1,1.74706E+14,31,2,4,27,3,3,32,1,1,36,1,2,38,1,1,40,1,3
2,14,9,5,6,4,2,1,1.89118E+14,26,3,4,32,1,3,27,2,1,37,1,2,45,1,1,35,1,3
1,14,10,4,6,5,1,1,2.62353E+14,23.5,2,4,36,1,3,36,1,1,40,1,2,43,1,1,41,1,3
2,14,9,5,6,4,2,1,2.28235E+14,27,3,4,32,1,3,25.5,2,1,33,1,2,41,1,1,44,1,3
0,14,14,0,6,6,0,1,3.77647E+14,45,1,4,42,1,3,40,1,1,39,1,2,46,1,1,41,1,3
1,14,14,0,6,5,1,1,3.56471E+14,30.5,2,4,37,1,3,36,1,1,40,1,2,35,1,1,43,1,3
1,14,10,4,6,5,1,1,3.24118E+14,22.5,2,4,33,1,3,31,1,1,36,1,2,43,1,1,44,1,3
1,14,14,0,6,5,1,1,1.86176E+14,33.5,2,4,37,1,3,39,1,1,34,1,2,43,1,1,45,1,3
1,14,10,4,6,5,1,1,2.58824E+14,25,2,4,38,1,3,38,1,1,39,1,2,47,1,1,45,1,3
1,14,14,0,6,5,1,1,2.30588E+14,31,2,4,37,1,3,37,1,1,35,1,2,43,1,1,30,1,3
2,14,7,7,6,4,2,2,2.41176E+14,21.5,2,4,25.5,2,3,42,1,1,39,1,2,42,1,1,37,1,3
2,14,7,7,6,4,2,1,3.35294E+14,28.5,2,4,28.66666667,3,3,32,1,1,35,1,2,41,1,1,37,1,3
0,14,0,14,6,6,0,2,0,3,1,4,5,1,3,6,1,1,19,1,2,12,1,1,12,1,3
1,14,14,0,6,5,1,1,3.23235E+14,30.5,2,4,30,1,3,37,1,1,50,1,2,43,1,1,35,1,3
0,14,14,0,6,6,0,1,4.31765E+14,39,1,4,41,1,3,43,1,1,40,1,2,45,1,1,46,1,3
0,14,14,0,6,6,0,1,2.94706E+14,30,1,4,30,1,3,37,1,1,41,1,2,43,1,1,44,1,3
0,14,14,0,6,6,0,1,3.58235E+14,35,1,4,33,1,3,35,1,1,41,1,2,43,1,1,45,1,3
1,14,14,0,6,5,1,1,2.21765E+14,30,2,4,34,1,3,36,1,1,50,1,2,45,1,1,43,1,3
0,14,14,0,6,6,0,1,0,33,1,4,38,1,3,32,1,1,40,1,2,44,1,1,41,1,3
1,14,10,4,6,5,1,1,2.03824E+14,24.66666667,3,4,35,1,3,41,1,1,39,1,2,45,1,1,42,1,3
1,14,10,4,6,5,1,1,3.13529E+14,26,2,4,36,1,3,31,1,1,38,1,2,45,1,1,39,1,3
1,14,14,0,6,5,1,1,2.97059E+14,30,2,4,39,1,3,36,1,1,35,1,2,43,1,1,40,1,3
0,14,10,4,6,6,0,2,0,13,1,4,30,1,3,30,1,1,35,1,2,43,1,1,32,1,3
3,14,7,7,6,3,3,2,1.25294E+14,20.33333333,3,4,19,2,3,29.5,2,1,37,1,2,36,1,1,31,1,3
2,14,10,4,6,4,2,1,3.12941E+14,24.5,2,4,30.5,2,3,43,1,1,40,1,2,45,1,1,36,1,3
4,14,3,11,6,2,4,2,0,17.5,2,4,17.5,2,3,18,2,1,37,1,2,41,1,1,23,2,3
0,14,14,0,6,6,0,1,3.41471E+14,32,1,4,36,1,3,35,1,1,50,1,2,44,1,1,39,1,3
0,14,3,11,6,6,0,2,0,9,1,4,11,1,3,10,1,1,4,1,2,29,1,1,32,1,3
1,14,10,4,6,5,1,1,1.98824E+14,22.33333333,3,4,37,1,3,35,1,1,41,1,2,44,1,1,35,1,3
2,14,11,3,6,4,2,1,2.54118E+14,32,1,4,27,2,3,35,2,1,38,1,2,34,1,1,33,1,3
3,14,9,5,6,3,3,2,3.70588E+14,22.5,2,4,30,1,3,23,2,1,38,1,2,43,1,1,36,2,3
1,14,10,4,6,5,1,1,2.32059E+14,25.66666667,3,4,40,1,3,41,1,1,41,1,2,45,1,1,40,1,3
2,14,10,4,6,4,2,1,1.93235E+14,26,2,4,34,1,3,34,2,1,39,1,2,39,1,1,34,1,3
0,14,14,0,6,6,0,1,3.65294E+14,30,1,4,34,1,3,32,1,1,41,1,2,44,1,1,43,1,3
0,14,14,0,6,6,0,1,2.17941E+14,30,1,4,40,1,3,40,1,1,39,1,2,45,1,1,44,1,3
2,14,9,5,6,4,2,2,1.17059E+14,21.5,2,4,31,1,3,26,2,1,35,1,2,42,1,1,30,1,3
1,14,11,3,6,5,1,1,2.89412E+14,34,1,4,30,1,3,36,1,1,42,1,2,40,1,1,29,2,3
0,14,14,0,6,6,0,1,3.69412E+14,35,1,4,34,1,3,38,1,1,40,1,2,47,1,1,33,1,3
4,14,3,11,6,2,4,2,0,6,2,4,16,2,3,17.5,2,1,50,1,2,43,1,1,20,2,3
1,14,10,4,6,5,1,1,1.69706E+14,20.66666667,3,4,33,1,3,33,1,1,38,1,2,45,1,1,41,1,3
0,14,0,14,5,5,0,2,0,9,1,4,13,1,3,2,1,1,4,1,2,0,1,1,12,1,3
0,14,14,0,6,6,0,1,3.20882E+14,37,1,4,35,1,3,36,1,1,38,1,2,45,1,1,36,1,3
3,14,6,8,6,3,3,2,6.35294E+14,23.5,2,4,21.5,2,3,24.5,2,1,40,1,2,44,1,1,36,1,3
1,14,14,0,6,5,1,1,2.74706E+14,34,2,4,37,1,3,43,1,1,39,1,2,45,1,1,39,1,3
0,14,10,4,6,6,0,2,0,16,1,4,35,1,3,33,1,1,37,1,2,41,1,1,33,1,3
3,14,6,8,6,3,3,2,0,7.5,2,4,11,2,3,13,2,1,36,1,2,36,1,1,31,1,3
0,14,14,0,6,6,0,1,2.10588E+14,31,1,4,35,1,3,38,1,1,37,1,2,44,1,1,42,1,3
4,14,6,8,6,2,4,2,1.38824E+14,24.5,2,4,22.33333333,3,3,13.5,2,1,33,2,2,33,1,1,30,1,3
2,14,9,5,6,4,2,1,1.12647E+14,29,3,4,37,1,3,27,3,1,35,1,2,42,1,1,44,1,3
1,14,14,0,6,5,1,1,3.20882E+14,31.5,2,4,36,1,3,30,1,1,44,1,2,44,1,1,41,1,3
0,14,14,0,6,6,0,1,3.20588E+14,35,1,4,36,1,3,42,1,1,39,1,2,45,1,1,39,1,3
6,14,0,14,5,-1,6,2,0,4.333333333,3,4,7.333333333,3,3,2,2,1,2,2,2,0,2,1,1.333333333,3,3
1,14,10,4,6,5,1,2,1.61176E+14,19.5,2,4,30,1,3,37,1,1,41,1,2,46,1,1,36,1,3
3,14,6,8,6,3,3,2,1.07647E+14,19,3,4,20,3,3,22,2,1,35,1,2,30,1,1,30,1,3
6,14,0,14,3,-3,6,2,0,3,2,4,2,2,3,0,2,1,0,2,2,0,2,1,7,2,3
1,14,10,4,6,5,1,1,2.96176E+14,22.5,2,4,35,1,3,39,1,1,42,1,2,46,1,1,41,1,3
6,14,0,14,4,-2,6,2,0,0.333333333,3,4,1,3,3,0,3,1,0,3,2,3.666666667,3,1,2.333333333,3,3
6,14,1,13,6,0,6,2,1.85294E+14,20.5,2,4,20,3,3,30,2,1,24.5,2,2,19.66666667,3,1,21.5,2,3
5,14,3,11,6,1,5,2,0,20.5,2,4,22,2,3,20,2,1,30.5,2,2,44,1,1,29,2,3
1,14,11,3,6,5,1,2,2.60294E+14,31,1,4,25,2,3,33,1,1,39,1,2,46,1,1,30,1,3
1,14,10,4,6,5,1,2,1.98824E+14,16.33333333,3,4,32,1,3,33,1,1,38,1,2,37,1,1,33,1,3
1,14,14,0,6,5,1,1,3.20588E+14,30.5,2,4,38,1,3,31,1,1,40,1,2,46,1,1,44,1,3
1,14,10,4,6,5,1,1,12,28.5,2,4,31,1,3,31,1,1,40,1,2,42,1,1,45,1,3
0,14,7,7,6,6,0,2,0,9,1,4,26,1,3,32,1,1,34,1,2,45,1,1,39,1,3
1,14,10,4,6,5,1,1,1.89118E+14,26,3,4,33,1,3,30,1,1,36,1,2,43,1,1,45,1,3
0,14,14,0,6,6,0,1,0,30,1,4,30,1,3,34,1,1,40,1,2,46,1,1,39,1,3
0,14,14,0,6,6,0,1,2.98235E+14,39,1,4,39,1,3,31,1,1,44,1,2,42,1,1,39,1,3
4,14,2,12,6,2,4,2,1.76471E+14,13.66666667,3,4,12,3,3,36,1,1,26.66666667,3,2,42,1,1,9.666666667,3,3
0,14,0,14,6,6,0,2,0,4,1,4,11,1,3,19,1,1,4,1,2,27,1,1,9,1,3
4,14,6,8,6,2,4,2,9.70588E+14,24,2,4,30,1,3,19,2,1,12.5,2,2,14.5,2,1,37,1,3
6,14,0,14,6,0,6,2,0.441176471,8,3,4,0.333333333,3,3,3.5,2,1,8.333333333,3,2,6,2,1,5,3,3
0,14,6,8,6,6,0,2,0,16,1,4,21,1,3,28,1,1,36,1,2,39,1,1,30,1,3
2,14,7,7,6,4,2,2,9.70588E+14,24.5,2,4,30,1,3,32,1,1,34,1,2,43,1,1,16.5,2,3
1,14,10,4,6,5,1,1,23,19.33333333,3,4,31,1,3,44,1,1,40,1,2,46,1,1,37,1,3
0,14,4,10,6,6,0,2,0,2,1,4,35,1,3,33,1,1,25,1,2,29,1,1,12,1,3
3,14,6,8,6,3,3,2,0.529411765,4,2,4,9.5,2,3,12.5,2,1,30,1,2,30,1,1,30,1,3
3,14,6,8,6,3,3,2,0,9,2,4,9,2,3,10,2,1,36,1,2,44,1,1,40,1,3
2,14,7,7,6,4,2,2,9.58824E+14,17.66666667,3,4,36,1,3,30,1,1,40,1,2,44,1,1,28.5,2,3
0,14,14,0,6,6,0,1,0,30,1,4,36,1,3,36,1,1,40,1,2,46,1,1,44,1,3
0,14,0,14,6,6,0,2,0,6,1,4,7,1,3,6,1,1,4,1,2,12,1,1,13,1,3
1,14,14,0,6,5,1,1,3.62647E+14,34,2,4,36,1,3,38,1,1,41,1,2,46,1,1,35,1,3
0,14,10,4,6,6,0,2,0,10,1,4,30,1,3,41,1,1,38,1,2,44,1,1,34,1,3
1,14,10,4,6,5,1,2,1.92353E+14,21.5,2,4,33,1,3,40,1,1,41,1,2,47,1,1,31,1,3
3,14,6,8,6,3,3,2,1.07647E+14,21,3,4,13.66666667,3,3,10.33333333,3,1,39,1,2,44,1,1,38,1,3
0,14,0,14,6,6,0,2,0,4,1,4,14,1,3,17,1,1,14,1,2,7,1,1,10,1,3
3,14,4,10,6,3,3,2,5.41176E+14,20.66666667,3,4,24,3,3,32,1,1,37,1,2,41,1,1,29,2,3
0,14,14,0,6,6,0,1,3.10588E+14,30,1,4,41,1,3,36,1,1,40,1,2,46,1,1,39,1,3
1,14,13,1,6,5,1,1,3.41176E+14,30,1,4,31,1,3,28,2,1,33,1,2,44,1,1,42,1,3
1,14,10,4,6,5,1,1,1.82059E+14,23,3,4,30,1,3,40,1,1,38,1,2,45,1,1,38,1,3
2,14,7,7,6,4,2,2,3.35294E+14,14,2,4,9.5,2,3,30,1,1,37,1,2,32,1,1,32,1,3
0,14,6,8,6,6,0,2,0,18,1,4,27,1,3,23,1,1,41,1,2,46,1,1,33,1,3
2,14,9,5,6,4,2,1,6.79412E+14,23.33333333,3,4,37,1,3,23.5,2,1,36,1,2,42,1,1,44,1,3
1,14,10,4,6,5,1,1,2.10294E+14,24.66666667,3,4,30,1,3,42,1,1,41,1,2,48,1,1,35,1,3
1,14,10,4,6,5,1,1,2.66176E+14,28.5,2,4,44,1,3,35,1,1,40,1,2,46,1,1,41,1,3
0,14,1,13,5,5,0,2,0,2,1,4,25,1,3,0,1,1,27,1,2,37,1,1,18,1,3
2,14,7,7,6,4,2,2,1.11176E+14,13.66666667,3,4,21.33333333,3,3,36,1,1,38,1,2,38,1,1,32,1,3
4,14,4,10,6,2,4,2,4.11765E+14,26.5,2,4,26,2,3,30.5,2,1,36,1,2,33,1,1,16,2,3
1,14,10,4,6,5,1,1,1.46765E+14,24.66666667,3,4,30,1,3,31,1,1,40,1,2,44,1,1,42,1,3
0,14,14,0,6,6,0,1,0,30,1,4,30,1,3,32,1,1,38,1,2,41,1,1,30,1,3
1,14,10,4,6,5,1,1,2.56471E+14,29,2,4,39,1,3,31,1,1,37,1,2,41,1,1,35,1,3
2,14,10,4,6,4,2,1,1.73529E+14,22.5,2,4,30.5,2,3,41,1,1,50,1,2,47,1,1,30,1,3
1,14,14,0,6,5,1,1,1.82353E+14,29.5,2,4,31,1,3,43,1,1,39,1,2,43,1,1,45,1,3
0,14,0,14,6,6,0,2,0,9,1,4,14,1,3,10,1,1,18,1,2,28,1,1,16,1,3
0,14,0,14,5,5,0,2,0,0,1,4,11,1,3,10,1,1,21,1,2,26,1,1,9,1,3
1,14,14,0,6,5,1,1,32,30,1,4,30,2,3,37,1,1,49,1,2,37,1,1,46,1,3
1,14,14,0,6,5,1,1,2.61176E+14,29.5,2,4,36,1,3,44,1,1,41,1,2,45,1,1,43,1,3
0,14,14,0,6,6,0,1,3.41176E+14,32,1,4,35,1,3,32,1,1,43,1,2,38,1,1,40,1,3
1,14,7,7,6,5,1,1,1.55294E+14,24,2,4,25,1,3,41,1,1,49,1,2,45,1,1,32,1,3
0,14,5,9,6,6,0,2,0,7,1,4,15,1,3,14,1,1,33,1,2,26,1,1,45,1,3
0,14,14,0,6,6,0,1,0,30,1,4,38,1,3,30,1,1,33,1,2,31,1,1,46,1,3
0,14,9,5,6,6,0,2,0,22,1,4,35,1,3,34,1,1,30,1,2,15,1,1,38,1,3
1,14,10,4,6,5,1,1,2.37059E+14,25.5,2,4,30,1,3,33,1,1,41,1,2,40,1,1,41,1,3
0,14,14,0,6,6,0,1,3.30588E+14,31,1,4,38,1,3,34,1,1,35,1,2,44,1,1,38,1,3
0,14,7,7,6,6,0,2,0,19,1,4,20,1,3,43,1,1,49,1,2,43,1,1,34,1,3
1,14,14,0,6,5,1,1,2.61765E+14,33,2,4,38,1,3,38,1,1,41,1,2,44,1,1,46,1,3
1,14,14,0,6,5,1,1,3.02941E+14,30.5,2,4,31,1,3,40,1,1,38,1,2,45,1,1,41,1,3
1,14,14,0,6,5,1,1,1.78235E+14,44,1,4,32,2,3,41,1,1,38,1,2,41,1,1,36,1,3
1,14,11,3,6,5,1,1,1.85294E+14,31,1,4,29,2,3,44,1,1,49,1,2,45,1,1,39,1,3
6,14,0,14,6,0,6,2,0,2,2,4,4.5,2,3,8,2,1,5,2,2,7,2,1,6.5,2,3
1,14,10,4,6,5,1,2,2.47647E+14,25,2,4,30,1,3,35,1,1,37,1,2,38,1,1,36,1,3
1,14,10,4,6,5,1,1,2.08824E+14,27.5,2,4,35,1,3,30,1,1,35,1,2,39,1,1,35,1,3
0,14,4,10,6,6,0,2,0,22,1,4,16,1,3,30,1,1,50,1,2,46,1,1,25,1,3
0,14,7,7,6,6,0,2,0,40,1,4,28,1,3,23,1,1,21,1,2,12,1,1,35,1,3
1,14,10,4,6,5,1,1,2.35882E+14,29,2,4,40,1,3,33,1,1,35,1,2,42,1,1,46,1,3
0,14,14,0,6,6,0,1,3.69412E+14,34,1,4,39,1,3,38,1,1,39,1,2,40,1,1,34,1,3
1,14,10,4,6,5,1,1,2.01765E+14,24,2,4,30,1,3,40,1,1,50,1,2,46,1,1,31,1,3
0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3
1,14,14,0,6,5,1,1,1.60588E+14,30,2,4,37,1,3,38,1,1,35,1,2,46,1,1,43,1,3
1,14,14,0,6,5,1,1,2.42353E+14,32,2,4,39,1,3,31,1,1,35,1,2,39,1,1,35,1,3
2,14,10,4,6,4,2,1,1.07059E+14,23.5,2,4,33,1,3,40,1,1,50,1,2,44,1,1,31.5,2,3
5,14,5,9,5,0,5,2,0,18.5,2,4,21,2,3,11,2,1,34,1,2,0,2,1,33,2,3
0,14,7,7,6,6,0,2,0,11,1,4,25,1,3,34,1,1,34,1,2,42,1,1,33,1,3
0,14,0,14,1,1,0,2,0,0,1,4,0,1,3,6,1,1,0,1,2,0,1,1,0,1,3
0,14,2,12,6,6,0,2,0,22,1,4,28,1,3,32,1,1,11,1,2,31,1,1,16,1,3
1,14,14,0,6,5,1,1,4.16471E+14,36.5,2,4,35,1,3,45,1,1,42,1,2,44,1,1,36,1,3
1,14,10,4,6,5,1,1,1.14706E+14,25,2,4,30,1,3,35,1,1,30,1,2,44,1,1,41,1,3
1,14,10,4,6,5,1,2,2.43529E+14,26,2,4,31,1,3,33,1,1,35,1,2,42,1,1,31,1,3
3,14,7,7,6,3,3,2,1.53529E+14,27.5,2,4,29,2,3,44,1,1,50,1,2,47,1,1,34,2,3
0,14,14,0,6,6,0,1,2.48235E+14,39,1,4,32,1,3,35,1,1,39,1,2,44,1,1,36,1,3
0,14,0,14,3,3,0,2,0,5,1,4,0,1,3,17,1,1,18,1,2,0,1,1,0,1,3
0,14,14,0,6,6,0,1,4.54118E+14,46,1,4,40,1,3,43,1,1,39,1,2,42,1,1,43,1,3
1,14,14,0,6,5,1,1,2.64706E+14,34,2,4,30,1,3,42,1,1,49,1,2,43,1,1,45,1,3
2,14,7,7,6,4,2,2,1.27059E+14,12.5,2,4,27.5,2,3,30,1,1,40,1,2,42,1,1,32,1,3
1,14,10,4,6,5,1,1,1.26471E+14,28,2,4,30,1,3,36,1,1,39,1,2,43,1,1,39,1,3
