GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO
0;1;20;1;227;15;469.59;62.52;62.52;75.93;63.23;53.89;53.89;58.72;0;50.84;47.14;19;6;10;3;2008;1
0;1;20;1;78;18;421.63;65.16;65.16;56.51;54.01;49.19;49.19;53.95;0;38.35;44.74;10;5;4;2;2008;2
0;2;1;2;20;5;467.26;79.16;79.16;51.8;54.13;57.57;57.57;55.49;0;62.45;66.91;8;3;10;3;2008;2
0;0;10;0;0;0;442.43;60.82;60.82;59.23;62.88;57.87;57.87;39.36;0;59.65;50.37;19;3;10;3;2008;2
0;0;17;0;0;0;462.02;58.13;58.13;56.51;57.44;61.76;61.76;60.25;0;48.41;54.57;20;3;10;3;2008;2
0;0;0;0;0;0;440.5;79.16;79.16;59.29;60.31;53.24;53.24;59.44;0;34.54;46.06;11;5;10;3;2008;2
0;2;17;1;20;5;454.88;67.54;67.54;56.51;52.34;55.25;55.25;55.99;0;43.59;50.87;11;3;10;3;2008;2
0;1;12;1;20;5;472.57;69.99;69.99;64.0;54.01;61.76;61.76;60.25;0;50.76;55.84;10;3;10;3;2008;2
0;1;10;1;20;5;487.42;72.55;72.55;72.97;61.18;53.22;53.22;60.25;0;43.59;71.53;16;5;10;2;2008;2
0;2;8;1;20;5;447.78;67.54;67.54;61.41;65.59;55.25;55.25;58.09;0;35.44;67.6;20;3;10;2;2008;2
0;1;16;1;20;5;460.98;72.55;72.55;49.32;48.97;57.32;57.32;62.54;0;50.76;61.22;20;3;10;3;2008;1
0;2;16;1;20;5;408.67;53.2;53.2;54.12;55.7;47.14;47.14;45.64;0;48.41;43.48;19;2;7;3;2008;2
0;0;14;0;0;0;489.69;79.12;79.12;59.23;57.89;57.87;57.87;58.29;0;62.45;51.23;18;3;10;2;2008;2
0;1;20;1;208;7;492.62;75.27;75.27;66.74;61.18;59.48;59.48;60.25;0;46.04;69.48;7;1;10;2;2008;2
0;0;6;0;0;0;482.67;55.8;55.8;58.68;52.46;65.67;65.67;61.19;0;56.09;47.66;7;5;10;2;2008;1
0;0;20;0;0;0;459.8;55.1;55.1;60.9;58.3;71.1;71.1;60.0;0;54.6;50.8;8;4;10;3;2008;1
0;0;20;0;0;0;468.16;70.5;70.5;56.8;54.13;64.72;64.72;51.64;0;59.65;53.32;10;6;10;3;2008;1
0;0;8;0;0;0;493.35;79.12;79.12;49.33;49.01;62.45;62.45;62.33;0;72.07;57.27;15;3;10;3;2008;2
1;0;9;0;0;0;437.34;69.99;69.99;54.12;54.01;61.76;61.76;60.25;0;43.59;58.45;8;4;10;2;2008;1
0;0;20;0;0;0;471.81;58.18;58.18;64.43;52.36;67.5;67.5;51.64;0;54.32;44.34;10;6;10;1;2008;2
1;2;10;1;20;5;468.9;65.16;65.16;56.51;57.44;55.25;55.25;58.09;0;48.41;69.48;5;3;10;3;2008;2
0;0;20;0;0;0;452.3;74.38;74.38;56.78;60.21;51.43;51.43;56.37;0;46.47;45.2;8;6;10;2;2008;2
0;0;18;0;0;0;455.94;67.05;67.05;54.31;56.01;59.82;59.82;57.44;0;46.47;46.06;9;5;10;1;2008;2
0;2;11;1;20;5;446.17;62.82;62.82;61.41;47.22;64.21;64.21;65.0;0;41.05;48.43;9;3;10;2;2008;2
0;1;8;1;20;5;482.77;75.27;75.27;58.93;61.18;57.32;57.32;55.99;0;46.04;62.69;8;3;10;2;2008;3
0;0;20;0;0;0;429.7;74.38;74.38;61.71;54.2;49.27;49.27;50.63;0;49.11;33.35;10;5;10;1;2008;2
0;1;20;1;76;15;436.8;72.55;72.55;56.51;47.22;57.32;57.32;53.95;0;48.41;44.74;10;6;10;2;2008;2
0;2;20;1;122;18;487.73;65.25;65.25;86.0;57.31;57.14;57.14;55.53;0;47.3;62.81;17;5;10;2;2008;3
1;0;10;0;0;0;470.7;66.94;66.94;54.33;50.24;57.87;57.87;58.29;0;59.65;53.32;7;5;10;3;2008;2
0;0;20;0;0;0;479.81;60.97;60.97;64.43;56.01;57.57;57.57;47.7;0;65.81;56.28;11;3;10;3;2008;1
0;2;20;1;56;7;460.74;62.82;62.82;56.51;54.01;66.94;66.94;60.25;0;48.41;47.21;1;2;10;3;2008;2
0;1;20;1;190;15;464.79;69.99;69.99;61.41;57.44;59.48;59.48;47.79;0;53.1;44.74;20;6;10;2;2008;1
0;1;20;1;178;15;450.69;55.71;55.71;61.41;48.97;61.76;61.76;65.0;0;46.04;55.84;16;6;10;3;2008;
0;2;6;1;20;5;473.47;67.54;67.54;56.51;61.18;49.19;49.19;60.25;0;50.76;61.22;20;5;10;2;2008;2
0;0;6;0;0;0;453.86;67.05;67.05;64.43;45.74;55.39;55.39;53.57;0;56.96;55.3;8;3;10;2;2008;1
0;1;20;1;101;7;485.81;53.42;53.42;56.34;65.03;63.33;63.33;68.0;0;60.49;55.64;20;5;10;2;2008;2
0;1;8;1;20;5;447.37;62.82;62.82;58.93;52.34;57.32;57.32;58.09;0;38.35;38.15;0;5;10;2;2008;2
0;0;8;0;0;0;481.89;79.12;79.12;56.78;60.46;57.87;57.87;52.56;0;51.72;55.3;10;3;10;2;2008;2
0;1;10;1;20;5;432.59;70.42;70.42;61.03;54.05;37.92;37.92;63.27;0;42.38;41.7;10;3;10;3;2008;1
0;0;2;0;0;0;428.94;66.94;66.94;54.33;58.17;62.45;62.45;46.57;0;54.32;48.65;20;3;10;2;2008;1
0;2;8;1;20;5;431.32;69.99;69.99;54.12;54.01;53.22;53.22;58.09;0;41.05;49.65;15;3;10;2;2008;1
0;1;10;1;20;5;451.96;65.16;65.16;49.32;61.18;59.48;59.48;51.92;0;53.1;54.57;10;3;10;3;2008;2
0;0;19;0;0;0;445.02;67.05;67.05;56.8;52.36;48.93;48.93;57.44;0;51.72;61.22;20;6;10;1;2008;2
0;0;10;0;0;0;441.64;60.97;60.97;59.29;50.66;57.57;57.57;53.57;0;56.96;47.79;20;3;10;2;2008;2
1;0;20;0;0;0;435.82;55.29;55.29;61.71;57.89;60.1;60.1;54.46;0;43.75;51.23;3;4;10;3;2008;2
0;0;20;0;0;0;436.2;60.82;60.82;56.78;52.4;57.87;57.87;52.56;0;49.11;42.2;20;4;10;3;2008;2
0;1;6;1;20;5;455.8;53.42;53.42;61.03;54.05;61.16;61.16;59.24;0;51.78;49.6;9;3;10;3;2008;1
0;0;10;0;0;0;451.68;67.05;67.05;54.31;54.13;53.24;53.24;57.44;0;46.47;43.48;10;3;10;3;2008;1
0;0;10;0;0;0;452.11;74.44;74.44;40.67;50.66;64.72;64.72;45.62;0;56.96;48.65;10;3;10;3;2008;2
0;0;0;0;0;0;415.69;63.9;63.9;64.43;49.0;53.24;53.24;49.7;0;40.9;45.2;6;2;10;2;2008;2
0;0;7;0;0;0;446.86;60.82;60.82;54.33;58.17;57.87;57.87;50.63;0;54.32;59.25;8;5;10;2;2008;2
1;2;11;1;20;5;430.3;67.54;67.54;56.51;55.7;55.25;55.25;58.09;0;43.59;53.32;8;5;10;2;2008;2
0;2;1;1;20;5;438.79;57.98;57.98;63.26;60.51;51.43;51.43;53.42;0;55.13;47.14;1;5;10;3;2008;2
0;0;20;0;0;0;440.25;65.39;65.39;58.93;54.01;47.92;47.92;50.92;0;56.68;60.24;10;6;10;2;2008;2
0;1;16;1;20;5;452.2;60.49;60.49;61.41;52.34;47.14;47.14;67.71;0;43.59;69.48;20;2;10;3;2008;2
0;1;20;1;199;15;435.84;67.54;67.54;54.12;48.97;57.32;57.32;53.95;0;53.1;50.87;20;6;10;2;2008;2
0;1;0;1;56;7;442.95;65.25;65.25;56.34;54.05;53.3;53.3;55.53;0;47.3;45.71;20;3;10;2;2008;2
0;1;20;1;222;21;476.14;65.25;65.25;56.34;59.03;59.11;59.11;63.27;0;53.94;57.84;8;6;11;3;2008;
0;1;10;1;20;5;447.55;58.15;58.15;68.47;55.66;49.43;49.43;57.36;0;47.3;47.66;12;3;10;3;2009;2
0;0;9;0;0;0;463.79;74.38;74.38;49.33;52.01;62.45;62.45;44.37;0;62.79;79.55;20;3;10;3;2009;1
1;1;20;1;90;30;480.79;63.73;63.73;57.26;59.94;58.52;58.52;51.96;0;55.82;81.05;20;6;10;2;2009;2
1;2;15;1;20;5;445.38;56.59;56.59;61.99;59.94;56.57;56.57;60.0;0;33.69;69.48;20;3;10;3;2009;2
0;2;10;1;20;5;469.75;72.34;72.34;47.54;46.0;58.52;58.52;60.0;0;51.65;76.45;6;3;10;3;2009;2
0;0;20;0;0;0;532.27;90.85;90.85;55.86;69.76;65.33;65.33;69.19;0;48.54;55.79;8;6;10;2;2009;2
1;2;20;1;90;30;476.38;80.4;80.4;57.26;57.92;56.57;56.57;60.0;0;51.65;76.45;17;6;10;3;2009;2
1;1;16;1;20;5;475.13;59.02;59.02;60.61;57.36;60.8;60.8;64.99;0;51.65;69.48;4;1;10;3;2009;3
0;1;20;1;73;15;484.91;58.89;58.89;57.26;56.05;58.52;58.52;60.0;0;60.63;71.53;8;6;10;2;2009;2
1;0;13;0;0;0;471.28;67.05;67.05;59.29;60.31;64.72;64.72;61.53;0;51.72;71.12;8;4;10;3;2009;2
0;1;10;1;20;5;462.93;76.15;76.15;58.23;52.16;54.87;54.87;57.84;0;47.08;44.74;19;3;10;3;2009;3
0;2;10;1;20;5;443.4;59.02;59.02;63.02;53.84;54.87;54.87;57.84;0;46.69;52.09;18;3;10;3;2009;2
0;0;17;0;0;0;471.29;70.42;70.42;46.7;62.88;57.87;57.87;56.37;0;62.79;52.09;20;5;10;2;2009;3
1;1;8;1;20;5;482.77;66.35;66.35;61.99;64.78;60.56;60.56;55.8;0;44.33;65.86;2;3;10;3;2009;2
0;2;8;1;20;5;456.38;76.47;76.47;58.68;47.6;61.16;61.16;50.05;0;47.3;47.66;4;3;10;2;2009;1
1;2;1;1;20;5;454.79;76.15;76.15;55.85;59.25;54.87;54.87;51.94;0;56.21;53.32;20;5;10;3;2009;2
0;1;21;1;140;18;440.96;69.18;69.18;57.26;56.05;52.77;52.77;55.8;0;49.38;57.13;12;3;10;3;2009;2
0;1;20;1;18;9;445.86;69.34;69.34;53.45;57.36;54.87;54.87;50.07;0;56.21;71.53;16;6;10;1;2009;1
0;1;20;1;56;7;486.24;63.73;63.73;57.26;67.93;58.52;58.52;60.0;0;53.92;80.55;8;6;10;2;2009;2
0;0;20;0;0;0;479.81;60.97;60.97;64.43;56.01;57.57;57.57;47.7;0;65.81;56.28;3;6;10;2;2009;2
0;2;9;1;20;5;492.57;72.34;72.34;59.61;64.78;58.52;58.52;64.97;0;51.65;73.83;10;3;10;2;2009;2
0;0;10;0;0;0;458.24;60.97;60.97;61.82;54.13;57.57;57.57;57.44;0;59.65;52.09;10;6;10;2;2009;1
0;2;10;1;20;5;485.35;61.4;61.4;48.41;66.18;60.8;60.8;51.94;0;58.18;57.13;20;3;10;4;2009;3
0;1;20;2;53;22;390.2;38.62;38.62;40.91;60.21;53.57;53.57;46.57;0;51.72;52.09;20;6;5;1;2009;1
0;0;20;0;0;0;478.54;60.82;60.82;66.96;70.56;53.57;53.57;50.63;0;56.96;61.22;10;6;10;2;2009;2
0;1;20;1;50;15;424.92;53.42;53.42;49.04;44.03;49.43;49.43;53.71;0;56.09;55.64;20;6;5;2;2009;
0;2;18;1;20;5;458.65;66.5;66.5;58.23;61.3;54.87;54.87;55.79;0;49.38;69.48;20;5;10;2;2009;
0;1;8;1;20;5;452.56;66.5;66.5;58.23;50.5;54.87;54.87;51.94;0;53.92;43.48;20;3;10;2;2009;
0;2;17;1;20;5;475.61;75.98;75.98;66.98;57.92;46.97;46.97;55.8;0;47.08;83.41;20;2;10;3;2009;2
0;0;4;0;0;0;519.49;80.14;80.14;61.03;55.66;63.33;63.33;59.24;0;56.09;65.79;19;4;10;2;2009;
0;1;8;1;20;5;475.17;61.4;61.4;58.23;59.25;65.32;65.32;64.99;0;49.38;100.34;10;3;10;3;2009;2
0;0;14;0;0;0;479.51;70.5;70.5;46.55;62.92;64.72;64.72;53.57;0;62.79;57.27;7;3;10;3;2009;2
0;0;0;0;0;0;534.98;81.5;81.5;76.74;57.44;61.76;61.76;70.81;0;63.07;111.94;8;5;10;1;2009;1
0;2;18;1;20;5;497.46;72.5;72.5;58.23;69.35;60.8;60.8;64.99;0;51.25;81.05;11;3;10;3;2009;
0;1;20;1;73;15;463.93;69.34;69.34;55.85;61.3;58.76;58.76;55.79;0;46.69;88.67;20;6;10;2;2009;2
0;2;20;1;172;20;472.59;72.34;72.34;52.53;57.92;48.95;48.95;60.0;0;51.65;47.21;11;1;10;4;2009;2
0;0;0;0;0;0;448.84;65.16;65.16;64.0;47.22;64.21;64.21;60.25;0;50.76;49.65;18;4;10;2;2009;
0;1;20;1;187;7;476.54;72.34;72.34;54.91;64.78;54.66;54.66;51.96;0;44.33;49.65;8;6;10;2;2009;1
0;2;17;1;20;5;512.24;58.15;58.15;63.43;70.68;65.67;65.67;63.27;0;58.26;62.81;19;3;10;3;2009;2
1;2;16;1;20;5;466.71;63.87;63.87;63.02;55.57;52.97;52.97;60.01;0;46.69;71.53;20;2;10;3;2009;1
0;2;0;1;200;15;465.98;69.18;69.18;57.26;57.92;52.77;52.77;62.35;0;53.92;48.43;20;3;10;2;2009;2
0;2;14;1;20;5;460.11;56.71;56.71;60.61;59.25;54.87;54.87;64.99;0;47.08;53.32;11;1;10;3;2009;1
0;1;10;1;20;5;428.87;63.73;63.73;64.43;59.94;48.95;48.95;60.0;0;39.64;47.21;11;3;10;2;2009;2
0;0;10;0;0;0;454.01;69.34;69.34;58.23;55.57;47.18;47.18;60.01;0;47.08;53.32;20;3;10;3;2009;2
0;1;20;1;227;15;469.59;62.52;62.52;75.93;63.23;53.89;53.89;58.72;0;50.84;47.14;20;6;10;3;2009;2
0;0;20;0;0;0;465.03;75.27;75.27;64.0;52.34;49.19;49.19;53.95;0;50.76;43.48;6;6;10;2;2009;2
1;1;10;1;20;5;485.94;72.5;72.5;50.98;69.35;67.92;67.92;60.01;0;48.98;52.09;8;3;10;3;2009;2
0;0;20;0;0;0;407.37;56.59;56.59;57.26;47.67;48.95;48.95;50.09;0;42.25;26.13;5;6;7;99;2009;2
1;0;20;0;0;0;444.29;79.16;79.16;54.31;54.13;57.57;57.57;55.49;0;49.11;49.51;10;6;10;2;2009;2
0;2;21;1;131;7;482.5;60.48;60.48;58.68;59.03;59.11;59.11;65.51;0;60.49;45.71;7;6;10;2;2009;2
0;1;20;1;1;21;444.72;57.98;57.98;65.58;60.51;56.52;56.52;56.94;0;46.43;56.01;18;6;10;1;2009;2
0;2;19;1;20;5;458.16;61.26;61.26;61.99;59.94;52.77;52.77;60.0;0;41.86;47.21;20;5;10;3;2009;2
0;2;11;1;20;5;417.38;89.86;89.86;58.93;54.01;55.25;55.25;58.09;0;32.22;57.13;20;3;10;3;2009;
0;1;7;1;20;5;435.89;58.89;58.89;54.91;47.67;46.97;46.97;60.0;0;51.25;57.13;11;5;6;2;2009;2
0;2;11;1;20;5;451.52;61.4;61.4;60.61;61.3;58.76;58.76;46.32;0;58.57;49.65;11;3;10;2;2009;2
0;1;20;1;20;5;462.91;55.09;55.09;55.5;50.65;75.15;75.15;49.88;0;54.21;56.31;20;5;10;2;2009;2
0;1;20;1;178;15;459.47;70.42;70.42;56.34;54.05;51.38;51.38;63.27;0;60.49;47.66;8;6;10;3;2009;2
0;0;10;0;0;0;441.97;65.16;65.16;61.41;54.01;55.25;55.25;55.99;0;38.35;61.22;20;5;10;3;2009;2
0;2;18;1;20;5;454.75;69.34;69.34;50.98;63.57;60.8;60.8;57.84;0;39.64;67.6;5;3;10;2;2009;2
0;2;14;1;20;5;455.88;53.42;53.42;65.89;54.05;57.14;57.14;53.71;0;60.49;74.16;8;3;10;2;2009;3
0;1;19;1;20;5;479.16;69.34;69.34;63.02;59.25;54.87;54.87;62.36;0;58.18;54.57;5;5;10;1;2009;2
0;1;20;1;227;15;446.06;56.71;56.71;63.02;59.25;56.79;56.79;57.84;0;44.33;54.57;20;6;10;2;2009;1
0;0;2;0;0;0;407.67;47.5;47.5;43.72;56.01;59.82;59.82;47.7;0;54.32;42.2;19;6;7;2;2009;2
0;1;11;1;20;5;447.37;72.5;72.5;55.85;55.57;52.97;52.97;48.2;0;58.18;48.43;11;5;10;3;2009;2
0;1;11;1;20;5;466.31;49.77;49.77;54.91;59.94;65.04;65.04;55.8;0;51.65;59.81;5;5;6;2;2009;2
0;1;20;1;41;15;489.39;69.18;69.18;59.61;72.11;50.87;50.87;60.0;0;61.02;67.6;20;6;10;2;2009;2
0;0;20;0;0;0;461.76;66.5;66.5;53.45;63.57;56.79;56.79;55.79;0;53.52;48.43;20;6;10;2;2009;3
0;0;6;1;20;5;474.41;66.35;66.35;52.53;64.78;60.56;60.56;57.84;0;51.65;80.55;1;5;10;2;2009;
0;1;8;1;20;5;460.85;58.15;58.15;61.03;55.66;57.14;57.14;63.27;0;58.26;47.66;19;3;10;2;2009;2
0;2;5;1;20;5;513.32;72.55;72.55;64.0;63.27;66.94;66.94;65.0;0;57.9;71.53;8;6;10;1;2009;2
0;0;10;0;0;0;485.86;79.16;79.16;56.8;60.31;62.18;62.18;71.85;0;56.96;44.34;8;3;10;2;2009;3
0;1;8;1;20;5;469.22;61.4;61.4;53.45;61.3;56.79;56.79;62.36;0;44.72;58.45;20;5;10;2;2009;2
0;2;10;1;20;5;456.32;59.02;59.02;63.02;52.16;58.76;58.76;50.07;0;44.33;55.84;4;3;10;3;2009;2
0;1;20;1;61;21;480.03;75.98;75.98;57.26;57.92;44.91;44.91;53.85;0;51.65;40.89;1;6;10;1;2009;3
0;2;20;1;181;15;449.33;58.89;58.89;66.98;62.19;50.87;50.87;62.35;0;51.65;80.55;2;6;10;3;2009;3
0;1;20;1;139;7;464.16;65.16;65.16;58.93;59.25;55.25;55.25;65.0;0;41.05;57.13;7;5;10;2;2009;2
0;1;11;1;20;5;427.5;63.73;63.73;64.43;44.28;54.66;54.66;48.23;0;51.65;48.43;11;5;10;2;2009;2
0;1;20;1;208;7;496.37;80.4;80.4;50.09;59.94;58.52;58.52;60.0;0;48.98;59.81;21;6;10;1;2009;3
0;2;0;1;121;30;454.19;72.34;72.34;57.26;54.29;58.52;58.52;64.97;0;42.25;67.6;10;3;10;2;2009;2
0;0;20;0;0;0;450.08;58.18;58.18;61.82;49.0;59.82;59.82;45.62;0;57.18;47.79;10;6;10;1;2009;3
0;1;14;1;20;5;462.76;76.15;76.15;55.85;66.18;51.08;51.08;53.84;0;47.08;59.81;11;6;10;1;2009;3
0;0;4;0;0;0;482.14;74.44;74.44;59.29;58.05;57.57;57.57;55.49;0;54.5;56.28;11;3;10;2;2009;2
0;2;5;1;20;5;430.04;66.5;66.5;60.61;50.5;56.79;56.79;57.84;0;41.86;39.11;16;6;10;2;2009;2
0;1;20;1;208;7;475.13;59.02;59.02;60.61;53.84;60.8;60.8;60.01;0;51.65;53.32;18;6;10;3;2009;2
0;1;20;1;64;30;475.4;69.34;69.34;58.23;63.57;54.87;54.87;62.36;0;46.69;58.45;9;5;10;1;2009;2
0;2;11;1;20;5;446.63;75.98;75.98;50.09;56.05;50.87;50.87;62.35;0;51.25;48.43;20;5;10;2;2009;2
0;0;20;0;0;0;471.79;63.87;63.87;55.85;59.25;51.08;51.08;76.56;0;48.98;88.67;9;6;10;2;2009;2
0;0;14;0;0;0;444.57;74.38;74.38;51.86;60.21;51.43;51.43;56.37;0;51.72;59.25;17;6;10;2;2009;2
0;1;20;1;227;15;447.58;58.89;58.89;61.99;50.94;58.52;58.52;53.85;0;51.25;40.89;12;6;10;2;2009;
0;1;0;1;169;21;457.4;81.5;81.5;58.93;54.01;57.32;57.32;53.95;0;43.59;62.69;4;5;10;3;2009;2
0;1;20;1;31;25;410.85;54.43;54.43;48.41;52.16;47.18;47.18;57.84;0;42.25;40.89;11;5;4;1;2009;1
0;1;20;1;1;21;474.52;62.52;62.52;70.44;58.12;59.42;59.42;62.46;0;55.13;48.92;20;3;10;2;2009;1
0;1;8;1;20;5;468.98;61.4;61.4;55.85;57.36;62.97;62.97;57.84;0;48.98;48.43;13;3;10;2;2009;2
0;1;20;1;99;15;469.13;52.15;52.15;55.85;63.57;65.32;65.32;68.01;0;51.65;69.48;15;6;10;2;2009;2
0;1;14;1;20;5;453.5;66.35;66.35;54.91;57.92;50.87;50.87;53.85;0;44.72;58.45;15;4;10;2;2009;3
0;1;1;1;20;5;473.77;54.43;54.43;50.98;59.25;70.92;70.92;62.36;0;51.25;55.84;20;5;10;3;2009;3
0;1;0;1;222;21;446.23;66.35;66.35;54.91;57.92;52.77;52.77;55.8;0;53.92;52.09;9;1;10;3;2009;2
0;2;8;1;20;5;456.32;60.48;60.48;56.34;47.6;63.33;63.33;57.36;0;56.09;65.79;20;5;10;2;2009;
0;0;20;0;0;0;455.21;63.73;63.73;54.91;52.59;54.66;54.66;60.0;0;48.98;48.43;4;5;10;4;2009;
0;0;21;0;0;0;467.99;66.5;66.5;45.69;53.84;65.32;65.32;55.79;0;51.65;58.45;8;7;10;2;2009;
0;1;10;1;20;5;473.74;54.43;54.43;58.23;59.25;52.97;52.97;68.01;0;51.65;80.55;16;3;10;2;2009;
0;1;10;1;20;5;438.13;62.82;62.82;61.41;50.66;51.21;51.21;58.09;0;53.1;45.98;19;3;10;3;2009;1
0;0;14;0;0;0;454.25;67.05;67.05;51.8;54.13;57.57;57.57;47.7;0;56.96;55.3;20;5;10;3;2009;2
0;1;11;1;20;5;450.9;63.87;63.87;55.85;61.3;51.08;51.08;68.01;0;46.69;53.32;18;5;10;3;2009;2
0;2;10;1;20;5;438.34;61.4;61.4;58.23;53.84;60.8;60.8;50.07;0;41.86;33.63;10;2;10;3;2009;2
0;2;18;1;20;5;457.43;59.02;59.02;60.61;55.57;51.08;51.08;62.36;0;56.21;49.65;12;3;10;3;2009;1
0;2;9;1;20;5;466.94;69.18;69.18;44.84;57.92;60.56;60.56;51.96;0;53.52;57.13;1;4;10;3;2009;2
0;1;20;1;178;15;460.31;56.71;56.71;55.85;55.57;51.08;51.08;60.01;0;56.21;59.81;20;6;10;3;2009;2
1;0;9;0;0;0;467.85;66.83;66.83;52.72;51.89;55.65;55.65;55.27;0;52.09;54.64;18;4;10;4;2009;2
0;0;16;0;0;0;459.23;63.76;63.76;57.57;51.89;57.88;57.88;59.82;0;56.81;53.32;9;2;10;2;2009;
0;1;12;1;20;5;373.17;43.27;43.27;56.39;42.8;51.43;51.43;47.88;0;44.09;0.0;10;3;4;3;2009;
0;0;4;0;0;0;432.8;61.0;61.0;58.4;64.0;51.14;51.14;64.3;0;49.72;51.23;10;4;10;3;2009;
0;2;11;1;20;5;417.47;49.77;49.77;61.99;57.92;56.57;56.57;51.96;0;47.08;57.13;10;5;6;3;2009;
0;1;11;1;20;5;368.32;49.77;49.77;44.84;42.49;44.91;44.91;44.41;0;41.86;45.98;19;6;7;1;2009;
1;0;13;0;0;0;452.95;61.0;61.0;58.4;59.09;57.65;57.65;56.75;0;52.48;53.32;16;1;10;4;2009;
0;0;10;0;0;0;442.53;63.76;63.76;60.0;50.23;60.24;60.24;53.11;0;47.61;52.09;20;3;10;3;2009;2
0;0;15;0;0;0;443.15;58.5;58.5;53.57;61.37;55.4;55.4;54.55;0;59.84;41.6;9;3;10;1;2009;
0;0;20;0;0;0;449.2;66.96;66.96;58.4;55.14;68.67;68.67;56.75;0;39.54;49.51;7;6;10;2;2009;2
0;2;10;1;20;5;452.48;63.87;63.87;55.85;59.25;49.15;49.15;64.99;0;51.25;67.6;9;4;10;3;2009;
0;0;20;0;0;0;453.35;63.78;63.78;51.86;53.85;47.04;47.04;62.33;0;59.65;46.06;20;6;10;3;2009;2
0;2;17;1;20;5;416.55;69.34;69.34;53.45;52.16;51.08;51.08;46.32;0;39.64;36.71;6;4;10;2;2009;
0;2;20;1;214;12;450.68;54.43;54.43;58.23;53.84;52.97;52.97;51.94;0;58.57;73.83;10;3;10;3;2009;
0;0;7;0;0;0;462.89;70.23;70.23;55.16;55.37;57.88;57.88;55.27;0;65.24;49.51;14;2;10;3;2009;
0;1;19;1;20;5;425.88;69.18;69.18;54.91;40.58;56.57;56.57;53.85;0;46.69;39.11;1;5;10;1;2009;2
0;2;20;2;137;0;448.07;79.06;79.06;45.75;57.04;57.65;57.65;52.41;0;60.08;87.56;13;6;10;3;2009;
0;2;18;1;20;5;449.52;62.82;62.82;64.0;61.18;53.22;53.22;60.25;0;43.59;79.55;10;3;10;3;2009;1
0;0;10;0;0;0;472.65;60.82;60.82;51.86;56.1;57.87;57.87;64.51;0;62.45;48.65;20;3;10;3;2009;
0;2;12;1;20;5;438.25;52.06;52.06;57.26;54.29;56.57;56.57;57.84;0;51.65;53.32;20;3;10;3;2009;
0;2;20;1;121;30;406.9;53.2;53.2;51.73;54.01;51.21;51.21;49.87;0;46.04;47.21;10;5;5;3;2009;
0;0;20;0;0;0;418.61;67.19;67.19;53.57;49.97;47.0;47.0;46.13;0;39.25;46.92;20;6;10;2;2009;
1;1;18;1;20;5;416.4;54.43;54.43;60.61;48.83;54.87;54.87;48.2;0;53.52;42.2;8;3;10;3;2009;
0;2;9;1;20;5;448.75;76.15;76.15;45.69;59.25;58.76;58.76;50.07;0;46.69;59.81;15;4;10;3;2009;
0;0;13;0;0;0;467.75;58.5;58.5;58.4;57.04;60.02;60.02;59.08;0;59.21;52.09;16;3;10;3;2009;
0;2;10;1;20;5;445.78;61.26;61.26;50.09;52.59;65.04;65.04;53.85;0;42.25;45.98;6;3;10;3;2009;2
0;2;10;1;20;5;442.28;69.18;69.18;47.54;54.29;54.66;54.66;64.97;0;47.08;39.11;19;3;10;3;2009;
0;0;6;0;0;0;468.92;50.97;50.97;63.43;55.66;55.21;55.21;63.27;0;65.26;62.81;9;5;10;2;2009;2
0;0;16;0;0;0;463.07;70.38;70.38;56.0;55.14;62.59;62.59;54.55;0;44.77;71.12;9;2;10;3;2009;2
0;1;20;1;140;18;476.44;72.34;72.34;54.91;62.19;60.56;60.56;60.0;0;41.86;48.43;20;6;10;1;2009;
1;0;9;0;0;0;458.51;61.0;61.0;56.0;51.64;62.59;62.59;50.31;0;57.33;45.2;11;4;10;3;2009;
0;0;20;0;0;0;454.25;55.9;55.9;56.0;59.09;62.59;62.59;61.56;0;47.61;66.91;1;5;10;2;2009;
0;2;9;1;20;5;438.4;58.15;58.15;63.43;50.87;57.14;57.14;51.89;0;49.58;60.2;10;4;10;3;2009;2
0;1;20;1;227;15;479.47;72.5;72.5;60.61;59.25;54.87;54.87;68.01;0;51.65;53.32;11;6;10;1;2009;2
0;0;10;0;0;0;453.07;66.83;66.83;55.16;50.23;65.59;65.59;48.87;0;54.89;51.23;9;5;10;3;2009;2
0;1;10;1;20;5;466.67;58.15;58.15;56.34;45.87;61.16;61.16;63.27;0;53.94;74.16;20;3;10;3;2009;2
0;2;20;1;214;12;447.32;60.49;60.49;54.12;50.66;61.76;61.76;53.95;0;50.76;62.69;10;2;10;3;2009;
0;2;20;1;56;7;455.21;65.25;65.25;56.34;52.46;61.16;61.16;59.24;0;49.58;57.84;10;5;10;4;2009;2
0;2;10;1;20;5;505.24;69.34;69.34;55.85;57.36;67.92;67.92;71.69;0;49.38;111.94;11;1;10;4;2009;
