CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO,NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_PYE_UNO,VECES_PYE_UNO,CREDITOS_PYE_UNO,NOTA_VARCOM,VECES_VARCOM,CREDITOS_VARCOM,NOTA_EL_DOS,VECES_EL_DOS,CREDITOS_EL_DOS,NOTA_PROGAPL,VECES_PROGAPL,CREDITOS_PROGAPL,NOTA_CAMPOS,VECES_CAMPOS,CREDITOS_CAMPOS,NOTA_FCD,VECES_FCD,CREDITOS_FCD
0,17,6,11,2,2,0,2,3.33333E+14,0,0,2,0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,35,1,3
1,17,11,6,5,4,1,2,3.76667E+14,0,0,2,0,0,2,25,2,2,38,1,3,40,1,3,31,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,5,4,1,2,3.91667E+14,0,0,2,0,0,2,35,1,2,35,1,3,30,1,3,32.5,2,2,30,1,3
2,17,11,6,5,3,2,2,5,0,0,2,0,0,2,25,2,2,30,2,3,45,1,3,30,1,2,45,1,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,2,3,0,0,2,0,0,3
2,17,5,12,4,2,2,2,2.33333E+14,0,0,2,0,0,2,40,1,2,0,0,3,25,2,3,23.5,2,2,40,1,3
0,17,13,4,5,5,0,1,4.11667E+14,0,0,2,0,0,2,35,1,2,45,1,3,35,1,3,35,1,2,40,1,3
0,17,6,11,2,2,0,2,6.66667E+14,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,35,1,3
1,17,10,7,5,4,1,2,3.15833E+14,0,0,2,0,0,2,30,1,2,27,2,3,40,1,3,34,1,2,40,1,3
1,17,11,6,5,4,1,1,3.46111E+14,0,0,2,0,0,2,35,1,2,45,1,3,40,1,3,29,2,2,35,1,3
0,17,13,4,5,5,0,2,4.33333E+14,0,0,2,0,0,2,35,1,2,35,1,3,40,1,3,30,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,11,6,6,4,2,2,3.72222E+14,42,1,2,0,0,2,25,2,2,45,1,3,30,1,3,22.5,2,2,45,1,3
1,17,13,4,5,4,1,1,4.36667E+14,0,0,2,0,0,2,45,1,2,36.5,2,3,35,1,3,30,1,2,40,1,3
1,17,11,6,5,4,1,2,4.38333E+14,0,0,2,0,0,2,30,1,2,30,1,3,45,1,3,22.5,2,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,15,1,3
0,17,13,4,5,5,0,1,4.06667E+14,0,0,2,0,0,2,35,1,2,30,1,3,45,1,3,35,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,5,4,1,2,33.75,0,0,2,0,0,2,30,1,2,39,1,3,45,1,3,31.5,2,2,30,1,3
1,17,13,4,5,4,1,1,36.25,0,0,2,0,0,2,30,2,2,35,1,3,45,1,3,30,1,2,40,1,3
1,17,11,6,5,4,1,2,3.14722E+14,0,0,2,0,0,2,35,1,2,37,1,3,30,1,3,28.5,2,2,30,1,3
1,17,3,14,2,1,1,2,0.5,0,0,2,0,0,2,0,0,2,0,0,3,50,1,3,0,0,2,27.5,2,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,13,4,5,5,0,1,43,0,0,2,0,0,2,30,1,2,40,1,3,40,1,3,35,1,2,45,1,3
1,17,13,4,5,4,1,2,4.16667E+14,0,0,2,0,0,2,30,1,2,30,1,3,45,1,3,32.5,2,2,40,1,3
1,17,3,14,2,1,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,18.33333333,3,3,0,0,2,30,1,3
0,17,13,4,5,5,0,1,40.5,0,0,2,0,0,2,30,1,2,30,1,3,40,1,3,40,1,2,45,1,3
0,17,10,7,4,4,0,2,5.33333E+14,0,0,2,0,0,2,35,1,2,0,0,3,45,1,3,44,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,6,11,2,2,0,2,5,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,40,1,3
0,0,0,0,0,0,0,0,7.5,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,20,2,3,0,0,2,0,0,3
2,17,13,4,5,3,2,2,31.75,0,0,2,0,0,2,31,1,2,30.5,2,3,40,1,3,30,2,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,5,12,3,2,1,2,5,0,0,2,0,0,2,0,0,2,0,0,3,45,1,3,42,1,2,12.5,4,3
0,17,13,4,5,5,0,1,30,0,0,2,0,0,2,40,1,2,37,1,3,45,1,3,30,1,2,40,1,3
1,17,10,7,5,4,1,2,3.36667E+14,0,0,2,0,0,2,30,1,2,22.5,2,3,30,1,3,37,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,10,7,5,4,1,2,1.66111E+14,0,0,2,0,0,2,40,1,2,36,1,3,22.5,2,3,32,1,2,35,1,3
3,17,9,8,5,2,3,2,2.16667E+14,0,0,2,0,0,2,23,2,2,32,1,3,30,2,3,19.66666667,3,2,40,1,3
0,17,13,4,5,5,0,1,4.01667E+14,0,0,2,0,0,2,40,1,2,45,1,3,45,1,3,30,1,2,30,1,3
0,17,6,11,3,3,0,2,4.75,0,0,2,0,0,2,15,1,2,0,0,3,40,1,3,0,0,2,37,1,3
1,17,12,5,6,5,1,2,4.01667E+14,37,1,2,0,0,2,35,1,2,30,1,3,40,1,3,30,1,2,27.5,2,3
0,17,13,4,5,5,0,2,4.10833E+14,0,0,2,0,0,2,30,1,2,30,1,3,45,1,3,30,1,2,40,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,17.5,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,5,0,0,2,0,0,2,0,0,2,0,0,3,12.5,2,3,0,0,2,0,0,3
2,17,13,4,5,3,2,1,3.78333E+14,0,0,2,0,0,2,40,1,2,35,2,3,40,1,3,30,2,2,40,1,3
3,17,15,2,6,3,3,2,3.63333E+14,36,1,2,0,0,2,30,2,2,30,1,3,35,2,3,31.5,2,2,35,1,3
2,17,8,9,5,3,2,2,1.72917E+14,0,0,2,0,0,2,22.5,2,2,35,1,3,27.5,2,3,30,1,2,35,1,3
1,17,13,4,5,4,1,2,3.60833E+14,0,0,2,0,0,2,35,2,2,35,1,3,40,1,3,30,1,2,35,1,3
2,17,11,6,5,3,2,2,40,0,0,2,0,0,2,25.5,2,2,38,1,3,30,1,3,30,2,2,35,1,3
0,17,6,11,3,3,0,2,0,0,0,2,0,0,2,20,1,2,0,0,3,35,1,3,0,0,2,30,1,3
4,17,6,11,5,1,4,2,9.83333E+14,0,0,2,0,0,2,13.5,2,2,17.5,2,3,32.5,2,3,24,2,2,35,1,3
2,17,3,14,2,0,2,2,6.66667E+14,0,0,2,0,0,2,0,0,2,0,0,3,35,2,3,0,0,2,16.66666667,3,3
0,17,13,4,5,5,0,2,3.74167E+14,0,0,2,0,0,2,30,1,2,39,1,3,30,1,3,42,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,5,4,1,1,39.5,0,0,2,0,0,2,32.5,2,2,45,1,3,45,1,3,30,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,5,4,1,1,3.58889E+14,0,0,2,0,0,2,40,1,2,31,2,3,45,1,3,35,1,2,40,1,3
0,17,13,4,5,5,0,2,30.25,0,0,2,0,0,2,30,1,2,30,1,3,40,1,3,30,1,2,30,1,3
0,17,6,11,2,2,0,2,5.83333E+14,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,30,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,15,1,3,0,0,2,0,0,3
0,17,13,4,5,5,0,1,3.85833E+14,0,0,2,0,0,2,35,1,2,36,1,3,40,1,3,35,1,2,45,1,3
0,17,13,4,5,5,0,1,43.5,0,0,2,0,0,2,40,1,2,35,1,3,50,1,3,40,1,2,50,1,3
2,17,8,9,5,3,2,2,1.90556E+14,0,0,2,0,0,2,28.33333333,3,2,27.5,2,3,45,1,3,30,1,2,35,1,3
0,17,13,4,5,5,0,1,37.5,0,0,2,0,0,2,40,1,2,35,1,3,45,1,3,35,1,2,50,1,3
0,17,13,4,5,5,0,1,34,0,0,2,0,0,2,45,1,2,35,1,3,50,1,3,35,1,2,45,1,3
0,17,13,4,5,5,0,1,40.5,0,0,2,0,0,2,30,1,2,41,1,3,35,1,3,30,1,2,50,1,3
0,17,13,4,5,5,0,1,3.53333E+14,0,0,2,0,0,2,45,1,2,35,1,3,40,1,3,35,1,2,50,1,3
2,17,10,7,5,3,2,2,36.5,0,0,2,0,0,2,30,2,2,27.5,2,3,45,1,3,36,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,13,4,5,5,0,1,41,0,0,2,0,0,2,35,1,2,43,1,3,45,1,3,35,1,2,45,1,3
1,17,10,7,5,4,1,2,3.17222E+14,0,0,2,0,0,2,31,1,2,36,1,3,40,1,3,37,1,2,25,2,3
0,17,3,14,1,1,0,2,0,0,0,2,0,1,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
2,17,11,6,5,3,2,2,35,0,0,2,0,0,2,21,3,2,40,1,3,40,1,3,32.5,2,2,45,1,3
2,17,8,9,5,3,2,2,2.33333E+14,0,0,2,0,0,2,15.33333333,3,2,14.33333333,3,3,45,1,3,41,1,2,35,1,3
0,17,13,4,5,5,0,2,3.85833E+14,0,0,2,0,0,2,30,1,2,30,1,3,35,1,3,30,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,13,4,5,5,0,1,3.91667E+14,0,0,2,0,0,2,35,1,2,30,1,3,40,1,3,30,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,5,4,1,1,36,0,0,2,0,0,2,30,2,2,40,1,3,30,1,3,35,1,2,45,1,3
2,17,11,6,5,3,2,2,3.44167E+14,0,0,2,0,0,2,32.5,2,2,31,1,3,30,1,3,23,3,2,50,1,3
2,17,10,7,5,3,2,2,31,0,0,2,0,0,2,30,2,2,21,2,3,40,1,3,30,1,2,40,1,3
3,17,11,6,5,2,3,2,2.86667E+14,0,0,2,0,0,2,22,3,2,29.5,2,3,40,1,3,32,2,2,35,1,3
0,17,13,4,5,5,0,1,3.16667E+14,0,0,2,0,0,2,30,1,2,42,1,3,45,1,3,30,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,13,4,5,3,2,2,3.56667E+14,0,0,2,0,0,2,30,1,2,33,2,3,35,1,3,32,2,2,30,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,2.78333E+14,44,1,2,38,1,2,41,1,2,30,1,3,50,1,3,35,1,2,30,1,3
0,17,13,4,5,5,0,1,3.35833E+14,0,0,2,0,0,2,30,1,2,30,1,3,45,1,3,32,1,2,45,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,45,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,7.5,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,10,7,5,4,1,2,3.85833E+14,0,0,2,0,0,2,30,1,2,25.33333333,3,3,35,1,3,35,1,2,45,1,3
1,17,9,8,4,3,1,2,5,0,0,2,0,0,2,14,3,2,33,1,3,30,1,3,0,0,2,40,1,3
0,17,13,4,5,5,0,1,36.5,0,0,2,0,0,2,40,1,2,40,1,3,30,1,3,30,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,13,4,5,5,0,1,3.18333E+14,0,0,2,0,0,2,35,1,2,35,1,3,30,1,3,35,1,2,45,1,3
2,17,9,8,5,3,2,2,15,0,0,2,0,0,2,26.5,2,2,33,1,3,30,1,3,19.33333333,3,2,35,1,3
2,17,8,9,5,3,2,2,3.25833E+14,0,0,2,0,0,2,19.5,2,2,27.5,2,3,40,1,3,33,1,2,40,1,3
2,17,8,9,5,3,2,2,17.75,0,0,2,0,0,2,26,2,2,21,2,3,40,1,3,30,1,2,50,1,3
3,17,8,9,5,2,3,2,2.41667E+14,0,0,2,0,0,2,25,2,2,23,2,3,40,1,3,30,2,2,40,1,3
2,17,0,17,3,1,2,2,0,0,0,2,0,0,2,0,0,2,0,0,3,25,3,3,6,1,2,9.666666667,3,3
0,17,13,4,5,5,0,1,4.13333E+14,0,0,2,0,0,2,30,1,2,30,1,3,50,1,3,30,1,2,45,1,3
2,17,8,9,5,3,2,1,3.18056E+14,0,0,2,0,0,2,24.33333333,3,2,25,2,3,45,1,3,42,1,2,45,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,15,1,3,0,0,2,0,0,3
0,17,13,4,5,5,0,2,4.01667E+14,0,0,2,0,0,2,30,1,2,31,1,3,40,1,3,30,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,5,12,4,3,1,2,9,0,0,2,0,0,2,0,0,2,23,1,3,35,1,3,46,1,2,7,3,3
2,17,8,9,5,3,2,1,1.79722E+14,0,0,2,0,0,2,27.5,2,2,45,1,3,27.5,2,3,35,1,2,45,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
3,17,9,8,5,2,3,2,2.54722E+14,0,0,2,0,0,2,22,2,2,34,1,3,35,1,3,28.5,2,2,30,2,3
3,17,6,11,5,2,3,2,3.30833E+14,0,0,2,0,0,2,18.25,4,2,28,3,3,40,1,3,21.5,2,2,45,1,3
0,17,13,4,5,5,0,1,3.60833E+14,0,0,2,0,0,2,35,1,2,31,1,3,45,1,3,35,1,2,40,1,3
0,17,13,4,5,5,0,1,3.66667E+14,0,0,2,0,0,2,40,1,2,35,1,3,45,1,3,35,1,2,50,1,3
1,17,8,9,4,3,1,2,9.19444E+14,0,0,2,0,0,2,16,3,2,0,0,3,45,1,3,34,1,2,39,1,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,2,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,15,1,3,0,0,2,0,0,3
1,17,13,4,6,5,1,2,3.74167E+14,45,1,2,0,0,2,22.5,2,2,31,1,3,35,1,3,35,1,2,35,1,3
2,17,6,11,4,2,2,2,8.33333E+14,0,0,2,0,0,2,5.5,2,2,0,0,3,45,1,3,8,2,2,45,1,3
2,17,10,7,5,3,2,2,1.56667E+14,0,0,2,0,0,2,30,2,2,18,3,3,35,1,3,35,1,2,30,1,3
0,17,6,11,5,5,0,2,6.66667E+14,0,0,2,0,0,2,15,1,2,20,1,3,40,1,3,25,1,2,40,1,3
0,17,13,4,5,5,0,2,2.33333E+14,0,0,2,0,0,2,30,1,2,30,1,3,40,1,3,35,1,2,35,1,3
0,17,13,4,5,5,0,1,3.70833E+14,0,0,2,0,0,2,30,1,2,35,1,3,40,1,3,30,1,2,50,1,3
0,17,13,4,5,5,0,2,3.71667E+14,0,0,2,0,0,2,30,1,2,30,1,3,40,1,3,30,1,2,45,1,3
0,17,3,14,1,1,0,2,5,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,3,14,3,3,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,9,1,2,8,1,3
2,17,10,7,5,3,2,1,3.83333E+14,0,0,2,0,0,2,32.5,2,2,28,2,3,45,1,3,30,1,2,50,1,3
0,17,13,4,5,5,0,1,37.5,0,0,2,0,0,2,35,1,2,30,1,3,40,1,3,30,1,2,45,1,3
0,17,13,4,5,5,0,1,38.5,0,0,2,0,0,2,40,1,2,35,1,3,30,1,3,35,1,2,50,1,3
1,17,6,11,2,1,1,2,4.33333E+14,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,30,2,3
0,17,13,4,5,5,0,2,34.25,0,0,2,0,0,2,35,1,2,30,1,3,35,1,3,30,1,2,45,1,3
0,17,13,4,5,5,0,1,3.43333E+14,0,0,2,0,0,2,45,1,2,45,1,3,45,1,3,40,1,2,45,1,3
4,17,6,11,5,1,4,2,3.21667E+14,0,0,2,0,0,2,29,2,2,24.5,2,3,35,2,3,26.66666667,3,2,40,1,3
0,17,13,4,5,5,0,1,3.43333E+14,0,0,2,0,0,2,45,1,2,35,1,3,50,1,3,40,1,2,45,1,3
0,17,13,4,5,5,0,1,36,0,0,2,0,0,2,50,1,2,30,1,3,45,1,3,35,1,2,50,1,3
2,17,11,6,5,3,2,2,3.30556E+14,0,0,2,0,0,2,31,2,2,37,1,3,30,1,3,16.5,2,2,35,1,3
4,17,3,14,5,1,4,2,2.74167E+14,0,0,2,0,0,2,20.66666667,3,2,20,3,3,40,1,3,24,3,2,27.5,2,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,3
0,17,13,4,5,5,0,1,4.11667E+14,0,0,2,0,0,2,45,1,2,35,1,3,40,1,3,35,1,2,50,1,3
2,17,7,10,5,3,2,2,2.73889E+14,0,0,2,0,0,2,30,1,2,28.5,2,3,27.5,2,3,30,1,2,30,1,3
0,17,6,11,3,3,0,2,1.04167E+14,0,0,2,0,0,2,20,1,2,0,0,3,30,1,3,0,0,2,30,1,3
1,17,13,4,5,4,1,1,27375,0,0,2,0,0,2,40,1,2,42,1,3,35,1,3,30,2,2,45,1,3
2,17,6,11,4,2,2,2,0,0,0,2,26,1,2,0,0,2,30,1,3,30,2,3,0,0,2,23.5,2,3
0,17,13,4,5,5,0,1,4.38333E+14,0,0,2,0,0,2,40,1,2,35,1,3,45,1,3,30,1,2,50,1,3
1,17,0,17,2,1,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,20.33333333,3,3,0,0,2,22,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,5,4,1,2,3.83333E+14,0,0,2,0,0,2,35,1,2,30.5,2,3,40,1,3,30,1,2,41,1,3
1,17,10,7,5,4,1,1,2.78056E+14,0,0,2,0,0,2,40,1,2,25,2,3,40,1,3,30,1,2,45,1,3
3,17,9,8,5,2,3,2,1.96111E+14,0,0,2,0,0,2,25,3,2,32,2,3,35,1,3,24.33333333,3,2,45,1,3
0,17,13,4,5,5,0,1,41,0,0,2,0,0,2,45,1,2,35,1,3,50,1,3,35,1,2,45,1,3
3,17,6,11,5,2,3,2,26.75,0,0,2,0,0,2,25.33333333,3,2,25,2,3,40,1,3,28,2,2,45,1,3
0,17,3,14,1,1,0,2,6.66667E+14,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
1,17,13,4,6,5,1,2,7,0,0,2,31,2,2,3,1,2,40,1,3,40,1,3,30,1,2,30,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,6.75,4,3,0,0,2,0,0,3
1,17,13,4,6,5,1,1,2.78333E+14,0,0,2,30,1,2,26.33333333,3,2,41,1,3,45,1,3,30,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,13,4,5,5,0,1,43,0,0,2,0,0,2,40,1,2,35,1,3,50,1,3,35,1,2,50,1,3
2,17,11,6,5,3,2,2,26.25,0,0,2,0,0,2,30,1,2,33,1,3,35,1,3,29,2,2,30,2,3
0,17,13,4,5,5,0,2,3.26667E+14,0,0,2,0,0,2,30,1,2,40,1,3,30,1,3,30,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,9,8,5,3,2,2,2.51111E+14,0,0,2,0,0,2,24,3,2,35,1,3,40,1,3,22.5,2,2,40,1,3
1,17,17,0,7,6,1,1,36.75,50,1,2,40,1,2,30,1,2,45,1,3,35,1,3,33.5,2,2,48,1,3
1,17,17,0,7,6,1,1,4.06667E+14,47,1,2,40,1,2,35,1,2,31,2,3,30,1,3,31,1,2,40,1,3
0,17,17,0,7,7,0,1,39.5,31,1,2,45,1,2,30,1,2,35,1,3,45,1,3,30,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,10,7,7,5,2,2,1.44167E+14,36,1,2,35,1,2,23.5,2,2,16,1,3,35,1,3,27.33333333,3,2,34,1,3
1,17,3,14,2,1,1,2,0,20.5,2,2,0,0,2,0,0,2,0,0,3,49,1,3,0,0,2,0,0,3
1,17,5,12,2,1,1,2,0,30,1,2,0,0,2,0,0,2,0,0,3,32.5,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,37.5,45,1,2,42,1,2,30,2,2,45,1,3,35,1,3,31,1,2,45,1,3
2,17,10,7,6,4,2,2,8.33333E+14,33,1,2,30,1,2,21.5,2,2,26.66666667,3,3,40,1,3,0,0,2,44,1,3
2,17,14,3,7,5,2,1,3.09444E+14,35,1,2,35,1,2,34,1,2,28.5,2,3,35,1,3,32.5,2,2,35,1,3
0,17,17,0,7,7,0,1,4.43333E+14,40,1,2,50,1,2,45,1,2,35,1,3,40,1,3,35,1,2,45,1,3
1,17,15,2,6,5,1,1,2.23333E+14,0,0,2,35,1,2,32,1,2,43,1,3,45,1,3,33,2,2,48,1,3
0,17,17,0,7,7,0,1,3.30833E+14,42,1,2,35,1,2,36,1,2,33,1,3,40,1,3,49,1,2,38,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,15,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,6.66667E+14,0,0,2,35,1,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
2,17,12,5,7,5,2,1,3.80833E+14,35,1,2,35,1,2,35,1,2,27.5,2,3,45,1,3,25,2,2,40,1,3
1,17,15,2,7,6,1,1,31,45,1,2,34,1,2,28,2,2,36,1,3,30,1,3,30,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,15,2,7,4,3,2,30.75,42,1,2,29.5,2,2,32.5,2,2,43,1,3,35,1,3,16.5,2,2,46,1,3
1,17,17,0,7,6,1,1,3.49444E+14,45,2,2,36,1,2,37,1,2,37,1,3,30,1,3,30,1,2,46,1,3
1,17,17,0,7,6,1,1,33.5,50,2,2,41,1,2,33,1,2,30,1,3,40,1,3,38,1,2,50,1,3
0,17,17,0,7,7,0,1,3.93333E+14,40,1,2,45,1,2,34,1,2,45,1,3,45,1,3,30,1,2,40,1,3
2,17,5,12,5,3,2,2,0,28.5,2,2,30,1,2,4.5,2,2,0,1,3,35,1,3,3,1,2,0,1,3
0,0,2,-2,1,1,0,0,0,40,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,13,4,7,4,3,2,3.33333E+14,26,2,2,35,1,2,28.5,2,2,30,2,3,40,1,3,32,1,2,40,1,3
2,17,17,0,7,5,2,1,3.31667E+14,42,1,2,40,1,2,34,2,2,38,1,3,40,1,3,32,2,2,35,1,3
0,17,17,0,7,7,0,1,36.5,50,1,2,44,1,2,40,1,2,47,1,3,45,1,3,30,1,2,48,1,3
1,17,17,0,7,6,1,1,37,41,1,2,40,1,2,33,1,2,41,1,3,40,1,3,31.5,2,2,48,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,50,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.33333E+14,39,1,2,34,1,2,35,1,2,35,1,3,45,1,3,30,1,2,41,1,3
0,17,17,0,7,7,0,1,3.13611E+14,35,1,2,35,1,2,32,1,2,34,1,3,35,1,3,32,1,2,44,1,3
3,17,10,7,7,4,3,2,2.66944E+14,49,1,2,28,2,2,33,1,2,15,2,3,40,1,3,26.66666667,3,2,38,1,3
0,17,17,0,7,7,0,1,3.78333E+14,44,1,2,35,1,2,35,1,2,41,1,3,45,1,3,30,1,2,45,1,3
1,17,17,0,7,6,1,1,3.60833E+14,38,1,2,45,1,2,36,1,2,33,2,3,40,1,3,30,1,2,40,1,3
2,17,17,0,7,5,2,1,36.75,50,1,2,40,1,2,31.5,2,2,45,1,3,45,1,3,32.5,2,2,45,1,3
0,17,17,0,7,7,0,1,3.61667E+14,50,1,2,35,1,2,30,1,2,40,1,3,45,1,3,31,1,2,40,1,3
1,17,17,0,7,6,1,1,42.5,45,1,2,40,1,2,41,1,2,34.5,2,3,45,1,3,34,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,6.5,2,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.94444E+14,40,1,2,31,1,2,37,1,2,35,1,3,30,1,3,37,1,2,45,1,3
1,17,17,0,7,6,1,1,33.5,43,1,2,35,1,2,30,1,2,32,2,3,45,1,3,40,1,2,40,1,3
0,17,17,0,7,7,0,1,4.41667E+14,45,1,2,45,1,2,40,1,2,43,1,3,50,1,3,30,1,2,50,1,3
0,17,17,0,7,7,0,1,3.06667E+14,40,1,2,40,1,2,33,1,2,37,1,3,40,1,3,37,1,2,39,1,3
