CAR_TRES,NCC_TRES,NCA_TRES,NCP_TRES,NAC_TRES,NAA_TRES,NAP_TRES,EPA_TRES,PROMEDIO_CUATRO,NOTA_SEGUNDA_LENGUA_DOS,VECES_SEGUNDA_LENGUA_DOS,CREDITOS_SEGUNDA_LENGUA_DOS,NOTA_EE_DOS,VECES_EE_DOS,CREDITOS_EE_DOS,NOTA_FISICA_DOS,VECES_FISICA_DOS,CREDITOS_FISICA_DOS,NOTA_MULTIVARIADO,VECES_MULTIVARIADO,CREDITOS_MULTIVARIADO,NOTA_ECUACIONES,VECES_ECUACIONES,CREDITOS_ECUACIONES,NOTA_TGS,VECES_TGS,CREDITOS_TGS,NOTA_PROG_AVANZADA,VECES_PROG_AVANZADA,CREDITOS_PROG_AVANZADA
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3
2,22,10,12,8,4,4,2,18.69444444,0,0,0,43,1,2,33,1,3,13.5,2,3,28,2,3,34,1,2,43,1,3
2,24,15,9,9,6,3,2,35.60526316,43,1,2,35,1,2,28.5,2,3,36,1,3,34,1,3,37,1,2,31,2,3
0,8,0,8,3,0,3,2,13,19,1,2,0,0,0,0,0,0,0,0,0,14,1,3,0,0,0,16,1,3
0,16,8,8,6,3,3,2,18.7,24,1,2,0,0,0,13,1,3,24,1,3,31,1,3,36,1,2,39,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,0,0,0
0,5,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,2,8,1,3
0,18,18,0,7,7,0,1,39.16666667,47,1,2,30,1,2,39,1,3,31,1,3,40,1,3,40,1,2,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,24.8,0,0,0,0,0,0,35,1,3,34,1,3,35,1,3,33,1,2,37,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,10,17,10,4,6,2,36.85714286,44,1,2,24,1,2,25.5,2,3,26,2,3,31,1,3,32,1,2,30,2,3
0,5,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,2,7,4,1,3,2,22.66666667,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,0,1,3
0,5,2,3,2,1,1,2,21.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,2,0,1,3
4,30,9,21,11,4,7,2,31.88888889,35,1,2,39,1,2,33,1,3,24,2,3,22.33333333,3,3,38,1,2,18.5,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,10,15,9,4,5,2,40.76923077,0,0,0,40,1,2,37,1,3,28,3,3,29,2,3,42,1,2,32,1,3
0,18,18,0,7,7,0,1,31.63157895,40,1,2,44,1,2,42,1,3,33,1,3,37,1,3,36,1,2,35,1,3
1,4,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,31.78571429,48,1,2,44,1,2,34,1,3,32,1,3,35,1,3,40,1,2,33,1,3
1,19,13,6,7,5,2,2,35.68421053,43,1,2,36,1,2,37,1,3,30,1,3,43,1,3,0,0,0,24.5,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.5,40,1,2,47,1,2,38,1,3,34,1,3,34,1,3,45,1,2,39,1,3
0,18,18,0,7,7,0,1,39.27777778,41,1,2,39,1,2,33,1,3,31,1,3,34,1,3,42,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,0,0,0
0,18,18,0,7,7,0,1,34.15,37,1,2,40,1,2,30,1,3,30,1,3,30,1,3,42,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,18,8,10,7,3,2,39.44444444,50,1,2,37,2,2,30.5,2,3,33,1,3,32,1,3,42,1,2,31,2,3
1,19,10,9,7,4,3,2,21.54545455,48,1,2,0,0,0,28,2,3,31,1,3,33,1,3,33,1,2,5,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,42,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24,9,15,9,4,5,2,38,46,1,2,38,1,2,13.66666667,3,3,16.5,2,3,0,0,0,42,1,2,38,1,3
0,18,18,0,7,7,0,1,40.16666667,42,1,2,44,1,2,42,1,3,35,1,3,33,1,3,40,1,2,49,1,3
0,2,2,0,1,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,0,0,0
1,21,18,3,8,7,1,2,40.66666667,33,1,2,48,1,2,33,1,3,31.5,2,3,30,1,3,39,1,2,49,1,3
0,5,5,0,2,2,0,1,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,3
2,22,13,9,8,5,3,2,25.76190476,38,1,2,0,0,0,30,1,3,26.66666667,3,3,30,1,3,47,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,12,9,8,5,3,2,20.16666667,43,1,2,36,1,2,31,1,3,26.33333333,3,3,38,1,3,42,1,2,0,0,0
0,5,0,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,5,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,10,18,10,4,6,2,36.1875,0,0,0,37,1,2,31.5,2,3,20.5,2,3,25.66666667,3,3,43,1,2,50,1,3
1,21,15,6,8,6,2,2,32.85714286,46,1,2,40,1,2,30,1,3,28,2,3,32,1,3,42,1,2,38,1,3
1,21,18,3,8,7,1,2,33.95238095,43,1,2,50,1,2,30,1,3,31,2,3,31,1,3,38,1,2,39,1,3
2,24,15,9,9,6,3,2,19.78,30,1,2,38,1,2,36,1,3,24.5,2,3,30,2,3,32,1,2,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,3,3,2,1,1,2,0,0,0,0,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,36,45,1,2,47,1,2,30,1,3,40,1,3,38,1,3,40,1,2,42,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,0,0,0
0,18,18,0,7,7,0,1,33.35,42,1,2,33,1,2,31,1,3,34,1,3,37,1,3,33,1,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,16,3,7,6,1,2,40.92307692,0,0,0,41,1,2,30.5,2,3,32,1,3,30,1,3,37,1,2,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,2,2,0,1,0,0,0,0,0,0,0,36,1,3,0,0,0,0,0,0,0,0,0,50,1,3
2,24,15,9,9,6,3,2,31.78947368,32,1,2,33,1,2,32,1,3,27.66666667,3,3,32,1,3,39,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,13,9,8,5,3,2,27.67647059,0,0,0,42,1,2,31,1,3,31,1,3,30,1,3,32,1,2,25.33333333,3,3
0,16,16,0,6,6,0,1,40.75,0,0,0,46,1,2,39,1,3,35,1,3,30,1,3,36,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,9,6,5,3,2,2,34.6,0,0,0,0,0,0,17,2,3,35,1,3,38,1,3,0,0,0,37,1,3
0,18,18,0,7,7,0,1,39.61111111,38,1,2,44,1,2,38,1,3,35,1,3,37,1,3,40,1,2,35,1,3
0,18,18,0,7,7,0,1,44.27777778,49,1,2,49,1,2,41,1,3,40,1,3,31,1,3,43,1,2,43,1,3
1,21,15,6,8,6,2,2,34.16666667,48,1,2,41,1,2,19.5,2,3,33,1,3,31,1,3,34,1,2,33,1,3
0,18,18,0,7,7,0,1,40.66666667,49,1,2,41,1,2,40,1,3,42,1,3,40,1,3,39,1,2,39,1,3
0,18,18,0,7,7,0,1,44.55555556,45,1,2,50,1,2,41,1,3,42,1,3,46,1,3,34,1,2,43,1,3
0,10,2,8,4,1,3,2,0,7,1,2,0,0,0,6,1,3,0,0,0,0,0,0,39,1,2,2,1,3
1,8,2,6,3,1,2,2,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,9,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,6,12,6,2,4,2,35,0,0,0,0,0,0,0,0,0,14.66666667,3,3,35.5,2,3,0,0,0,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,7,9,6,3,3,2,40.33333333,38,1,2,0,0,0,21.5,2,3,0,0,0,8,1,3,43,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,4,0,2,2,0,1,0,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,36,1,2,0,0,0
0,2,0,2,1,0,1,2,0,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,33.92857143,49,1,2,43,1,2,35,1,3,41,1,3,35,1,3,37,1,2,36,1,3
0,18,18,0,7,7,0,1,41.22222222,44,1,2,41,1,2,36,1,3,42,1,3,38,1,3,37,1,2,42,1,3
1,19,16,3,7,6,1,2,38.55555556,34,1,2,0,0,0,37,1,3,32.5,2,3,35,1,3,36,1,2,49,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,38.72222222,30,1,2,42,1,2,32,1,3,37,1,3,34,1,3,36,1,2,48,1,3
2,22,10,12,8,4,4,2,25.76470588,0,0,0,30,1,2,31,1,3,27,2,3,24,2,3,35,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,12,15,10,5,5,2,37.44444444,42,1,2,33,1,2,32,2,3,29,2,3,21,2,3,30,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,7,15,8,3,5,2,28.39285714,0,0,0,43,1,2,20,2,3,22.5,2,3,0,1,3,40,1,2,49,1,3
4,30,9,21,11,4,7,2,34.2,34,1,2,33,1,2,28,2,3,26.33333333,3,3,26.5,2,3,30,1,2,37,1,3
2,24,10,14,9,4,5,2,19.2,37,1,2,26,1,2,29.5,2,3,28,2,3,33,1,3,31,1,2,36,1,3
1,17,14,3,6,5,1,2,29.47222222,0,0,0,0,0,0,36,1,3,31,2,3,30,1,3,35,1,2,30,1,3
2,24,15,9,9,6,3,2,36.88888889,37,1,2,46,1,2,30,1,3,32,1,3,29.66666667,3,3,35,1,2,39,1,3
1,21,15,6,8,6,2,2,33.22222222,42,1,2,47,1,2,39,1,3,31,1,3,34,1,3,38,1,2,26,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,4,2,0,2,2,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0
1,19,16,3,7,6,1,2,39.11764706,33,1,2,0,0,0,35,1,3,34,1,3,40,1,3,33,1,2,30,2,3
2,20,11,9,7,4,3,2,27.23333333,0,0,0,0,0,0,31,1,3,24,3,3,33,1,3,43,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,9,21,11,4,7,2,39.57142857,43,1,2,41,1,2,26.66666667,3,3,29.5,2,3,23.5,2,3,30,1,2,30,1,3
0,16,13,3,6,5,1,1,38.30769231,0,0,0,38,1,2,32,1,3,36,1,3,28,1,3,32,1,2,35,1,3
1,21,18,3,8,7,1,1,44.44444444,49,1,2,44,1,2,32.5,2,3,40,1,3,37,1,3,42,1,2,38,1,3
0,18,18,0,7,7,0,1,30.925,46,1,2,45,1,2,38,1,3,31,1,3,34,1,3,36,1,2,34,1,3
0,16,16,0,6,6,0,1,36.93333333,0,0,0,38,1,2,30,1,3,35,1,3,33,1,3,37,1,2,48,1,3
0,16,16,0,6,6,0,1,39.61538462,0,0,0,37,1,2,37,1,3,43,1,3,34,1,3,31,1,2,36,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,2,0,0,0
4,29,7,22,11,3,8,2,18.26388889,27,1,2,46,1,2,28.5,2,3,24.5,2,3,19.5,2,3,37,2,2,40,1,3
1,16,13,3,6,5,1,2,26.40625,30,1,2,0,0,0,32.5,2,3,0,0,0,31,1,3,37,1,2,39,1,3
0,8,2,6,3,1,2,2,48,0,0,0,0,0,0,24,1,3,0,0,0,0,0,0,40,1,2,12,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,0,0,0
0,4,4,0,2,2,0,2,0,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,0,0,0
0,10,10,0,4,4,0,1,38.375,0,0,0,47,1,2,30,1,3,0,0,0,0,0,0,39,1,2,32,1,3
2,23,7,16,9,3,6,2,39,22.5,2,2,41,1,2,33,1,3,24,1,3,25,1,3,47,1,2,24.5,2,3
2,24,15,9,9,6,3,2,40.92857143,42,1,2,33,1,2,30,1,3,33,1,3,27.66666667,3,3,39,1,2,48,1,3
3,27,12,15,10,5,5,2,25.83333333,47,1,2,38,1,2,39,1,3,28,3,3,30,1,3,40,1,2,24.5,2,3
0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,13,12,9,5,4,2,30,30,1,2,0,0,0,28,3,3,33,1,3,31.5,2,3,40,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,13,13,10,5,5,2,32.78571429,28,2,2,42,1,2,26,3,3,31,1,3,33,1,3,40,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,34.15,34,1,2,42,1,2,37,1,3,21.5,2,3,34,1,3,38,1,2,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,11,10,8,4,4,2,28.54166667,27.5,2,2,0,0,0,34,1,3,30,1,3,24,2,3,31,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,13,9,8,5,3,2,28.84210526,36,1,2,0,0,0,32,2,3,34,1,3,30,1,3,31,1,2,20,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,2,13,6,1,5,2,0,3.5,2,2,0,0,0,0,1,3,0,0,0,5,1,3,32,1,2,4,1,3
2,24,15,9,9,6,3,2,31.36842105,34,1,2,36,1,2,24.66666667,3,3,32,1,3,36,1,3,38,1,2,34,1,3
0,18,18,0,7,7,0,1,37.94444444,48,1,2,44,1,2,32,1,3,30,1,3,38,1,3,39,1,2,34,1,3
3,26,18,8,10,7,3,2,38.83333333,32.5,2,2,38,1,2,30.66666667,3,3,36,1,3,30,1,3,37,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,26,1,3
1,8,5,3,3,2,1,2,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,33,2,3
0,5,5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,33,1,3
0,13,13,0,5,5,0,1,0,42,1,2,0,0,0,38,1,3,0,0,0,37,1,3,36,1,2,39,1,3
1,21,18,3,8,7,1,2,38.94444444,45,1,2,34,1,2,30,1,3,34,1,3,30,2,3,36,1,2,33,1,3
1,21,15,6,8,6,2,2,41.1875,46,1,2,42,1,2,35,1,3,31,1,3,26,2,3,33,1,2,41,1,3
0,18,18,0,7,7,0,1,40.33333333,46,1,2,34,1,2,39,1,3,34,1,3,32,1,3,41,1,2,31,1,3
0,4,0,4,2,0,2,2,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.94444444,44,1,2,45,1,2,32,1,3,35,1,3,36,1,3,39,1,2,38,1,3
2,22,13,9,8,5,3,2,28.26666667,30,1,2,0,0,0,31,1,3,28,2,3,31.5,2,3,36,1,2,39,1,3
1,21,15,6,8,6,2,2,42.66666667,45,1,2,43,1,2,18,2,3,34,1,3,34,1,3,34,1,2,40,1,3
1,18,9,9,7,4,3,2,40,42,1,2,33,1,2,0,0,0,26,2,3,28,1,3,39,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.83333333,48,1,2,45,1,2,33,1,3,33,1,3,33,1,3,34,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,4,0,2,2,0,1,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0
0,18,18,0,7,7,0,1,40.66666667,44,1,2,45,1,2,30,1,3,38,1,3,33,1,3,38,1,2,33,1,3
1,21,18,3,8,7,1,2,35.64705882,43,1,2,30,1,2,32,1,3,31,2,3,30,1,3,36,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,16,4,8,6,2,1,33.77777778,20,2,2,45,1,2,38,1,3,36,1,3,40,1,3,46,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,39.44444444,35,1,2,32,1,2,22,2,3,30,1,3,36,1,3,41,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,16,3,7,6,1,2,39.75,0,0,0,39,1,2,39,1,3,30,2,3,30,1,3,42,1,2,38,1,3
0,8,2,6,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,40,1,2,21,1,3
1,20,16,4,8,6,2,2,32.15789474,29.5,2,2,34,1,2,33,1,3,30,1,3,33,1,3,34,1,2,31,1,3
1,20,16,4,8,6,2,2,34.875,22.5,2,2,36,1,2,34,1,3,34,1,3,33,1,3,42,1,2,36,1,3
0,16,16,0,6,6,0,1,32.27777778,0,0,0,49,1,2,38,1,3,36,1,3,30,1,3,44,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,41.5,0,0,0,0,0,0,39,1,3,0,0,0,31,1,3,39,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,42.6875,0,0,0,44,1,2,38,1,3,36,1,3,35,1,3,41,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,26.95652174,37,1,2,43,1,2,39,1,3,30.5,2,3,34,1,3,40,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,31.66666667,0,0,0,0,0,0,35,1,3,31,1,3,38,1,3,46,1,2,38,1,3
1,17,11,6,6,4,2,2,29.375,0,0,0,0,0,0,39,1,3,29,2,3,36,1,3,47,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,34,4,30,12,2,10,2,24.53125,44,1,2,0,0,0,16.5,2,3,21.33333333,3,3,16.66666667,3,3,34,1,2,26,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,32.91176471,31,1,2,0,0,0,30,1,3,0,0,0,30,1,3,31,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,41.08333333,0,0,0,44,1,2,32,1,3,30,1,3,30,1,3,45,1,2,37,1,3
0,18,18,0,7,7,0,1,40.16666667,32,1,2,39,1,2,32,1,3,31,1,3,32,1,3,41,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,42.94444444,37,1,2,49,1,2,37,1,3,40,1,3,42,1,3,41,1,2,46,1,3
0,18,18,0,7,7,0,1,41.16666667,44,1,2,38,1,2,34,1,3,31,1,3,35,1,3,41,1,2,41,1,3
0,16,11,5,6,4,2,1,19.75,0,0,0,23,1,2,36,1,3,21,1,3,36,1,3,42,1,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
