NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NOTA_ECONOMIA_DOS;VECES_ECONOMIA_DOS;CREDITOS_ECONOMIA_DOS;NOTA_PLINEAL;VECES_PLINEAL;CREDITOS_PLINEAL;NOTA_DERECHO;VECES_DERECHO;CREDITOS_DERECHO;NOTA_IECONOMICA;VECES_IECONOMICA;CREDITOS_IECONOMICA;NOTA_DISENO;VECES_DISENO;CREDITOS_DISENO;NOTA_METODOS;VECES_METODOS;CREDITOS_METODOS;NOTA_SEGURIDAD;VECES_SEGURIDAD;CREDITOS SEGURIDAD;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE
1778;31.692307692307693;37.13333333333333;30.0;0.0;35.0;36.0;0.0;0;35.2;0.0;0.0;36.0;31.0;39.0;20.0;0;2;2;0;1;1;0;2;30.0;1;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;21.5
1780;34.96666666666667;32.03333333333333;30.5;0.0;37.88235294117647;43.0;32.0;0;37.23529411764706;34.0;44.0;42.0;38.0;32.0;33.25;0;12;12;0;6;5;1;1;33.0;1;2;25.0;1;3;40.0;1;1;30.0;1;2;44.0;1;2;0.0;0;3;0.0;0;2;35;1;2;1;29.125
1781;35.733333333333334;36.8235294117647;36.0;48.0;39.05555555555556;39.0;37.0;45;40.470588235294116;40.0;44.0;45.0;34.0;46.0;36.411764705882355;0;17;17;0;8;8;0;1;35.0;1;2;38.0;1;3;44.0;1;1;30.0;1;2;39.0;1;2;35.0;1;3;38.0;1;2;36;1;2;3;40.0
1782;27.910256410256412;34.4;30.0;0.0;31.58823529411765;32.0;0.0;0;27.0;0.0;30.0;0.0;0.0;0.0;27.166666666666668;0;5;5;0;3;2;1;2;38.0;1;2;0.0;0;3;47.0;1;1;20.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1785;30.423076923076923;33.03333333333333;33.0;0.0;34.35294117647059;41.0;37.0;0;32.55882352941177;34.0;34.0;41.0;34.0;31.0;29.0;0;6;6;0;3;3;0;2;0.0;0;2;30.0;1;3;41.0;1;1;36.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;34.875
1787;34.86666666666667;34.26470588235294;37.0;41.0;35.1764705882353;39.0;34.0;0;36.64705882352941;31.0;32.0;50.0;46.0;41.0;36.0;0;10;10;0;5;5;0;1;39.0;1;2;31.0;1;3;39.0;1;1;36.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;39;1;2;2;37.2
1789;33.96666666666667;37.76470588235294;32.0;40.0;41.111111111111114;34.0;41.0;0;39.55882352941177;39.0;34.0;45.0;34.0;46.0;38.8235294117647;0;17;17;0;8;8;0;1;37.0;1;2;36.0;1;3;46.0;1;1;34.0;1;2;41.0;1;2;36.0;1;3;38.0;1;2;49;1;2;3;40.416666666666664
1792;31.9;37.411764705882355;40.0;45.0;37.72222222222222;42.0;36.0;47;36.8125;33.0;34.0;43.0;36.0;39.0;34.76470588235294;0;17;17;0;8;8;0;1;32.0;1;2;36.0;1;3;33.0;1;1;34.0;1;2;40.0;1;2;30.0;1;3;39.0;1;2;35;1;2;2;35.75
1793;28.377777777777776;31.733333333333334;33.0;0.0;35.0;38.0;0.0;0;34.5;0.0;31.0;0.0;40.0;35.0;26.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;40.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;30.166666666666668
1794;36.6;39.529411764705884;31.0;46.0;37.294117647058826;37.0;36.0;0;37.266666666666666;32.0;35.0;0.0;41.0;43.0;36.3235294117647;1;20;17;3;8;7;1;1;40.0;1;2;29.5;2;3;44.0;1;1;38.0;1;2;32.0;1;2;37.0;1;3;39.0;1;2;38;1;2;2;34.8
1796;33.53333333333333;37.35294117647059;31.0;43.0;39.77777777777778;31.0;37.0;0;36.411764705882355;30.0;32.0;45.0;42.0;38.0;31.3125;2;20;15;5;7;6;1;1;35.0;1;2;29.0;2;3;48.0;1;1;30.5;2;2;31.0;1;2;37.0;1;3;31.0;1;2;0;0;2;2;35.5
1797;28.2;35.03333333333333;33.0;0.0;30.08823529411765;34.0;0.0;0;30.764705882352942;29.0;31.0;40.0;32.0;35.0;25.0;1;5;3;2;2;1;1;2;0.0;0;2;0.0;0;3;43.0;1;1;28.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;33.5
1799;28.03846153846154;32.4;32.0;0.0;33.0;0.0;0.0;0;30.125;0.0;34.0;43.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1800;31.076923076923077;34.56666666666667;31.0;0.0;33.529411764705884;35.0;33.0;0;31.766666666666666;30.0;44.0;0.0;24.0;34.0;29.678571428571427;1;16;13;3;6;5;1;2;0.0;0;2;26.5;2;3;38.0;1;1;30.0;1;2;32.0;1;2;30.0;1;3;42.0;1;2;0;0;2;2;34.166666666666664
1801;32.56410256410257;32.96666666666667;36.0;0.0;32.3235294117647;30.0;0.0;0;36.46666666666667;33.0;25.5;0.0;44.0;40.0;28.8;0;14;14;0;6;5;1;2;34.0;1;2;14.0;1;3;0.0;0;1;36.0;1;2;33.0;1;2;36.0;1;3;38.0;1;2;0;0;2;2;32.0
1809;31.384615384615383;41.6;37.0;0.0;38.94117647058823;41.0;36.0;0;35.86666666666667;34.0;42.0;0.0;37.0;31.0;35.9;1;13;10;3;5;4;1;1;31.0;1;2;29.0;2;3;50.0;1;1;34.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;46;1;2;2;34.166666666666664
1810;35.733333333333334;39.23529411764706;36.0;44.0;45.166666666666664;40.0;38.0;50;41.23529411764706;42.0;44.0;47.0;44.0;45.0;38.8235294117647;0;17;17;0;8;8;0;1;41.0;1;2;30.0;1;3;47.0;1;1;44.0;1;2;45.0;1;2;33.0;1;3;42.0;1;2;40;1;2;2;38.54545454545455
1813;42.93333333333333;45.705882352941174;47.0;48.0;46.5;44.0;43.0;0;44.529411764705884;41.0;44.0;48.0;45.0;45.0;45.05882352941177;0;17;17;0;8;8;0;1;45.0;1;2;42.0;1;3;44.0;1;1;50.0;1;2;48.0;1;2;42.0;1;3;42.0;1;2;50;1;2;3;43.63636363636363
1814;33.86666666666667;33.38235294117647;33.0;35.0;39.77777777777778;42.0;36.0;0;37.35294117647059;37.0;41.0;35.0;35.0;43.0;36.0;1;11;9;2;4;4;0;1;44.0;1;2;33.0;1;3;0.0;0;1;34.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;34;1;2;2;32.833333333333336
1815;34.4;35.766666666666666;32.0;0.0;33.5;30.5;34.0;0;35.86666666666667;30.0;36.0;0.0;44.0;30.0;37.857142857142854;0;7;7;0;4;4;0;1;34.0;1;2;0.0;0;3;41.0;1;1;39.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;39;1;2;2;33.333333333333336
1817;34.06666666666667;32.86666666666667;34.0;0.0;32.35294117647059;30.0;0.0;0;40.857142857142854;0.0;49.0;45.0;41.0;45.0;40.42857142857143;0;7;7;0;4;4;0;1;34.0;1;2;0.0;0;3;47.0;1;1;39.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;45;1;2;1;28.5
1818;35.06666666666667;41.23529411764706;37.0;45.0;37.77777777777778;38.0;30.0;0;37.03333333333333;27.5;0.0;45.0;39.0;42.0;37.0;0;4;4;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;1;35.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;39;1;2;1;21.0
1819;39.233333333333334;45.0;34.0;47.0;47.5;45.0;42.0;44;43.411764705882355;39.0;33.0;47.0;47.0;44.0;42.411764705882355;0;17;17;0;8;8;0;1;46.0;1;2;37.0;1;3;50.0;1;1;47.0;1;2;45.0;1;2;38.0;1;3;41.0;1;2;44;1;2;2;38.72727272727273
1820;34.6;36.529411764705884;34.0;48.0;33.94117647058823;33.0;37.0;0;36.794117647058826;28.5;43.0;37.0;40.0;43.0;37.1;0;10;10;0;5;5;0;1;33.0;1;2;31.0;1;3;50.0;1;1;34.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;47;1;2;2;36.666666666666664
1822;31.9;34.88235294117647;34.0;42.0;32.11764705882353;32.0;33.0;0;31.8125;25.0;40.0;36.0;42.0;0.0;30.857142857142858;0;6;6;0;3;3;0;1;0.0;0;2;31.0;1;3;47.0;1;1;38.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1826;31.4;33.333333333333336;30.0;0.0;34.411764705882355;30.0;33.0;0;29.642857142857142;30.0;30.0;41.0;0.0;0.0;30.77777777777778;0;8;8;0;4;4;0;1;36.0;1;2;33.0;1;3;40.0;1;1;33.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;30.0
1831;36.266666666666666;40.88235294117647;38.0;44.0;41.44444444444444;33.0;37.0;0;37.285714285714285;37.0;34.0;0.0;37.0;39.0;32.53333333333333;0;14;14;0;6;6;0;1;36.0;1;2;34.0;1;3;0.0;0;1;34.0;1;2;39.0;1;2;30.0;1;3;39.0;1;2;0;0;2;2;38.0
1833;32.8;35.294117647058826;23.5;48.0;36.888888888888886;23.0;35.0;0;36.8235294117647;30.0;38.0;40.0;36.0;43.0;37.55555555555556;0;9;9;0;4;4;0;1;37.0;1;2;34.0;1;3;0.0;0;1;40.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;41;1;2;1;26.666666666666668
1834;35.2;37.1764705882353;38.0;45.0;41.27777777777778;40.0;36.0;49;35.642857142857146;30.0;36.0;0.0;35.0;43.0;37.666666666666664;0;15;15;0;7;7;0;1;33.0;1;2;32.0;1;3;50.0;1;1;44.0;1;2;38.0;1;2;37.0;1;3;0.0;0;2;39;1;2;2;37.111111111111114
1836;31.566666666666666;33.470588235294116;30.0;42.0;34.416666666666664;38.0;37.0;0;32.0;36.0;32.0;0.0;0.0;0.0;27.333333333333332;1;7;5;2;3;2;1;2;29.0;2;2;0.0;0;3;34.0;1;1;36.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;20.0
1837;35.8;42.05882352941177;34.0;48.0;42.333333333333336;37.0;35.0;0;40.13333333333333;37.0;0.0;47.0;42.0;47.0;36.0;0;14;14;0;6;6;0;1;0.0;0;2;30.0;1;3;0.0;0;1;42.0;1;2;36.0;1;2;30.0;1;3;39.0;1;2;45;1;2;2;32.44444444444444
1838;30.0;38.53333333333333;37.0;0.0;36.35294117647059;39.0;0.0;0;37.6;39.0;36.0;0.0;41.0;39.0;39.6;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;3;36.0;1;1;45.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;36;1;2;1;27.5
1839;35.46666666666667;42.94117647058823;39.0;48.0;41.72222222222222;32.0;37.0;0;38.4375;33.0;46.0;43.0;33.0;44.0;33.03125;2;20;15;5;7;7;0;1;30.5;2;2;31.5;2;3;39.0;1;1;40.0;1;2;39.0;1;2;36.0;1;3;34.0;1;2;0;0;2;2;36.375
1841;34.13333333333333;36.53333333333333;33.0;0.0;39.23529411764706;44.0;31.0;0;37.8;33.0;45.0;0.0;33.0;45.0;28.666666666666668;0;8;8;0;4;4;0;2;32.0;1;2;30.0;1;3;44.0;1;1;30.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;30.8
1842;27.866666666666667;28.38235294117647;16.5;20.0;35.0;34.0;0.0;8;26.4;0.0;0.0;32.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1845;30.266666666666666;29.0;30.0;0.0;30.892857142857142;32.0;26.0;0;32.15384615384615;0.0;32.0;40.0;31.0;32.0;19.333333333333332;1;4;2;2;1;0;1;2;0.0;0;2;0.0;0;3;0.0;0;1;29.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1846;30.9;30.133333333333333;34.0;0.0;33.64705882352941;32.0;32.0;0;34.083333333333336;0.0;0.0;46.0;31.0;30.0;26.25;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;33.0;1;1;36.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;18.5
1848;35.13333333333333;33.1764705882353;32.0;32.0;31.029411764705884;27.5;0.0;0;29.5;0.0;0.0;0.0;36.0;0.0;24.25;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;37.0;1;1;30.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;30.8
1851;36.13333333333333;40.8235294117647;35.0;48.0;37.411764705882355;33.0;33.0;0;38.23529411764706;35.0;46.0;35.0;45.0;42.0;37.705882352941174;0;17;17;0;8;8;0;1;37.0;1;2;31.0;1;3;50.0;1;1;41.0;1;2;34.0;1;2;36.0;1;3;42.0;1;2;41;1;2;2;36.666666666666664
1852;33.01111111111111;33.705882352941174;30.0;45.0;34.529411764705884;33.0;0.0;0;36.0;0.0;0.0;48.0;30.0;33.0;36.5;1;6;4;2;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;1;30.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;43;1;2;1;0.0
1853;35.06666666666667;41.11764705882353;39.0;47.0;38.529411764705884;37.0;34.0;0;37.05882352941177;31.0;38.0;42.0;37.0;41.0;35.625;0;16;16;0;7;7;0;1;38.0;1;2;37.0;1;3;0.0;0;1;30.0;1;2;47.0;1;2;31.0;1;3;37.0;1;2;31;1;2;3;41.81818181818182
1855;32.833333333333336;34.85294117647059;35.0;43.0;35.05882352941177;31.0;0.0;0;36.7;32.0;0.0;43.0;39.0;42.0;28.571428571428573;0;6;6;0;3;2;1;2;0.0;0;2;29.0;1;3;47.0;1;1;33.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;32.5
1856;34.8;38.529411764705884;31.0;47.0;33.588235294117645;39.0;0.0;0;35.333333333333336;31.0;36.0;0.0;31.5;42.0;32.28125;2;20;15;5;7;6;1;1;31.0;1;2;28.5;2;3;40.0;1;1;34.5;2;2;34.0;1;2;38.0;1;3;39.0;1;2;0;0;2;2;36.25
1857;34.86666666666667;39.11764705882353;39.0;46.0;37.94444444444444;30.0;32.0;0;34.583333333333336;40.0;33.0;0.0;0.0;0.0;31.375;2;20;15;5;7;5;2;1;36.0;1;2;26.0;2;3;44.0;1;1;29.0;2;2;39.0;1;2;32.0;1;3;38.0;1;2;0;0;2;2;30.8
1858;26.0;23.0;30.0;0.0;0.0;0.0;0.0;0;43.0;0.0;0.0;0.0;40.0;46.0;41.0;0;2;2;0;1;1;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;41;1;2;1;0.0
1859;35.96666666666667;37.470588235294116;33.0;45.0;39.138888888888886;28.5;36.0;0;37.64705882352941;37.0;37.0;40.0;40.0;46.0;36.2;0;10;10;0;5;5;0;1;31.0;1;2;34.0;1;3;42.0;1;1;37.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;41;1;2;2;37.666666666666664
1860;33.233333333333334;33.529411764705884;31.0;44.0;34.588235294117645;36.0;0.0;0;34.93333333333333;32.0;33.0;0.0;33.0;41.0;30.0;0;8;8;0;4;3;1;1;32.0;1;2;28.0;1;3;50.0;1;1;36.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;28.25
1861;34.63333333333333;34.970588235294116;30.0;44.0;36.72222222222222;41.0;36.0;0;36.214285714285715;35.0;37.0;0.0;40.0;33.0;30.11111111111111;1;10;8;2;4;4;0;1;30.0;1;2;32.0;1;3;41.0;1;1;37.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;35.833333333333336
1862;34.733333333333334;34.56666666666667;34.0;0.0;36.1764705882353;36.0;0.0;0;33.64705882352941;25.0;30.0;46.0;35.0;41.0;25.2;0;4;4;0;2;2;0;2;33.0;1;2;0.0;0;3;0.0;0;1;30.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;28.0
1863;33.46666666666667;34.088235294117645;30.0;45.0;37.166666666666664;38.0;28.0;0;34.35294117647059;34.0;36.0;37.0;43.0;33.0;28.0;1;10;8;2;4;2;2;2;27.0;2;2;27.0;1;3;43.0;1;1;37.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;29.2
1864;36.6;35.73529411764706;35.0;49.0;40.705882352941174;47.0;39.0;0;38.93333333333333;32.0;45.0;0.0;42.0;43.0;45.5;0;4;4;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;1;49.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;42;1;2;1;26.666666666666668
1865;37.8;35.94117647058823;35.0;41.0;34.64705882352941;32.0;0.0;0;36.333333333333336;31.0;38.0;0.0;41.0;43.0;35.36666666666667;2;20;15;5;7;6;1;1;31.0;1;2;28.5;2;3;45.0;1;1;32.5;2;2;35.0;1;2;39.0;1;3;0.0;0;2;43;1;2;2;37.25
1870;34.4;38.529411764705884;37.0;17.0;40.294117647058826;42.0;5.0;0;26.666666666666664;26.0;31.0;0.0;30.0;0.0;28.555555555555557;0;8;8;0;4;4;0;2;33.0;1;2;30.0;1;3;37.0;1;1;32.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;22.8
1871;32.733333333333334;33.88235294117647;31.0;30.0;35.55555555555556;36.0;30.0;0;35.94117647058823;37.0;30.0;48.0;31.0;38.0;33.142857142857146;0;7;7;0;4;4;0;1;33.0;1;2;0.0;0;3;30.0;1;1;35.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;33;1;2;2;31.166666666666668
1873;35.86666666666667;39.0;35.0;50.0;38.35294117647059;46.0;36.0;0;37.142857142857146;33.0;32.0;0.0;45.0;40.0;34.733333333333334;0;15;15;0;7;6;1;1;0.0;0;2;31.0;1;3;45.0;1;1;34.0;1;2;40.0;1;2;29.0;1;3;35.0;1;2;39;1;2;2;36.888888888888886
1874;26.855555555555558;32.1764705882353;32.0;47.0;35.13333333333333;21.0;0.0;0;35.4;0.0;0.0;0.0;41.0;44.0;42.0;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;3;44.0;1;1;49.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;34;1;2;2;31.125
1876;35.86666666666667;40.0;34.0;49.0;39.35294117647059;45.0;35.0;0;37.8125;30.0;42.0;38.0;39.0;42.0;33.083333333333336;1;14;12;2;5;4;1;1;40.0;1;2;31.0;1;3;0.0;0;1;28.0;2;2;0.0;0;2;30.0;1;3;0.0;0;2;39;1;2;2;34.5
1877;33.47777777777778;27.676470588235293;32.0;45.0;36.0;0.0;0.0;0;29.261904761904763;0.0;35.0;47.0;31.0;15.0;40.5;0;4;4;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;1;39.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;42;1;2;2;34.4
1879;36.13333333333333;37.1764705882353;35.0;43.0;39.77777777777778;43.0;44.0;0;38.05882352941177;33.0;38.0;48.0;37.0;37.0;32.142857142857146;0;13;13;0;6;6;0;1;0.0;0;2;33.0;1;3;47.0;1;1;43.0;1;2;31.0;1;2;32.0;1;3;30.0;1;2;0;0;2;2;38.1
1881;30.923076923076923;33.6;32.0;0.0;32.088235294117645;30.0;15.5;0;33.125;0.0;32.0;0.0;38.0;39.0;30.571428571428573;2;11;7;4;4;3;1;1;30.0;2;2;0.0;0;3;39.0;1;1;19.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;38;1;2;1;20.5
1882;28.23076923076923;32.3;30.0;0.0;29.764705882352942;27.0;15.5;0;27.875;0.0;0.0;0.0;35.0;0.0;20.0;1;5;3;2;2;1;1;2;0.0;0;2;0.0;0;3;34.0;1;1;23.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;29.2
1889;34.93333333333333;39.11764705882353;39.0;46.0;34.3235294117647;30.5;34.0;0;39.64705882352941;30.0;45.0;46.0;45.0;39.0;35.46153846153846;0;13;13;0;6;6;0;1;0.0;0;2;33.0;1;3;34.0;1;1;37.0;1;2;0.0;0;2;32.0;1;3;44.0;1;2;35;1;2;2;36.285714285714285
1890;31.87179487179487;30.133333333333333;31.0;0.0;34.25;0.0;0.0;0;34.416666666666664;0.0;0.0;36.0;29.5;37.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;27.333333333333332
1893;35.2;39.0;35.0;45.0;41.0;43.0;34.0;0;37.14705882352941;32.0;35.0;41.0;38.0;43.0;34.214285714285715;0;14;14;0;6;6;0;1;30.0;1;2;31.0;1;3;0.0;0;1;37.0;1;2;37.0;1;2;30.0;1;3;0.0;0;2;44;1;2;2;38.30769230769231
1894;36.06666666666667;38.11764705882353;34.0;48.0;39.0;36.0;0.0;50;39.06666666666667;33.0;41.0;0.0;37.0;44.0;34.63636363636363;1;14;11;3;5;4;1;1;36.0;1;2;27.0;2;3;0.0;0;1;38.0;1;2;0.0;0;2;0.0;0;3;42.0;1;2;34;1;2;2;36.125
1895;34.833333333333336;36.0;34.0;44.0;35.76470588235294;39.0;0.0;0;39.411764705882355;30.0;46.0;45.0;43.0;45.0;36.53333333333333;0;15;15;0;7;7;0;1;0.0;0;2;31.0;1;3;45.0;1;1;37.0;1;2;34.0;1;2;38.0;1;3;40.0;1;2;37;1;2;2;37.63636363636363
1897;28.96153846153846;31.7;34.0;0.0;28.176470588235293;32.0;0.0;0;32.4;0.0;35.0;46.0;32.5;0.0;24.25;1;5;3;2;2;1;1;2;0.0;0;2;0.0;0;3;46.0;1;1;25.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;33.5
1898;29.692307692307693;29.933333333333334;35.0;0.0;32.125;0.0;0.0;0;24.4375;0.0;0.0;33.0;28.0;0.0;17.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;35.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;20.0
1900;37.6;39.705882352941174;35.0;48.0;44.833333333333336;43.0;41.0;0;37.88235294117647;30.0;33.0;42.0;41.0;40.0;29.181818181818183;0;10;10;0;4;4;0;2;32.0;1;2;35.0;1;3;0.0;0;1;31.0;1;2;0.0;0;2;30.0;1;3;0.0;0;2;0;0;2;2;36.5
1903;35.86666666666667;38.76470588235294;36.0;49.0;37.35294117647059;43.0;37.0;0;39.76470588235294;34.0;35.0;48.0;39.0;46.0;37.0;0;10;10;0;5;5;0;1;38.0;1;2;34.0;1;3;50.0;1;1;31.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;40;1;2;2;37.25
1905;34.4;36.35294117647059;32.0;47.0;39.55555555555556;36.0;0.0;44;35.588235294117645;34.0;30.0;42.0;33.5;42.0;34.5;0;8;8;0;4;4;0;1;0.0;0;2;32.0;1;3;44.0;1;1;30.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;38;1;2;2;35.625
1911;34.46666666666667;33.7;31.0;0.0;35.529411764705884;33.0;0.0;0;31.416666666666668;35.0;30.0;0.0;0.0;0.0;28.25;1;9;7;2;3;3;0;2;31.0;2;2;30.0;1;3;0.0;0;1;37.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;34.166666666666664
1912;32.0;30.733333333333334;34.0;0.0;28.58823529411765;32.0;0.0;0;30.23076923076923;0.0;36.0;43.0;30.0;0.0;21.25;1;5;3;2;2;1;1;2;0.0;0;2;0.0;0;3;38.0;1;1;23.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;33.5
1913;24.064102564102562;31.866666666666667;29.5;0.0;25.058823529411764;17.0;27.0;0;28.0;0.0;0.0;0.0;32.0;0.0;21.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;32.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;29.5
1914;33.86666666666667;33.666666666666664;30.0;0.0;24.5;36.0;0.0;0;22.25;0.0;0.0;0.0;35.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;1;0.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1915;34.67777777777778;39.35294117647059;34.0;45.0;39.55555555555556;31.0;35.0;0;32.5;25.0;28.5;39.0;37.0;39.0;36.6;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;3;33.0;1;1;38.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;37;1;2;1;26.0
1916;35.13333333333333;31.970588235294116;33.0;42.0;34.36363636363637;0.0;0.0;0;33.464285714285715;0.0;42.0;42.0;33.0;34.0;30.857142857142858;1;9;7;2;4;2;2;1;29.0;1;2;0.0;0;3;40.0;1;1;27.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;32;1;2;1;20.0
1917;33.53333333333333;33.5;37.0;0.0;32.470588235294116;24.0;0.0;0;35.416666666666664;0.0;32.0;0.0;40.0;38.0;25.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;38.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;32.833333333333336
1918;35.63333333333333;35.333333333333336;34.0;0.0;34.11764705882353;31.0;33.0;0;35.75;30.0;36.0;43.0;34.0;42.0;22.333333333333332;0;6;6;0;3;1;2;2;0.0;0;2;0.0;0;3;0.0;0;1;16.0;1;2;0.0;0;2;0.0;0;3;16.0;1;2;35;1;2;1;21.25
1920;35.233333333333334;35.26470588235294;32.0;41.0;38.138888888888886;43.0;27.5;0;34.083333333333336;19.0;0.0;0.0;31.0;43.0;34.8;0;10;10;0;5;4;1;1;35.0;1;2;25.0;1;3;45.0;1;1;35.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;44;1;2;2;30.25
1921;35.6;35.35294117647059;36.0;50.0;38.05882352941177;43.0;32.0;0;30.055555555555557;0.0;43.0;0.0;0.0;0.0;35.25;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;45.0;1;1;48.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;19.5
1922;34.43333333333333;35.970588235294116;33.0;42.0;37.0;37.0;27.5;0;31.2;19.0;0.0;31.0;30.0;33.0;27.0;1;7;5;2;3;2;1;2;34.0;1;2;0.0;0;3;42.0;1;1;26.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;28.0
1924;34.43333333333333;36.64705882352941;37.0;34.0;29.941176470588236;31.0;28.5;0;26.61111111111111;0.0;35.0;0.0;0.0;0.0;18.333333333333332;1;4;2;2;1;0;1;2;0.0;0;2;0.0;0;3;0.0;0;1;27.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
