NOTA_EI_UNO,VECES_EI_UNO,CREDITOS_EI_UNO,NOTA_EI_DOS,VECES_EI_DOS,CREDITOS_EI_DOS,NOTA_GEO_SAL,VECES_GEO_SAL,CREDITOS_GEO_SAL,NOTA_PDI,VECES_PDI,CREDITOS_PDI,NOTA_PROCC,VECES_PROCC,CREDITOS_PROCC,NOTA_AVAP,VECES_AVAP,CREDITOS_AVAP,NOTA_ECONOMET,VECES_ECONOMET,CREDITOS_ECONOMET,CAR_SIETE,NCC_SIETE,NCA_SIETE,NCP_SIETE,NAC_SIETE,NAA_SIETE,NAP_SIETE,EPA_SIETE,ESTADO SIETE,PROMEDIO_OCHO
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,31,1,2,39,1,3,44,1,3,50,1,2,37,1,2,40,1,2,0,16,16,0,7,7,0,1,1,41.21428571
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,30,1,2,0,0,2,0,16,5,11,2,2,5,2,3,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,42,1,2,36,1,3,45,1,3,46,1,2,31,1,2,40,1,2,0,16,16,0,7,7,0,1,1,42.85714286
39,1,2,32,1,2,31,1,3,34,1,3,30,1,2,31,1,2,37,1,2,0,16,16,0,7,7,0,1,1,32.63636364
35,1,2,0,0,2,0,0,3,33,1,3,39,1,2,34,1,2,35,2,2,1,16,11,5,5,5,2,1,1,37
0,0,2,0,0,2,0,0,3,31,1,3,39,1,2,0,0,2,0,0,2,0,16,5,11,2,2,5,2,3,32
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,0,0,2,0,0,3,34,1,3,38,1,2,42,1,2,37,1,2,0,16,11,5,5,5,2,1,1,40.5
0,0,2,0,0,2,0,0,3,30,1,3,41,1,2,32,1,2,0,0,2,0,16,7,9,3,3,4,2,3,37.66666667
0,0,2,0,0,2,0,0,3,39,1,3,39,1,2,33,1,2,30,2,2,1,16,9,7,4,4,3,2,3,31
0,1,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,34,1,2,33,1,3,41,1,3,46,1,2,33,1,2,30,1,2,0,16,16,0,7,7,0,1,1,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
13,1,2,0,0,2,0,0,3,30,1,3,35,1,2,35,1,2,35,1,2,0,16,9,7,5,4,3,2,3,32
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,18,1,2,43,1,3,31,2,3,39,1,2,30,1,2,17,2,2,2,16,12,4,7,5,2,1,1,32.33333333
43,1,2,37,1,2,33,1,3,45,1,3,50,1,2,33,1,2,37,2,2,1,16,16,0,7,7,0,1,1,37.09090909
0,0,2,0,0,2,0,0,3,31,1,3,38,1,2,32,1,2,29,1,2,0,16,7,9,4,3,4,2,3,0
9,1,2,33,1,2,33,1,3,35,1,3,41,1,2,32,1,2,41,3,2,1,16,14,2,7,6,1,2,3,36.44444444
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,36,1,2,34,1,3,33,1,3,46,1,2,30,1,2,34,1,2,0,16,16,0,7,7,0,1,1,36.33333333
30,1,2,0,0,2,0,0,3,31,1,3,38,1,2,30,1,2,37,1,2,0,16,11,5,5,5,2,1,1,35.25
0,0,2,0,0,2,0,0,3,32,1,3,37,1,2,32,1,2,37,1,2,0,16,9,7,4,4,3,2,3,40
38,1,2,42,1,2,33,1,3,34,1,3,47,1,2,33,1,2,45,2,2,1,16,16,0,7,7,0,1,1,34.75
0,0,2,0,0,2,0,0,3,35,1,3,43,1,2,31,1,2,40,2,2,1,16,9,7,4,4,3,2,3,36
29,1,2,0,0,2,0,0,3,32,1,3,32,1,2,36,1,2,38,1,2,0,16,9,7,5,4,3,2,3,38.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,37,1,2,0,16,5,11,2,2,5,2,3,37
40,1,2,35,1,2,44,1,3,42,1,3,35,1,2,34,1,2,0,0,2,0,16,14,2,6,6,1,1,1,36.5
35,1,2,0,0,2,0,0,3,34,1,3,40,1,2,33,2,2,38,1,2,1,16,11,5,5,5,2,1,1,36.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,37,3,3,33,1,2,36,1,2,30,1,2,1,16,9,7,4,4,3,2,3,33.5
45,1,2,42,1,2,34,1,3,47,1,3,50,1,2,39,1,2,41,1,2,0,16,16,0,7,7,0,1,1,41.81818182
0,0,2,0,0,2,0,0,3,33,1,3,40,1,2,33,1,2,30,1,2,0,16,9,7,4,4,3,2,3,33.5
30,1,2,0,0,2,0,0,3,42,1,3,37,1,2,31,1,2,35,1,2,0,16,11,5,5,5,2,1,1,38
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,0,0,2,0,0,3,39,1,3,0,0,2,32,1,2,0,0,2,0,16,7,9,3,3,4,2,3,35.5
27,1,2,0,0,2,0,0,3,32,1,3,38,1,2,36,1,2,35,1,2,0,16,9,7,5,4,3,2,3,38.33333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,32,1,3,38,1,2,28,1,2,0,0,2,0,16,5,11,3,2,5,2,3,37
40,1,2,30,1,2,0,0,3,41,1,3,37,1,2,30,1,2,38,1,2,0,16,13,3,6,6,1,1,1,35.66666667
0,0,2,0,0,2,0,0,3,47,1,3,44,1,2,43,1,2,40,1,2,0,16,9,7,4,4,3,2,3,48
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,0,0,2,37,1,3,40,1,3,41,1,2,32,1,2,40,1,2,0,16,14,2,6,6,1,1,1,46
30,1,2,0,0,2,0,0,3,33,1,3,40,1,2,29,1,2,0,0,2,0,16,7,9,4,3,4,2,3,37
0,0,2,0,0,2,0,0,3,38,1,3,42,1,2,28,1,2,39,2,2,1,16,7,9,4,3,4,2,3,39.5
42,1,2,33,1,2,44,1,3,37,1,3,42,1,2,29,1,2,41,1,2,0,16,14,2,7,6,1,1,1,34.5
36,1,2,26,1,2,0,0,3,30,1,3,0,0,2,0,0,2,0,0,2,0,16,5,11,3,2,5,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,33,1,3,41,1,3,50,1,2,31,1,2,34,1,2,0,16,12,4,5,5,2,1,1,34
37,1,2,0,0,2,37,1,3,43,1,3,41,1,2,35,1,2,37,1,2,0,16,14,2,6,6,1,1,1,41
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,0,0,2,0,0,3,39,1,3,45,1,2,37,1,2,35,1,2,0,16,11,5,5,5,2,1,1,39.75
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,38,1,3,50,1,2,39,1,2,0,0,2,0,16,7,9,3,3,4,2,3,39.5
42,1,2,32,1,2,0,0,3,38,1,3,42,1,2,35,1,2,43,1,2,0,16,13,3,6,6,1,1,1,39.77777778
0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,2,33,1,2,0,16,5,11,2,2,5,2,3,39
45,1,2,42,1,2,45,1,3,33,1,3,44,1,2,32,1,2,37,1,2,0,16,16,0,7,7,0,1,1,36.44444444
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,31,1,2,39,1,3,38,1,3,43,1,2,35,1,2,36,1,2,0,16,16,0,7,7,0,1,1,40.25
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,26,1,2,22,1,2,0,16,3,13,3,1,6,2,3,37.5
0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,40
0,0,2,0,0,2,0,0,3,44,2,3,0,0,2,0,0,2,0,0,2,1,16,3,13,1,1,6,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,0,0,2,0,0,3,32,1,3,40,1,2,33,1,2,38,1,2,0,16,11,5,5,5,2,1,1,36
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,2,0,0,2,0,0,3,33,1,3,0,0,2,30,1,2,0,0,2,0,16,7,9,3,3,4,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,34,1,3,0,0,2,38,1,2,37,2,2,1,16,7,9,3,3,4,2,3,39
34,1,2,0,0,2,38,1,3,39,1,3,42,1,2,30,1,2,37,1,2,0,16,14,2,6,6,1,1,1,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,35,1,2,0,0,3,42,1,3,41,1,2,30,1,2,33,1,2,0,16,13,3,6,6,1,1,1,40.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,44,1,3,39,1,2,33,1,2,40,1,2,0,16,9,7,4,4,3,2,3,37
29,1,2,0,0,2,0,0,3,33,1,3,39,1,2,33,1,2,38,1,2,0,16,9,7,5,4,3,2,3,36
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,31,1,3,37,1,2,35,1,2,31,1,2,0,16,9,7,4,4,3,2,3,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,36
0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,36
0,0,2,0,0,2,0,0,3,35,1,3,43,1,2,30,1,2,40,1,2,0,16,9,7,4,4,3,2,3,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,41
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,2,30,1,2,0,16,5,11,2,2,5,2,3,37.5
35,1,2,34,1,2,34,1,3,36,1,3,50,1,2,32,1,2,32,1,2,0,16,16,0,7,7,0,1,1,37.54545455
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
42,1,2,35,1,2,31,1,3,38,1,3,39,1,2,30,1,2,41,2,2,1,16,16,0,7,7,0,1,1,44.5
31,1,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,2,0,0,2,0,16,5,11,2,2,5,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,2,0,0,2,0,0,3,36,1,3,50,1,2,0,0,2,0,0,2,0,16,7,9,3,3,4,2,3,39.5
0,0,2,0,0,2,0,0,3,31,1,3,50,1,2,29,1,2,0,0,2,0,16,5,11,3,2,5,2,3,44
0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,48,1,2,34,1,3,35,1,3,42,1,2,31,1,2,39,1,2,0,16,16,0,7,7,0,1,1,36.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,35,1,3,39,2,3,50,1,2,43,1,2,38,1,2,1,16,12,4,5,5,2,1,1,32
0,0,2,0,0,2,0,0,3,33,1,3,50,1,2,34,1,2,0,0,2,0,16,7,9,3,3,4,2,3,36
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,2,41,1,2,0,16,5,11,2,2,5,2,3,40
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,30,1,3,35,1,2,33,2,2,0,0,2,1,16,7,9,3,3,4,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,50,1,2,38,1,3,39,1,3,37,1,2,33,1,2,39,1,2,0,16,16,0,7,7,0,1,1,34.25
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,32,1,2,0,16,7,9,3,3,4,2,3,31
0,0,2,0,0,2,0,0,3,42,1,3,50,1,2,32,1,2,38,1,2,0,16,9,7,4,4,3,2,3,39.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,0,0,2,0,0,3,32,1,3,44,1,2,34,1,2,20,1,2,0,16,9,7,5,4,3,2,3,32.5
0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,46
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,35,1,2,34,1,3,34,1,3,41,1,2,35,1,2,34,1,2,0,16,16,0,7,7,0,1,1,39.33333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,33,1,3,36,1,2,0,0,2,0,0,2,0,16,5,11,2,2,5,2,3,38
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,32,1,2,0,0,3,41,1,3,44,1,2,34,1,2,41,1,2,0,16,13,3,6,6,1,1,1,37.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,13,1,2,0,0,3,32,1,3,43,1,2,32,1,2,34,1,2,0,16,11,5,6,5,2,1,1,37.55555556
0,0,2,0,0,2,0,0,3,46,1,3,39,1,2,27,1,2,35,1,2,0,16,7,9,4,3,4,2,3,31
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,34,1,2,0,0,2,0,16,5,11,2,2,5,2,3,30
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,32,1,2,34,1,2,0,16,4,12,2,2,5,2,3,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,0,0,2,37,1,3,43,1,3,44,1,2,34,1,2,38,1,2,0,16,14,2,6,6,1,1,1,41.5
0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,38
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,0,0,2,0,0,3,44,1,3,45,1,2,0,0,2,0,0,2,0,16,7,9,3,3,4,2,3,40
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,39,1,2,46,1,3,45,1,3,42,1,2,42,1,2,39,1,2,0,16,16,0,7,7,0,1,1,40.14285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,38
46,1,2,37,1,2,39,1,3,41,1,3,0,0,2,0,0,2,40,1,2,0,16,12,4,5,5,2,1,1,35
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
25,1,2,35,1,2,0,0,3,43,1,3,43,1,2,43,1,2,0,0,2,0,16,9,7,5,4,3,2,3,36.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,38.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,43
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,47
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,38
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,42
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,38,1,3,50,1,2,43,1,2,40,1,2,0,16,9,7,4,4,3,2,3,50
0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,27,1,2,37,1,2,0,16,5,11,3,2,5,2,3,36
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,43,1,3,41,1,2,33,1,2,0,0,2,0,16,7,9,3,3,4,2,3,39
43,1,2,37,1,2,37,1,3,32,1,3,0,0,2,0,0,2,0,0,2,0,16,10,6,4,4,3,2,3,0
45,1,2,45,1,2,46,1,3,44,1,3,40,1,2,33,1,2,39,1,2,0,16,16,0,7,7,0,1,1,0
0,0,2,0,0,2,0,0,3,29,1,3,0,0,2,0,0,2,0,0,2,0,16,0,16,1,0,7,2,3,0
0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,2,0,0,2,0,16,5,11,2,2,5,2,3,0
0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,31,1,2,42,1,2,0,16,7,9,3,3,4,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,30
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,50,1,2,33,1,2,39,1,2,0,16,6,10,3,3,4,2,3,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,0,0,2,0,0,3,41,1,3,41,1,2,38,1,2,45,1,2,0,16,11,5,5,5,2,1,1,50
0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,32,1,2,0,0,2,0,16,5,11,2,2,5,2,3,41
